tienda,id,nombre,sku,categorias,precio,moneda,presentacion_valor,presentacion_unidad,presentacion_base,precio_por_base,supuesto,en_stock,url,consultado
agroplaza.pe,27697,OMEX SW7 x 1Lt.,,Acaricidas | Agroquímicos | Fungicida | Insecticidas Quimicos | Liquidos | Liquidos,230.0,PEN,1.0,LT,1.0,230.0,,True,https://www.agroplaza.pe/producto/omex-sw7-x-1lt-2/,2026-09-10
agroplaza.pe,27695,OMEX SW7 x 1Lt.,,Acaricidas | Agroquímicos | Fungicida | Insecticidas Quimicos | Liquidos | Liquidos,300.0,PEN,1.0,LT,1.0,300.0,,True,https://www.agroplaza.pe/producto/omex-sw7-x-1lt/,2026-09-10
agroplaza.pe,27694,HERCULES x 250ML.,,Acaricidas | Agroquímicos | Liquido,45.0,PEN,250.0,ML,0.25,180.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/hercules-x-250ml-copia/,2026-09-10
agroplaza.pe,27692,HERCULES x 250ML,,Acaricidas | Agroquímicos | Liquido,65.0,PEN,250.0,ML,0.25,260.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/hercules-x-250ml/,2026-09-10
agroplaza.pe,27690,FORTE 50 PM x Kg.,,Agroquímicos | Fungicida | Granulados,165.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/forte-50-pm-x-kg-2/,2026-09-10
agroplaza.pe,27687,FORTE 50 PM x KG.,,Agroquímicos | Fungicida | Granulados,185.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/forte-50-pm-x-kg/,2026-09-10
agroplaza.pe,27684,ENTRUST SC x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquido | Liquidos,830.0,PEN,1.0,LT,1.0,830.0,,True,https://www.agroplaza.pe/producto/entrust-sc-x-1lt-2/,2026-09-10
agroplaza.pe,27682,ENTRUST SC x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquido | Liquidos,1100.0,PEN,1.0,LT,1.0,1100.0,,True,https://www.agroplaza.pe/producto/entrust-sc-x-1lt/,2026-09-10
agroplaza.pe,27681,D-MALEX x 1LT.,141-1-1,Agroquímicos | Herbicida Liquido | Herbicidas,35.0,PEN,1.0,LT,1.0,35.0,,True,https://www.agroplaza.pe/producto/d-malex-x-1lt-copia/,2026-09-10
agroplaza.pe,27678,DESTELLO 480 SC x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquido | Liquidos,200.0,PEN,1.0,LT,1.0,200.0,,True,https://www.agroplaza.pe/producto/destello-480-sc-x-1lt/,2026-09-10
agroplaza.pe,27677,RAYO 500 FW x 1LT.,162-2,Agroquímicos | Herbicida Liquido | Herbicidas,35.0,PEN,1.0,LT,1.0,35.0,,True,https://www.agroplaza.pe/producto/rayo-500-fw-x-1lt/,2026-09-10
agroplaza.pe,27676,RAYO 500 FW x 1LT,162-1,Agroquímicos | Herbicida Liquido | Herbicidas,38.0,PEN,1.0,LT,1.0,38.0,,True,https://www.agroplaza.pe/producto/rayo-500-fw-x-1lt-2/,2026-09-10
agroplaza.pe,27674,RANGER FLASH 500 FW x 1LT.,,Agroquímicos | Herbicida Liquido | Herbicidas,40.0,PEN,1.0,LT,1.0,40.0,,True,https://www.agroplaza.pe/producto/ranger-flash-500-fw-x-1lt/,2026-09-10
agroplaza.pe,27673,PROMET MG x 1LT.,,Agroquímicos | Regulador de Crecimiento | Regulador de Crecimiento,50.0,PEN,1.0,LT,1.0,50.0,,True,https://www.agroplaza.pe/producto/promet-mg-x-1lt/,2026-09-10
agroplaza.pe,27672,PRECISION HEALTH x 250ML,,Insecticida de Salud Pública | Líquido | Salud pública e higiene ambiental,25.0,PEN,250.0,ML,0.25,100.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/precision-health-x-250ml/,2026-09-10
agroplaza.pe,27671,PRECISION 100 EC x 1LT.,480-2,Agroquímicos | Insecticidas Quimicos | Liquidos,60.0,PEN,1.0,LT,1.0,60.0,,True,https://www.agroplaza.pe/producto/precision-100-ec-x-1lt/,2026-09-10
agroplaza.pe,27669,PETARDO 10.6 SL x 1LT,159-2,Agroquímicos | Herbicida Liquido | Herbicidas,130.0,PEN,1.0,LT,1.0,130.0,,True,https://www.agroplaza.pe/producto/petardo-10-6-sl-x-1lt/,2026-09-10
agroplaza.pe,27668,PENDALIN x 1LT,517-1,Agroquímicos | Herbicida Liquido | Herbicidas,38.0,PEN,1.0,LT,1.0,38.0,,True,https://www.agroplaza.pe/producto/pendalin-x-1lt/,2026-09-10
agroplaza.pe,27667,PAKATAN® 500 FW x 1LT,157-2,Agroquímicos | Herbicida Liquido | Herbicidas,50.0,PEN,1.0,LT,1.0,50.0,,True,https://www.agroplaza.pe/producto/pakatan-500-fw-x-1lt/,2026-09-10
agroplaza.pe,27666,OBERTS 200 SC x 1LT,471-2,Agroquímicos | Insecticidas Quimicos | Liquidos,180.0,PEN,1.0,LT,1.0,180.0,,True,https://www.agroplaza.pe/producto/oberts-200-sc-x-1lt/,2026-09-10
agroplaza.pe,27665,NEMATHOR 20 L x 1LT.,571-2,Agroquímicos | Liquido | Nematicidas,80.0,PEN,1.0,LT,1.0,80.0,,False,https://www.agroplaza.pe/producto/nemathor-20-l-x-1lt/,2026-09-10
agroplaza.pe,27663,MINECTO DUO 40 x 250 ML,,Agroquímicos | Insecticidas Quimicos | Liquidos,440.0,PEN,250.0,ML,0.25,1760.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/minecto-duo-40-x-250-ml/,2026-09-10
agroplaza.pe,27661,MANTIS 50 SG x 100GR,453-1,Agroquímicos | Granulados | Insecticidas Quimicos,21.0,PEN,100.0,GR,0.1,210.0,,True,https://www.agroplaza.pe/producto/mantis-50-sg-x-100gr/,2026-09-10
agroplaza.pe,27660,LUNA EXPERIENCE x 1LT,692-1,Agroquímicos | Fungicida | Liquidos,540.0,PEN,1.0,LT,1.0,540.0,,True,https://www.agroplaza.pe/producto/luna-experience-x-1lt/,2026-09-10
agroplaza.pe,27659,LUFENUX 50 EC x 1LT,,Agroquímicos | Insecticidas Quimicos | Liquidos,98.0,PEN,1.0,LT,1.0,98.0,,True,https://www.agroplaza.pe/producto/lufenux-50-ec-x-1lt/,2026-09-10
agroplaza.pe,27658,LEXONE x 1LT,,Agroquímicos | Herbicida Liquido | Herbicidas,90.0,PEN,1.0,LT,1.0,90.0,,True,https://www.agroplaza.pe/producto/lexone-x-1lt-2/,2026-09-10
agroplaza.pe,27657,LEGASUS x 1KG,328-1,Agroquímicos | Fungicida | Granulados,105.0,PEN,1.0,KG,1.0,105.0,,True,https://www.agroplaza.pe/producto/legasus-x-1kg/,2026-09-10
agroplaza.pe,27655,HERCULES x 1LT,93-1,Acaricidas | Agroquímicos,213.0,PEN,1.0,LT,1.0,213.0,,True,https://www.agroplaza.pe/producto/hercules-x-1lt/,2026-09-10
agroplaza.pe,27654,GENTROL x 1LT,325-1,Agroquímicos | Fungicida | Liquidos,92.0,PEN,1.0,LT,1.0,92.0,,True,https://www.agroplaza.pe/producto/gentrol-x-1lt/,2026-09-10
agroplaza.pe,27653,ALTO 100 SL x 1LT,250-2,Agroquímicos | Fungicida | Liquidos,385.0,PEN,1.0,LT,1.0,385.0,,True,https://www.agroplaza.pe/producto/alto-100-sl-x-1lt/,2026-09-10
agroplaza.pe,27652,FRUTIZOL 25% SC x 5LT,,Agroquímicos | Regulador de Crecimiento | Regulador de Crecimiento,400.0,PEN,5.0,LT,5.0,80.0,,True,https://www.agroplaza.pe/producto/frutizol-25-sc-x-5lt/,2026-09-10
agroplaza.pe,27651,FORTE 50 PM x 200GR,,Agroquímicos | Fungicida | Granulados,40.0,PEN,200.0,GR,0.2,200.0,,True,https://www.agroplaza.pe/producto/forte-50-pm-x-200gr/,2026-09-10
agroplaza.pe,27650,FLIXER 720 x 1LT,276-1-1,Agroquímicos | Fungicida | Liquidos,50.0,PEN,1.0,LT,1.0,50.0,,True,https://www.agroplaza.pe/producto/flixer-720-x-1lt/,2026-09-10
agroplaza.pe,27648,ÉXITO 10 CE x 1LT.,415-1,Agroquímicos | Insecticidas Quimicos | Liquidos,57.0,PEN,1.0,LT,1.0,57.0,,True,https://www.agroplaza.pe/producto/exito-10-ce-x-1lt/,2026-09-10
agroplaza.pe,27647,ENGEO x 1LT,413-1,Agroquímicos | Insecticidas Quimicos | Liquidos,212.0,PEN,1.0,LT,1.0,212.0,,True,https://www.agroplaza.pe/producto/engeo-x-1lt/,2026-09-10
agroplaza.pe,27646,DIVINO 10 CE x 1LT,409-1,Agroquímicos | Insecticidas Quimicos | Liquidos,55.0,PEN,1.0,LT,1.0,55.0,,True,https://www.agroplaza.pe/producto/divino-10-ce-x-1lt/,2026-09-10
agroplaza.pe,27643,DESTRUCTOR x 5LT,,Agroquímicos | Herbicida Liquido | Herbicidas,112.0,PEN,5.0,LT,5.0,22.4,,True,https://www.agroplaza.pe/producto/destructor-x-5lt/,2026-09-10
agroplaza.pe,27642,DERRIBE 50 EC x 1LT,0-2,Agroquímicos | Insecticidas Quimicos | Liquidos,145.0,PEN,1.0,LT,1.0,145.0,,True,https://www.agroplaza.pe/producto/derribe-50-ec-x-1lt/,2026-09-10
agroplaza.pe,27640,CHEM RICE x 1LT,138-1,Agroquímicos | Herbicida Liquido | Herbicidas,42.0,PEN,1.0,LT,1.0,42.0,,True,https://www.agroplaza.pe/producto/chem-rice-x-1lt/,2026-09-10
agroplaza.pe,27639,CERTERO 24 SC x 250 ML,124-3-1,Agroquímicos | Insecticidas Quimicos | Liquidos,55.0,PEN,250.0,ML,0.25,220.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/certero-24-sc-x-250-ml-copia/,2026-09-10
agroplaza.pe,27638,CAMPAL PLUS 100 EC x 1LT,123-1,Agroquímicos | Insecticidas Quimicos | Liquidos,60.0,PEN,1.0,LT,1.0,60.0,,True,https://www.agroplaza.pe/producto/campal-plus-100-ec-x-1lt/,2026-09-10
agroplaza.pe,27637,BULL FIRE 240 SC x 250 ML,383-2-1,Acaricidas | Agroquímicos | Insecticidas Quimicos | Liquidos,54.0,PEN,250.0,ML,0.25,216.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/bull-fire-240-sc-x-250-ml-2/,2026-09-10
agroplaza.pe,27636,BROTSIL 520 SL x 1LT,,Agroquímicos | Regulador de Crecimiento | Regulador de Crecimiento,35.0,PEN,1.0,LT,1.0,35.0,,True,https://www.agroplaza.pe/producto/brotsil-520-sl-x-1lt/,2026-09-10
agroplaza.pe,27634,BOMBA 10 EC x 1LT,50-1-1-1,Insecticida de Salud Pública | Líquido | Salud pública e higiene ambiental,130.0,PEN,1.0,LT,1.0,130.0,,True,https://www.agroplaza.pe/producto/bomba-10-ec-x-1lt/,2026-09-10
agroplaza.pe,27630,ARRIBA 10 CE x 1LT,375-1,Agroquímicos | Insecticidas Quimicos | Liquidos,52.0,PEN,1.0,LT,1.0,52.0,,True,https://www.agroplaza.pe/producto/arriba-10-ce-x-1lt/,2026-09-10
agroplaza.pe,27628,AMISTAR ZTRA x 1LT,,Agroquímicos | Fungicida | Liquidos,215.0,PEN,1.0,LT,1.0,215.0,,True,https://www.agroplaza.pe/producto/amistar-ztra-x-1lt/,2026-09-10
agroplaza.pe,27627,ALTO 100 SL x 250ML,250-1-1,Agroquímicos | Fungicida | Liquidos,105.0,PEN,250.0,ML,0.25,420.0,densidad 1 para ml y cc,True,https://www.agroplaza.pe/producto/alto-100-sl-x-250ml/,2026-09-10
agroplaza.pe,27626,KALA x 1LT,,Agroquímicos | Fungicida | Liquidos,94.0,PEN,1.0,LT,1.0,94.0,,True,https://www.agroplaza.pe/producto/kala-x-1lt-copia/,2026-09-10
agroplaza.pe,27622,SÚPER HIDROGEL x 1Kg,,Ablandador de aguas | Reguladores de Agua,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/super-hidrogel-x-1lt/,2026-09-10
agroplaza.pe,27619,TURAL x 1Lt.,,Palomas | Repelentes | Salud pública e higiene ambiental,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/tural-x-1lt/,2026-09-10
agroplaza.pe,27617,SPECTRUM PAE L x 1Lt.,,Agroquímicos | Liquido | Nematicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/spectrum-pae-l-x-1lt/,2026-09-10
agroplaza.pe,27615,SPECTRUM BEA B x 1Lt.,,Agroquímicos | Liquido | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/spectrum-bea-b-x-1lt/,2026-09-10
agroplaza.pe,27610,Extar-A x 1 Lt.,,Agroquímicos | Insecticida Orgánico | Insecticidas Quimicos | Liquido | Líquido | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/extar-a-x-1-lt/,2026-09-10
agroplaza.pe,27608,SEKIRO x 1Lt.,,Agroquímicos | Fungicida | Liquido | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/sekiro-x-1lt/,2026-09-10
agroplaza.pe,27606,REGULATOR x 1Lt.,,Acidificantes | Coadyuvante pegamentos | Coadyuvantes orgánico,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/regulator-x-1lt/,2026-09-10
agroplaza.pe,27604,KELOM MIX x 1Lt.,,Coadyuvante pegamentos | Fertilizantes Quelatados | Humectantes | Liquidos | Nutrición vegetal,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/kelom-mix-x-1lt/,2026-09-10
agroplaza.pe,27602,G3WATER x 1Kg.,,Coadyuvante pegamentos | Humectantes,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/g3water-x-1kg/,2026-09-10
agroplaza.pe,27600,CROSS THRU x 1Lt.,,Coadyuvante pegamentos | Coadyuvantes orgánico | Siliconados | Siliconados,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/cross-thru-x-1lt/,2026-09-10
agroplaza.pe,27597,BALANCE x 1Lt.,,Agroquímicos | Fertilizantes,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/balance-x-1lt/,2026-09-10
agroplaza.pe,27595,OMNI FOL 12.5% x 10 Tabletas.,,Agroquímicos | Regulador de Crecimiento,0.0,PEN,,,,,,True,https://www.agroplaza.pe/producto/omni-fol-12-5-x-10-tabletas/,2026-09-10
agroplaza.pe,27593,TRINCHERA 180 EC x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/trinchera-180-ec-x-1lt/,2026-09-10
agroplaza.pe,27590,SURMISE x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/surmise-x-1lt/,2026-09-10
agroplaza.pe,27588,SELLACROP 400 EC x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/sellacrop-400-ec-x-1lt/,2026-09-10
agroplaza.pe,27586,S BRASSA x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/s-brassa-x-1lt/,2026-09-10
agroplaza.pe,27584,REGUM x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/regum-x-1lt/,2026-09-10
agroplaza.pe,27581,OXYCROP 240 EC x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/oxycrop-240-ec-x-1lt/,2026-09-10
agroplaza.pe,27578,MORAG 80% SG x 1Kg.,,Agroquímicos | Herbicidas | Herbicidas Granulado,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/morag-80-sg-x-1kg/,2026-09-10
agroplaza.pe,27576,MAIZINA 500 SC x 1 Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/maizina-500-sc-x-1-lt/,2026-09-10
agroplaza.pe,27574,IGOR x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/igor-x-1lt/,2026-09-10
agroplaza.pe,27572,FULL AMINA 720 SL x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/full-amina-720-sl-x-1lt/,2026-09-10
agroplaza.pe,27570,BUTACROP 600 EC x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/butacrop-600-ec-x-1lt/,2026-09-10
agroplaza.pe,27567,BUNKER 480 SC x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/bunker-480-sc-x-1lt/,2026-09-10
agroplaza.pe,27565,BRULER 400 SC x 1Lt.,,Agroquímicos | Herbicida Liquido | Herbicidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/bruler-400-sc-x-1lt/,2026-09-10
agroplaza.pe,27563,XSTRATA GOLD 240 SC x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/xstrata-gold-240-sc-x-1lt/,2026-09-10
agroplaza.pe,27562,VISAGE x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/visage-x-1lt/,2026-09-10
agroplaza.pe,27558,TEMPLE 300 EC x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/temple-300-ec-x-1lt/,2026-09-10
agroplaza.pe,27556,TEMERA x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/temera-x-1lt/,2026-09-10
agroplaza.pe,27552,SUPRAZOLE 200 EW x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/suprazole-200-ew-x-1lt/,2026-09-10
agroplaza.pe,27550,SUPER ONE 400 EC x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/super-one-400-ec-x-1lt/,2026-09-10
agroplaza.pe,27548,SULPENTA 27 x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/sulpenta-27-x-1lt/,2026-09-10
agroplaza.pe,27546,STARK PLUS 280 SC x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/stark-plus-280-sc-x-1lt/,2026-09-10
agroplaza.pe,27544,SCREEN 625 WG x 100Gr.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,100.0,GR,0.1,,,True,https://www.agroplaza.pe/producto/screen-625-wg-x-100gr/,2026-09-10
agroplaza.pe,27543,ROYALTY 75 WG x 100Gr.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,100.0,GR,0.1,,,True,https://www.agroplaza.pe/producto/royalty-75-wg-x-100gr/,2026-09-10
agroplaza.pe,27539,RANCHACROP x 1Kg.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/ranchacrop-x-1kg/,2026-09-10
agroplaza.pe,27537,RAIDEN x 200Gr.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,200.0,GR,0.2,,,True,https://www.agroplaza.pe/producto/raiden-x-200gr/,2026-09-10
agroplaza.pe,27534,QUALITY 500 SC X 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/quality-500-sc-x-1lt/,2026-09-10
agroplaza.pe,27532,PYRAZOLE x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/pyrazole-x-1lt/,2026-09-10
agroplaza.pe,27531,PROPICIO 70 PM x 1Kg.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/propicio-70-pm-x-1kg/,2026-09-10
agroplaza.pe,27527,PRODEFENS 500 EC x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/prodefens-500-ec-x-1lt/,2026-09-10
agroplaza.pe,27525,NOVA x 1Kg.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/nova-x-1kg/,2026-09-10
agroplaza.pe,27523,NEBULA x 250Gr,,Agroquímicos | Fungicida | Granulados,0.0,PEN,250.0,GR,0.25,,,True,https://www.agroplaza.pe/producto/nebula-x-250gr/,2026-09-10
agroplaza.pe,27521,MORFY 350 EC x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/morfy-350-ec-x-1lt/,2026-09-10
agroplaza.pe,27519,LUXOR TOP x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/luxor-top-x-1lt/,2026-09-10
agroplaza.pe,27516,KAYZER x 1Kg.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/kayzer-x-1kg/,2026-09-10
agroplaza.pe,27514,GARANTE 440 SC x 1Lt.,,Agroquímicos | Fungicida | Liquido | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/garante-440-sc-x-1lt/,2026-09-10
agroplaza.pe,27512,FUNGIKILL 250 EW x 1Lt.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/fungikill-250-ew-x-1lt/,2026-09-10
agroplaza.pe,27510,FITOZEB 80 PM x 1Kg,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/fitozeb-80-pm-x-1kg/,2026-09-10
agroplaza.pe,27508,CYMONEB 78 PM x 1Kg.,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/cymoneb-78-pm-x-1kg/,2026-09-10
agroplaza.pe,27506,CRUZADA x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/cruzada-x-1lt/,2026-09-10
agroplaza.pe,27504,CÍCLOPE 500 WP x 1Kg.,,Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/ciclope-500-wp-x-1kg/,2026-09-10
agroplaza.pe,27502,BOTRYKILL 500 WP x 1Kg,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/botrykill-500-wp-x-1kg/,2026-09-10
agroplaza.pe,27500,BOTRIMIX DUO 500 WP x 250Gr,,Agroquímicos | Fungicida | Granulados,0.0,PEN,250.0,GR,0.25,,,True,https://www.agroplaza.pe/producto/botrimix-duo-500-wp-x-250gr/,2026-09-10
agroplaza.pe,27499,BENOCROP x 1Kg,,Agroquímicos | Fungicida | Granulados,0.0,PEN,1.0,KG,1.0,,,True,https://www.agroplaza.pe/producto/benocrop-x-1kg/,2026-09-10
agroplaza.pe,27494,BENGAL 73 PM x 500Gr,,Agroquímicos | Fungicida | Granulados,0.0,PEN,500.0,GR,0.5,,,True,https://www.agroplaza.pe/producto/bengal-73-pm-x-500gr/,2026-09-10
agroplaza.pe,27492,BATISTA x 1Lt.,,Agroquímicos | Fungicida | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/batista-x-1lt/,2026-09-10
agroplaza.pe,27489,STARTRIP x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/startrip-x-1lt/,2026-09-10
agroplaza.pe,27486,SPIROMATE 240 SC x 1Lt.,,Acaricidas,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/spiromate-240-sc-x-1lt/,2026-09-10
agroplaza.pe,27484,SPIROCROP DUO 375 SC x 1Lt.,,Acaricidas | Agroquímicos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/spirocrop-duo-375-sc-x-1lt/,2026-09-10
agroplaza.pe,27482,SEYDON 50 EC x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/seydon-50-ec-x-1lt/,2026-09-10
agroplaza.pe,27480,RYOKO 196 OD x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/ryoko-196-od-x-1lt/,2026-09-10
agroplaza.pe,27478,RONIN x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/ronin-x-1lt/,2026-09-10
agroplaza.pe,27476,NOVACROM 720 EC x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/novacrom-720-ec-x-1lt/,2026-09-10
agroplaza.pe,27474,MOVILIT DUO x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/movilit-duo-x-1lt/,2026-09-10
agroplaza.pe,27471,METHOCROP 250 WG x 100Gr.,,Agroquímicos | Granulados | Insecticidas Quimicos,0.0,PEN,100.0,GR,0.1,,,True,https://www.agroplaza.pe/producto/methocrop-250-wg-x-100gr/,2026-09-10
agroplaza.pe,27469,MAJESTIC 120 SC x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/majestic-120-sc-x-1lt/,2026-09-10
agroplaza.pe,27467,LEGIÓN 480 WP x 200Gr.,,Agroquímicos | Granulados | Insecticidas Quimicos,0.0,PEN,200.0,GR,0.2,,,True,https://www.agroplaza.pe/producto/legion-480-wp-x-200gr/,2026-09-10
agroplaza.pe,27465,KRYSALIDA x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/krysalida-x-1lt/,2026-09-10
agroplaza.pe,27463,KRATTOS 240 SC x 1Lt.,,Acaricidas | Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/krattos-240-sc-x-1lt/,2026-09-10
agroplaza.pe,27461,KOSPI x 1Lt.,,Agroquímicos | Insecticidas Quimicos | Liquidos,0.0,PEN,1.0,LT,1.0,,,True,https://www.agroplaza.pe/producto/kospi-x-1lt/,2026-09-10
