categoria,glosa,partida,partida6,partida4,ruc,razon_social,fob_usd,peso_kg,pais_origen,descripcion
referencia,Protección de cultivos,3808941900,380894,3808,20501549801,FERCO MEDICAL S.A.C.,5212.8,1080.027,BR,"OXIRIO SPRAY / ESPUMA 750 ML,LIMPIADOR DESINFECTANTE DE NIVEL INTERMED"
ganaderia,Salvados y residuos de molienda,2302100000,230210,2302,20100067596,FABRICA DE CUBIERTOS SAC,3676.782,2000.0,IT,"GRANULADO DE MAIZ, GRANULADO DE MAIZ, S/M"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20101628664,FABRICA DE FIDEOS LA PASTA E.I.R.L.,35263.579,971.589,CN,"SILO DE HARINA DE 6TM, S/M, S/M"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20101628664,FABRICA DE FIDEOS LA PASTA E.I.R.L.,51056.099,1406.708,CN,"SISTEMA AUTOMATICO DE LLENADO DE HARINA, S/M, S/M"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20101628664,FABRICA DE FIDEOS LA PASTA E.I.R.L.,48677.647,1341.177,CN,"SISTEMA  CONECTOR CON SALA DE SECADO, S/M, S/M"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20101628664,FABRICA DE FIDEOS LA PASTA E.I.R.L.,2922.675,80.526,CN,"CORTADOR DE FIDEOS, S/M, S/M"
referencia,Protección de cultivos,3808991900,380899,3808,20610703853,INDUSTRIAS MARVIC S.R.L.,5000.0,25.0,KR,"BRODIFACOUM, S/M, S/M"
referencia,Protección de cultivos,3808921900,380892,3808,20544011759,SURAGRA S.A.C.,37203.98,11138.4,CL,"GENERADOR SO2, UVAS QUALITY, S/M"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20538670147,GREENSYSTEMS PERU S.A.C.,2025.402,33.071,NL,"PUAS, REDEXIM, S/M"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,49300.0,145000.0,BO,"TORTA DE SOYA, ""RICO"", S/M"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,3910.0,11500.0,BO,"TORTA DE SOYA, ""RICO"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,25670.0,75500.0,BO,"TORTA DE SOYA, ""RICO"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,28275.0,87000.0,BO,"TORTA DE SOYA, ""INOLSA"", S/M"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,48285.0,145000.0,BO,"TORTA DE SOYA, ""GRANOS"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,30395.529,91500.0,BO,"TORTA DE SOYA, ""GRANOS"
ganaderia,Torta de soya,2304000000,230400,2304,20613969218,FULL GRANOS S.A.C.,18263.971,53500.0,BO,"TORTA DE SOYA, ""GRANOS"
ganaderia,Torta de soya,2304000000,230400,2304,20498513833,ALIMENTOS BALANCEADOS DEL PERU S.A.C.,20010.0,58000.0,BO,TORTA  DE SOYA
ganaderia,Torta de soya,2304000000,230400,2304,20498513833,ALIMENTOS BALANCEADOS DEL PERU S.A.C.,39760.0,112000.0,BO,TORTA  DE SOYA
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104701.47,90000.0,EC,"OPTILINE NG 35%, 1.9 MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,49011.08,30000.0,EC,"NATURE WELLNESS 42% #2,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,38896.09,30000.0,EC,"NATURE  WELLNESS 35% #4,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,38896.09,30000.0,EC,"NATURE WELLNESS 35% # 4,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,49011.08,30000.0,EC,"NATURE  WELLNESS 42 % # 2,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104701.47,90000.0,EC,"OPTILINE NG 35%, 1.9 MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104401.44,90000.0,EC,"OPTILINE NG 35%, 1.9 MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,48911.07,30000.0,EC,"NATURE  WELLNESS 42 % # 2,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,48911.07,30000.0,EC,"NATURE  WELLNESS 42 % # 2,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,48911.07,30000.0,EC,"NATURE  WELLNESS 42 % # 2,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104701.47,90000.0,EC,"OPTILINE NG 35%, 1.9MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104701.47,90000.0,EC,"OPTILINE NG 35%, 1.9MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309902000,230990,2309,20513632569,MARINASOL S.A.,6661.918,800.0,EC,"ACID5FIVE,ACID5FIVE,S/M,"
ganaderia,Preparaciones para alimentación animal,2309902000,230990,2309,20513632569,MARINASOL S.A.,432.082,50.0,EC,"ACID5FIVE,ACID5FIVE,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104701.47,90000.0,EC,"OPTILINE NG 35%, 1.9MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104401.44,90000.0,EC,"OPTILINE NG 35%, 1.9 MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104401.44,90000.0,EC,"OPTILINE NG 35%, 1.9MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,104701.47,90000.0,EC,"OPTILINE NG 35%, 1.9MM,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,38896.09,30000.0,EC,"NATURE  WELLNESS 35% #4,SKRETTING,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20513632569,MARINASOL S.A.,48911.07,30000.0,EC,"NATURE  WELLNESS 42 % # 2,SKRETTING,S/M,"
riego,Sistema de riego y aparatos agrícolas,8424822900,842482,8424,20481450510,NETAFIM PERU S.A.C.,606.18,22.64,IL,"INJECTOR DE FERTILIZANTE, AMIAD, S/M"
poscosecha,Maquinaria para industria alimentaria,8438509000,843850,8438,20601047056,CORPORACION INDUSTRIAL REATEGUI S.A.C.,2353.591,294.482,CN,"TUMBLER MÁQUINA MARINADORA AL VACÍ,YN,WEGR-300,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20481151873,NOLTEC SAC,20870.25,5000.0,FR,"PROVIMAX - PREMEZCLA PARA PIENSO,PROVIMAX,S/M,"
ganaderia,Preparaciones para alimentación animal,2309909000,230990,2309,20481151873,NOLTEC SAC,1773.97,425.0,FR,"SAMPLE PROVIMAX-PREMEZCLA PARA PIEN,PROVIMAX,S/M,"
semillas,Plantines y plantas vivas,0602200000,060220,0602,20530184596,ECOSAC AGRICOLA S.A.C.,196256.0,4420.0,CL,"PLANTINES DE UVA, S/M, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20512047352,SWISSJUST LATINOAMERICA S.A. SUCURSAL PE,4956.848,114.0,AR,"INSECT SPRAY 75ML, JUST, 00960075"
semillas,Plantines y plantas vivas,0602200000,060220,0602,20601033055,INVERSIONES SAN JUAN DE LA LUZ S.A.C.,110007.692,511.154,CL,"PLANTAS DE ARANDANOS,SIN MARCA,SIN MODELO,"
semillas,Plantines y plantas vivas,0602200000,060220,0602,20601033055,INVERSIONES SAN JUAN DE LA LUZ S.A.C.,176012.308,817.846,CL,"PLANTAS DE ARANDANOS,SIN MARCA,SIN MODELO,"
semillas,Plantines y plantas vivas,0602200000,060220,0602,20601033055,INVERSIONES SAN JUAN DE LA LUZ S.A.C.,439800.0,2054.0,CL,"PLANTAS DE ARANDANOS,SIN MARCA,SIN MODELO,"
riego,Pulverizador agrícola autopropulsado,8424490000,842449,8424,20614279665,WECAN GLOBAL AMAZONIA S.A.C.,229.962,5.147,CN,"BOMBA PULVERIZADORA,JTILEP,S/M,"
semillas,Semilla para siembra,1209919000,120991,1209,20608415042,SEMILLERA VALLEY S.A.C.,19703.0,40.0,US,"UC 157 F1 ASPARAGUS SEED,CUTTER SEED,S/M,"
referencia,Fertilizante nitrogenado,3102500000,310250,3102,20100112214,FAMESA EXPLOSIVOS S.A.C.,20403.12,24000.0,DE,"NITRATO SODICO, S/M, S/M"
referencia,Fertilizante nitrogenado,3102500000,310250,3102,20100112214,FAMESA EXPLOSIVOS S.A.C.,20401.76,24000.0,DE,"NITRATO SODICO, S/M, S/M"
referencia,Fertilizante nitrogenado,3102500000,310250,3102,20100112214,FAMESA EXPLOSIVOS S.A.C.,20401.76,24000.0,DE,"NITRATO SODICO, S/M, S/M"
referencia,Fertilizante nitrogenado,3102500000,310250,3102,20100112214,FAMESA EXPLOSIVOS S.A.C.,20401.76,24000.0,DE,"NITRATO SODICO, S/M, S/M"
semillas,Semilla para siembra,1209911000,120991,1209,20372983796,KEYPERU S.A.,57375.0,121.763,AR,"SEMILLAS DE CEBOLLA, SEMINIS VEGETABLE, AMERICANA"
referencia,Protección de cultivos,3808999900,380899,3808,20100141583,FARMEX S A,195470.0,14400.0,US,"VYDATE L, DUPONT, S/M"
referencia,Protección de cultivos,3808919900,380891,3808,20100141583,FARMEX S A,38803.26,19440.0,ES,"CERATRAP, CERATRAP, S/M"
referencia,Protección de cultivos,3808911900,380891,3808,20100141583,FARMEX S A,4887.611,998.4,US,"GF-120, CORTEVA, S/M"
referencia,Protección de cultivos,3808919900,380891,3808,20100141583,FARMEX S A,83089.389,16972.8,US,"GF-120, CORTEVA, S/M"
referencia,Fertilizante potásico,3104300000,310430,3104,20392664310,SQM COMERCIAL PERÚ S.A.C.,381915.0,621000.0,EG,"SULFATO DE POTASIO, FERTYBASE, S/M"
referencia,Fertilizante potásico,3104300000,310430,3104,20392664310,SQM COMERCIAL PERÚ S.A.C.,132840.0,216000.0,EG,"SULFATO DE POTASIO, FERTYBASE, S/M"
ganaderia,Torta de soya,2304000000,230400,2304,20600506871,MUNPEC S.A.C.,61944.0,174000.0,BO,TORTA DE SOYA
ganaderia,Torta de soya,2304000000,230400,2304,20600506871,MUNPEC S.A.C.,51185.0,145000.0,BO,TORTA DE SOYA
ganaderia,Torta de soya,2304000000,230400,2304,20600506871,MUNPEC S.A.C.,52490.0,145000.0,BO,TORTA DE SOYA
repuestos,Herramienta de mano agrícola,8201909000,820190,8201,20525998577,SERVICIOS ENERGETICOS AMBIENTALES S.R.L.,60.0,3.113,CN,"JUEGO DE HERRAMIENTAS, S/M, S/M"
repuestos,Herramienta de mano agrícola,8201909000,820190,8201,20525998577,SERVICIOS ENERGETICOS AMBIENTALES S.R.L.,20.0,1.037,CN,"PODADORA DE RAMAS, S/M, S/M"
ganaderia,Torta de soya,2304000000,230400,2304,20272858218,CORPORACION DE ALIMENTOS DEL PERU S.A.C.,40948.0,116000.0,BO,"TORTA DE SOYA, MARCA ""GRANOS"
ganaderia,Torta de soya,2304000000,230400,2304,20272858218,CORPORACION DE ALIMENTOS DEL PERU S.A.C.,41528.0,116000.0,BO,TORTA DE SOYA
ganaderia,Torta de soya,2304000000,230400,2304,20272858218,CORPORACION DE ALIMENTOS DEL PERU S.A.C.,40948.0,116000.0,BO,"TORTA DE SOYA, MARCA ""GRANOS"
ganaderia,Torta de soya,2304000000,230400,2304,20272858218,CORPORACION DE ALIMENTOS DEL PERU S.A.C.,52635.0,145000.0,BO,"TORTA DE SOYA. MARCA ""GRANOS"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20101639275,IPESA S.A.C.,114.382,4.875,US,"TUBO, EGR 1/2, JOHN DEERE, S/M"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20101639275,IPESA S.A.C.,18.365,0.783,DE,"ACOPLAMIENTO, JOHN DEERE, S/M"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20101639275,IPESA S.A.C.,30.613,0.865,US,"PLACA, JOHN DEERE, S/M"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20101639275,IPESA S.A.C.,73.09,2.066,BR,"PLACA, JOHN DEERE, S/M"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20101639275,IPESA S.A.C.,32.362,2.057,MX,"BRAZO, JOHN DEERE, S/M"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20101639275,IPESA S.A.C.,2600.789,165.34,BR,"CILINDRO PICADOR, JOHN DEERE, S/M"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,54744.07,4936.667,MX,"TRACTOR AGRICOLA, JOHN DEERE, 6403, Año: 2026"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,54744.07,4916.667,MX,"TRACTOR AGRICOLA, JOHN DEERE, 6403, Año: 2026"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,24006.49,3300.65,IN,"TRACTOR AGRICOLA, JOHN DEERE, 5075E, Año: 2026"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,24006.491,3300.65,IN,"TRACTOR AGRICOLA, JOHN DEERE, 5075E, Año: 2026"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,36321.26,2958.952,MX,"TRACTOR AGRICOLA, JOHN DEERE, 5076EF, Año: 2026"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,36387.06,3533.333,MX,"TRACTOR AGRICOLA, JOHN  DEERE, 5090E, Año: 2026"
maquinaria,Tractor agrícola,8701940000,870194,8701,20101639275,IPESA S.A.C.,39527.47,3520.0,MX,"TRACTOR AGRICOLA, JOHN  DEERE, 5090E, Año: 2026"
maquinaria,Preparación de suelo y siembra,8432210000,843221,8432,20101639275,IPESA S.A.C.,3364.79,740.003,BR,"ARADO REVERSIBLE CON 4 DISCOS, BALDAN, ARH-04, Año: 2025"
riego,Sistema de riego y aparatos agrícolas,8424822900,842482,8424,20606597828,DYRANI S.A.C.,15855.468,152.629,ES,"MESA DE FERTILIZACIÓN NUTRICONTROL,HERMISAN,NUTRICOMPACT,"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,270.0,20.632,CN,"RADIADOR, S/M, 3C081-17100"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,84.0,6.419,CN,"EJE DE RUEDA DELANTERA, S/M, 35533-43350"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,54.0,4.127,CN,"EJE DE RUEDA DELANTERA, S/M, 3T400-27130"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,120.0,9.169,CN,"EJE DE RUEDA DELANTERA, S/M, 3C011-43710"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,150.0,11.463,CN,"RADIADOR, S/M, 3C081-17100"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,280.0,21.396,CN,"EJE DE RUEDA DELANTERA, S/M, 35533-43713"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,136.0,10.392,CN,"GUIADOR DELANTERO, S/M, 5T124-23410"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,144.0,11.004,CN,"GUIADOR POSTERIOR, S/M, 5T124-23420"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,210.0,16.047,CN,"EJE DE CARRIL, S/M, 5T124-23120"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20612165379,TRACTOR HOUSE PERU S.A.C.,64.0,4.892,CN,"EJE TDF  6 TEETH, S/M, 3C081-80140"
referencia,Protección de cultivos,3808939900,380893,3808,20337935029,INDUSTRIA TECNOLOGICA AGRICOLA DEL PERU,5829.0,3240.0,CN,"ITAKONG, S/M, S/M"
repuestos,Herramienta de mano agrícola,8201909000,820190,8201,20254053822,PRODUCTOS DE ACERO CASSADO SA PRODAC SA,1879.779,314.9,CN,"ENGRAPADORA MANUAL, S/M, 1200"
repuestos,Herramienta de mano agrícola,8201909000,820190,8201,20254053822,PRODUCTOS DE ACERO CASSADO SA PRODAC SA,75.191,12.596,CN,"ENGRAPADORA MANUAL, S/M, 1200"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,564.761,1.331,SE,"EJE, TETRA PAK, 2601381-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,26.574,0.063,CN,"EJE, TETRAPAKUNIQUEPARTS, 2710771-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,202.664,0.478,SE,"EJE, TETRAPAKUNIQUEPARTS, 2730224-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,62.224,0.147,CN,"EJE, TETRAPAKUNIQUEPARTS, 2851954-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,10.312,0.024,CN,"EJE, TETRAPAKUNIQUEPARTS, 2877481-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,10.199,0.024,CN,"EJE, TETRAPAKUNIQUEPARTS, 2877482-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,108.833,0.257,CN,"EJE DE TRANSMISION, TETRAPAKUNIQUEPARTS, 2930258-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,8.864,0.021,CN,"EJE, TETRAPAKUNIQUEPARTS, 2950352-0000"
repuestos,Partes de maquinaria alimentaria,8438900000,843890,8438,20374041011,TETRA PAK S.A.,16.177,0.038,CN,"EJE, TETRAPAKUNIQUEPARTS, 3097793-0000"
maquinaria,Cosecha y corte,8433111000,843311,8433,20605594507,G-TEC MAQUINARIAS PERU S.A.C.,2688.18,380.109,TR,"CORTADORA DE CÉSPED, S/M, KH-LM2421"
maquinaria,Cosecha y corte,8433111000,843311,8433,20605594507,G-TEC MAQUINARIAS PERU S.A.C.,4756.011,672.5,TR,"CORTADORA DE CÉSPED, S/M, KH-LM2427B"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20605594507,G-TEC MAQUINARIAS PERU S.A.C.,745.867,105.466,TR,"ORUGA, S/M, S/M"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20605594507,G-TEC MAQUINARIAS PERU S.A.C.,51.696,7.31,TR,"FAJA, S/M, S/M"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20605594507,G-TEC MAQUINARIAS PERU S.A.C.,206.783,29.239,TR,"COMANDO, S/M, S/M"
repuestos,Partes de molinería,8437900000,843790,8437,20601399734,SODIALEX IMPORT PERU S.A.C.,1280.0,320.0,IN,"RODILLOS DE GOMA DE 10""X10"", GOLDEN, S/M"
ganaderia,Torta de soya,2304000000,230400,2304,20418896753,MAXIMILIAN INVERSIONES S.A.,40309.5,115500.0,BO,TORTA DE SOYA
ganaderia,Torta de soya,2304000000,230400,2304,20418896753,MAXIMILIAN INVERSIONES S.A.,50605.0,145000.0,BO,TORTA DE SOYA
referencia,Fertilizante nitrogenado,3102101000,310210,3102,20609199718,HELIOPOTASSE LATAM SOCIEDAD ANONIMA CERR,24498.0,22000.0,DE,"UREA TECNICA, SKW, S/M"
referencia,Fertilizante orgánico,3101009000,310100,3101,20391043851,ASOCIACION DE PRODUCTORES DE CITRICOS DE,22942.5,5410.0,ES,"PLYAMINOL BIO SL, PLYMAG, S/M"
referencia,Fertilizante compuesto,3105909000,310590,3105,20391043851,ASOCIACION DE PRODUCTORES DE CITRICOS DE,488.0,130.0,ES,"RAIZANTE PLUS SL, PLYMAG, S/M"
referencia,Fertilizante compuesto,3105909000,310590,3105,20391043851,ASOCIACION DE PRODUCTORES DE CITRICOS DE,1995.0,546.0,ES,"RAIZANTE PLUS SL, PLYMAG, S/M"
referencia,Fertilizante orgánico,3101009000,310100,3101,20391043851,ASOCIACION DE PRODUCTORES DE CITRICOS DE,2856.0,4166.0,ES,"ROMBIORGAN BIO SL, PLYMAG, S/M"
referencia,Fertilizante compuesto,3105100000,310510,3105,20391043851,ASOCIACION DE PRODUCTORES DE CITRICOS DE,7452.8,720.0,ES,"BETAPRO MAXLINA SL (4X5L), PLYMAG, S/M"
referencia,Fertilizante orgánico,3101009000,310100,3101,20391043851,ASOCIACION DE PRODUCTORES DE CITRICOS DE,6246.4,1434.0,ES,"PLYAMINOL BIO SL, PLYMAG, S/M"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20100028698,FERREYROS SOCIEDAD ANÓNIMA,55.077,0.752,BR,"BARRA ESTABILIZADORA, AGCO, S/M"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20100028698,FERREYROS SOCIEDAD ANÓNIMA,74.663,3.696,FI,"EJE PARA MAQUINA, AGCO, S/M"
repuestos,Partes de maquinaria de suelo,8432909000,843290,8432,20100028698,FERREYROS SOCIEDAD ANÓNIMA,32.92,0.505,BR,"AGITADOR, KUHN, S/M"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,58406.4,5565.0,CN,"TRACTOR AGRICOLA, MASSEY FERGUSON, MF 5M 135C"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,58406.4,5565.0,CN,"TRACTOR AGRICOLA, MASSEY FERGUSON, MF 5M 135C"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,58406.4,5565.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135C"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5185.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,4965.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,4965.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5240.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5240.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5185.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5240.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5240.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701940000,870194,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,49387.2,5240.0,CN,"TRACTOR AGRÍCOLA, MASSEY FERGUSON, MF 5M 135NC"
maquinaria,Tractor agrícola,8701930000,870193,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,28161.0,3040.0,BR,"TRACTOR AGRICOLA, MASSEY FERGUSON, MF3308"
maquinaria,Tractor agrícola,8701930000,870193,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,28161.0,3040.0,BR,"TRACTOR AGRICOLA, MASSEY FERGUSON, MF3308"
maquinaria,Tractor agrícola,8701930000,870193,8701,20100028698,FERREYROS SOCIEDAD ANÓNIMA,28161.0,3040.0,BR,"TRACTOR AGRICOLA, MASSEY FERGUSON, MF3308"
referencia,Protección de cultivos,3808941900,380894,3808,20537025388,SOLENIS PERU SOCIEDAD ANONIMA CERRADA,4499.955,4400.0,BR,"BIOSPERSE CN7539, SOLENIS, S/M"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,1359.618,0.934,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,733.885,0.504,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,533.032,0.124,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,154.502,0.047,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,61.801,0.013,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,309.004,0.146,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,695.259,0.089,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,6.18,0.001,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,193.128,0.012,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,309.004,0.039,PE,"SEMILLA DE SANDIA,KWS,S/M,"
semillas,Semilla para siembra,1209999000,120999,1209,20451871286,NATUCULTURA S.A,61.801,0.004,PE,"SEMILLA DE SANDIA,KWS,S/M,"
repuestos,Partes de maquinaria de cosecha,8433909000,843390,8433,20451899881,PROCESADORA LARAN SAC,265.584,7.696,ES,"RECTIFICADOR, TALLERES OLIVER, M230"
