ruc,razon_social,nombre_limpio,fob_usd,peso_kg,operaciones,partidas,semanas_activo,paises,toneladas,fob_anualizado
20610822356,FRUTICOLA SELVA S.A.C.,FRUTICOLA SELVA,1048078.617,737672.4,50,2,10,4,737.6724,5450008.8083999995
20504107494,DEL ANDE ALIMENTOS S.A.C.,DEL ANDE ALIMENTOS,1043009.64,488413.88899999997,28,1,8,8,488.413889,5423650.1280000005
20440256474,EXPORT IMPORT CANDRES S.A.C.,EXPORT IMPORT CANDRES,1041120.0,726000.0,5,1,3,1,726.0,5413824.0
20613692305,BLUEPACIFICOILSINTERNATIONALISAC,BLUEPACIFICOILSINTERNATIONALI,1033460.67,476947.2,22,2,7,3,476.9472,5373995.484
20563614723,FALL CREEK PERU S.R.L.,FALL CREEK PERU,1030567.785,4207.8,17,1,7,2,4.2078,5358952.482
20608711288,SUMAQ FRUITS PERU S.A.C.,SUMAQ FRUITS PERU,1028612.7,644402.0,32,2,8,8,644.402,5348786.039999999
20135240681,COOPERATIVA AGRARIA CAFETALERA PANGOA LT,COOPERATIVA AGRARIA CAFETALERA PANGOA LT,1020337.35,164625.0,9,2,4,3,164.625,5305754.22
20602763642,GLM FOODS S.A.C.,GLM FOODS,1020000.0,600000.0,22,1,9,2,600.0,5304000.0
20392064550,CORPORACION ROOTS S.A.,CORPORACION ROOTS,1019310.36,101406.964,1801,1,10,7,101.406964,5300413.8719999995
20132515680,ICH CORP S.A.,ICH CORP,1011300.714,312498.0,24,5,9,5,312.498,5258763.7128
20615097625,,,1002855.0,280440.0,15,1,6,2,280.44,5214846.0
20555331640,AGROPIURA S.A.C.,AGROPIURA,991271.65,1307976.0,70,1,9,6,1307.976,5154612.58
20606258535,AGROEXPORTACIONES ANDINA E.I.R.L.,AGROEXPORTACIONES ANDINA,988121.96,2190854.0,94,1,10,2,2190.854,5138234.192
20606218371,CURIMAPU PERU SOCIEDAD ANONIMA CERRADA,CURIMAPU PERU,986283.75,1573.76,45,2,5,3,1.57376,5128675.5
20601057353,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,986274.78,139050.0,7,1,3,3,139.05,5128628.856000001
20555282339,CONSORCIO DEL VALLE S.A.C,CONSORCIO DEL VALLE,969286.49,238430.8,12,3,6,5,238.43079999999998,5040289.748000001
20603417021,,,966668.0,1234245.6,49,1,7,1,1234.2456000000002,5026673.600000001
20601827591,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS,964838.5399999999,191130.0,9,1,7,4,191.13,5017160.408
20600529481,HFE BERRIES PERU S.A.C.,HFE BERRIES PERU,962657.29,123366.48999999999,9,1,4,3,123.36648999999998,5005817.908000001
20614540631,ALGAS WORLD TRADE E.I.R.L.,ALGAS WORLD TRADE,959402.5,1206880.0,11,1,5,1,1206.88,4988893.0
20605808078,TOTAL FRUIT PERU S.A.C.,TOTAL FRUIT PERU,959380.336,596442.8,26,2,5,4,596.4428,4988777.7472
20612839221,,,934859.9,531982.0,62,1,8,1,531.982,4861271.48
20117753221,MONHA SERVICE S.A.C.,MONHA SERVICE,931172.8099999999,428003.0,26,3,7,4,428.003,4842098.612
20603859503,,,930781.4,176020.0,8,2,5,2,176.02,4840063.28
20393047594,FRUTO DE ORO S.A.C.,FRUTO DE ORO,925382.9,670040.0,32,1,8,2,670.04,4811991.08
20611376406,MISKIYAKUAGROINDUSTRIALSAC,MISKIYAKUAGROINDUSTRIAL,924937.0,669456.0,43,2,9,4,669.456,4809672.399999999
20614030616,AGROEXPORTACIONES BRIVIASHAN E.I.R.L.,AGROEXPORTACIONES BRIVIASHAN,924625.75,190076.0,47,1,8,2,190.076,4808053.899999999
20612798851,BRANCHOUT FOOD - SUCURSAL PERU,BRANCHOUT FOOD - SUCURSAL PERU,924186.0,56458.5,37,5,7,1,56.4585,4805767.2
20604790949,MOCHE GROWERS S.A.C.,MOCHE GROWERS,920890.499,139010.62,51,2,10,5,139.01062,4788630.5948
20614228505,,,908014.24,399804.0,35,1,6,2,399.804,4721674.048
20601310202,COOPERATIVA AGRARIA CAFETALERA VALLE ALT,COOPERATIVA AGRARIA CAFETALERA VALLE ALT,904511.607,132825.0,5,1,4,4,132.825,4703460.3564
20445534570,FUNDO LOS PALTOS SOCIEDAD ANONIMA CERRAD,FUNDO LOS PALTOS SOCIEDAD ANONIMA CERRAD,890332.1,444750.22,24,2,7,2,444.75021999999996,4629726.92
20604598339,AMAD & CIA S.A.C.,AMAD & CIA,884129.64,121892.5,25,4,6,5,121.8925,4597474.1280000005
20603055366,GAPEC EMPRESA INDIVIDUAL DE RESPONSABILI,GAPEC EMPRESA INDIVIDUAL DE RESPONSABILI,881213.147,194510.0,19,3,8,5,194.51,4582308.3644
20607258504,PADÚ S.A.C.,PADÚ,879515.81,286181.0,57,1,10,4,286.181,4573482.212
20611744391,PROSEMBRA SOCIEDAD ANONIMA CERRADA,PROSEMBRA,876242.86,112441.44,15,1,6,5,112.44144,4556462.8719999995
20532966451,AROMATICO INVERSIONES SOCIEDAD ANONIMA C,AROMATICO INVERSIONES SOCIEDAD ANONIMA C,875774.0,193240.0,14,2,3,4,193.24,4554024.8
20613247646,,,875412.11,577110.0,25,1,5,4,577.11,4552142.972
20479548600,COOPERATIVA AGRARIA Y DE SERVICIOS UNION,COOPERATIVA AGRARIA Y DE SERVICIOS UNION,872290.12,140405.0,8,1,3,4,140.405,4535908.624
20612750093,,,868200.0,1575000.0,14,1,6,1,1575.0,4514640.0
20608552236,GAP BERRIES S.A.C.,GAP BERRIES,864076.56,108531.0,14,1,4,4,108.531,4493198.112
20609225395,AGROINDUSTRIAS PRODOTTI DEL PAIS S.A.C.,AGROINDUSTRIAS PRODOTTI DEL PAIS,863346.8200000001,262056.001,12,3,6,7,262.056001,4489403.464
20604295131,CITROSWEET MILLS S.A.C.,CITROSWEET MILLS,857901.14,294165.28,35,2,9,2,294.16528000000005,4461085.928
20525692141,COOPERATIVA AGRARIA DE BANANEROS ORGANIC,COOPERATIVA AGRARIA DE BANANEROS ORGANIC,856760.76,1110708.0,61,1,8,4,1110.708,4455155.952
20609096510,HASPE COMPANY S.A.C.,HASPE COMPANY,856427.8200000001,101670.0,15,2,7,3,101.67,4453424.664000001
20535884502,FRUSABE SOCIEDAD ANONIMA CERRADA - FRUSA,FRUSABE SOCIEDAD ANONIMA CERRADA - FRU,850123.85,232866.0,154,1,3,7,232.866,4420644.02
20502203461,PERUVIAN NATURE S & S S.A.C.,PERUVIAN NATURE S & S,849871.5,84100.0,18,4,7,10,84.1,4419331.8
20129529530,COOP AGRARIA CAFETALERA SATIPO LTDA,COOP AGRARIA CAFETALERA SATIPO LTDA,849046.27,164470.0,7,2,6,3,164.47,4415040.604
20548284547,AGROSEED DEL PERU S.A.C.,AGROSEED DEL PERU,847201.87,568.102,16,1,3,4,0.568102,4405449.724
20614651891,,,847126.2,203533.8,60,1,7,2,203.53379999999999,4405056.24
20556581372,AGROEXPORTADORA VIRGEN DEL CARMEN S.A.C.,AGROEXPORTADORA VIRGEN DEL CARMEN,845992.13,2151000.0,80,1,5,3,2151.0,4399159.076
20608046705,GRAINS & FRUITS E.I.R.L,GRAINS & FRUITS,844446.573,1714120.0,26,2,8,1,1714.12,4391122.179599999
20607105929,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,843074.0,1042027.2000000001,54,1,8,2,1042.0272,4383984.8
20482485511,FAIRTRASA PERU S.A.,FAIRTRASA PERU,842263.64,399064.5,67,2,6,1,399.0645,4379770.928
20610855912,PERUVIAN ORGANIC LANDS S.A.C.,PERUVIAN ORGANIC LANDS,832635.52,157966.19999999998,12,1,4,2,157.9662,4329704.704
20611880732,,,831082.5,123630.0,3,1,2,1,123.63,4321629.0
20601416761,AGROINDUSTRIAS RICOFRESH E.I.R.L.,AGROINDUSTRIAS RICOFRESH,829811.2,635300.0,49,2,9,4,635.3,4315018.24
20603373546,FAIHOP BUSINESS SAC,FAIHOP BUSINESS,817890.224,505662.64,40,2,8,5,505.66264,4253029.1648
20603939426,VA SUPERFOODS S.A.C.,VA SUPERFOODS,799914.741,94730.0,15,5,7,6,94.73,4159556.6532000005
20609759381,COOPERATIVA AGRARIA CAFETALERA VALLE VER,COOPERATIVA AGRARIA CAFETALERA VALLE VER,797830.0,324850.0,10,1,3,3,324.85,4148716.0
20605357700,GRANODEP S.A.C.,GRANODEP,791049.679,287152.14,24,2,7,4,287.15214000000003,4113458.3308
20607519391,ARENUVA S.A.C,ARENUVA,787512.98,192987.0,25,2,8,5,192.987,4095067.496
20601283523,,,786561.128,133850.0,7,1,4,3,133.85,4090117.8656
20100021847,EXPORTADORA EL SOL S.A.C.,EXPORTADORA EL SOL,776876.8,82640.0,9,2,4,2,82.64,4039759.3600000003
20600051645,ORGANICOS RIO VERDE S.A.C.,ORGANICOS RIO VERDE,773376.05,1173830.4000000001,67,1,9,1,1173.8304,4021555.4600000004
20614735288,,,765965.77,498240.0,24,2,9,4,498.24,3983022.004
20603817002,RAINFOREST PERU BRANDS S.A.C.,RAINFOREST PERU BRANDS,765508.246,115575.0,7,1,5,2,115.575,3980642.8792000003
20606101016,RAW FOOD AGROBUSINESS S.R.L.,RAW FOOD AGROBUSINESS,757058.502,458245.0,41,5,9,8,458.245,3936704.2104
20602050981,AMAZON SPECIALTIES S.A.C.,AMAZON SPECIALTIES,756856.186,64160.0,184,10,7,5,64.16,3935652.1672
20509767930,AGRICOLAS Y FORESTALES SAC,AGRICOLAS Y FORESTALES,752928.84,70720.0,9,1,5,3,70.72,3915229.9679999994
20571559812,NEGOCIOS E INVERSIONES GERONIMO S.A.C.,NEGOCIOS E INVERSIONES GERONIMO,750872.87,628706.4,28,2,7,3,628.7064,3904538.9239999996
20605059679,,,749224.5,186260.0,7,1,3,2,186.26,3895967.4
20602289029,AGRONESIS DEL PERU S.A.C.,AGRONESIS DEL PERU,743508.0,344934.0,45,1,9,2,344.934,3866241.6
20610273310,MUNDOAGRO EXPORT SOCIEDAD ANONIMA CERRAD,MUNDOAGRO EXPORT SOCIEDAD ANONIMA CERRAD,740981.58,343130.0,8,2,3,1,343.13,3853104.216
20546671161,GLINT S.A.C.,GLINT,736646.56,224530.0,33,6,5,9,224.53,3830562.112
20610390341,REITER PERUVIAN BERRY S.A.,REITER PERUVIAN BERRY,736403.17,98203.44,29,1,5,3,98.20344,3829296.4840000006
20567189156,,,734730.72,150238.0,5,1,4,1,150.238,3820599.744
20612199974,,,733905.26,642800.0,37,1,8,2,642.8,3816307.352
20456168788,JC AGRO COMERCIALIZADORA E.I.R.L.,JC AGRO COMERCIALIZADORA,726910.5,1842870.0,52,1,9,1,1842.87,3779934.6
20614622238,,,724800.0,336000.0,14,1,7,1,336.0,3768960.0
20615424812,,,718581.13,120483.9,6,1,4,1,120.48389999999999,3736621.8759999997
20486255090,COOPERATIVA AGRARIA SANGARENI,COOPERATIVA AGRARIA SANGARENI,711770.26,98275.0,4,1,3,2,98.275,3701205.352
20532998655,GRUPO ESTELA SOCIEDAD ANONIMA CERRADA -,GRUPO ESTELA,710783.24,331740.0,27,2,8,2,331.74,3696072.8479999998
20610614753,LA FAMILIA SPECIAL SOCIEDAD COMERCIAL DE,LA FAMILIA SPECIAL SOCIEDAD COMERCIAL DE,708901.86,515040.0,56,1,6,2,515.04,3686289.6720000003
20140181405,COOPERATIVA AGRARIA CAFETALERA LA FLORID,COOPERATIVA AGRARIA CAFETALERA LA FLORID,706501.638,103155.0,6,1,6,3,103.155,3673808.5176000004
20570706927,"""COOPERATIVA  AGRARIA RUTAS DEL INCA""","""COOPERATIVA AGRARIA RUTAS DEL INCA""",698029.0229999999,119005.0,6,1,5,3,119.005,3629750.919599999
20614358255,,,697272.05,220232.468,26,1,6,1,220.23246799999998,3625814.66
20508257954,ALPA SWEET EIRL,ALPA SWEET,694959.99,1750000.0,65,1,5,3,1750.0,3613791.948
20614131447,,,689224.51,149568.0,10,1,4,2,149.568,3583967.452
20609313162,GRUPO JUAN RUIZ S.A.C.,GRUPO JUAN RUIZ,687926.44,315330.0,16,1,7,2,315.33,3577217.488
20488018206,COFFEE GREEN S.R.L.,COFFEE GREEN,687553.71,110280.0,4,1,2,3,110.28,3575279.292
20136201213,CENTRAL DE COOPERATIVAS AGRARIAS CAFETAL,CENTRAL DE COOPERATIVAS AGRARIAS CAFETAL,686079.13,75900.0,3,1,2,2,75.9,3567611.476
20612061808,,,685987.7,493709.0,25,1,8,2,493.709,3567136.0399999996
20612737224,,,684288.0,337920.0,16,1,7,1,337.92,3558297.6
20516791722,KION EXPORT S.A.C.,KION EXPORT,683752.0,466733.6,37,2,8,2,466.73359999999997,3555510.4
20601235146,,,681008.0,505120.0,22,1,7,1,505.12,3541241.6
20542082519,GRECIA NUEVO FUTURO SAC,GRECIA NUEVO FUTURO,680553.4400000001,153237.0,9,2,4,2,153.237,3538877.8880000007
20607800830,COOPERATIVA AGRARIA BOSQUES VERDES,COOPERATIVA AGRARIA BOSQUES VERDES,679236.83,113850.0,6,1,4,1,113.85,3532031.5159999994
20604580821,AGROINDUSTRIA LLIPATA S.A.C.,AGROINDUSTRIA LLIPATA,671717.8,123386.4,48,1,9,5,123.3864,3492932.56
20539708423,SOCIEDAD AGRICOLA C & M S.A.C.,SOCIEDAD AGRICOLA C & M,668484.0,430415.2,23,1,4,5,430.4152,3476116.8
20600796721,ASOCIACIÓN DE PRODUCTORES AMAZONAS - ALT,ASOCIACIÓN DE PRODUCTORES AMAZONAS - ALT,665458.186,124200.0,5,1,1,2,124.2,3460382.5672
20603674708,PACIFICO ALGAS AREQUIPA S.A.C.,PACIFICO ALGAS AREQUIPA,663617.0,840120.0,9,1,6,1,840.12,3450808.4
20613628861,FRUTAMBO EXPORT S.A.C.,FRUTAMBO EXPORT,662015.69,484160.0,22,1,2,2,484.16,3442481.5879999995
20604984018,FOODSPICE GROUP SOCIEDAD ANONIMA CERRADA,FOODSPICE GROUP,661578.59,230320.0,28,4,9,7,230.32,3440208.6679999996
20608680170,DUREXPORTA SOCIEDAD ANONIMA CERRADA,DUREXPORTA,660825.2,567277.725,27,1,7,1,567.277725,3436291.0399999996
20532383782,NOVOS DISTRIBUCION Y EXPORTACION DEL PER,NOVOS DISTRIBUCION Y EXPORTACION DEL PER,658149.363,225540.0,18,4,8,4,225.54,3422376.6876
20492699781,AGROPECUARIA SAN IGNACIO DE LOYOLA S.A.C,AGROPECUARIA SAN IGNACIO DE LOYOLA,655913.93,584234.0,27,1,8,4,584.234,3410752.4360000007
20611849487,COOPERATIVA AGRARIA TAZAS DORADAS COFFEE,COOPERATIVA AGRARIA TAZAS DORADAS COFFEE,655513.5700000001,116600.0,6,1,5,3,116.6,3408670.5640000002
20601723035,ESTRATEGICAS COMPANY E.I.R.L.,ESTRATEGICAS COMPANY,654961.3,407572.0,23,3,9,4,407.572,3405798.7600000002
20565238630,AGRIPROCESS S.A.C.,AGRIPROCESS,654390.0,500000.0,26,1,7,2,500.0,3402828.0
20533248358,EXPORT Y IMPORT E INVERSIONES WILLAM ESA,EXPORT Y IMPORT E INVERSIONES WILLAM E,652729.48,872684.0,40,4,8,1,872.684,3394193.2959999996
20518439911,INVERSIONES YAUCA E.I.R.L.,INVERSIONES YAUCA,647277.0,339400.0,20,2,7,2,339.4,3365840.4
20504963927,CALSA PERU S.A.C.,CALSA PERU,646685.914,549477.4,60,2,8,1,549.4774,3362766.7528
20613699270,,,642375.5,459200.0,28,1,6,2,459.2,3340352.6
20602932631,EXPORTADORA VILLA ECOLOGICA S.A.C.,EXPORTADORA VILLA ECOLOGICA,637907.0,94875.0,5,1,4,2,94.875,3317116.4
20612932680,,,637428.05,174410.0,12,1,5,1,174.41,3314625.8600000003
20603513925,PERUVIAN INKA FRUIT S.A.C.,PERUVIAN INKA FRUIT,637001.34,365918.8,41,2,7,8,365.9188,3312406.968
20335181531,VITICOLA S.A.C.,VITICOLA,635915.29,169097.52,17,1,1,1,169.09752,3306759.508
20610856889,AGRICOLA GREEN HARVEST S.A.C.,AGRICOLA GREEN HARVEST,630379.8,285864.0,14,2,7,3,285.864,3277974.96
20606292458,GRUPO SOCIBEN SOCIEDAD ANONIMA CERRADA,GRUPO SOCIBEN,630227.56,251040.0,18,1,2,2,251.04,3277183.3120000004
20506394369,AGROINDUSTRIAL HUAMANI S.A.C.,AGROINDUSTRIAL HUAMANI,629142.9,532467.0,34,1,4,5,532.467,3271543.08
20605299203,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,628775.807,97160.0,5,1,3,3,97.16,3269634.1964000002
20571356202,AGRO INDUSTRIAL G & P S.A.C.,AGRO INDUSTRIAL G & P,625747.6,525120.0,23,1,5,2,525.12,3253887.5199999996
20605387242,AGROELDREDGEEIRL,AGROELDREDGE,624096.0,282976.0,15,1,7,1,282.976,3245299.1999999997
20519859077,PRODUCTOS VEGETALES DE EXPORTACION EMPRE,PRODUCTOS VEGETALES DE EXPORTACION EMPRE,623755.93,203025.0,28,4,7,6,203.025,3243530.8360000006
20611371528,JCH PRODUCE S.A.C,JCH PRODUCE,620709.5,504416.8,27,1,8,2,504.41679999999997,3227689.4
20565443993,FUSION FOODS S.A.C.,FUSION FOODS,620096.39,226251.84,76,8,8,4,226.25184,3224501.228
20533095187,AGRICOLA DON ANGEL S.A.C.,AGRICOLA DON ANGEL,618838.2150000001,1078200.0,53,1,8,1,1078.2,3217958.7180000003
20568194951,ASOCIACION DE PRODUCTORES AGROSOSTENIBLE,ASOCIACION DE PRODUCTORES AGROSOSTENIBLE,618412.96,94875.0,4,1,3,1,94.875,3215747.3919999995
20607860875,AGROEXPORTADORABIOFRUITSAC,AGROEXPORTADORABIOFRUIT,613580.0,514710.0,39,1,5,1,514.71,3190616.0
20607653063,AGRO COSECHA PAZ S.A.C.,AGRO COSECHA PAZ,611405.55,411843.2,27,3,9,9,411.8432,3179308.8600000003
20502072006,AGROINDUSTRIA CAMPO VERDE S.A.C.,AGROINDUSTRIA CAMPO VERDE,603799.5700000001,197904.8,21,2,5,3,197.9048,3139757.7640000004
20113940515,"COOPERATIVA AGRARIA "" FRONTERA SAN IGNAC","COOPERATIVA AGRARIA "" FRONTERA SAN IGNAC",596801.678,96621.018,6,1,4,3,96.62101799999999,3103368.7255999995
20606944269,COOPERATIVA AGRARIA Y DE SERVICIOS MULTI,COOPERATIVA AGRARIA Y DE SERVICIOS MULTI,593297.479,98325.0,5,1,2,2,98.325,3085146.8908
20603264372,"COOPERATIVA AGRARIA ""QORIQAO"" LTDA. - CO","COOPERATIVA AGRARIA ""QORIQAO"" LTDA. - CO",590260.26,150615.02,1,1,1,1,150.61502,3069353.352
20191308868,ARCOR DE PERU S A,ARCOR DE PERU S A,589872.47,158170.689,50,1,8,4,158.170689,3067336.8439999996
20613621360,,,587389.6,329474.0,35,1,5,1,329.474,3054425.92
20601845408,FIONAFOOD EMPRESA INDIVIDUAL DE RESPONSA,FIONAFOOD EMPRESA INDIVIDUAL DE RESPON,580949.55,474177.6,42,1,4,1,474.1776,3020937.66
20602546226,ZOWI PERU SOCIEDAD ANONIMA CERRADA,ZOWI PERU,580581.1900000001,179535.59,262,18,8,6,179.53558999999998,3019022.188
20561128635,AGRICOLA MEZCU S.A.C,AGRICOLA MEZCU,579457.0,134590.0,17,1,5,2,134.59,3013176.4
20393541521,SAIU EXPORT S.A.C.,SAIU EXPORT,574800.0,40000.0,2,1,1,1,40.0,2988960.0
20605223878,,,573353.883,98215.0,5,1,4,2,98.215,2981440.1916000005
20607774821,AGROGUAÑAPE E.I.R.L.,AGROGUAÑAPE,572049.005,107435.0,44,1,9,3,107.435,2974654.8260000004
20602151574,MARZALA EXPORT SOCIEDAD ANONIMA CERRADA,MARZALA EXPORT,570118.77,1135568.0,45,1,9,5,1135.568,2964617.604
20525241727,PROCESADORA MEJIA SOCIEDAD ANONIMA CERRA,PROCESADORA MEJIA SOCIEDAD ANONIMA CERRA,569663.1799999999,366387.32999999996,21,1,3,2,366.38732999999996,2962248.5359999994
20525795897,COOPERATIVA AGRARIA DE BANANEROS ORGANIC,COOPERATIVA AGRARIA DE BANANEROS ORGANIC,569618.0,666214.8,35,1,9,1,666.2148000000001,2962013.6
20517686639,BROLEM COMPANY S.A.C.,BROLEM COMPANY,567362.18,196000.0,7,1,6,2,196.0,2950283.3360000006
20602650643,ASOCIACIÓN AGROEXPORTADORA DE LA REGIÓN,ASOCIACIÓN AGROEXPORTADORA DE LA REGIÓN,564875.318,99950.0,5,1,4,3,99.95,2937351.6536
20600941349,ALGAS SUDAMERICA S.A.C.,ALGAS SUDAMERICA,564264.0,829800.0,15,1,6,1,829.8,2934172.8000000003
20460011923,DELICIAS Y SABORES DEL PERU EIRL,DELICIAS Y SABORES DEL PERU,564070.46,181810.0,22,1,2,2,181.81,2933166.3919999995
20609574489,ALL FRUIT PERU S.A.C.,ALL FRUIT PERU,562380.0,58500.0,5,1,2,2,58.5,2924376.0
20606487500,DESPENSA AMERICANA S.A.C.,DESPENSA AMERICANA,561660.47,189402.825,63,11,6,1,189.402825,2920634.444
20479735892,ALPES CHICLAYO SAC,ALPES CHICLAYO,560591.45,357673.2,10,1,4,5,357.6732,2915075.54
20604806446,ASOCIACION DE CAFICULTORES PALMAS DEL PA,ASOCIACION DE CAFICULTORES PALMAS DEL PA,558144.923,111677.0,5,2,3,3,111.677,2902353.5996
20608957350,JUNGLE FRESH ORGANIC SOCIEDAD ANONIMA CE,JUNGLE FRESH ORGANIC SOCIEDAD ANONIMA CE,557913.24,403709.908,20,1,8,1,403.709908,2901148.848
20601435421,FRUTAS DE PIURA SOCIEDAD ANÓNIMA CERRADA,FRUTAS DE PIURA SOCIEDAD ANÓNIMA CERRADA,557894.59,622476.0,30,2,7,3,622.476,2901051.868
20480560672,COOPERATIVA AGRARIA VALLE DEL MARAÑON,COOPERATIVA AGRARIA VALLE DEL MARAÑON,556499.9199999999,75900.0,4,1,1,1,75.9,2893799.5839999993
20613676954,,,552723.4,390240.0,24,1,8,1,390.24,2874161.68
20394862704,VERDUM PERÚ S.A.C.,VERDUM PERÚ,552506.16,91252.61,8,2,2,3,91.25261,2873032.032
20603639929,MC PALACIOS S.A.C.,MC PALACIOS,552189.84,273357.94,24,1,7,2,273.35794,2871387.1679999996
20549134352,CONSORCIO AGRICOLA MOQUEGUA S.A.C.,CONSORCIO AGRICOLA MOQUEGUA,551200.0,77268.0,7,1,2,2,77.268,2866240.0
20513346396,AGRO ANDINO S.R.L.,AGRO ANDINO,550538.39,61649.594,18,3,6,3,61.649594,2862799.628
20615036677,,,550446.0,394872.4,37,1,8,1,394.8724,2862319.1999999997
20615834514,,,550016.7,79119.0,3,1,3,1,79.119,2860086.84
20477795618,METRO ENTERPRISE PERU S.A.C.,METRO ENTERPRISE PERU,546602.1799999999,474138.4,25,1,9,2,474.13840000000005,2842331.3359999997
20601560624,JUMIFRUT S.A.C.,JUMIFRUT,545297.53,163366.5,86,1,1,4,163.3665,2835547.1560000004
20423354284,FUNDO SAN FERNANDO S.A.,FUNDO SAN FERNANDO,542281.6969999999,254213.26,18,2,3,3,254.21326000000002,2819864.8243999993
20608785591,,,540480.0,240000.0,10,1,3,1,240.0,2810496.0
20600377877,PIRWA PRODUCTOS S.A.C.,PIRWA PRODUCTOS,537972.95,36381.68,9,1,4,2,36.38168,2797459.34
20486299895,COOPERATIVA AGRARIA DE FRUTOS ECOLOGICOS,COOPERATIVA AGRARIA DE FRUTOS ECOLOGICOS,536675.704,77280.0,4,1,2,1,77.28,2790713.6608
20547984588,AGRO MI PERU FOODS S.A.C.,AGRO MI PERU FOODS,527904.07,124417.592,255,14,6,4,124.417592,2745101.1639999994
20614184869,,,525579.5,331701.9,24,2,8,1,331.7019,2733013.4
20600895169,CORPORACION AGRICOLA CHAVEZ E.I.R.L.,CORPORACION AGRICOLA CHAVEZ,523775.87,125381.56,3,1,3,1,125.38156,2723634.524
20603015003,RCR COMERCIALIZADORA Y PROCESADORA SOCIE,RCR COMERCIALIZADORA Y PROCESADORA SOCIE,521996.0,42000.0,3,1,3,3,42.0,2714379.1999999997
20605882618,FST GROUP S.A.C.,FST GROUP,517097.88800000004,159404.0,27,5,5,7,159.404,2688909.0176
20613718096,FRU-VEG FARMS S.A.C.,FRU-VEG FARMS,513520.0,117600.0,6,1,2,1,117.6,2670304.0
20608384660,PERUVIAN AVOCADOS EMPRESA INDIVIDUAL DE,PERUVIAN AVOCADOS EMPRESA INDIVIDUAL DE,505460.0,281020.0,11,2,5,1,281.02,2628392.0
20480904606,ASOCIACION AGRICOLA COMPOSITAN ALTO,ASOCIACION AGRICOLA COMPOSITAN ALTO,505220.69,101559.5,84,1,10,5,101.5595,2627147.588
20601708427,GOURMET BLUEBERRIES PERU S.A.C.,GOURMET BLUEBERRIES PERU,504000.0,285600.0,15,1,6,2,285.6,2620800.0
20607695602,ZR CORPORATION S.A.C.,ZR CORPORATION,503228.64,133567.0,22,1,5,2,133.567,2616788.9280000003
20600263286,ASOCIACIÓN DE PRODUCTORES SELVA NORORIEN,ASOCIACIÓN DE PRODUCTORES SELVA NORORIEN,502346.11,81774.976,4,1,2,2,81.774976,2612199.772
20605997253,SIMPLI GOOD PERU S.A.C.,SIMPLI GOOD PERU,501913.61,144714.77,28,4,5,1,144.71477,2609950.772
20612874507,,,500939.38,1725282.0,52,1,10,1,1725.282,2604884.776
20604212414,AGROEXPORT DE LA SELVA E.I.R.L.,AGROEXPORT DE LA SELVA,500820.0,918000.0,9,1,6,1,918.0,2604264.0
20606971380,M & H FOODS S.A.C.,M & H FOODS,499098.5,137852.78,28,3,8,8,137.85278,2595312.1999999997
20610675141,SOCIEDAD AGRÍCOLA VILLABERRIES S.A.C.,SOCIEDAD AGRÍCOLA VILLABERRIES,497584.49,73893.78,19,1,6,4,73.89377999999999,2587439.348
20615123073,,,493459.45,94046.75,8,1,5,1,94.04675,2565989.14
20613386204,AGUACATES FRESCOS DEL PERU S.A.C.,AGUACATES FRESCOS DEL PERU,490038.0,196460.0,18,1,7,2,196.46,2548197.6
20602957099,GEALE AGROTRADING E.I.R.L.,GEALE AGROTRADING,489316.26,342289.0,35,5,6,5,342.289,2544444.552
20614267322,,,489029.73,132818.0,40,1,7,3,132.818,2542954.596
20609941279,,,487820.25,98325.0,2,1,2,1,98.325,2536665.3000000003
20604498091,AMAZONAS COFFEE FRIENDS S.A.C.,AMAZONAS COFFEE FRIENDS,486221.01,75900.0,4,1,1,1,75.9,2528349.2520000003
20409318135,COPROIMPEX SOCIEDAD ANONIMA CERRADA,COPROIMPEX,486090.82,1155161.5,48,10,9,2,1155.1615,2527672.264
20503613574,"TWF S.A., SUCURSAL EN EL PERU","TWF S.A., SUCURSAL EN EL PERU",483259.47000000003,261578.35,30,2,8,2,261.57835,2512949.244
20605609857,VANCARD PERU SOCIEDAD ANONIMA CERRADA,VANCARD PERU,481801.179,375989.0,22,1,8,3,375.989,2505366.1308
20525785824,AGRO EXPORTACIONES AE S.A.C.,AGRO EXPORTACIONES AE,480225.21,366720.0,57,1,5,3,366.72,2497171.092
20605129600,EXPORTADORA DON FERNANDO S.A.C.,EXPORTADORA DON FERNANDO,472790.0,129109.0,8,1,6,1,129.109,2458508.0
20600739345,LIMONES PERUANOS S.R.L.,LIMONES PERUANOS,471572.2,581040.0,23,1,7,2,581.04,2452175.44
20610760873,INDUSTRIAS MB LOS INKAS S.A.C.,INDUSTRIAS MB LOS INKAS,469477.04000000004,75693.0,2,1,2,2,75.693,2441280.6080000005
