nombre,dep,clase,hub,horas_reparto,reparto_en_promesa,clientes_exclusivos,sam_exclusivo,margen_base,lat,lon
AGROSERVICIOS E INGENIERIA S.A.C.,CAJAMARCA,canal,Chiclayo,6.581973564422457,False,68.17692122943656,124906.1140021966,393.45425910691927,-5.3838870471666285,-78.9604262428333
SEMILLEROS DEL REINO ETERNO - YAUYUCAN,CAJAMARCA,canal,Chiclayo,4.144195748928672,True,68.02062970191358,124619.77418217652,392.552288673856,-6.685582277499947,-78.84843519599997
Rios,APURIMAC,comercio,Sicuani,9.65591072803736,False,22.08688856265753,123301.78641696872,388.40062721345134,-13.657148,-73.383681
Ferretería Renzo,AYACUCHO,comercio,Pisco,6.257969869011292,False,38.3695316318586,122352.10810085991,385.4091405177087,-13.157876,-74.217356
Ferretería V&R,HUANUCO,comercio,Tarma,5.015590688861649,True,40.3773156014941,120167.66881624536,378.5281567711728,-9.94481,-76.244042
Chimpapampa,AYACUCHO,comercio,Pisco,7.712003332926756,False,38.13309865596463,118448.04554931738,373.11134348034966,-13.854843,-73.950722
Pimentel,AREQUIPA,comercio,Juliaca,4.437874042686684,True,22.7911112105132,118149.27418406488,372.1702136798043,-16.44906,-71.533169
AGROVETERINARIA Y MULTISERVICIOS ASHLEY BRIDGET SOCIEDAD ANONIMA CERRADA,LIMA,canal,Tarma,6.757612259805398,False,24.172483207882276,118051.87761219012,371.8634144783988,-10.833984057142809,-76.80337243899997
Ferretería Castillo,ANCASH,comercio,Pisco,8.560197712910293,False,73.60120869463375,115582.7417625682,364.0856365520898,-9.807097,-77.429507
El Palacio de las Mascotas,LIMA,comercio,Pisco,5.79940530506873,False,23.60285473093153,115269.96602010843,363.1003929633415,-10.756689,-77.756417
Ferretería Raymondi,ANCASH,comercio,Huamachuco,7.938338548467628,False,72.55505253063215,113939.86659935188,358.9105797879584,-9.526024,-77.53149
Ferreteria Cornejo,AREQUIPA,comercio,Juliaca,4.437874042686684,True,21.83668962122736,113201.54623003218,356.5848706246013,-16.449203,-71.589844
Vivero Sr. De Torrechayoc,CUSCO,comercio,Sicuani,2.739454037330924,True,52.32860417870727,110754.1261400734,348.8754973412311,-13.299494,-72.117446
'AGRO COMERCIAL LITO CHITO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,HUANUCO,canal,Tarma,6.2249678901932,False,36.94237102554854,109944.8673234906,346.32633206899527,-9.937640738333288,-75.93635067922219
AGRO DISTRIBUCIONES MAYRA E.I.R.L.,LIMA,canal,Pisco,4.185097542792419,False,22.494009248995905,109854.66424914228,346.0421923847981,-11.858273293999956,-76.64900943499998
Ferretería Bartartino,TACNA,comercio,,,False,33.26058053811257,109540.680648727,345.05314404349,-17.964418,-70.187123
Clínica Veterinaria,ICA,comercio,Pisco,0.0585481433853602,True,14.804700184658786,108908.5190219508,343.0618349191449,-13.71134,-76.204797
Ferretería Cecisa,ANCASH,comercio,Huamachuco,7.893990448785088,False,68.91774709211396,108227.8716108445,340.9177955741601,-8.555492,-77.630436
Ingetec,ANCASH,comercio,Huamachuco,7.938338548467628,False,68.60478695412968,107736.40154598872,339.3696648698644,-9.533036,-77.521521
AGROVETERINARIA HUAYTAPALLANA EIRL,JUNIN,canal,Tarma,2.085889930192646,True,36.39796402523326,106421.37044869062,335.2273169133754,-12.01999116233327,-75.13048408966664
Cochachis,LIMA,comercio,Tarma,5.49739912612176,True,21.78477729994667,106390.967014242,335.13154609486224,-11.759401,-76.300688
Ferreteria Huaman,ICA,comercio,Pisco,1.304193835475294,True,14.34363648633191,105516.77424270852,332.3778388645318,-14.032923,-75.709895
DIST. DE INSUMOS AGRICOLAS SRL,ANCASH,canal,Huamachuco,4.681580727542055,False,67.08129170698537,105343.91695435977,331.8333384062332,-8.940753636166628,-78.49245460799996
Vivero Municipal,AREQUIPA,comercio,Juliaca,4.437874042686684,True,20.23677063239798,104907.5554045082,330.45879952420074,-16.44335,-71.592638
Tapia,ANCASH,comercio,Huamachuco,9.178118067194934,False,65.50717494230923,102871.9367417718,324.04660073658107,-8.862986,-77.91839
Ferretería El Yanamino,ANCASH,comercio,Huamachuco,10.835365265995906,False,65.43433431416288,102757.54840953943,323.6862774900492,-9.021034,-77.4714
Ferretería Central,ANCASH,comercio,Huamachuco,5.976487939321386,True,64.9908013121821,102061.0277770616,321.492237497744,-8.470159,-78.037376
AGROVETERINARIA TECNO CAMPO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - AGROVETEC S.R.L.,CUSCO,canal,Sicuani,2.806293669204864,True,48.20975248118575,102036.52650944586,321.4150585047544,-13.540021367749974,-71.92415420449997
Dorita,JUNIN,comercio,Tarma,1.715449670031545,True,33.78515745087552,98781.97457018128,311.163219896071,-12.052297,-75.241737
LOS SEMILLEROS DE JESUCRISTO,HUANUCO,canal,Tarma,6.368012464572714,False,33.01599947079195,98259.52099442312,309.5174911324327,-9.81534126316662,-76.27262126999996
Angel,ANCASH,comercio,Huamachuco,7.142206109637501,False,62.4707612951845,98103.57735359854,309.0262686638353,-9.0372,-77.81486
Maestrito,CUSCO,comercio,Sicuani,6.8103412451111724,False,45.85562205758547,97053.9808830578,305.72003978163207,-12.864816,-72.695699
Negocios Chamba,PIURA,comercio,Chiclayo,,False,24.796195126298905,96945.5303208499,305.3784205106772,-4.66042,-80.241199
Ferreteria En Gral,ICA,comercio,Pisco,0.7618700061726205,True,13.098844416557998,96359.65122647704,303.53290136340263,-13.403012,-76.129503
SEMILLEROS EN JESUS,CUSCO,canal,Sicuani,1.1479982068950825,True,45.32819001900011,95937.66456909108,302.2036433926368,-14.249230275666624,-71.1717760798333
Home Depot Perú Yura,AREQUIPA,comercio,Juliaca,4.946747892247475,True,18.40901682613981,95432.46734926009,300.6122721501692,-16.444464,-71.505161
Venta de maderas,ANCASH,comercio,Pisco,8.560197712910293,False,60.43435815342148,94905.62636021982,298.9527230346923,-9.727036,-77.454921
Comercial Rosa,TACNA,comercio,Juliaca,7.240207993079942,False,28.18908526975668,92838.1747208486,292.440250370673,-17.475199,-70.031238
AGROVETERINARIA EL OLIVO E.I.R.L.,APURIMAC,canal,Sicuani,9.65591072803736,False,16.610638772543897,92730.19277348106,292.1001072364653,-13.724958537222172,-73.39094786188883
Progresol,ICA,comercio,Pisco,0.7618700061726205,True,12.343071103782956,90799.92011514142,286.0197483626954,-13.417586,-76.15795
AGROVETERINARIA CAPLINA E.I.R.L.,TACNA,canal,Juliaca,9.04058028925242,False,27.29843778071637,89904.90865666304,283.20046226848854,-17.833332841999948,-70.27886115699994
Agroveterinaria Andino,CUSCO,comercio,Sicuani,2.85466213676564,True,42.14393401148661,89198.148064618,280.97416640354663,-13.429852,-72.129865
Veterinaria Gavet,LIMA,comercio,Pisco,3.341094771641284,True,18.07596446411987,88278.12708728015,278.07610032493244,-11.85195,-77.068753
Comisesa,UCAYALI,comercio,Tarma,10.21031730281616,False,17.720456262535865,87077.11318005476,274.2929065171724,-8.3848,-74.529928
Veterinaria Razas,MADRE DE DIOS,comercio,Juliaca,10.052955645592036,False,48.90338781333752,86845.34947259011,273.5628508386588,-12.580609,-69.202801
Ferretería Progresol,ANCASH,comercio,Tarma,11.569565959493204,False,55.17945007226878,86653.36128873346,272.9580880595104,-9.365549,-77.092301
AGRO VETERINARIA JCRA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,HUANUCO,canal,Tarma,3.8969716942257207,True,28.80323583118378,85721.8379339172,270.02378949183907,-10.159807937714236,-76.15909165699998
Ferretería Vecor,ANCASH,comercio,,,False,53.84263273326024,84554.03417143825,266.3452076400304,-9.137269,-78.506033
San Luis,AREQUIPA,comercio,Juliaca,4.479349199315209,True,16.1897179131427,83927.60682068965,264.37196148517233,-16.326787,-71.576058
AGROVETERINARIA MIRAFLORES S.A.C.,APURIMAC,canal,Sicuani,5.728065343942493,True,14.854975121585698,82929.06284536245,261.2265479628917,-13.60229907779995,-72.65547453379995
Comercial Punto Azul,CUSCO,comercio,Sicuani,2.806293669204864,True,39.052103579967415,82654.25141400693,260.36089195412177,-13.524285,-71.970879
AGRO VETERINARIA PALOMINO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,UCAYALI,canal,Tarma,10.220548465980013,False,16.560793667830747,81378.61030215184,256.3426224517782,-8.517081145999953,-74.52785771899998
Ferretería Sofemac,LIMA,comercio,Pisco,1.852707619059084,True,16.64474414491934,81288.43370305862,256.05856616463456,-12.660573,-76.632908
Sodimac,LAMBAYEQUE,comercio,Chiclayo,0.2255086737093366,True,18.12815259227904,80708.87463097651,254.232955087576,-6.748317,-79.872119
Mateco,JUNIN,comercio,Tarma,1.715449670031545,True,27.327400527708733,79900.60688402467,251.68691168467765,-12.038813,-75.228727
AGRO SERVICIOS VALLE VERDE EIRL,LAMBAYEQUE,canal,Chiclayo,0.2764130371427082,True,17.78822298903129,79195.46417217636,249.4657121423555,-6.778467846249953,-79.81662766524997
AGROSERVICIOS NEYCOR S.A.C.,CAJAMARCA,canal,Chiclayo,8.822748905993656,False,43.10563474635083,78973.31282598374,248.7659354018487,-5.059054689599952,-79.16165349799996
FERRETEIA,TACNA,comercio,Juliaca,8.708261565385229,False,23.883825313757608,78659.19472952074,247.77646339799023,-18.076362,-70.254741
AGROVETERINARIA MEVELIN S.R.L.,CAJAMARCA,canal,Huamachuco,2.974150965951349,True,40.98588969218775,75089.75351271032,236.53272356503743,-7.1339595449999536,-78.54251182749995
Ferresur,CUSCO,comercio,Sicuani,2.85466213676564,True,35.446865147321944,75023.720494997,236.3247195592405,-13.50759,-71.996146
AGROSERVICIOS EL CAMANEJO S.A.C.,AREQUIPA,canal,Pisco,6.423643867513336,False,14.456542557097366,74942.81408903882,236.06986438047224,-15.76949392199998,-74.18973198199996
M & G AGRO SERVICIOS E.I.R.L.,ANCASH,canal,Huamachuco,5.679473109297311,False,47.6420600247051,74816.70503155404,235.6726208493952,-9.486941018999945,-78.24837464433331
Demetrio's,LIMA,comercio,Pisco,2.5406712627521184,True,15.253325114522518,74493.11906074188,234.6533250413369,-12.223758,-76.903751
Ferretería Señor de la Divina Misericordia,JUNIN,comercio,Tarma,1.715449670031545,True,25.10566335464159,73404.63049999697,231.2245860749904,-11.964199,-75.272262
Davisa,LA LIBERTAD,comercio,Huamachuco,2.795084166722603,True,18.934130080741166,72618.97827479077,228.7497815655909,-8.148697,-79.012046
AGROSERVICIOS ROBLES S.A.C,LIMA,canal,Pisco,5.461290622132166,False,14.863200943337862,72587.85800360604,228.651752711359,-11.11500801133328,-77.47556169466662
Fatima Nicoll,ICA,comercio,Pisco,1.304193835475294,True,9.86689533543165,72584.31072045531,228.64057876943417,-14.070753,-75.72107
AGROSERVICIOS VIQUITO E.I.R.L.,CAJAMARCA,canal,Huamachuco,2.974150965951349,True,39.20467959151289,71826.4199991885,226.2532229974437,-7.103141767399961,-78.44868561199996
Sideperu,AREQUIPA,comercio,Juliaca,4.437874042686684,True,13.797609944149908,71526.90298067481,225.3097443891256,-16.405328,-71.579733
MUNDO AGROVETERINARIA EMMA E.I.R.L,CUSCO,canal,Sicuani,4.009664775659735,True,33.53208103627967,70971.056673865,223.5588285226747,-14.330064460833285,-71.86004558149996
AGROCOMERCIALIZADORA NORTE CHICO S.A.C.,ANCASH,canal,Pisco,9.657625453044794,False,25.44368417048324,70840.14112499327,223.1464445437288,-10.303023871999956,-77.58287924699997
AGROVETERINARIA EL PROGRESO E.I.R.L,CAJAMARCA,canal,Chiclayo,5.776427115056853,True,38.0118154666756,69640.9880424617,219.36911233375432,-7.04117437916662,-78.8979854703333
FERRETERIA Y TRANSPORTE ESCORPION,AREQUIPA,comercio,Juliaca,4.479349199315209,True,12.88475630848318,66794.66357847498,210.40319027219616,-16.316468,-71.536709
Agrovet Tahua,ANCASH,comercio,Tarma,9.754987835925562,False,42.15381842718178,66198.01489660014,208.5237469242904,-9.4538,-77.175929
Ferretería Villa Del Mar,LA LIBERTAD,comercio,Huamachuco,2.795084166722603,True,17.200194213071352,65968.73078165294,207.80150196220671,-8.098537,-79.06208
Ferretería Truval,ANCASH,comercio,Tarma,11.569565959493204,False,41.4238523414079,65051.68207022651,204.91279852121343,-9.348718,-77.172034
SEMILLEROS DEL REINO DE DIOS,HUANUCO,canal,Tarma,5.015590688861649,True,21.16876516873864,63000.74990502156,198.45236220081784,-9.99394709024996,-76.32037694549997
Grupo Cafrapi,UCAYALI,comercio,Tarma,10.21031730281616,False,12.72601191204546,62534.75436401252,196.98447624663945,-8.359374,-74.591193
AGRO SERVICIOS CANCHAN PERÚ S.A.C.,HUANUCO,canal,Tarma,5.015590688861649,True,20.855360769081194,62068.02132852856,195.5142671848649,-9.894156843599944,-76.29361549159997
AGROSERVICIOS SAN JERONIMO E.I.R.L.,AYACUCHO,canal,Pisco,6.257969869011292,False,19.531652478005093,60668.71415932832,191.10644960188412,-13.13708446449995,-74.25491730624996
Industrias Acerinox,ICA,comercio,Pisco,1.304193835475294,True,8.233452272164367,60568.13594432164,190.78962822461312,-14.059827,-75.716841
FerreCusco,CUSCO,comercio,Sicuani,2.832298332479171,True,28.5700540425216,60468.866290565005,190.4769288152797,-13.322883,-71.958899
Ferretería J&L,JUNIN,comercio,Tarma,1.7694882419143738,True,20.450901521873107,59794.90955483468,188.3539650977292,-11.914589,-75.325396
Clínica Veterinaria MaskVet,PIURA,comercio,Chiclayo,3.00883433913856,True,15.272498813299396,59710.79390359902,188.08900079633688,-5.185007,-80.633232
Procampo,ANCASH,comercio,Huamachuco,4.633802710677776,False,38.00072455470092,59676.02993069755,187.97949428169724,-9.069938,-78.588108
Rosa Ventura,CUSCO,comercio,Sicuani,2.739454037330924,True,27.94037259240618,59136.13785553971,186.27883424495005,-13.311538,-72.016502
Ferretería Montañez,AREQUIPA,comercio,Juliaca,4.479349199315209,True,11.35052135671566,58841.1792439534,185.3497146184532,-16.30719,-71.551685
Fertisem,LIMA,comercio,Pisco,1.852707619059084,True,11.807595006527098,57665.10410276393,181.64507792370637,-12.654204,-76.635806
Ica Verde,ICA,comercio,Pisco,0.965020306000256,True,7.56335562494902,55638.67215650228,175.26181729298216,-14.034926,-75.754915
Viveros Arcoiris,AREQUIPA,comercio,Juliaca,4.437874042686684,True,10.558683549476372,54736.28671226904,172.41930314364745,-16.411824,-71.56008
Al Kosto,LA LIBERTAD,comercio,Chiclayo,1.4878224871801011,True,14.206909836328142,54488.44348046434,171.63859696346262,-7.401072,-79.566387
Ferretería Don Bosco,CUSCO,comercio,Sicuani,2.806293669204864,True,25.197568003328524,53330.95863847419,167.9925197111937,-13.527721,-71.946421
Ferreteria Arenas,JUNIN,comercio,Tarma,0.8526222413082463,True,18.01087146091985,52660.68240843089,165.88114958655729,-11.521423,-75.90144
Veterinaria Ilo Pampa,MOQUEGUA,comercio,Juliaca,7.062420044359595,False,15.191333355853452,52058.06855291485,163.98291594168174,-17.64621,-71.324827
AGROCOMERCIALIZADORA EL PLATANAL E.I.R.L,LORETO,canal,Bellavista,3.684948679485853,True,14.878870898850964,51832.916414475934,163.27368670559918,-5.86002590599996,-76.1473921215714
AGROVETERINARIA DON JORGE E.I.R.L.,AREQUIPA,canal,Juliaca,4.437874042686684,True,9.972361544325636,51696.78948429928,162.8448868755427,-16.431492083999956,-71.52347326299997
AGROCOMERCIAL R & Z S.R.L.,AREQUIPA,canal,Juliaca,4.437874042686684,True,9.963759372758052,51652.1957688929,162.7044166720126,-16.421951924333275,-71.57599558166662
Ferreteria Palma,ANCASH,comercio,Huamachuco,5.679473109297311,False,32.776340540465654,51471.69960656973,162.13585376069463,-9.475033,-78.30014
ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS LOS SEMILLEROS DE LA LIBERTAD Y CHOCTAPAMPA,CAJAMARCA,canal,Huamachuco,6.66865770015869,False,27.76299215407543,50864.24262792565,160.22236427796577,-7.0639097699999525,-78.06652356999999
AGROSERVICIOS PARACCAY E.I.R.L.,CUSCO,canal,Sicuani,2.739454037330924,True,23.536726113297,49815.766611584295,156.9196648264905,-13.34053858474995,-72.04679708099995
La Casa del Ganadero,AMAZONAS,comercio,Chiclayo,8.469744925138404,False,14.139535759251968,49460.84561095892,155.80166367452054,-6.300619,-77.972176
Sodimac,LIMA,comercio,Pisco,5.087355273652894,False,10.096735913552696,49309.73049391362,155.32565105582788,-11.107767,-77.614473
Ferretex,PUNO,comercio,Juliaca,1.276819388563737,True,28.7328507870878,48239.81197572223,151.95540772352498,-14.914321,-69.864793
AGROSERVICIOS EL CHORRO E.I.R.L.,CAJAMARCA,canal,Huamachuco,5.876915106859798,True,26.09969919260028,47816.94368102975,150.6233725952437,-6.978337593124955,-78.40012266887496
Maderas Acasia,ANCASH,comercio,Huamachuco,4.633802710677776,False,29.63258369671147,46534.76933218364,146.58452339637844,-9.066261,-78.583658
Ferreteria Bodega,LA LIBERTAD,comercio,Huamachuco,2.795084166722603,True,11.978421302711531,45941.41440026748,144.71545536084253,-8.110679,-79.012889
ZID,LIMA,comercio,Pisco,2.32626128361434,True,9.22879541100771,45070.94356002955,141.97347221409305,-12.332378,-76.825005
Ferretería Mejía,CAJAMARCA,comercio,Huamachuco,2.974150965951349,True,24.52193853987233,44926.3474440039,141.51799444861223,-7.167857,-78.507417
Ferreteria Saavedra,ANCASH,comercio,,,False,28.605192108984383,44921.36190750431,141.50229000863854,-10.070843,-78.149605
Ferretería Nuñez,JUNIN,comercio,Tarma,1.715449670031545,True,15.316346077301402,44782.35482300156,141.0644176924549,-12.014174,-75.244314
Ferreteria Andysu,TUMBES,comercio,Chiclayo,6.97262036061414,False,6.590745809022515,44646.984322370256,140.63800061546627,-3.681431,-80.6778
Clinica Veterinaria,JUNIN,comercio,Tarma,1.7694882419143738,True,15.177628198621251,44376.76766585611,139.78681814744672,-11.920342,-75.316012
AGROSERVICIOS COAXA S.A.C.,CAJAMARCA,canal,Chiclayo,4.408750112942358,True,23.59621671197964,43230.343663194246,136.17558253906185,-5.77777052999996,-78.8564451898333
John Deere,CUSCO,comercio,Sicuani,1.972288544737404,True,20.24819567834601,42855.55201529597,134.9949888481823,-13.58225,-71.810472
Ferretería Perales,ANCASH,comercio,Huamachuco,11.424310829566434,False,26.748863401151645,42006.19834607333,132.31952479013097,-8.818452,-77.461864
Spa Pequeños,AREQUIPA,comercio,Juliaca,4.437874042686684,True,7.873974741458547,40818.73814989116,128.57902517215717,-16.454037,-71.530344
Inversiones y Ferretería Corazón de Jesús,JUNIN,comercio,Tarma,1.715449670031545,True,13.440415663322026,39297.457772615366,123.78699198373836,-11.977165,-75.265507
AGROVETERINARIA PROVETS E.I.R.L.,MADRE DE DIOS,canal,,,False,21.98199037330064,39036.83817078518,122.96604023797327,-12.579872001083288,-69.43257322249995
Mascotitas,CUSCO,comercio,Sicuani,6.8103412451111724,False,18.39723648039788,38937.97439771654,122.65461935280707,-12.861228,-72.695194
El Huerfanito,ANCASH,comercio,Huamachuco,5.679473109297311,False,24.549495171083013,38552.32829848329,121.43983414022232,-9.476467,-78.294822
Ferretería Setiesdo,HUANUCO,comercio,Bellavista,9.322022885521426,False,12.815812717305292,38141.3750588011,120.14533143522344,-8.604658,-77.149815
Ferretería Noemi,JUNIN,comercio,Tarma,1.9855974247691868,True,12.936784906584284,37824.92828456529,119.14852409638064,-12.05079,-75.188409
Acuarios,CUSCO,comercio,Sicuani,2.806293669204864,True,17.768238888009442,37606.693355874086,118.46108407100336,-13.522448,-71.977159
ASOCIACION LOS SEMILLEROS DE HUASAHUASI,JUNIN,canal,Tarma,2.1734165231571896,True,12.768944120990078,37334.19076947415,117.60270092384356,-11.18101463716662,-75.64370585933328
Clinica Veterinaria,LA LIBERTAD,comercio,Huamachuco,2.795084166722603,True,9.704258714660792,37219.20942592972,117.2405096916786,-8.118062,-79.038865
Vivero de plantas,LIMA,comercio,Pisco,2.5406712627521184,True,7.584691742386336,37041.585409247855,116.68099403913072,-12.254198,-76.87763
Multiservicios Alex,CUSCO,comercio,Sicuani,2.739454037330924,True,17.22313587435356,36452.9762086022,114.82687505709691,-13.322787,-72.08221
AGROVETERINARIA GRUPO RIVERA S.A.C.,JUNIN,canal,Tarma,1.715449670031545,True,12.22521790431737,35744.42907052097,112.59495157214104,-12.068360668999958,-75.29055320074997
El Altiplano,PUNO,comercio,Juliaca,0.1430420172056596,True,21.00753712914053,35269.72136152088,111.09962228879075,-15.490689,-70.133265
JBH,CUSCO,comercio,Sicuani,2.806293669204864,True,16.24046665550847,34373.14487493514,108.27540635604568,-13.541438,-71.884296
Ferreteria pelikanos,PIURA,comercio,,,False,5.021451647903301,33919.734370546554,106.84716326722162,-4.106256,-81.047953
Promart,SAN MARTIN,comercio,Bellavista,1.643692585136887,True,7.035911229449956,32306.0897851255,101.7641828231453,-6.482678,-76.377459
Ferremar,ICA,comercio,Pisco,1.304193835475294,True,4.103760145779916,30188.68564196434,95.09435977218766,-14.059752,-75.722083
Meza,JUNIN,comercio,Tarma,1.9855974247691868,True,10.318229315302464,30168.723271913997,95.03147830652904,-12.087598,-75.210696
MIELERL,ANCASH,comercio,Huamachuco,8.86647630287745,False,18.773611439980705,29481.92728764648,92.86807095608638,-9.404936,-77.535681
AGROVETERINARIA MUNDO VERDE E.I.R.L.,CUSCO,canal,Sicuani,6.8103412451111724,False,13.672166972184128,28937.307409808207,91.15251834089582,-12.86909445699994,-72.72381837133328
AGROSERVICIOS RAFAEL E.I.R.L.,ANCASH,canal,Huamachuco,6.210079042004497,False,17.96960400573455,28219.320527569813,88.8908596618449,-9.147950555142796,-78.1391375788571
Ferreteria el Progreso,ICA,comercio,Pisco,0.7618700061726205,True,3.50559654542124,25788.38634273184,81.23341697960528,-13.434822,-76.13454
Maestro,LIMA,comercio,Pisco,3.341094771641284,True,4.93962934524454,24123.815244775546,75.99001802104294,-11.862574,-77.064242
Taller de soldadura,ANCASH,comercio,Huamachuco,7.893990448785088,False,15.204475629658925,23876.985330897955,75.21250379232855,-8.55519,-77.629395
AGROSERVICIOS MULTIPLES FINCA VERDE E.I.R.L.,APURIMAC,canal,Sicuani,8.618179817287414,False,4.158270822847342,23213.8727647451,73.12369920894704,-13.99970358999993,-72.98053639566665
Vida Animal,AREQUIPA,comercio,Juliaca,4.437874042686684,True,4.410553572494316,22864.339457909387,72.02266929241456,-16.380125,-71.544829
Ferretería Caleb,LA LIBERTAD,comercio,Huamachuco,2.795084166722603,True,5.880562382826111,22554.00327878623,71.0451103281766,-8.133753,-79.052643
Ferreteria Huamani,LIMA,comercio,Pisco,3.3757308752389563,True,4.602892162652602,22479.28181703675,70.80973772366575,-11.985749,-76.937813
COMPANIA SEMILLERA MONTOYA FAKHYE EIRL,AREQUIPA,canal,Juliaca,4.437874042686684,True,4.33593729692582,22477.528182263053,70.8042137741286,-16.399486431999946,-71.55475674699994
El Punto,CUSCO,comercio,Sicuani,3.2080566631666327,True,10.618834685323987,22474.89254982864,70.7959115319602,-13.422786,-71.852128
Ferretería Medina,MADRE DE DIOS,comercio,Juliaca,10.052955645592036,False,11.8234748377778,20996.78263981425,66.13986531541488,-12.598573,-69.181318
Depostito de Materiales,LA LIBERTAD,comercio,Huamachuco,2.795084166722603,True,5.416303141854842,20773.40751916083,65.43623368535661,-8.142511,-79.050145
AGROVETERINARIA FATIMA E.I.R.L.,LIMA,canal,Pisco,3.0485938718071464,True,4.115290829523955,20097.968635142654,63.30860120069935,-11.992827813999952,-77.08841318799995
Agro Tocre,CUSCO,comercio,Sicuani,2.739454037330924,True,9.429975993438148,19958.658692831847,62.8697748824203,-13.336646,-72.063629
Aguilar,ANCASH,comercio,Huamachuco,8.706710368467366,False,12.66707463952438,19892.27137589209,62.66065483406007,-9.168761,-77.671544
Grupo AYG Fortaleza SRL,ICA,comercio,Pisco,0.965020306000256,True,2.6915875934028315,19800.253632904973,62.370798943650655,-14.061949,-75.740932
Electrotécnica Industrial Blas,APURIMAC,comercio,Sicuani,9.65591072803736,False,3.268881591741561,18248.787677986176,57.48368118565645,-13.657405,-73.389987
Hercofer,AYACUCHO,comercio,Pisco,6.257969869011292,False,5.835871457217181,18127.23310058884,57.100784266854845,-13.163905,-74.223018
El Chino,ANCASH,comercio,Huamachuco,5.679473109297311,False,11.163733629085826,17531.436834281274,55.22402602798601,-9.472697,-78.308183
Vivero Chaclacayo,LIMA,comercio,Pisco,3.5866136488818987,True,3.555176537518349,17362.521752005596,54.69194351881762,-11.977234,-76.774339
Corporación BIM s.a.c.,LAMBAYEQUE,comercio,Chiclayo,0.2764130371427082,True,3.579183832153064,15934.988285209663,50.19521309841043,-6.760483,-79.842276
Ferretería Señor de los Milagros,ANCASH,comercio,Tarma,7.459887103004866,False,9.5476195970012,14993.504453247984,47.22953902773114,-9.899697,-76.9406
DISTRIBUCIONES AGROVETERINARIAS DEL SUR E.I.R.L.,AREQUIPA,canal,Juliaca,4.437874042686684,True,2.764685162726312,14332.146524426167,45.146261551942416,-16.406658033999975,-71.53845913699996
Santa Dionisia,ANCASH,comercio,Huamachuco,7.142206109637501,False,8.77964375999044,13787.4814215151,43.43056647777256,-9.057748,-77.807215
AGRO SERVICIOS SEÑOR DE YATO S.R.L.,AREQUIPA,canal,Juliaca,3.768070617136576,True,2.628592480427638,13626.641141786742,42.92391959662823,-16.25080225499994,-71.46406065599996
Ferreteria Wilpar,AYACUCHO,comercio,Pisco,6.257969869011292,False,4.151108576327399,12894.066180275688,40.61630846786841,-13.135539,-74.226754
ferreteria tarata,TACNA,comercio,Juliaca,7.240207993079942,False,3.818398958986711,12575.54781632595,39.612975621426735,-17.474908,-70.032278
Los Mejores Precios,LIMA,comercio,Pisco,3.593587810388605,True,2.536239732430755,12386.309669271255,39.016875458204446,-11.970604,-76.752061
Centro Electrónico Chino,APURIMAC,comercio,Sicuani,9.65591072803736,False,1.9455612213067293,10861.247997433416,34.21293119191525,-13.656976,-73.38733
Ferreteria Ramirez,LIMA,comercio,Pisco,3.341094771641284,True,1.9748530912712097,9644.648976600898,30.380644276292823,-11.880616,-77.074285
Todo Barato,MADRE DE DIOS,comercio,Juliaca,10.052955645592036,False,5.2257440481172885,9280.16622990032,29.232523624186,-12.588382,-69.194841
EMPRESA DE SERVICIOS EDUCATIVOS SEMILLERO DE JESUS S.A.C.,PIURA,canal,Chiclayo,5.727001812374136,False,2.1831147551925763,8535.310220597004,26.88622719488056,-4.498848869999961,-81.04352188899998
Electrónica Pérez,AYACUCHO,comercio,Pisco,6.257969869011292,False,2.672193502587359,8300.298398686497,26.14593995586246,-13.162124,-74.229318
El Comedero,LIMA,comercio,Pisco,2.5406712627521184,True,1.634510306895702,7982.506763831132,25.144896306068063,-12.255002,-76.889537
Ferretería Cañon,LIMA,comercio,Pisco,3.012573270609794,True,1.4605918154766069,7133.135837106947,22.46937788688688,-12.099442,-76.88331
Ferretera Yuri,JUNIN,comercio,Tarma,1.3797103109789906,True,2.22400611051187,6502.610365866983,20.483222652480997,-11.557243,-75.947434
Multiservicios Campos,APURIMAC,comercio,Sicuani,9.65591072803736,False,1.1337661586916818,6329.338437562543,19.93741607832201,-13.654443,-73.425191
Ferreteria Arce,AYACUCHO,comercio,Pisco,6.257969869011292,False,2.0183825627364542,6269.447754137876,19.748760425534304,-13.155087,-74.198825
AGRO VETERINARIA AYALA S.R.L.,AYACUCHO,canal,Pisco,6.241979107773316,False,1.971053895766643,6122.436671938506,19.28567551660629,-13.195303347999982,-74.21148063299995
Promart,LIMA,comercio,Pisco,3.3757308752389563,True,1.148498160630453,5608.954741247288,17.668207434928952,-12.01595,-76.887065
AGROSERVICIOS BYM S.A.C.,LIMA,canal,Pisco,2.32626128361434,True,1.1457282864641578,5595.427424121092,17.62559638598144,-12.465836826999976,-76.77562379499994
