cod_se,dep,prov,dist,region_nat,lat,lon,horas_capital_real,horas_puerto_real,clientes,sam_usd,con_comercio,con_sitio,sin_nada,cubierto_greedy
13040205,LA LIBERTAD,CHEPEN,PACANGA,COSTA,-7.029414409999959,-79.45732099999998,1.4126138016299528,1.6911118480192011,95.39325554648909,365866.3335760122,True,True,False,False
13040206,LA LIBERTAD,CHEPEN,PACANGA,COSTA,-7.102112053999974,-79.37009744399995,0.8068961691037795,1.552532963396226,45.06177916739727,172827.605410248,True,True,False,True
13040301,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,COSTA,-7.141276063999953,-79.62326582399999,0.7669643012109243,1.314101963816554,99.07816471302505,379999.242643825,True,True,False,True
13040302,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,COSTA,-7.164764991999959,-79.55232445599995,0.490087341902387,1.1132337951044329,40.79090707505872,156447.32459642767,True,True,False,True
13040303,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,COSTA,-7.224139815999933,-79.49998146899998,0.5011644041887173,1.2468011984811636,43.30424870975083,166086.86445321148,True,True,False,True
13040304,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,COSTA,-7.220620714999939,-79.59291191899996,1.1001802027552816,1.845816997047728,16.427227489686764,63004.13439125968,True,True,False,False
13040305,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,COSTA,-7.210526835999929,-79.53577486899997,0.8566278117172987,1.6022646060097443,37.03804027965874,142053.77437145388,True,True,False,True
13050101,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.04052965699998,-78.50213729999996,0.937406716954984,1.655392269706221,46.20745120814792,177221.65640084152,True,True,False,False
13050102,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.006552074999945,-78.43967073799996,1.0479880416742096,1.765973594425448,33.38498100925339,128043.02073963427,True,True,False,False
13050103,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.03121901299994,-78.40505473299999,1.5328828855499717,2.250868438301209,50.726481961923504,194553.71204491548,True,True,False,False
13050104,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.075673602999927,-78.45884396899999,1.5195346303626631,2.237520183113901,74.79582555367259,286868.0212803616,True,True,False,False
13050105,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.152006197999981,-78.48476373899996,0.3855972048812949,2.741506581979817,27.389585443856163,105048.59224169108,False,True,False,False
13050106,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.104835381999976,-78.49354221399994,1.9132645695962784,2.631250122347517,33.13060285296716,127067.3919821388,False,True,False,False
13050107,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.06464903099993,-78.42649673799997,1.6473148434739926,2.3653003962252304,41.65458373238695,159759.82515217052,True,True,False,False
13050108,LA LIBERTAD,JULCAN,JULCAN,SIERRA,-8.07518837799995,-78.51574260999996,1.9954493186647144,2.713434871415953,26.67171250720016,102295.29969702289,False,True,False,False
13050201,LA LIBERTAD,JULCAN,CALAMARCA,SIERRA,-8.099077144999967,-78.38580037499997,2.336951663600404,3.054937216351642,36.96532168085238,141774.87323766144,False,True,False,False
13050202,LA LIBERTAD,JULCAN,CALAMARCA,SIERRA,-8.068503193999959,-78.34599636699994,2.6200203056810856,3.338005858432324,21.120985504563954,81006.32988986319,False,True,False,False
13050203,LA LIBERTAD,JULCAN,CALAMARCA,SIERRA,-8.120508400999938,-78.34975555699998,2.030262938698117,2.748248491449355,18.397427215399343,70560.53600403026,False,True,False,False
13050204,LA LIBERTAD,JULCAN,CALAMARCA,SIERRA,-8.160288346999948,-78.37771111899997,2.803885257634448,3.5218708103856864,26.628296823908755,102128.7854421678,False,True,False,False
13050205,LA LIBERTAD,JULCAN,CALAMARCA,SIERRA,-8.17696729499994,-78.44827316899995,3.048453574299389,3.766439127050627,26.967832794496605,103431.02405394902,False,True,False,False
13050206,LA LIBERTAD,JULCAN,CALAMARCA,SIERRA,-8.137922701999969,-78.42378641899995,2.644212348630141,3.3621979013813794,39.49488760814481,151476.6389029108,False,True,False,False
13050301,LA LIBERTAD,JULCAN,CARABAMBA,SIERRA,-8.117002243999934,-78.64437153999995,1.9246663984984496,2.642651951249688,50.58629406592969,194016.0426758897,False,True,False,False
13050302,LA LIBERTAD,JULCAN,CARABAMBA,SIERRA,-8.096086165999964,-78.58660450299999,1.7195246763987118,2.43751022914995,65.68870687392996,251939.05170373112,False,True,False,False
13050303,LA LIBERTAD,JULCAN,CARABAMBA,SIERRA,-8.172529132999955,-78.55731934899995,1.2539700891437304,3.2566907140563486,63.35873589268866,243002.80211919083,False,False,True,False
13050304,LA LIBERTAD,JULCAN,CARABAMBA,SIERRA,-8.155285858999946,-78.61624806599997,1.8653717422028129,2.583357294954052,35.49230441923017,136125.3394030472,False,True,False,False
13050401,LA LIBERTAD,JULCAN,HUASO,SIERRA,-8.196253131999981,-78.37715092099995,3.1957355373746714,3.9137210901259096,61.08740132306831,234291.44357973448,False,True,False,False
13050402,LA LIBERTAD,JULCAN,HUASO,SIERRA,-8.220063398999969,-78.34800867599995,3.331884410298953,4.04986996305019,63.28897742196699,242735.2541067806,False,True,False,False
13050403,LA LIBERTAD,JULCAN,HUASO,SIERRA,-8.309379025999931,-78.42212736399995,1.970925367188994,2.7506471673100115,123.80323259857929,474828.4827497695,False,True,False,False
13050404,LA LIBERTAD,JULCAN,HUASO,SIERRA,-8.264559153999926,-78.50198107799997,2.9678530420782447,3.7475748421992634,91.00197246000904,349024.2346944845,False,True,False,False
13060101,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.773265857999945,-78.57605812399999,1.6255975645543506,2.750630601022821,97.64868601744249,374516.6943621707,False,True,False,False
13060102,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.847587376999968,-78.54941771799997,0.7125401863290962,1.8375732227975663,123.14564400632456,472306.40164590784,True,True,False,False
13060103,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.888878268999974,-78.50411202399994,0.9067936357291684,1.9412658420692528,56.13525288039678,215298.23086605984,True,True,False,False
13060104,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.9239691689999745,-78.54409077199995,0.660449664608179,1.5801327805083527,19.719502579540965,75631.15513133259,True,True,False,False
13060105,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.913802302999954,-78.63375175399995,2.021487437544059,2.353234918684492,40.05084454678544,153608.92724553338,False,True,False,False
13060107,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.889776186999938,-78.53259631999998,0.508773496745899,1.5432457030859836,38.69111689129438,148393.89847723662,True,True,False,False
13060108,LA LIBERTAD,OTUZCO,OTUZCO,SIERRA,-7.957026695999957,-78.65420849099996,0.7850790403895939,1.16309635360212,15.061040992137114,57764.333715875975,True,True,False,False
13060201,LA LIBERTAD,OTUZCO,AGALLPAMPA,SIERRA,-7.923518724999951,-78.48949103199999,1.276019281402891,2.195702397303065,84.86706117661998,325494.7148640832,False,True,False,False
13060202,LA LIBERTAD,OTUZCO,AGALLPAMPA,SIERRA,-7.929061999999931,-78.42660925799998,1.5205368290487462,2.5550090353888306,191.4523168130918,734286.2638009323,False,True,False,False
13060203,LA LIBERTAD,OTUZCO,AGALLPAMPA,SIERRA,-7.970935681999947,-78.41732713099998,1.2002183976907612,1.918203950442,81.7030957705317,313359.8064153122,True,True,False,False
13060204,LA LIBERTAD,OTUZCO,AGALLPAMPA,SIERRA,-7.965176571999962,-78.56652997299994,1.117504608318452,1.8354901610696897,66.09486496786111,253496.8093442217,True,True,False,False
13060205,LA LIBERTAD,OTUZCO,AGALLPAMPA,SIERRA,-7.97206719199994,-78.51537615199999,0.9203406425532776,1.6383261953045154,44.13034843202006,169255.24438555908,True,True,False,False
13060401,LA LIBERTAD,OTUZCO,CHARAT,SIERRA,-7.78701979899995,-78.47855331699998,1.593581265513738,3.1551229347277507,22.68771992997694,87015.30166286047,False,True,False,False
13060402,LA LIBERTAD,OTUZCO,CHARAT,SIERRA,-7.827453885999944,-78.48645940999995,0.4571164790793676,2.01865814829338,14.328938460580298,54956.465722610206,False,True,False,False
13060403,LA LIBERTAD,OTUZCO,CHARAT,SIERRA,-7.8333122209999715,-78.45379998999994,0.9289192279381788,2.490460897152191,32.76467776265189,125663.9419123184,False,True,False,False
13060501,LA LIBERTAD,OTUZCO,HUARANCHAL,SIERRA,-7.689088305999974,-78.46581142499997,1.2871220458746626,4.156513515698288,15.205484539180944,58318.32498772104,False,True,False,False
13060502,LA LIBERTAD,OTUZCO,HUARANCHAL,SIERRA,-7.673274005999929,-78.38892812999995,3.265438125938473,4.833506133956838,14.78366543250494,56700.501913042055,False,True,False,False
13060503,LA LIBERTAD,OTUZCO,HUARANCHAL,SIERRA,-7.727622397999937,-78.49901546999996,2.173558694115283,3.735100363329296,40.67496212135689,156002.63534806823,False,True,False,False
13060504,LA LIBERTAD,OTUZCO,HUARANCHAL,SIERRA,-7.649743785999931,-78.45334489099997,1.6777508159314611,4.297190793755833,11.677970189252775,44789.07981780409,False,True,False,False
13060505,LA LIBERTAD,OTUZCO,HUARANCHAL,SIERRA,-7.666186151999966,-78.42128358399998,1.7820413100407575,4.200413052900251,23.783911476723592,91219.57773885372,False,True,False,False
13060601,LA LIBERTAD,OTUZCO,LA CUESTA,SIERRA,-7.891976201999967,-78.66270054399996,1.7554403999963943,2.087187881136828,13.61808768668818,52230.10561597945,False,True,False,False
13060602,LA LIBERTAD,OTUZCO,LA CUESTA,SIERRA,-7.922531810999942,-78.70109655999994,1.1436035978252803,1.4753510789657132,16.343874738998082,62684.44758412392,False,True,False,False
13060801,LA LIBERTAD,OTUZCO,MACHE,SIERRA,-8.012660259999961,-78.51948396299997,0.8166478613408734,1.534633414092111,35.38453382523785,135712.00166899676,True,True,False,False
13060802,LA LIBERTAD,OTUZCO,MACHE,SIERRA,-8.05031116799995,-78.54449530899996,1.035948883360283,1.7539344361115212,42.9014611530467,164542.03399599364,True,True,False,False
13061001,LA LIBERTAD,OTUZCO,PARANDAY,SIERRA,-7.880928617999928,-78.70517734699996,1.5849872831328524,1.9167347642732853,20.41306092262357,78291.19274773436,False,True,False,False
13061002,LA LIBERTAD,OTUZCO,PARANDAY,SIERRA,-7.89610457699996,-78.69359421699994,1.4130996625889003,1.7448471437293334,10.6666298088562,40910.237494483445,False,False,True,False
13061101,LA LIBERTAD,OTUZCO,SALPO,SIERRA,-8.002521885999954,-78.59313979899997,1.249406957572018,1.918056484731048,41.40407348582072,158799.03117455286,True,True,False,False
13061102,LA LIBERTAD,OTUZCO,SALPO,SIERRA,-8.036580338999954,-78.57689218699994,1.3649570076940478,2.0829425604452854,59.98049425282348,230046.0697419324,True,True,False,False
13061103,LA LIBERTAD,OTUZCO,SALPO,SIERRA,-8.068592585999966,-78.63834392599995,1.792565148557897,2.5105507013091346,59.87624244929268,229646.2277939037,True,True,False,False
13061104,LA LIBERTAD,OTUZCO,SALPO,SIERRA,-8.054241954999952,-78.68552086799997,0.8205868216521993,1.1523343027926318,5.78664842223371,22193.810556180186,True,True,False,False
13061105,LA LIBERTAD,OTUZCO,SALPO,SIERRA,-7.999981266999953,-78.64452071999995,0.9649876576007358,1.296735138741168,19.32090632243524,74102.39976672169,True,True,False,False
13061301,LA LIBERTAD,OTUZCO,SINSICAP,SIERRA,-7.69507651999993,-78.79446623399997,2.330494031227163,2.854600027409698,38.269182716005176,146775.6340743801,False,False,True,False
13061302,LA LIBERTAD,OTUZCO,SINSICAP,SIERRA,-7.828247739999938,-78.67960181799998,2.384489048864145,2.7162365300045783,78.65983968809249,301687.8602317341,False,True,False,False
13061303,LA LIBERTAD,OTUZCO,SINSICAP,SIERRA,-7.831729529999961,-78.75508196799996,1.908788639100217,2.24053612024065,22.106694751693546,84786.86789701319,False,True,False,False
13061304,LA LIBERTAD,OTUZCO,SINSICAP,SIERRA,-7.748486233999927,-78.82665446999994,1.8716141392837813,2.3957201354663167,27.461446817468303,105324.20561853403,False,False,True,False
13061305,LA LIBERTAD,OTUZCO,SINSICAP,SIERRA,-7.794995341999936,-78.71979870699994,2.407777824765931,2.739525305906364,22.798152290132148,87438.84819648768,False,True,False,False
13061306,LA LIBERTAD,OTUZCO,SINSICAP,SIERRA,-7.864938453999969,-78.73782238399997,2.077486774175282,2.4092342553157144,37.401197477956615,143446.60861211183,False,True,False,False
13061401,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.744005944999969,-78.34390651399997,3.1610175882375624,4.725837652889047,176.66163738555198,677558.860775936,False,True,False,False
13061402,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.84352677399994,-78.29213058399995,2.2737266686952524,3.8352683379092665,93.79519202558876,359737.2038187367,False,True,False,False
13061403,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.895536726999978,-78.35066269499998,2.7488638155190377,3.6529060107189895,43.028686057940696,165029.98578279934,False,True,False,False
13061404,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.864781051999955,-78.43506538799994,1.3153282759136646,2.6401962763592315,108.5712544540988,416408.5455654772,False,True,False,False
13061405,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.804381208999928,-78.41640119699997,1.5229806240930757,3.0845222933070886,66.65996425584017,255664.16177825772,False,True,False,False
13061406,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.729218372999981,-78.42226885799994,2.0796765106058333,4.065179348306766,66.82247743246575,256287.4563681024,False,True,False,False
13061407,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.79232181499998,-78.31606593199996,3.3957085340558133,4.960528598707299,41.9438029979772,160869.0816891747,False,True,False,False
13061408,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.836488842999927,-78.35502674299994,1.8261090720958133,3.3876507413098267,44.01238469424924,168802.81239772218,False,True,False,False
13061409,LA LIBERTAD,OTUZCO,USQUIL,SIERRA,-7.862316738999937,-78.34315045599999,2.0253132248299925,3.586854894044006,27.5224204171909,105558.06059337096,False,True,False,False
13070101,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,COSTA,-7.39329995099996,-79.50209872899995,0.2763756713106089,1.563998289477203,43.00567318760976,164941.72341619068,True,True,False,True
13070102,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,COSTA,-7.461335955999971,-79.34688565499994,0.7689720505246429,2.064773729038976,21.41117204439168,82119.29626019674,True,True,False,True
13070103,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,COSTA,-7.528456428999959,-79.46769314599999,0.5098993592577176,1.9778462815937248,59.67609472279897,228878.5916078199,True,True,False,True
13070104,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,COSTA,-7.432237255999951,-79.53315518199997,0.327769821840376,1.762059332100285,31.07904694094746,119198.9610814758,True,True,False,False
13070201,LA LIBERTAD,PACASMAYO,GUADALUPE,COSTA,-7.293816252999932,-79.53015088499995,0.6728295315822976,1.418466325874744,28.46184766735816,109161.09103520958,True,True,False,True
13070202,LA LIBERTAD,PACASMAYO,GUADALUPE,COSTA,-7.238497872999972,-79.47940117099995,0.3942181181688811,1.139854912461327,19.27050351651373,73909.08746493682,True,True,False,True
13070203,LA LIBERTAD,PACASMAYO,GUADALUPE,COSTA,-7.273314195999944,-79.44936185299997,0.6454839543240899,1.3911207486165358,80.94230488779735,310441.90861122246,True,True,False,True
13070204,LA LIBERTAD,PACASMAYO,GUADALUPE,COSTA,-7.315479939999932,-79.42655893199998,0.6423610826744954,1.3948535455484798,51.83896723629895,198820.48023687315,True,True,False,True
13070301,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,COSTA,-7.345435583999972,-79.57447699999994,0.5149654984669537,1.5614663679933376,14.206909836328142,54488.44348046434,True,True,False,True
13070302,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,COSTA,-7.33127501599995,-79.51955398299998,0.5161099177966396,1.466022166903778,16.285165030877938,62459.27542145705,True,True,False,True
13070303,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,COSTA,-7.359405090999928,-79.54713281699998,0.4510727537631232,1.5069774943341048,12.838558457065323,49240.33973029316,True,True,False,True
13070401,LA LIBERTAD,PACASMAYO,PACASMAYO,COSTA,-7.3999051459999805,-79.54781665499996,0.3523250606597456,1.524932676238715,14.80449681524263,56780.39751553402,True,True,False,True
13070501,LA LIBERTAD,PACASMAYO,SAN JOSE,COSTA,-7.337020750999954,-79.45242510999998,0.4357548021083205,1.3822270031428103,13.808725577232872,52961.2682716062,True,True,False,True
13070502,LA LIBERTAD,PACASMAYO,SAN JOSE,COSTA,-7.337476581999965,-79.42033824399994,0.5946820072119195,1.5417301915120516,29.287987741608458,112329.62573144784,True,True,False,True
13070503,LA LIBERTAD,PACASMAYO,SAN JOSE,COSTA,-7.377757519999932,-79.34696018999995,1.1201528760391848,2.095263303079473,23.47215348068329,90023.8773266932,True,True,False,False
13070504,LA LIBERTAD,PACASMAYO,SAN JOSE,COSTA,-7.380054109999946,-79.41947838199997,0.6987505096294899,1.673860936669778,28.037559312538544,107533.79753455744,True,True,False,True
13070505,LA LIBERTAD,PACASMAYO,SAN JOSE,COSTA,-7.350952664999966,-79.48497414999997,0.5276081380682887,1.387857630919195,28.798490092762755,110452.23189420764,True,True,False,True
13080101,LA LIBERTAD,PATAZ,TAYABAMBA,SIERRA,-8.263316956999972,-77.27412150999999,1.3200579606755314,7.943969054315358,41.63555338472799,159686.83714599785,False,True,False,False
13080102,LA LIBERTAD,PATAZ,TAYABAMBA,SIERRA,-8.326342969999928,-77.19523821599995,2.0169597819287586,8.327137765574259,50.22570170937672,192633.0454959342,False,True,False,False
13080103,LA LIBERTAD,PATAZ,TAYABAMBA,SIERRA,-8.343262418999927,-77.23214546599996,1.8889690807664248,8.199147064411925,74.41059169644814,285390.5153696489,False,True,False,False
13080104,LA LIBERTAD,PATAZ,TAYABAMBA,SIERRA,-8.232470037999974,-77.34712800899996,1.2175372647053977,8.363072368704684,62.90796435490313,241273.9363952441,False,True,False,False
13080105,LA LIBERTAD,PATAZ,TAYABAMBA,SIERRA,-8.311946767999927,-77.30237416099999,1.499522511529286,8.277821854013059,52.56181608693638,201592.857143367,False,True,False,False
13080201,LA LIBERTAD,PATAZ,BULDIBUYO,SIERRA,-8.102255470999978,-77.35366593399993,0.648882607345431,8.805571363775256,18.95527191044879,72700.06454945353,False,True,False,False
13080202,LA LIBERTAD,PATAZ,BULDIBUYO,SIERRA,-8.15014322899998,-77.39213673399996,0.1196658580508386,8.801746323701364,26.96813087309418,103432.16728910738,False,True,False,False
13080203,LA LIBERTAD,PATAZ,BULDIBUYO,SIERRA,-8.165174926999953,-77.40851607099995,0.978251729753758,9.118698567545572,18.5747460187884,71240.61532513512,False,True,False,False
13080204,LA LIBERTAD,PATAZ,BULDIBUYO,SIERRA,-8.146389435999936,-77.43934632199995,1.2398195133929533,9.380266351184767,18.777058025777706,72016.55228012781,False,True,False,False
13080301,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.087211061999938,-77.53768464499996,3.0113926565871063,8.710819035267951,41.01447746306147,157304.79484090285,False,True,False,False
13080302,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.119170548999932,-77.52843829699998,2.722850519722798,9.326704499874507,45.03610168033511,172729.12331114092,False,True,False,False
13080303,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.131233185999974,-77.48883082899994,2.698607565011219,9.453967782583016,48.18721904298189,184814.7550419653,False,True,False,False
13080304,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.228873221999947,-77.49072925899998,1.879031061860132,10.019477899651942,27.17143905659245,104211.92492769916,False,True,False,False
13080305,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.201272723999978,-77.53766595099995,2.4874562191823077,9.824381857652682,47.02721485605184,180365.7352829312,False,True,False,False
13080306,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.118078166999965,-77.59305080399997,3.4634017372659454,9.162828115946793,29.50808614075246,113173.77969033564,False,True,False,False
13080307,LA LIBERTAD,PATAZ,CHILLIA,SIERRA,-8.200389477999977,-77.45934891699994,1.6974303888123496,9.837877226604162,48.05100705169146,184292.33465116288,False,True,False,False
13080401,LA LIBERTAD,PATAZ,HUANCASPATA,SIERRA,-8.41021882299998,-77.26145761999999,3.335786627042696,6.61860009862446,24.358354707686928,93422.76744609344,False,True,False,False
13080402,LA LIBERTAD,PATAZ,HUANCASPATA,SIERRA,-8.437295933999962,-77.21033574599994,4.266369611318246,7.549183082900008,42.06994829921609,161352.89282024174,False,True,False,False
13080403,LA LIBERTAD,PATAZ,HUANCASPATA,SIERRA,-8.479518020999933,-77.31344369999994,3.064257993086815,5.865806945144048,58.538712377783234,224516.3344853318,False,True,False,False
13080404,LA LIBERTAD,PATAZ,HUANCASPATA,SIERRA,-8.374766497999929,-77.34566582799994,3.0449700494132124,7.440250540823739,25.18694632577641,96600.70466613598,False,False,True,False
13080501,LA LIBERTAD,PATAZ,HUAYLILLAS,SIERRA,-8.163543950999951,-77.32274532699995,0.7350044501914369,8.628023705057092,12.277632184588947,47088.992262993685,False,True,False,False
13080502,LA LIBERTAD,PATAZ,HUAYLILLAS,SIERRA,-8.18286130499996,-77.29878150099995,0.7835186504126275,8.61767778394284,5.086263530682929,19507.59075064229,False,True,False,False
13080503,LA LIBERTAD,PATAZ,HUAYLILLAS,SIERRA,-8.21126062299993,-77.27310342799996,1.9263114675406765,8.550222561180501,11.83412696946783,45387.99541527497,False,True,False,False
13080601,LA LIBERTAD,PATAZ,HUAYO,SIERRA,-7.999631634999957,-77.62130295899993,3.9983290954029087,8.843655924077176,23.86248480287135,91520.93378955002,False,True,False,False
13080602,LA LIBERTAD,PATAZ,HUAYO,SIERRA,-8.034605574999944,-77.56056860999996,3.940328392840457,8.78565522151473,69.73140911393554,267444.22172667424,False,True,False,False
13080603,LA LIBERTAD,PATAZ,HUAYO,SIERRA,-8.076158104999934,-77.58652304799995,4.190072432735691,9.035399261409957,16.431079935254203,63018.909860730615,False,True,False,False
13080604,LA LIBERTAD,PATAZ,HUAYO,SIERRA,-8.05090391799996,-77.61433408799996,4.241660242341728,9.086987071015995,23.28918665030689,89322.13585647767,False,True,False,False
13080701,LA LIBERTAD,PATAZ,ONGON,SELVA ALTA,-8.090463135999926,-77.08886971599998,3.644546444111178,10.268457537751004,1.764353454057101,6766.909522795952,False,False,True,False
13080702,LA LIBERTAD,PATAZ,ONGON,SELVA ALTA,-8.341376583999931,-77.00145558799994,4.081899831197168,10.392077814842668,3.283361069839679,12592.832371079185,False,False,True,False
13080703,LA LIBERTAD,PATAZ,ONGON,SELVA ALTA,-8.229708723999977,-77.11090925399998,3.4374112704817352,10.06132236412156,11.1860824200779,42902.51903729702,False,False,True,False
13080704,LA LIBERTAD,PATAZ,ONGON,SELVA ALTA,-8.112237554999979,-77.23342497699997,2.97519732775559,9.599108421395414,3.155637541166413,12102.96818855,False,False,True,False
13080801,LA LIBERTAD,PATAZ,PARCOY,SIERRA,-7.96423886499997,-77.59288193799995,2.638912429340317,7.484239258014588,38.2362598228935,146649.36332154254,False,True,False,False
13080802,LA LIBERTAD,PATAZ,PARCOY,SIERRA,-7.977561321999929,-77.51953686799999,1.6392050413188286,7.656846563026254,49.152902904265616,188518.48872520484,False,True,False,False
13080803,LA LIBERTAD,PATAZ,PARCOY,SIERRA,-8.000000861999979,-77.45293088599993,1.265042764721234,8.097436811858309,9.83651153297829,37726.44501051817,False,True,False,False
13080804,LA LIBERTAD,PATAZ,PARCOY,SIERRA,-8.055190352999944,-77.44359456499996,0.8005533531194966,8.118161462209065,12.919914527348704,49552.36857319418,False,True,False,False
13080805,LA LIBERTAD,PATAZ,PARCOY,SIERRA,-8.016775312999926,-77.52291791399995,3.3161345203070787,8.16146134898135,35.463995543572,136016.7650129042,False,True,False,False
13080806,LA LIBERTAD,PATAZ,PARCOY,SIERRA,-7.922230997999975,-77.58807774599995,2.2723795955179726,7.117706424192243,44.80233031089126,171832.52875271553,False,True,False,False
13080901,LA LIBERTAD,PATAZ,PATAZ,SIERRA,-7.661435217999951,-77.63462415899994,4.749341000801625,7.960589482364288,17.41967932471938,66810.5325695587,False,True,False,False
13080902,LA LIBERTAD,PATAZ,PATAZ,SIERRA,-7.719142559999966,-77.54975642299996,4.46938417205768,7.6806326536203375,11.657679523417189,44711.258052810816,False,True,False,False
13080903,LA LIBERTAD,PATAZ,PATAZ,SIERRA,-7.784031583999933,-77.55739860299997,4.429714770927927,7.640963252490584,27.014572256606524,103610.28615730743,False,True,False,False
13080904,LA LIBERTAD,PATAZ,PATAZ,SIERRA,-7.82665039799997,-77.61460939099999,3.4991057838423267,6.710354265404988,33.28217982687243,127648.74242855734,False,True,False,False
13080905,LA LIBERTAD,PATAZ,PATAZ,SIERRA,-7.732959087999973,-77.63801486899996,4.347481065855332,7.558729547417995,5.242801596275199,20107.96871022889,False,False,True,False
13081001,LA LIBERTAD,PATAZ,PIAS,SIERRA,-7.871749026999964,-77.58395823899997,3.116561970457262,8.338385669009071,22.064322279564085,84624.35472002026,False,True,False,False
13081002,LA LIBERTAD,PATAZ,PIAS,SIERRA,-7.904763143999958,-77.46626568199997,2.466044561434108,8.369156225891357,29.653597310700004,113731.86566756829,False,True,False,False
13081003,LA LIBERTAD,PATAZ,PIAS,SIERRA,-7.836255414999925,-77.52236338099993,3.0670781544707624,8.288901853022573,4.282954385938261,16426.62061462903,False,True,False,False
13081101,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,SIERRA,-8.416324973999963,-77.32648625599995,2.894001500607997,6.71782051953235,24.5261025073474,94066.13863701912,False,True,False,False
13081102,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,SIERRA,-8.462835931999962,-77.35255170899995,3.167349852114798,6.991168871039152,21.893724939046844,83970.05454821783,False,True,False,False
13081103,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,SIERRA,-8.42903320399995,-77.40412683999995,3.634211727321739,7.458030746246094,22.055950309575724,84592.24530151996,False,True,False,False
13081104,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,SIERRA,-8.41033595999994,-77.37951894699995,3.7521776871601142,7.575996706084469,28.490366290930098,109270.46988159788,False,True,False,False
13081201,LA LIBERTAD,PATAZ,TAURIJA,SIERRA,-8.24488944999996,-77.40001967099994,4.611190957287007,10.048824446663684,18.75489121887549,71931.53486121345,False,True,False,False
13081202,LA LIBERTAD,PATAZ,TAURIJA,SIERRA,-8.315269780999927,-77.43203589499996,3.18865973350068,9.022769428205844,24.06597988202775,92301.40823803372,False,True,False,False
13081203,LA LIBERTAD,PATAZ,TAURIJA,SIERRA,-8.271333923999975,-77.45654717599996,3.7443199463696937,9.18195343574637,29.975089028071203,114964.89828854147,False,True,False,False
13081301,LA LIBERTAD,PATAZ,URPAY,SIERRA,-8.353208270999971,-77.40552823099995,2.5460241286292047,8.683679626258131,24.63195966822812,94472.13768917767,False,True,False,False
13081302,LA LIBERTAD,PATAZ,URPAY,SIERRA,-8.301102691999972,-77.36377416999994,2.155429224054591,8.933728566538363,10.453847421785705,40094.14298800028,False,True,False,False
13081303,LA LIBERTAD,PATAZ,URPAY,SIERRA,-8.336677448999978,-77.34930150099996,1.9165465710559249,8.332971841636857,23.58066743823157,90440.06611868454,False,True,False,False
13090101,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,SIERRA,-7.774289912999961,-78.06954545099995,1.442273946687916,3.22367240717484,122.20113593542774,468683.8844883551,True,True,False,True
13090102,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,SIERRA,-7.768359534999945,-77.99822559399996,1.0481187866372497,3.2793460173183138,68.05173276644265,261002.07837669612,True,True,False,True
