cod_se,dep,prov,dist,sector,region_nat,lat,lon,alt_m,ha_agricola,s_ha_cosechada,s_clientes_sam,s_sam_usd,km_a_via,horas_capital_real,horas_capital_vuelta,horas_capital_llano,horas_terreno,horas_ida_vuelta,horas_capital_proxy,horas_puerto_real,horas_puerto_vuelta,horas_puerto_proxy,puerto_maritimo,costo_viaje_real,accesible_real
13060201,LA LIBERTAD,OTUZCO,AGALLPAMPA,LA MORADA,SIERRA,-7.923518724999951,-78.48949103199999,3364.572346731735,3749.016221431741,1673.033528862263,84.86706117661998,325494.7148640832,1.2648503088914942,1.276019281402891,1.4632664260418673,1.132550206027895,0.1434690753749961,2.7392857074447585,0.4724634106559735,2.195702397303065,2.8881420612034696,3.9537689696236624,Salaverry,49.30714273400565,1-2 h
13060202,LA LIBERTAD,OTUZCO,AGALLPAMPA,SAN AGUSTIN,SIERRA,-7.929061999999931,-78.42660925799998,3785.87242329279,8457.437213116378,3774.2104034928457,191.4523168130918,734286.2638009323,5.494866179567736,1.5205368290487462,1.9197578021796629,1.4121830250988905,0.10835380394985572,3.440294631228409,0.7765926174851261,2.5550090353888306,3.441599351894869,4.310270698091792,Salaverry,61.92530336211136,1-2 h
13060203,LA LIBERTAD,OTUZCO,AGALLPAMPA,EL PARAISO,SIERRA,-7.970935681999947,-78.41732713099998,3484.8980380900434,3609.247535359439,1610.6604463593862,81.7030957705317,313359.8064153122,2.65026614979877,1.2002183976907612,1.287441140517679,1.052051941827952,0.1481664558628093,2.4876595382084403,1.0219111198636353,1.9182039504419997,2.485740186443367,4.239342965864639,Salaverry,44.777871687751926,1-2 h
13060204,LA LIBERTAD,OTUZCO,AGALLPAMPA,LA FLORIDA,SIERRA,-7.965176571999962,-78.56652997299994,2980.6410118284957,2919.751402751715,1302.9663528318192,66.09486496786111,253496.8093442217,1.5436903801109216,1.1175046083184519,0.9857458954033331,0.8694613515563889,0.24804325676206296,2.1032505037217852,0.8042077580907462,1.8354901610696899,2.1840449413290215,3.350930151175578,Salaverry,37.858509066992134,1-2 h
13060205,LA LIBERTAD,OTUZCO,AGALLPAMPA,CARATA,SIERRA,-7.97206719199994,-78.51537615199999,3192.632034232618,1949.4653147557856,869.9671173188166,44.13034843202006,169255.24438555908,2.519288690711819,0.9203406425532775,0.8879368431304013,0.7820781733652281,0.1382624691880494,1.808277485683679,0.771870025788145,1.6383261953045154,2.08623588905609,3.63082238766052,Salaverry,32.54899474230622,<1 h
13060401,LA LIBERTAD,OTUZCO,CHARAT,CALLANCAS,SIERRA,-7.78701979899995,-78.47855331699998,1980.533293720615,1002.2337154784852,447.25616287447065,22.68771992997694,87015.30166286047,0.6385209342865859,1.593581265513738,1.2950552544970433,1.1089397405502657,0.48464152496347235,2.888636520010781,0.5684956553288161,3.1551229347277507,3.336910416885503,4.577509062448296,Salaverry,51.99545736019406,1-2 h
13060402,LA LIBERTAD,OTUZCO,CHARAT,JULGUEDA,SIERRA,-7.827453885999944,-78.48645940999995,2659.1412893723723,632.9831854647967,282.47466266876125,14.328938460580298,54956.465722610206,1.0666879583007598,0.4571164790793676,0.6010142077769123,0.4539974030527132,0.0031190760266543993,1.0581306868562799,0.3045654530132534,2.0186581482933796,2.6428693701653745,4.355649524618432,Salaverry,19.04635236341304,<1 h
13060403,LA LIBERTAD,OTUZCO,CHARAT,CHARAT,SIERRA,-7.8333122209999715,-78.45379998999994,2556.657537220475,1447.3849656055447,645.9090688341847,32.76467776265189,125663.9419123184,0.21995833921583907,0.9289192279381787,0.8595438919075872,0.6976439930652858,0.23127523487289292,1.788463119845766,0.4665638833687369,2.490460897152191,2.901399054296049,4.5084755173265245,Salaverry,32.192336157223785,<1 h
13060501,LA LIBERTAD,OTUZCO,HUARANCHAL,EL MILAGRO,SIERRA,-7.689088305999974,-78.46581142499997,2626.5673369027654,671.7047509572933,299.75452317953886,15.205484539180944,58318.32498772104,0.35203453826607445,1.2871220458746626,1.5006359498475175,1.0165943338013472,0.2705277120733154,2.7877579957221803,1.2332628197211908,4.156513515698288,4.645477523343711,5.110030542089837,Salaverry,50.17964392299925,1-2 h
13060502,LA LIBERTAD,OTUZCO,HUARANCHAL,LA FORTUNA,SIERRA,-7.673274005999929,-78.38892812999995,3395.966955737346,653.070823359081,291.4389588274872,14.78366543250494,56700.501913042055,3.79440487299954,3.2654381259384735,3.7194935259162762,2.584441388250213,0.6809967376882606,6.984931651854749,1.5614191686830152,4.833506133956838,5.761348688304737,5.56361769281225,Salaverry,125.72876973338549,2-4 h
13060503,LA LIBERTAD,OTUZCO,HUARANCHAL,HUAYOBAMBA,SIERRA,-7.727622397999937,-78.49901546999996,2272.7679398598125,1796.8230628574934,801.8490857437612,40.67496212135689,156002.63534806823,1.6315216088273148,2.173558694115283,1.9000736790263,1.5680161642021009,0.605542529913182,4.073632373141583,0.9250477501874228,3.735100363329296,3.941928841414761,4.759316493108558,Salaverry,73.3253827165485,2-4 h
13060504,LA LIBERTAD,OTUZCO,HUARANCHAL,IGOR,SIERRA,-7.649743785999931,-78.45334489099997,3307.260861131531,515.8762312010651,230.21458979253893,11.677970189252775,44789.07981780409,3.82163272201,1.6777508159314611,1.8225717629558293,1.3342352229280054,0.3435155930034557,3.5003225788872907,1.5184190485490248,4.297190793755833,4.717461844452769,5.367595776198274,Salaverry,63.005806419971236,1-2 h
13060505,LA LIBERTAD,OTUZCO,HUARANCHAL,HUARANCHAL,SIERRA,-7.666186151999966,-78.42128358399998,2896.491974760072,1050.6581552266323,468.8660217094054,23.783911476723592,91219.57773885372,3.41122159913305,1.7820413100407577,1.864628020761152,1.372737272071071,0.4093040379696866,3.6466693308019096,1.4922225276078436,4.200413052900251,4.558449867293213,5.437693556716403,Salaverry,65.64004795443438,1-2 h
13060601,LA LIBERTAD,OTUZCO,LA CUESTA,CANIAC,SIERRA,-7.891976201999967,-78.66270054399996,3510.615934133813,601.5812369892551,268.4612496643431,13.61808768668818,52230.10561597945,0.20386514264143044,1.7554403999963943,2.9108162502145927,1.6717113204867067,0.08372907950968766,4.666256650210987,1.035741228360897,2.0871878811368276,3.257690921060518,3.158451972325269,Salaverry,83.99261970379777,1-2 h
13060602,LA LIBERTAD,OTUZCO,LA CUESTA,LA CUESTA,SIERRA,-7.922531810999942,-78.70109655999994,2072.515473383911,721.9933230636303,322.19626850236347,16.343874738998082,62684.44758412392,0.42936285721219575,1.1436035978252805,1.7910893627448474,1.1151920820760926,0.028411515749187988,2.934692960570128,1.347350790810373,1.4753510789657132,2.1379640335907726,2.823530777830695,Salaverry,52.824473290262304,1-2 h
13060801,LA LIBERTAD,OTUZCO,MACHE,LLUIN,SIERRA,-8.012660259999961,-78.51948396299997,3266.935059206573,1563.117532991263,697.555808720435,35.38453382523785,135712.00166899676,0.872326417876107,0.8166478613408734,0.8698904844766284,0.7147590649670201,0.10188879637385329,1.6865383458175018,1.052759594457788,1.534633414092111,2.0681895304023166,3.4792644223832263,Salaverry,30.357690224715032,<1 h
13060802,LA LIBERTAD,OTUZCO,MACHE,LA PRIMAVERA,SIERRA,-8.05031116799995,-78.54449530899996,3390.8104847617096,1895.179019468687,845.741350661998,42.9014611530467,164542.03399599364,0.9246978165014231,1.035948883360283,1.1739887189469,0.920655091729915,0.11529379163036801,2.209937602307183,1.3275160181923986,1.7539344361115212,2.372287764872588,3.2178284302378897,Salaverry,39.77887684152929,1-2 h
13061001,LA LIBERTAD,OTUZCO,PARANDAY,PARANDAY,SIERRA,-7.880928617999928,-78.70517734699996,3346.1443671721554,901.7502841146228,402.4144924634875,20.41306092262357,78291.19274773436,0.45827988485467974,1.5849872831328524,2.6096100966951585,1.5293668331734886,0.05562044995936377,4.194597379828011,1.3129525344373607,1.9167347642732853,2.9564847675410837,3.024206359309962,Salaverry,75.5027528369042,1-2 h
13061002,LA LIBERTAD,OTUZCO,PARANDAY,PAMPAS DE PARANDAY,SIERRA,-7.89610457699996,-78.69359421699994,2757.476931174578,471.20010551780376,210.2774511425451,10.6666298088562,40910.237494483445,0.7632828236235932,1.4130996625889005,2.2832862579700732,1.3679622279540762,0.045137434634824336,3.6963859205589737,1.2500100438156057,1.7448471437293334,2.6301609288159984,2.994358061389494,Salaverry,66.53494657006152,1-2 h
13061101,LA LIBERTAD,OTUZCO,SALPO,PURRUPAMPA,SIERRA,-8.002521885999954,-78.59313979899997,3492.743783462201,1829.031675889544,816.2224803459835,41.40407348582072,158799.03117455286,0.4845488411352595,1.249406957572018,1.3130756098664873,1.000667698974642,0.248739258597376,2.562482567438505,1.11764422408936,1.918056484731048,2.5113746557921757,3.0605064600019256,Salaverry,46.12468621389309,1-2 h
13061102,LA LIBERTAD,OTUZCO,SALPO,EL SAUCO,SIERRA,-8.036580338999954,-78.57689218699994,3347.2496277851756,2649.648082609432,1182.4302217071372,59.98049425282348,230046.0697419324,0.6716738849201138,1.3649570076940478,1.508783570112609,1.117455831333301,0.24750117636074687,2.873740577806657,1.2885114005661784,2.0829425604452854,2.7070826160382975,3.050900545813324,Salaverry,51.727330400519826,1-2 h
13061103,LA LIBERTAD,OTUZCO,SALPO,SHULGON,SIERRA,-8.068592585999966,-78.63834392599995,3701.9981264745416,2645.0427422437856,1180.3750455253155,59.87624244929268,229646.2277939037,4.8939525526279235,1.792565148557897,1.9645698185817602,1.539366009464834,0.253199139093063,3.757134967139657,1.6685294423791652,2.5105507013091346,3.1628688645074488,2.573738926783082,Salaverry,67.62842940851382,1-2 h
13061104,LA LIBERTAD,OTUZCO,SALPO,PAGASH,SIERRA,-8.054241954999952,-78.68552086799997,2288.800604396786,255.62613459099148,114.07555176191252,5.78664842223371,22193.810556180186,4.923518704188929,0.8205868216521993,0.9829088755734416,0.814140181944353,0.006446639707846313,1.803495697225641,1.7785071628844955,1.1523343027926318,1.3297835464193668,2.33055879723912,Salaverry,32.46292255006154,<1 h
13061105,LA LIBERTAD,OTUZCO,SALPO,RAYAMPAMPA,SIERRA,-7.999981266999953,-78.64452071999995,2469.8747656974892,853.5041771368386,380.8842162941081,19.32090632243524,74102.39976672169,0.2471680758034349,0.9649876576007358,1.1906166388977635,0.8650643512505756,0.09992330635016022,2.1556042964984994,1.310631048861712,1.2967351387411679,1.841785959403591,2.769296459819618,Salaverry,38.80087733697299,<1 h
13061301,LA LIBERTAD,OTUZCO,SINSICAP,LLAGUEN,SIERRA,-7.69507651999993,-78.79446623399997,1603.4775100169509,1690.5473666002663,754.4225629869137,38.269182716005176,146775.6340743801,8.48749065172026,2.330494031227163,2.7762218792898308,2.2488801963725034,0.08161383485465956,5.106715910516994,2.235281838437476,2.854600027409698,3.342715891844077,3.8662583687842194,Salaverry,91.92088638930589,2-4 h
13061302,LA LIBERTAD,OTUZCO,SINSICAP,SAN IGNACIO,SIERRA,-7.828247739999938,-78.67960181799998,3456.7005368477503,3474.811203278948,1550.666976664014,78.65983968809249,301687.8602317341,3.793687003063889,2.384489048864145,3.686208534164506,2.3064057201568886,0.07808332870725643,6.070697583028651,1.1507234340019998,2.7162365300045783,4.033083205010431,3.4201834549633925,Salaverry,109.27255649451573,2-4 h
13061303,LA LIBERTAD,OTUZCO,SINSICAP,SINSICAP,SIERRA,-7.831729529999961,-78.75508196799996,3249.913416657318,976.5668337902948,435.8020770265081,22.106694751693546,84786.86789701319,1.566646174312961,1.908788639100217,3.035108284512405,1.8436318002234926,0.0651568388767243,4.943896923612622,1.6611837153617106,2.24053612024065,3.38198295535833,3.114190121821808,Salaverry,88.99014462502718,1-2 h
13061304,LA LIBERTAD,OTUZCO,SINSICAP,PARRAPOS,SIERRA,-7.748486233999927,-78.82665446999994,1699.7665718399899,1213.1138766359963,541.3634057750245,27.461446817468303,105324.20561853403,1.6042922725695374,1.8716141392837815,2.3173419873464494,1.790000304429122,0.08161383485465956,4.188956126630231,2.278218407709652,2.3957201354663167,2.8838359999006955,3.445945733180296,Salaverry,75.40121027934416,1-2 h
13061305,LA LIBERTAD,OTUZCO,SINSICAP,CHUITE,SIERRA,-7.794995341999936,-78.71979870699994,3869.8113138582485,1007.112082937578,449.4331799485808,22.798152290132148,87438.84819648768,2.861297836163788,2.407777824765931,3.8349398708789715,2.3000656398569403,0.1077121849089906,6.242717695644902,1.4770699098550728,2.7395253059063642,4.181814541724896,3.4560987078408525,Salaverry,112.36891852160824,2-4 h
13061306,LA LIBERTAD,OTUZCO,SINSICAP,OSCOL,SIERRA,-7.864938453999969,-78.73782238399997,2955.766086991917,1652.203977630603,737.3114672840643,37.401197477956615,143446.60861211183,0.6624943709174375,2.077486774175282,3.101138690009406,1.9146780158311856,0.16280875834409647,5.178625464184687,1.53061455037808,2.4092342553157144,3.448013360855331,2.981044559647335,Salaverry,93.21525835532438,2-4 h
13061401,LA LIBERTAD,OTUZCO,USQUIL,HUACAMOCHAL,SIERRA,-7.744005944999969,-78.34390651399997,3551.8481489271044,7804.056545386604,3482.633173718987,176.66163738555198,677558.860775936,2.007561797326677,3.1610175882375624,3.274930557928647,2.4738671318104686,0.6871504564270938,6.43594814616621,1.4322578888094972,4.725837652889047,5.316785720317107,5.485014060100785,Salaverry,115.84706663099178,2-4 h
13061402,LA LIBERTAD,OTUZCO,USQUIL,SATAPAMPA,SIERRA,-7.84352677399994,-78.29213058399995,2851.4441132836937,4143.417852827812,1849.0389431337453,93.79519202558876,359737.2038187367,0.5975187836704469,2.2737266686952524,2.345626288683537,1.8606740923808716,0.41305257631438086,4.619352957378789,1.546078840959226,3.8352683379092665,4.33769457567652,5.407166524444016,Salaverry,83.1483532328182,2-4 h
13061403,LA LIBERTAD,OTUZCO,USQUIL,BARRO NEGRO,SIERRA,-7.895536726999978,-78.35066269499998,3619.243959922689,1900.7992003210093,848.2494088961696,43.028686057940696,165029.98578279934,2.9699703743110666,2.7488638155190377,2.6401047804823787,2.2488949263435654,0.49996888917547233,5.388968596001416,1.1637842164678378,3.6529060107189895,3.838403826408068,4.881219117785341,Salaverry,97.0014347280255,2-4 h
13061404,LA LIBERTAD,OTUZCO,USQUIL,LA PAMPA,SIERRA,-7.864781051999955,-78.43506538799994,3399.1363794713193,4796.152812249656,2140.3280195401,108.5712544540988,416408.5455654772,0.6190732382800902,1.3153282759136646,1.5635934280824029,1.1192255187108415,0.1961027572028231,2.8789217039960677,0.5572802485260177,2.6401962763592315,3.5088649944283268,4.488663273440979,Salaverry,51.82059067192922,1-2 h
13061405,LA LIBERTAD,OTUZCO,USQUIL,CUYUCHUGO,SIERRA,-7.804381208999928,-78.41640119699997,2581.1371422633065,2944.71475564718,1314.1064823805211,66.65996425584017,255664.16177825775,0.6744497521833844,1.5229806240930757,1.4255669652197358,1.179541399131257,0.34343922496181856,2.9485475893128115,0.7869971244450972,3.0845222933070886,3.4674221276081965,4.834695600748813,Salaverry,53.0738566076306,1-2 h
13061406,LA LIBERTAD,OTUZCO,USQUIL,CHUQUIZONGO,SIERRA,-7.729218372999981,-78.42226885799994,2438.0469809891656,2951.89380163886,1317.3101987530094,66.82247743246575,256287.4563681024,0.6737782156286045,2.0796765106058333,2.216948021924105,1.5671581000223658,0.5125184105834675,4.296624532529938,1.112616709095634,4.065179348306766,4.487467230293148,5.132896177755628,Salaverry,77.33924158553889,2-4 h
13061407,LA LIBERTAD,OTUZCO,USQUIL,LA PAUCA,SIERRA,-7.79232181499998,-78.31606593199996,3231.1428771558894,1852.8743148145445,826.8624808106516,41.9438029979772,160869.0816891747,2.885773827215187,3.3957085340558133,3.614016654355358,2.7032118621706718,0.6924966718851415,7.009725188411171,1.4549767401169118,4.960528598707299,5.655871816743818,5.449179548899076,Salaverry,126.17505339140106,2-4 h
13061408,LA LIBERTAD,OTUZCO,USQUIL,COINA,SIERRA,-7.836488842999927,-78.35502674299994,2639.2971374435338,1944.2542474664028,867.6416298358723,44.01238469424924,168802.81239772218,0.4622655084574044,1.8261090720958135,1.794281904747774,1.4859733829980404,0.34013568909777314,3.620390976843588,1.120418176395119,3.3876507413098267,3.8361370671362343,5.058426160837806,Salaverry,65.16703758318458,1-2 h
13061409,LA LIBERTAD,OTUZCO,USQUIL,EL MANZANO,SIERRA,-7.862316738999937,-78.34315045599999,3107.1599006345664,1215.8073953141484,542.5654136600275,27.5224204171909,105558.06059337096,1.5801174284031385,2.0253132248299925,1.944660196081386,1.6351283834171748,0.39018484141281773,3.9699734209113786,1.1900572166925214,3.586854894044006,3.9865153584698465,5.037072622344287,Salaverry,71.45952157640481,2-4 h
13070101,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,MAZANCA,COSTA,-7.39329995099996,-79.50209872899995,46.5630411819094,1899.78260303372,847.7957428551259,43.00567318760976,164941.72341619068,0.3606306011679109,0.2763756713106089,0.26762218556112205,0.2648598413171801,0.011515829993428817,0.543997856871731,0.2809538084520158,1.563998289477203,1.568070536303775,1.484785154887937,Eten,9.791961423691157,<1 h
13070102,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SAN PEDRO DE LLOC,COSTA,-7.461335955999971,-79.34688565499994,224.17484314906798,945.8420051477405,422.0908350762372,21.41117204439168,82119.29626019674,8.156652193607439,0.7689720505246429,0.7695075330170544,0.7600823319224594,0.00888971860218346,1.5384795835416973,0.1501226766645437,2.0647737290389756,2.084808726960006,1.8701591931255843,Eten,27.692632503750552,<1 h
13070103,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SAN DEMETRIO,COSTA,-7.528456428999959,-79.46769314599999,55.63338769775618,2636.201183894711,1176.4294174747265,59.67609472279897,228878.5916078199,7.0698901029890004,0.5098993592577176,0.5110727639133493,0.5097443275036888,0.00015503175402875602,1.020972123171067,0.3161494911125801,1.9778462815937252,1.9986681015709515,1.811162218956764,Eten,18.377498217079204,<1 h
13070104,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,EL HORNITO,COSTA,-7.432237255999951,-79.53315518199997,31.246076809235092,1372.9219500810227,612.6792521904092,31.07904694094746,119198.9610814758,0.9626570106775313,0.32776982184037606,0.3113020200985427,0.3108670536769328,0.01690276816344327,0.6390718419389187,0.3471438249091675,1.7620593321002853,1.7614235748583096,1.5188560028403828,Eten,11.503293154900538,<1 h
13070201,LA LIBERTAD,PACASMAYO,GUADALUPE,FACLO CHICO,COSTA,-7.293816252999932,-79.53015088499995,81.53154438495758,1257.3067467810556,561.0848871243647,28.46184766735816,109161.09103520958,0.571572647632867,0.6728295315822976,0.6745468599535744,0.6435676362987489,0.029261895283548722,1.347376391535872,0.4744177816981477,1.4184663258747439,1.4357927895060625,1.2482543509458517,Eten,24.2527750476457,<1 h
13070202,LA LIBERTAD,PACASMAYO,GUADALUPE,GUADALUPE,COSTA,-7.238497872999972,-79.47940117099995,90.86133563988754,851.2776249929846,379.89059658952186,19.27050351651373,73909.08746493682,0.3251608021086699,0.39421811816888114,0.39408165615436874,0.38383020003574136,0.010387918133139773,0.7882997743232498,0.5161688250068928,1.139854912461327,1.1553275857068566,1.246040309128497,Eten,14.189395937818496,<1 h
13070203,LA LIBERTAD,PACASMAYO,GUADALUPE,CALERA,COSTA,-7.273314195999944,-79.44936185299997,99.67775445084408,3575.639474458725,1595.6625350658826,80.94230488779735,310441.90861122246,2.5997668120162225,0.6454839543240899,0.6502840910440668,0.6355865745086918,0.009897379815398066,1.2957680453681566,0.406747483613135,1.3911207486165358,1.411530020596555,1.3598008707657316,Eten,23.323824816626818,<1 h
13070204,LA LIBERTAD,PACASMAYO,GUADALUPE,LIMONCARRO,COSTA,-7.315479939999932,-79.42655893199998,101.92113348819112,2289.994803363044,1021.9315843567024,51.83896723629895,198820.48023687315,1.3948337434869895,0.6423610826744954,0.6451681688278527,0.6232842715463854,0.019076811128109994,1.287529251502348,0.2882880142384029,1.3948535455484798,1.4137780243557965,1.472217210458529,Eten,23.175526527042265,<1 h
13070301,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,SANTA MARTHA,COSTA,-7.345435583999972,-79.57447699999994,12.61074663345601,627.5925511544104,280.0690417243773,14.206909836328142,54488.44348046434,0.46952784074812565,0.5149654984669537,0.49952867759727154,0.48529505000078693,0.029670448466166788,1.0144941760642252,0.4936382076592806,1.5614663679933376,1.5574365138667594,1.28006642577134,Eten,18.260895169156054,<1 h
13070302,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LACHE,COSTA,-7.33127501599995,-79.51955398299998,46.63076327949348,719.3998121649804,321.0388900236825,16.285165030877938,62459.27542145705,0.26412943278029927,0.5161099177966396,0.5017394086192476,0.48948737565321737,0.026622542143422245,1.0178493264158872,0.3926191827487066,1.466022166903778,1.4672922292724533,1.336361145591641,Eten,18.32128787548597,<1 h
13070303,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,JEQUETEPEQUE,COSTA,-7.359405090999928,-79.54713281699998,44.21019879579801,567.1454065690851,253.0939384860635,12.838558457065323,49240.33973029316,1.8233259354653688,0.4510727537631232,0.4449913906662563,0.4350222443757683,0.016050509387354917,0.8960641444293795,0.41668205338181,1.5069774943341048,1.5165458688012563,1.3485940878327909,Eten,16.12915459972883,<1 h
13070401,LA LIBERTAD,PACASMAYO,PACASMAYO,LA CEBRUNA,COSTA,-7.3999051459999805,-79.54781665499996,21.683554445760446,653.9910530773685,291.8496199401677,14.80449681524263,56780.39751553402,1.1617656283054627,0.3523250606597456,0.3388281678069918,0.33662804581072403,0.015697014849021584,0.6911532284667374,0.3890201882562333,1.524932676238715,1.5270855209499798,1.430826202272692,Eten,12.440758112401273,<1 h
13070501,LA LIBERTAD,PACASMAYO,SAN JOSE,SAN JOSE,COSTA,-7.337020750999954,-79.45242510999998,100.10140195966588,610.0026967895913,272.21940481112114,13.808725577232872,52961.2682716062,0.24977862534913042,0.43575480210832057,0.4419417537395952,0.42276942981535875,0.012985372292961816,0.8776965558479157,0.2655919933840439,1.3822270031428103,1.401239687350144,1.4617969295969244,Eten,15.798538005262483,<1 h
13070502,LA LIBERTAD,PACASMAYO,SAN JOSE,CULTAMBO,COSTA,-7.337476581999965,-79.42033824399994,115.84849845058991,1293.801618838584,577.3710648780759,29.287987741608458,112329.62573144784,0.513436027277024,0.5946820072119195,0.6053204452021389,0.5800718326560488,0.01461017455587077,1.2000024524140585,0.2308391499465246,1.5417301915120516,1.5648280744807814,1.5208344773925924,Eten,21.60004414345305,<1 h
13070503,LA LIBERTAD,PACASMAYO,SAN JOSE,TECAPA,COSTA,-7.377757519999932,-79.34696018999995,254.55649215807125,1036.8861950796472,462.7201557746719,23.47215348068329,90023.8773266932,4.8491897203002425,1.1201528760391848,1.1539716962862,1.106405524639389,0.013747351399795882,2.274124572325385,0.1704234460453476,2.095263303079473,2.1419078559025477,1.725614881489649,Eten,40.934242301856926,1-2 h
13070504,LA LIBERTAD,PACASMAYO,SAN JOSE,COSQUEPON,COSTA,-7.380054109999946,-79.41947838199997,129.39191394240723,1238.5637397447574,552.7206450535602,28.037559312538544,107533.79753455744,1.7600227012809002,0.6987505096294899,0.7026687465584205,0.6811282544039801,0.017622255225509864,1.4014192561879104,0.1303109703644815,1.673860936669778,1.6906049061747677,1.5967600995928677,Eten,25.225546611382388,<1 h
13070505,LA LIBERTAD,PACASMAYO,SAN JOSE,JAGUEY,COSTA,-7.350952664999966,-79.48497414999997,82.95645383286828,1272.1779806398245,567.721314227305,28.798490092762755,110452.23189420764,0.4293631453566239,0.5276081380682887,0.5261491176263076,0.5105632085011504,0.01704492956713821,1.0537572556945962,0.2938949594631025,1.387857630919195,1.3996510950204257,1.4307897633534583,Eten,18.96763060250273,<1 h
13080101,LA LIBERTAD,PATAZ,TAYABAMBA,COLLAY,SIERRA,-8.263316956999972,-77.27412150999999,3813.208912492295,1839.2573380475949,820.7857776578057,41.63555338472799,159686.83714599785,1.1604548431449764,1.3200579606755314,1.4201779534352348,1.1034867071454524,0.216571253530079,2.740235914110766,1.2878414644898049,7.943969054315358,8.59183475102078,10.74140407310153,Chimbote,49.32424645399379,1-2 h
13080102,LA LIBERTAD,PATAZ,TAYABAMBA,CHAQUICOCHA,SIERRA,-8.326342969999928,-77.19523821599995,3899.549000466161,2218.7285364974923,990.1283466802917,50.22570170937672,192633.0454959342,1.0092091262966583,2.0169597819287586,2.189117073242165,1.687487467004073,0.32947231492468565,4.206076855170924,1.8933280466581348,8.327137765574259,9.047040760833378,10.995774761888232,Chimbote,75.70938339307662,2-4 h
13080103,LA LIBERTAD,PATAZ,TAYABAMBA,PROGRESO,SIERRA,-8.343262418999927,-77.23214546599996,4289.2686803507295,3287.099982592192,1466.8990899962228,74.41059169644814,285390.5153696489,2.300468035202872,1.8889690807664246,1.9964878384665545,1.5961607993509057,0.29280828141551885,3.885456919232979,1.9008975244638968,8.199147064411925,8.85441152605777,10.716576945184894,Chimbote,69.93822454619362,1-2 h
13080104,LA LIBERTAD,PATAZ,TAYABAMBA,UCRUMARCA,SIERRA,-8.232470037999974,-77.34712800899996,3666.1806157329806,2778.9695501881465,1240.14113531269,62.90796435490313,241273.9363952441,1.5173262208219755,1.2175372647053977,1.332687431583216,0.9954406465982611,0.22209661810713655,2.5502246962886135,1.0469455742016305,8.363072368704684,9.02596823952822,10.43400057727313,Chimbote,45.90404453319504,1-2 h
13080105,LA LIBERTAD,PATAZ,TAYABAMBA,ALLAUCA,SIERRA,-8.311946767999927,-77.30237416099999,4062.493295139582,2321.9267688289297,1036.181522396847,52.56181608693638,201592.857143367,1.5128275974311547,1.499522511529286,1.7977003538559864,1.255656553876563,0.24386595765272312,3.2972228653852724,1.587174837276281,8.277821854013059,9.123745400285477,10.401390688187686,Chimbote,59.350011576934904,1-2 h
13080201,LA LIBERTAD,PATAZ,BULDIBUYO,BULDIBUYO,SIERRA,-8.102255470999978,-77.35366593399993,3940.677056722093,837.3522175585744,373.6762533685852,18.95527191044879,72700.06454945353,4.954027332298973,0.648882607345431,0.852904273890486,0.6402893189245809,0.008593288420850165,1.501786881235917,0.2567246497908165,8.805571363775256,9.529614662643022,10.927004279492708,Chimbote,27.032163862246506,<1 h
13080202,LA LIBERTAD,PATAZ,BULDIBUYO,AMAIRCA,SIERRA,-8.15014322899998,-77.39213673399996,3614.298465548822,1191.321564611658,531.6383828530851,26.96813087309418,103432.16728910738,1.347594593643871,0.11966585805083861,0.11502253203331754,0.11435192161428832,0.005313936436550287,0.23468839008415615,0.6706843974219604,8.801746323701364,9.344848701629568,10.514804826859134,Chimbote,4.224391021514811,<1 h
13080203,LA LIBERTAD,PATAZ,BULDIBUYO,LLAMPAO,SIERRA,-8.165174926999953,-77.40851607099995,3210.8744123022407,820.5424244453118,366.1747260796512,18.5747460187884,71240.61532513512,0.2966540312542909,0.9782517297537581,1.0598161934366868,0.7469056669429162,0.2313460628108419,2.038067923190445,0.8240358284841907,9.118698567545573,9.748008735174226,10.362062979648968,Chimbote,36.68522261742801,<1 h
13080204,LA LIBERTAD,PATAZ,BULDIBUYO,ARCAYPATA,SIERRA,-8.146389435999936,-77.43934632199995,4150.968448498167,829.4795902370532,370.16301984512177,18.777058025777706,72016.55228012781,3.078073929931349,1.2398195133929533,1.284983485384331,0.9693038665591842,0.27051564683376905,2.524802998777284,0.9207111894304324,9.380266351184767,9.97317602712187,10.274909980296991,Chimbote,45.44645397799111,1-2 h
13080301,LA LIBERTAD,PATAZ,CHILLIA,LA ALBORADA,SIERRA,-8.087211061999938,-77.53768464499996,3466.912785803261,1811.8212082607663,808.5421483096106,41.01447746306147,157304.79484090285,0.37726516067502064,3.0113926565871063,3.3120334285829314,2.3730041919044718,0.6383884646826345,6.323426085170038,1.4880460289829969,8.710819035267951,9.708076776153646,9.965586127150427,Salaverry,113.82166953306069,2-4 h
