cod_se,dep,prov,dist,sector,region_nat,lat,lon,ha_agricola,s_ha_cosechada,s_clientes_sam,s_sam_usd,km_capital,km_via_capital,horas_capital,accesible,km_puerto_maritimo,puerto_maritimo,horas_puerto,costo_viaje_usd,costo_pct_venta
13100608,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LA SOLEDAD,SIERRA,-8.105774165999946,-78.21906682799994,1683.3035953781475,751.1899623753902,38.10520434430792,146146.71995152158,17.136588004180673,29.989029007316176,1.071036750261292,1-2 h,84.65242853447546,Salaverry,5.290776783404716,38.55732300940652,1.0053148457456191
13100701,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,CHUCA,SIERRA,-8.124128677999977,-78.14219096299996,818.8976104484915,365.4407124603739,18.53751210945125,71097.81032476226,15.430315051387275,27.00305133992773,0.9643946907117046,<1 h,92.7675140537478,Salaverry,5.797969628359238,34.718208865621364,0.9052166505903791
13100702,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,ALGALLAMA,SIERRA,-8.125465648999977,-78.10781197799997,1453.811684219519,648.7770520827704,32.91016038784277,126221.91841047512,16.848708064848996,29.485239113485743,1.0530442540530622,1-2 h,96.51334777060691,Salaverry,6.032084235662931,37.90959314591024,0.9884264210059989
13100703,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,CASHAN,SIERRA,-8.173575782999933,-78.10925033399997,1989.721461581153,887.9317990922983,45.041633066061664,172750.33810042322,12.439789438813525,21.76963151792367,0.7774868399258453,<1 h,95.89658208057476,Salaverry,5.9935363800359225,27.98952623733043,0.7297780046843534
13100704,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,LOS ANGELES,SIERRA,-8.248223046999954,-78.08682124999996,184.2705229027728,82.23244312332817,4.1713603827152985,15998.618775564448,10.862007238179158,19.008512666813527,0.6788754523861974,<1 h,98.23678237314239,Salaverry,6.139798898321399,24.439516285903107,0.637217696339194
13100705,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,CANDOGORCO,SIERRA,-8.091233226999975,-78.06944333799999,1402.1771512039147,625.7346591242089,31.74130146234364,121738.93764742155,22.319478184593244,39.05908682303818,1.3949673865370777,1-2 h,101.19796940366196,Salaverry,6.324873087728872,50.2188259153348,1.3093681637670824
13100801,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,HUAYOBAL,SIERRA,-7.990593712999953,-77.69673311899999,818.2413917563638,365.147868735687,18.52265718522561,71040.83652057823,61.34970340001597,107.36198095002794,3.834356462500998,2-4 h,143.5558089114923,Salaverry,8.97223805696827,138.03683265003593,3.599069289352116
13100802,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,UCHUCUBAMBA,SIERRA,-8.039169491999928,-77.69006351399997,1213.937084793223,541.730770109273,27.48008190809316,105395.67767642446,59.62730926244703,104.34779120928229,3.726706828902939,2-4 h,143.4084685614205,Salaverry,8.963029285088782,134.1614458405058,3.4980253477984724
13100803,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,PARASIBE,SIERRA,-8.032888542999956,-77.75340000699998,986.6845358970944,440.3171961564145,22.33573074219045,85665.30062918065,53.63462062821559,93.86058609937729,3.3521637892634746,2-4 h,136.6094603238528,Salaverry,8.5380912702408,120.67789641348509,3.1464653494805974
13100804,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,CHAGABARA,SIERRA,-8.04597862199995,-77.77832510999997,2540.5657028232577,1133.751190192928,57.51117951748495,220575.38836631613,50.52901622112185,88.42577838696323,3.158063513820115,2-4 h,133.67358902407295,Salaverry,8.35459931400456,113.69028649752414,2.964275626841371
13100805,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,PIJOBAMBA,SIERRA,-8.022400280999932,-77.89148502399996,853.9361302490378,381.0769794076615,19.33068451197437,74139.9025265887,41.46603861217776,72.56556757131108,2.59162741326111,2-4 h,121.80463363285068,Salaverry,7.612789602053168,93.29858687739997,2.432597679357961
13100806,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,HUANCABAMBA,SIERRA,-8.016233145999934,-77.73061687699999,969.2242569482116,432.52538348359207,21.940479701865584,84149.3753351195,56.71531304383207,99.25179782670612,3.5447070652395043,2-4 h,139.38479881834192,Salaverry,8.71154992614637,127.60945434862215,3.3271936146311396
13100807,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,VILCABAMBA,SIERRA,-8.053293164999957,-77.82607701399996,919.4500545939107,410.3131804701524,20.81373336983539,79827.91102395333,45.51971298935589,79.65949773137281,2.844982061834743,2-4 h,128.34813602259868,Salaverry,8.021758501412418,102.41935422605074,2.670405755866632
13110101,LA LIBERTAD,GRAN CHIMU,CASCAS,CASCAS,COSTA,-7.480194596999979,-78.82324009599995,1551.1428567370788,692.2119975211145,35.11346122319774,134672.34390207013,29.505187556176875,36.88148444522109,0.6705724444585652,<1 h,83.97282064003291,Salaverry,1.9084731963643844,24.140608000508347,0.6294241849289125
13110102,LA LIBERTAD,GRAN CHIMU,CASCAS,EL CHORRILLO,COSTA,-7.430502726999975,-78.74336811799998,1030.9294647844822,460.0619092060841,23.33731005389776,89506.70585705189,25.353914568629214,31.69239321078652,0.5762253311052095,<1 h,91.45391428042828,Salaverry,2.0784980518279155,20.744111919787542,0.5408664826052213
13110103,LA LIBERTAD,GRAN CHIMU,CASCAS,SAN FELIPE,COSTA,-7.468738903999963,-78.67499960299995,1418.9298842974629,633.2107228460359,32.12053567749537,123193.43284280274,17.182792282406727,21.478490353008407,0.3905180064183347,<1 h,89.92788539285617,Salaverry,2.0438155771103674,14.058648231060047,0.3665546950537009
13110104,LA LIBERTAD,GRAN CHIMU,CASCAS,JOLLUCO,COSTA,-7.539555794999956,-78.68588480499994,1357.603378450517,605.8431964258048,30.732278061081672,117868.9817454322,12.99672769658652,16.24590962073315,0.2953801749224209,<1 h,82.22950619244648,Salaverry,1.8688524134646927,10.633686297207152,0.27725479533358965
13110105,LA LIBERTAD,GRAN CHIMU,CASCAS,PAMPAS DE CHEPATE,COSTA,-7.512333435999949,-78.75971509799996,920.1728734960802,410.635745161047,20.830095933336544,79890.66714944434,21.650833760212404,27.063542200265505,0.49206440364119103,<1 h,82.26734035287475,Salaverry,1.8697122807471533,17.714318531082878,0.4618699124215588
13110106,LA LIBERTAD,GRAN CHIMU,CASCAS,PUENTE OCHAPE,COSTA,-7.566031019999968,-78.87248971099996,462.30953306146944,206.30995008848288,10.465372542420914,40138.345836583954,32.335398545959364,40.41924818244921,0.7348954214990765,<1 h,73.65146288444072,Salaverry,1.673896883737289,26.456235173966753,0.6898001185517363
13110201,LA LIBERTAD,GRAN CHIMU,LUCMA,CHUQUILLANQUI,SIERRA,-7.593716398999959,-78.61357496299996,578.7869905606783,258.2891041499676,13.102090797939002,50251.07797150109,3.63522989647461,6.361652318830568,0.22720186852966312,<1 h,80.42717933933093,Salaverry,5.026698708708183,8.179267267067873,0.21326010648868168
13110202,LA LIBERTAD,GRAN CHIMU,LUCMA,LUCMA,SIERRA,-7.633442421999973,-78.53281320599996,2149.009748052836,959.015685712658,48.64746669127566,186579.9649475667,6.967239004504788,12.192668257883378,0.43545243778154924,<1 h,81.67417894090896,Salaverry,5.10463618380681,15.676287760135773,0.408731820090313
13110203,LA LIBERTAD,GRAN CHIMU,LUCMA,RECUAYCITO,SIERRA,-7.691720065999959,-78.52784390599999,1553.079301151164,693.0761539398097,35.15729681548348,134840.4686540543,12.440598106865677,21.771046687014934,0.7775373816791048,<1 h,76.97157106089185,Salaverry,4.81072319130574,27.991345740447773,0.7298254450498397
13110204,LA LIBERTAD,GRAN CHIMU,LUCMA,HUACHACUAL,SIERRA,-7.670803980999949,-78.58291140399996,714.3038977683441,318.76479059539867,16.16980802698506,62016.84116523197,8.681540952241633,15.192696666422858,0.5425963095151021,<1 h,75.07521178595226,Salaverry,4.692200736622017,19.533467142543675,0.5093010347863792
13110301,LA LIBERTAD,GRAN CHIMU,MARMOT,HUANCAY,COSTA,-7.617437289999941,-78.74267470899997,363.1912397808735,162.07748530637247,8.221616377409172,31532.760076578583,18.091908350209092,22.614885437761366,0.41117973523202483,<1 h,71.88989258265563,Salaverry,1.6338611950603554,14.802470468352894,0.38594856058642446
13110302,LA LIBERTAD,GRAN CHIMU,MARMOT,CORMOT,COSTA,-7.690423369999962,-78.66923234299998,570.5560516761593,254.61597074257,12.915765758890032,49536.45660230972,14.60069257557912,18.2508657194739,0.3318339221722527,<1 h,68.09430702725246,Salaverry,1.5475978869830103,11.946021198201098,0.3114716354974532
13110303,LA LIBERTAD,GRAN CHIMU,MARMOT,COMPIN,COSTA,-7.744125658999962,-78.63768818099999,840.0197483281786,374.8666639065036,19.015657217858333,72931.6632185337,17.92731135552755,22.409139194409438,0.40743889444380793,<1 h,64.96494367467253,Salaverry,1.4764759926061939,14.667800199977085,0.38243726857982635
13110401,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,COLPA,SIERRA,-7.53630742699994,-78.41807770399998,2504.9211002529983,1117.8444531449245,56.704287125381285,217480.6752296471,18.982120186376527,33.21871032615892,1.186382511648533,1-2 h,97.93656754209319,Salaverry,6.121035471380824,42.70977041934719,1.1135826584869983
13110402,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,SACHA GRANDE,SIERRA,-7.578440961999945,-78.39888571399996,1489.363056596434,664.642184285621,33.714942313612134,129308.53717427218,20.118036014036665,35.20656302456416,1.2573772508772916,1-2 h,95.76201390878317,Salaverry,5.985125869298948,45.2655810315825,1.1802209557247891
13110403,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,SAYAPULLO,SIERRA,-7.613928087999966,-78.44074656899994,1428.3110132934455,637.3971393408856,32.332897748338524,124007.9152902765,15.62276454007145,27.33983794512504,0.9764227837544658,<1 h,89.76124843261242,Salaverry,5.610078027038276,35.15122021516077,0.9165066651477205
13110404,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,EL PORVENIR,SIERRA,-7.576172527999972,-78.51761801299995,1262.6894621250312,563.4869741559736,28.583697028740502,109628.42574186304,7.182958114611136,12.570176700569487,0.44893488216319594,<1 h,87.77962454283158,Salaverry,5.486226533926974,16.161655757875053,0.42138694279315425
13120101,LA LIBERTAD,VIRU,VIRU,QUENETO,COSTA,-8.255296000999977,-78.71783668199998,792.2984685954335,353.5705968005024,17.93538321334661,68788.43645660013,34.58559055375697,43.23198819219621,0.7860361489490221,<1 h,28.887537440246142,Salaverry,0.656534941823776,28.297301362164795,0.7378027034444751
13120102,LA LIBERTAD,VIRU,VIRU,HUACAPONGO,COSTA,-8.32431984599998,-78.61929053599994,937.680873946669,418.44885400003307,21.22642725269076,81410.73568953945,23.016363891377157,28.770454864221445,0.5230991793494808,<1 h,41.06765374418977,Salaverry,0.9333557669134039,18.83157045658131,0.49100030476927015
13120103,LA LIBERTAD,VIRU,VIRU,CHOLOQUE,COSTA,-8.39311125599994,-78.66190408199998,842.6350282331833,376.0337570077337,19.0748597143488,73158.72539609988,18.568315522476176,23.210394403095222,0.42200717096536766,<1 h,39.555064817331576,Salaverry,0.898978745848445,15.192258154753237,0.39611159363027726
13120104,LA LIBERTAD,VIRU,VIRU,ZARAQUE,COSTA,-8.411692476999974,-78.68662179999995,1066.427265096086,475.9031343740804,24.140879260522805,92588.67342088257,19.043640946374364,23.804551182967955,0.4328100215085083,<1 h,38.25653008196948,Salaverry,0.8694665927720336,15.581160774306298,0.40625155010211716
13120105,LA LIBERTAD,VIRU,VIRU,SAN JOSE,COSTA,-8.46358365499998,-78.70668584299995,3666.542075970736,1636.2286706085874,83.00008116508631,318334.1967774912,18.031231075551638,22.539038844439546,0.4098007062625372,<1 h,39.976281352028884,Salaverry,0.9085518489097474,14.752825425451338,0.3846541528124606
13120106,LA LIBERTAD,VIRU,VIRU,COMPOSITAN,COSTA,-8.556530319999979,-78.75811125599995,11.253738953648948,5.022086190741443,0.2547526326467312,977.0650046624464,22.81919556039109,28.523994450488864,0.5186180809179793,<1 h,44.076156181196,Salaverry,1.001730822299909,18.670250913047255,0.48679417946373144
13120107,LA LIBERTAD,VIRU,VIRU,CANAL RAMOS,COSTA,-8.498245124999926,-78.79589941299997,1943.7795119467096,867.4297746731103,44.00163803272182,168761.59521073455,26.7869300440673,33.48366255508412,0.6087938646378932,<1 h,36.40431919237083,Salaverry,0.8273708907357006,21.916579126964155,0.571436516972934
13120108,LA LIBERTAD,VIRU,VIRU,EL CERRITO,COSTA,-8.480372183999975,-78.83192839999998,1595.7904953961656,712.1364235703176,36.12415673841354,138548.71294299792,30.96912868126645,38.71141085158306,0.7038438336651466,<1 h,32.64339641717274,Salaverry,0.7418953731175623,25.338378011945277,0.6606539457189103
13120109,LA LIBERTAD,VIRU,VIRU,HUANCAQUITO BAJO,COSTA,-8.487436335999973,-78.85370553499996,595.0847613245714,265.5621366798965,13.471025960330383,51666.07271529222,33.243208183880846,41.55401022985106,0.7555274587245647,<1 h,32.234937506354406,Salaverry,0.7326122160535092,27.19898851408433,0.7091661144577585
13120110,LA LIBERTAD,VIRU,VIRU,LOS PAPAYOS,COSTA,-8.471499497999957,-78.87674814799999,840.9775102793474,375.29407412890106,19.037338223567996,73014.81742080711,35.996166644536416,44.995208305670516,0.8180946964667367,<1 h,29.60136067599645,Salaverry,0.6727581971817375,29.451409072802523,0.7678940460102064
