ubigeo,fob,kg,ops,empresas,familia_lider,pct_lider,mes_pico,dep,prov,dist,lat,lon,ha_agricola,h3,h3_ter,hub,horas_al_hub,cubierto_2h,km_al_nodo,promesa_h,cubierto_promesa,fob_mm,cluster
190303,50132.5,8369.22,143,2,Hortalizas frescas (espárrago y otras),100.0,Jun,PASCO,OXAPAMPA,HUANCABAMBA,-10.417229169749959,-75.59194268249995,19943.169032668462,858e648bfffffff,868e64887ffffff,Tarma,4.1920723733993634,False,0.9488962369379136,6.0,True,0.1,
250204,49610.0,4883.25,4,3,Extractos vegetales (tara y otros),92.7,Jun,UCAYALI,ATALAYA,YURUA,-9.72884408799996,-72.71797138266663,3493.131465112673,858b4d97fffffff,868b4d957ffffff,,inf,False,30.89556545189481,6.0,False,0.0,
130701,48895.7,13587.42,1,1,Conservas en vinagre,100.0,Jul,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,-7.45383239799996,-79.46245817799996,6854.747742157195,858f539bfffffff,868f539b7ffffff,Chiclayo,1.6915249809524435,True,0.4341191078737016,4.0,True,0.0,
160606,47894.0,20330.0,2,1,"Jengibre, cúrcuma y especias",100.0,Set,LORETO,UCAYALI,VARGAS GUERRA,-6.922776308499948,-75.13951084149997,13376.661432262805,858f418ffffffff,868f418e7ffffff,,inf,False,2.201999985109675,6.0,False,0.0,
100403,45549.3,16986.0,1,1,"Arándano, fresa y otras bayas",100.0,Ene,HUANUCO,HUACAYBAMBA,COCHABAMBA,-9.087816225999953,-76.77909200499995,3642.7350091330936,858f5d47fffffff,868f5d44fffffff,Tarma,11.28575975306526,False,1.7543823991029532,6.0,False,0.0,
210111,42400.0,21760.0,1,1,"Jengibre, cúrcuma y especias",100.0,Oct,PUNO,PUNO,PICHACANI,-16.194920938499962,-70.11515734449995,6493.172195358878,85b32663fffffff,86b32660fffffff,Juliaca,1.6983651554525736,True,0.0975997028848585,6.0,True,0.0,
230203,42060.0,12000.0,2,1,Plantas para perfumería,100.0,Mar,TACNA,CANDARAVE,CAMILACA,-17.16827885766662,-70.43105125166663,1077.948449579136,85b3224ffffffff,86b3224cfffffff,Juliaca,5.952719508820806,False,1.4947801160715493,6.0,True,0.0,
160504,41910.0,22000.0,1,1,Frutas congeladas,100.0,Feb,LORETO,REQUENA,EMILIO SAN MARTIN,-5.828735471749951,-74.35741367624996,6293.59556736688,858f6e73fffffff,868f6e717ffffff,,inf,False,127.92727291261518,6.0,False,0.0,
200604,39165.0,3448.5,1,1,Plantas para perfumería,100.0,Jul,PIURA,SULLANA,LANCONES,-4.480828686333287,-80.49132052099996,3567.943768255811,858f09d3fffffff,868f09dafffffff,Chiclayo,4.429883835855855,False,0.6157536972599794,4.0,False,0.0,
150139,37442.46,7830.92,8,2,Chocolate,93.1,Set,LIMA,LIMA,SANTA ROSA,-11.805006531999936,-77.16325275499997,0.0,858e75a7fffffff,868e75a4fffffff,Pisco,3.572384720675834,False,0.351003485397799,4.0,True,0.0,
250104,36656.0,10075.0,3,2,Plantas para perfumería,89.4,Feb,UCAYALI,CORONEL PORTILLO,MASISEA,-8.779942925799947,-73.97564209199996,30466.317080161138,858f4d4bfffffff,868f48b27ffffff,Tarma,11.943257584847744,False,63.96639067249291,6.0,False,0.0,
021802,34320.0,21120.0,1,1,"Palta, mango, dátil y piña",100.0,Mar,ANCASH,SANTA,CACERES DEL PERU,-8.998484345999941,-78.09870262549995,5569.539883575789,858f5e37fffffff,868f5e347ffffff,Huamachuco,7.33027617320248,False,1.9892963657920448,4.0,False,0.0,
100606,27431.25,1995.0,1,1,Cacao en grano,100.0,Nov,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,-9.380534043333284,-75.97580413799999,14077.59161197015,858f4a53fffffff,868f4a537ffffff,Tarma,6.150388269861357,False,0.292504927623492,6.0,False,0.0,
060508,23628.45,16295.5,8,3,"Palta, mango, dátil y piña",96.6,Mar,CAJAMARCA,CONTUMAZA,YONAN,-7.260322951999953,-79.12833907224996,1872.160101209486,858f5023fffffff,868f5021fffffff,Chiclayo,2.009728170669121,False,0.9973413743194672,4.0,True,0.0,
240303,19975.5,34500.0,1,1,Cebolla y ajo,100.0,Jul,TUMBES,ZARUMILLA,MATAPALO,-3.72726048566661,-80.2347052053333,4761.506618025201,858f0d1bfffffff,868f0d187ffffff,Chiclayo,7.7946878324387585,False,3.1976323338332397,4.0,False,0.0,
220803,19030.2,3105.0,1,1,Café,100.0,Mar,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,-6.0211265073332925,-77.28343985833328,7133.445995110483,858f460ffffffff,868f460d7ffffff,Bellavista,3.7684440703678304,False,3.054226716176712,6.0,True,0.0,
010403,18725.65,11700.0,1,1,"Arándano, fresa y otras bayas",100.0,Nov,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-3.8774151796666274,-77.89241282499997,22315.69834764835,858f708ffffffff,868f708dfffffff,Chiclayo,9.120431911177432,False,79.40619384909566,6.0,False,0.0,
180303,16818.5,8440.0,2,2,Hortalizas preparadas,63.3,Oct,MOQUEGUA,ILO,PACOCHA,-17.45902226299995,-71.35138583849997,147.86738547586754,85b33157fffffff,86b33154fffffff,Juliaca,7.638589803957965,False,2.348063324187437,4.0,False,0.0,
110303,15895.0,24960.0,1,1,"Palta, mango, dátil y piña",100.0,Set,ICA,NASCA,EL INGENIO,-14.67198524674997,-75.03900720674996,1869.5250718995894,858e6ac7fffffff,868e6ac4fffffff,Pisco,3.1456901844700487,False,3.322986579195724,4.0,True,0.0,
080404,14700.0,3414.38,2,1,Maíz,100.0,Dic,CUSCO,CALCA,LARES,-13.089640311333293,-72.02112500166662,1551.1001252783033,858b6123fffffff,868b61237ffffff,Sicuani,4.08366865350068,False,2.918307526175851,6.0,True,0.0,
250103,13240.0,415.0,3,1,Harinas de legumbres y frutas,100.0,Ene,UCAYALI,CORONEL PORTILLO,IPARIA,-9.328520704666618,-74.28005324511108,38629.86345058918,858f483bfffffff,868f483afffffff,,inf,False,51.816085175594985,6.0,False,0.0,
080903,13137.6,3000.0,1,1,Té,100.0,May,CUSCO,LA CONVENCION,HUAYOPATA,-13.050757954999938,-72.48539949266664,0.0,858b6cc3fffffff,868b6cc07ffffff,Sicuani,5.809723184585025,False,2.5069098102974,6.0,True,0.0,
210407,12876.0,29000.0,1,1,Uva,100.0,Dic,PUNO,CHUCUITO,ZEPITA,-16.474352062499957,-69.1605744118333,33524.90146194054,85b3200bfffffff,86b320087ffffff,Juliaca,3.3032388014429803,False,1.5476405054503175,6.0,True,0.0,
070105,10455.22,1570.01,16,2,Plantas para perfumería,28.5,Dic,CALLAO,CALLAO,LA PUNTA,-12.071702941999945,-77.16278215099999,0.0,858e62cbfffffff,868e62cafffffff,,,,,,,0.0,
120608,10320.0,5440.0,1,1,"Jengibre, cúrcuma y especias",100.0,May,JUNIN,SATIPO,RIO TAMBO,-11.382030964818135,-73.9135935042727,44875.59688608883,858b6997fffffff,868b69947ffffff,Satipo,3.1927163222174397,False,17.325418791350522,6.0,True,0.0,
030301,10250.0,5000.0,1,1,Quinua y cereales andinos,100.0,Abr,APURIMAC,ANTABAMBA,ANTABAMBA,-14.471802793499947,-72.80112766474997,2030.0185969534543,858e6993fffffff,868e69917ffffff,Sicuani,10.259475991146616,False,2.5797853167904865,6.0,False,0.0,
130110,9344.37,14671.8,1,1,"Arándano, fresa y otras bayas",100.0,Abr,LA LIBERTAD,TRUJILLO,SIMBAL,-7.932175655499975,-78.81697567649996,1705.1120276324584,858f53b7fffffff,868f53b4fffffff,Huamachuco,2.826422807830308,False,0.384744814994478,4.0,True,0.0,
210106,8080.8,28860.0,1,1,Papa,100.0,Set,PUNO,PUNO,CHUCUITO,-15.874301746999947,-69.8618124733333,5002.049471213582,85b32607fffffff,86b326057ffffff,Juliaca,1.616055504747738,True,2.635848537496557,6.0,True,0.0,
160108,7020.0,11.41,4,1,Otros animales vivos,100.0,Nov,LORETO,MAYNAS,PUNCHANA,-3.581376095999957,-73.34823244049997,12830.229370608811,858a6d23fffffff,868a6d20fffffff,,inf,False,10.930943277638333,6.0,False,0.0,
190305,6715.9,598.0,3,1,Café,100.0,Oct,PASCO,OXAPAMPA,POZUZO,-10.09791733524996,-75.58606790649998,17871.441656516232,858f4a67fffffff,868f4a65fffffff,Tarma,4.831771658191091,False,4.437087165526477,6.0,True,0.0,
022001,6300.0,1890.0,1,1,Legumbres frescas,100.0,Jun,ANCASH,YUNGAY,YUNGAY,-9.111069198499933,-77.68377403174998,7657.720533465581,858f58c7fffffff,868f58c47ffffff,Huamachuco,8.619841499937362,False,0.5844004524303971,6.0,False,0.0,
160501,6088.0,736.0,22,1,Extractos vegetales (tara y otros),52.6,Nov,LORETO,REQUENA,REQUENA,-5.1812256293332934,-73.97008221099998,10614.651170195986,858f6e83fffffff,868f6e807ffffff,,inf,False,45.47130327795287,6.0,False,0.0,
250107,5390.0,190.0,6,2,Extractos vegetales (tara y otros),55.7,Mar,UCAYALI,CORONEL PORTILLO,MANANTAY,-8.517081145999953,-74.52785771899998,8939.49384303313,858f4c6ffffffff,868f4c6cfffffff,Tarma,10.220548465980013,False,9.95897448327982,6.0,False,0.0,
080905,5340.0,3000.0,1,1,"Productos vegetales diversos (tara, achiote)",100.0,Mar,CUSCO,LA CONVENCION,OCOBAMBA,-12.865082010999942,-72.37410375999997,145.2766230797448,858b6c53fffffff,868b6c52fffffff,Sicuani,7.542948033009728,False,6.303120716980094,6.0,False,0.0,
230202,5179.2,23904.0,1,1,Raíces y tubérculos,100.0,Dic,TACNA,CANDARAVE,CAIRANI,-17.23667592299995,-70.36096049349996,1784.2645188891258,85b3227bfffffff,86b322787ffffff,Juliaca,6.477010502459339,False,0.3185697322554859,6.0,False,0.0,
040601,3844.81,332.0,1,1,Plantas para perfumería,100.0,May,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,-15.921403019999957,-72.67550688799997,1821.7118257445209,85b33687fffffff,86b33684fffffff,Juliaca,9.506658664826269,False,0.8324441628466451,6.0,False,0.0,
020609,2460.0,2000.0,1,1,Granos aplastados y copos,100.0,Mar,ANCASH,CARHUAZ,SHILLA,-9.177413639999969,-77.57982869749998,1539.113355805109,858f5813fffffff,868f58137ffffff,Huamachuco,8.604986450682963,False,0.6067804177812968,6.0,False,0.0,
160605,2061.6,120.0,1,1,Harinas de legumbres y frutas,100.0,Jul,LORETO,UCAYALI,SARAYACU,-6.25415909299996,-75.06783205799996,7072.519638527032,858f4507fffffff,868f453a7ffffff,,inf,False,67.45037774379928,6.0,False,0.0,
060308,750.0,500.0,1,1,Plantas para perfumería,100.0,Nov,CAJAMARCA,CELENDIN,OXAMARCA,-7.0639097699999525,-78.06652356999999,9198.359725695609,858f5197fffffff,868f51947ffffff,Huamachuco,7.624794715501792,False,1.38326419482529,6.0,False,0.0,
040311,137.76,192.0,1,1,"Palta, mango, dátil y piña",100.0,Nov,AREQUIPA,CARAVELI,LOMAS,-15.386730665999949,-74.93514529999999,0.0,858e6a67fffffff,868e6a66fffffff,Pisco,4.71884448577644,False,3.6820523463828527,4.0,False,0.0,
040206,13.5,6.0,1,1,Melón y sandía,100.0,Oct,AREQUIPA,CAMANA,OCOÑA,-16.30751523666663,-73.10620383333328,2089.511464831716,85b3360ffffffff,86b3360d7ffffff,Juliaca,8.390974592463426,False,2.76698857274368,4.0,False,0.0,
030502,0.01,651.7,1,1,Agua,100.0,Nov,APURIMAC,COTABAMBAS,COTABAMBAS,-13.748285973499947,-72.34592000949996,3831.7217249787927,858e6da3fffffff,868e6da27ffffff,Sicuani,5.019340583834269,False,0.7461720988750291,6.0,True,0.0,
