ruc,razon_social,clase,dep,provincia,distrito,ubigeo,lat,lon,exporta,importa,cluster,rank,territorio,hub,horas_al_hub,cubierto_2h
20491648741,AGROINDUSTRIAS OJO DE AGUA SUCCHAPUQUIO S.A.C,agroindustria,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,060108,-7.103141767399961,-78.44868561199996,False,False,-1,,Fuera de territorio,Chiclayo,4.07081077258772,False
20480780281,COOPERATIVA AGRARIA FRONTERA DEL CHINCHIPE - APROAFCH LTDA.,productor,CAJAMARCA,SAN IGNACIO,HUARANGO,060903,-5.2176656227142315,-78.7315221295714,False,False,-1,,Fuera de territorio,Chiclayo,5.640354890794697,False
20408046506,INVERSIONES AGRICOLAS PARAMONGA SA.C.,productor,LIMA,BARRANCA,PARAMONGA,150202,-10.485872691999967,-77.74321683733329,False,False,-1,,Fuera de territorio,Pisco,5.554992740277157,False
20529016426,INVERSIONES AGROINDUSTRIALES FORTIMIX EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,agroindustria,HUANUCO,HUANUCO,AMARILIS,100102,-9.955593204999957,-76.19337483099994,False,False,23,10.0,"Huánuco · Huanuco, Ambo",Jauja,6.100074580543151,False
20482447423,MOLISAAC AGROPECUARIA S.AC.,productor,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,-8.112903216499944,-79.02598934049996,False,False,2,9.0,"La Libertad · Ascope, Trujillo",Otuzco,1.1317589110913104,True
20524594359,AGRICOLA DOÑA LUISA SAC,productor,LIMA,LIMA,SAN ISIDRO,150131,-12.09898090799993,-77.03667219399995,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20524626901,CORPORACION AGROPECUARIA PACHACUTEC  S.A.,productor,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,-11.945962191999968,-76.97148873299994,False,False,-1,,Fuera de territorio,Pisco,3.051842853206836,False
20482453156,EMPRESA AGROINDUSTRIAL LOS MANANTIALES S.A.,agroindustria,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,-8.112903216499944,-79.02598934049996,False,False,2,9.0,"La Libertad · Ascope, Trujillo",Otuzco,1.1317589110913104,True
20487242994,COOPERATIVA AGRARIA ECOLOGICA CACAOTERA VALLE RIO ENE - COOPAVRE,productor,JUNIN,SATIPO,SATIPO,120601,-11.196044039833291,-74.6180556923333,False,False,-1,,Fuera de territorio,Satipo,0.0342561063007451,True
20393569884,AGROPECUARIA DANYA S.A. EN LIQUIDACION,productor,LIMA,LIMA,SURQUILLO,150141,-12.113436342999933,-77.01298608199994,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20455482799,IMPORTACIONES AGROAMERICA SOCIEDAD ANONIMA CERRADA - IMPORT AGROAMERICA S.A.C.,agro_otro,AREQUIPA,AREQUIPA,PAUCARPATA,040112,-16.420070625999927,-71.47799918099997,False,True,-1,,Fuera de territorio,Chiclayo,,False
20524703824,AGRO-ORGANICA INVERSIONES S.A.C.,agro_otro,LIMA,LIMA,MIRAFLORES,150122,-12.12123578099994,-77.03185553199995,False,False,-1,,Fuera de territorio,,,
20493821386,ASOCIACION DE PRODUCTORES AGROPECUARIOS DIENTE DE GENTIL,productor,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,-5.874582397249959,-77.07746978587497,False,False,-1,,Fuera de territorio,Picota,3.91736770424086,False
20524744776,MEGAFUSION AGRICOLA S.A.C.,productor,LIMA,LIMA,ATE,150103,-12.04034159349996,-76.90482929099994,False,False,-1,,Fuera de territorio,Pisco,3.051842853206836,False
20601285267,AGRICOLA GABY EMPRESA INDIVIDUAL DE RESPONSABILID LIMITADA,productor,TACNA,TACNA,POCOLLAY,230108,-18.007762225999954,-70.07401110399996,False,False,-1,,Fuera de territorio,Pisco,15.697827070785934,False
20482465243,AGROTRANSPORTES JARA S.A.C.,agro_otro,LA LIBERTAD,TRUJILLO,HUANCHACO,130104,-8.057989199499929,-79.06454147199995,False,False,-1,,Fuera de territorio,Otuzco,1.1317589110913104,True
20393572320,ASOCIACION DE PRODUCTORES AGROPECUARIOS LA MERCED DE NESHUYA,productor,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,250102,-8.504587933499948,-74.82641630649995,False,False,-1,,Fuera de territorio,Satipo,9.333633469854249,False
20491658461,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS Y SERVICIOS MULTIPLES EL CAMPESINO,productor,CAJAMARCA,HUALGAYOC,BAMBAMARCA,060701,-6.683780526687457,-78.50303553493745,False,False,33,26.0,"Cajamarca · Chota, Cutervo",Chiclayo,4.664002752924716,False
20524758726,SERVICIO AGROPECUARIO DEL VALLE SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SERAVA S.R.L.,productor,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,-12.17038942299996,-76.91898821199999,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20482467378,MOLINO ESPINO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,agroindustria,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,-7.34537189699995,-79.54705459999997,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,1.518103190981492,True
20480797095,AGROINVERSIONES RODRIGUEZ S.A.C.,agro_otro,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,-6.736609266499954,-79.84224487999995,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,0.2738199197192443,True
20494898111,SERVICIOS GENERALES AGROVER DEL SUR S.A.C,agro_otro,ICA,CHINCHA,CHINCHA BAJA,110204,-13.492820591555503,-76.14760391166662,False,False,1,7.0,"Ica · Pisco, Chincha",Pisco,0.3181927306141006,True
20524820383,AGROINVERS A & M E.I.R.L.,agro_otro,LIMA,LIMA,LIMA,150101,-12.044540457999972,-77.05082250599997,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20408060321,AGROHUARAL M & M S.A.C.,agro_otro,LIMA,HUARAL,AUCALLAMA,150604,-11.550896172799957,-77.13207127999995,False,False,-1,,Fuera de territorio,Pisco,3.6057211422030377,False
20493825373,AGROPECUARIA PEPE LUCHO E.I.R.L.,productor,SAN MARTIN,SAN MARTIN,TARAPOTO,220901,-6.510808337999947,-76.37202386166662,False,False,8,4.0,"San Martín · Picota, Lamas",Picota,1.0065996404182442,True
20603979479,SERVICIOS AGROPECUARIOS VARIOS GUTIERREZ E.I.R.L.,productor,LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,-8.063402979999978,-79.05543985499997,False,False,-1,,Fuera de territorio,Otuzco,1.1317589110913104,True
20393575183,AGRICOLA SILKARI S.A.C.,productor,UCAYALI,CORONEL PORTILLO,CALLERIA,250101,-8.195059035299959,-74.33146417789996,False,False,-1,,Fuera de territorio,,,
20490176854,AGROINDUSTRIAS Y MULTSERVICIOS COSMOS E.I.R.L.,agroindustria,APURIMAC,CHINCHEROS,ANCO_HUALLO,030602,-13.537847400714245,-73.67213747114283,False,False,-1,,Fuera de territorio,Pisco,7.621473358885851,False
20524928150,AGROCAMPOS NG SOCIEDAD ANONIMA CERRADA,agro_otro,LIMA,LIMA,SANTIAGO DE SURCO,150140,-12.126991046999931,-76.98430619899995,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20524928745,FUNDO FANGELICA HOLDING S.A.C.,productor,LIMA,LIMA,MAGDALENA DEL MAR,150120,-12.093838644999948,-77.06669448899999,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20529032031,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS DE SANTA ROSA DE ACLLAHUAYIN,productor,HUANUCO,DOS DE MAYO,PACHAS,100313,-9.683085249799955,-76.81583280099997,False,False,23,10.0,"Huánuco · Huanuco, Ambo",Jauja,7.696912375060492,False
20490182668,COMITE DE ADMINISTRACION DEL FONDO DE ASISTENCIA Y ESTIMULO DE LA DIRECCION REGIONAL AGRARIA CUSCO,productor,CUSCO,CUSCO,WANCHAQ,080108,-13.531281991999949,-71.95120505399996,False,False,9,8.0,"Cusco · Anta, Paucartambo",Pisco,13.915195935527665,False
20526072996,AGROTECNICA EL CHIRENSE S.R.L.,agro_otro,PIURA,SULLANA,SULLANA,200601,-4.8364109005555065,-80.57625466399996,False,False,17,3.0,"Piura · Ayabaca, Huancabamba",Chiclayo,3.9534802495327312,False
20487265340,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y AGROINDUSTRIALES CRUZ AZUL,agroindustria,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,090507,-12.563799278571382,-74.52980099999998,False,False,-1,,Fuera de territorio,Jauja,4.010548851118074,False
20493829361,INDUSTRIA MOLINERA AMAZONAS S.A.C.,agroindustria,SAN MARTIN,SAN MARTIN,MORALES,220910,-6.499138567499969,-76.41090773149996,False,False,8,4.0,"San Martín · Picota, Lamas",Picota,1.0065996404182442,True
20524993725,IMPORTADORA AGRICOLA DEL MONTE S.A.C.,productor,LIMA,LIMA,MIRAFLORES,150122,-12.12123578099994,-77.03185553199995,False,True,-1,,Fuera de territorio,,,
20525002226,AGRICOLA CHICLAYITO S.A.C.,productor,LIMA,LIMA,SAN ISIDRO,150131,-12.09898090799993,-77.03667219399995,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20525013007,AGROINDUSTRIAS UNIDAS DEL PERU S.A.C.,agroindustria,LIMA,LIMA,ATE,150103,-12.04034159349996,-76.90482929099994,False,False,-1,,Fuera de territorio,Pisco,3.051842853206836,False
20525019625,REPRESENTACIONES AGROINDUSTRIALES  XANDER E.I.R.L.,agroindustria,LIMA,LIMA,LURIGANCHO,150118,-11.963301258499948,-76.81614178249997,False,False,-1,,Fuera de territorio,Pisco,3.224148264314863,False
20525030947,INVERSIONES LINARES AGROPECUARIOS SOCIEDAD ANONIMA CERRADA,productor,LIMA,LIMA,SANTA ANITA,150137,-12.043207248999977,-76.96314006599994,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20487272800,COOPERATIVA AGRARIA CAFETALERA CAFE Y CACAO RIO NEGRO LTDA,productor,JUNIN,SATIPO,RIO NEGRO,120607,-11.099613444249954,-74.69335373337495,False,False,5,5.0,"Junín · Satipo, Chanchamayo",Satipo,0.8983530078548938,True
20525054889,SOCIEDAD AGRICOLA SAMACA S.A.C.,productor,LIMA,LIMA,BARRANCO,150104,-12.144029411999952,-77.02086251199995,False,False,-1,,Fuera de territorio,,,
20455521018,EMPRESA AGROGANADERA ALVAREZ E.I.R.L.,productor,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,040129,-16.431492083999956,-71.52347326299997,False,False,14,21.0,Arequipa · Arequipa,Pisco,11.615593168988198,False
20602124526,COOPERATIVA AGRARIA DE PRODUCCION Y SERVICIOS YURIMAGUAS LTDA,productor,LORETO,ALTO AMAZONAS,YURIMAGUAS,160201,-5.874595893666623,-76.17658633949996,False,False,-1,,Fuera de territorio,Picota,3.200820824556104,False
20526080310,COOPERATIVA AGRARIA SAN LORENZO,productor,PIURA,PIURA,TAMBO GRANDE,200114,-4.867240972363587,-80.31316707081814,False,False,17,3.0,"Piura · Ayabaca, Huancabamba",Chiclayo,4.039619925817533,False
20455523738,AGROZAM EL SEMBRADOR E.I.R.L.,agro_otro,AREQUIPA,CAMANA,CAMANA,040201,-16.629631488999962,-72.70989803949996,False,False,34,34.0,Arequipa · Camana,Pisco,9.140765062185892,False
20393579171,AGROINDUSTRIAS CAMUFRUIT E.I.R.L.,agroindustria,UCAYALI,CORONEL PORTILLO,CALLERIA,250101,-8.195059035299959,-74.33146417789996,False,False,-1,,Fuera de territorio,,,
20408074623,AGRICOLA MONTEGRANDE E.I.R.L.,productor,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,-8.112903216499944,-79.02598934049996,False,False,2,9.0,"La Libertad · Ascope, Trujillo",Otuzco,1.1317589110913104,True
20480821573,MOLINO´S CRISTO MORADO S.A.C.,agroindustria,LIMA,LIMA,SANTIAGO DE SURCO,150140,-12.126991046999931,-76.98430619899995,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20490196707,ASOCIACION DE PRODUCTORES AGRARIOS AGROECOLOGICOS LOS CHANKAS DE HUANCABAMBA,productor,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,030201,-13.724958537222172,-73.39094786188883,False,False,-1,,Fuera de territorio,Pisco,8.87832869857084,False
20525154590,AGROPLANT SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,agro_otro,LIMA,LIMA,SAN LUIS,150134,-12.074086508999926,-76.99723940499996,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20408077649,INVERSIONES INTIAGRO S.A.C.,agro_otro,LIMA,HUAURA,HUAURA,150806,-11.034236304599949,-77.46680896179996,False,False,-1,,Fuera de territorio,Pisco,4.8928749849601445,False
20494927668,MOLINO SANTA VICTORIA  E.I.R.L.,agroindustria,ICA,CHINCHA,GROCIO PRADO,110206,-13.356153637399961,-76.16476500799997,False,False,1,7.0,"Ica · Pisco, Chincha",Pisco,0.7204720237350557,True
20482506021,AGROINDUSTRIA DON SERGIO E.I.R.L.,agroindustria,LA LIBERTAD,PACASMAYO,SAN JOSE,130705,-7.356652325599953,-79.42483521519996,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,1.5834053055223194,True
20455537283,AGROINDUSTRIAS SANTO TORIBIO S.A.C.,agroindustria,AREQUIPA,CAYLLOMA,MAJES,040520,-16.355911164285665,-72.25542138499996,False,False,15,23.0,"Arequipa · Caylloma, Arequipa",Pisco,10.712589289729294,False
20572267149,AGRO COMERCIALIZADORA AP E.I.R.L.,canal,SAN MARTIN,SAN MARTIN,MORALES,220910,-6.499138567499969,-76.41090773149996,False,False,8,4.0,"San Martín · Picota, Lamas",Picota,1.0065996404182442,True
20491686759,AGROVET Y DISTRIBUCIONES GRANDEZ S.R.L,agro_otro,CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,-7.1339595449999536,-78.54251182749995,False,False,-1,,Fuera de territorio,Chiclayo,4.07081077258772,False
20614769905,AGRO SERVICIOS SUMAQ KAUSAY E.I.R.L,canal,LIMA,HUARAL,HUARAL,150601,-11.419326590571384,-77.15845831842853,False,False,-1,,Fuera de territorio,Pisco,4.195381098938015,False
20531785291,MULTISERVICIOS NAVAL E INDUSTRIAL MILAGROS S.A.C.,agro_otro,ANCASH,SANTA,CHIMBOTE,021801,-8.940753636166628,-78.49245460799996,False,False,-1,,Fuera de territorio,Otuzco,2.844291873072507,False
20455541124,AGRICOLA KALLPA SOCIEDAD ANONIMA CERRADA,productor,AREQUIPA,AREQUIPA,CAYMA,040103,-16.25080225499994,-71.46406065599996,False,False,-1,,Fuera de territorio,Pisco,13.218224324822586,False
20491688531,EMPRESA AGROVETERINARIA LA ECONOMICA S.R.L - EMPRAVEC S.R.L.,canal,CAJAMARCA,CAJAMARCA,CAJAMARCA,060101,-7.1339595449999536,-78.54251182749995,False,False,-1,,Fuera de territorio,Chiclayo,4.07081077258772,False
20455543178,AGROEXPORTADORA CARMIN SOCIEDAD ANONIMA CERRADA,agroindustria,AREQUIPA,AREQUIPA,YANAHUARA,040126,-16.399486431999946,-71.55475674699994,False,False,14,21.0,Arequipa · Arequipa,Pisco,11.615593168988198,False
20490207164,AGRO SERVICIOS MULTIPLES EL CAMPITO E.I.R.L.,canal,APURIMAC,ABANCAY,ABANCAY,030101,-13.631881480777736,-72.87862450422217,False,False,-1,,Fuera de territorio,Pisco,10.369778190715806,False
20408084696,AGROPECUARIA G. R. E.I.R.L.,productor,LIMA,HUARAL,CHANCAY,150605,-11.524083201999948,-77.2758532423333,False,False,24,25.0,Lima · Huaral,Pisco,3.846495951316683,False
20535633763,FAGRO LATINOAMERICA S.A.C.,agro_otro,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,-8.112903216499944,-79.02598934049996,False,False,2,9.0,"La Libertad · Ascope, Trujillo",Otuzco,1.1317589110913104,True
20480834713,EMPRESA AGROINDUSTRIAL CAMPONORTE S.R.L.,agroindustria,AMAZONAS,BONGARA,JAZAN,010307,-5.949088986999963,-78.02229994233329,False,False,-1,,Fuera de territorio,Chiclayo,5.6113798245824,False
20490207750,COMERCIAL IMPORTADORA MILAGROS E.I.R.L.,agro_otro,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,-12.560952704181773,-69.47283147781815,False,True,-1,,Fuera de territorio,,,
20491344441,GESTION EN EL AGRO S.A.C.,agro_otro,ICA,CHINCHA,CHINCHA ALTA,110201,-13.389922928999965,-76.09085121866663,False,False,-1,,Fuera de territorio,Pisco,0.7204720237350557,True
20600993748,INSTITUCION EDUCATIVA PRIVADA VIRGEN DE LA MEDALLA MILAGROSA S.R.L.,agro_otro,LIMA,HUARAL,HUARAL,150601,-11.419326590571384,-77.15845831842853,False,False,-1,,Fuera de territorio,Pisco,4.195381098938015,False
20535686701,CONVENCION NACIONAL DEL AGRO PERUANO-CONVEAGRO,agro_otro,LIMA,LIMA,JESUS MARIA,150113,-12.078106398999978,-77.04820820199996,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20482520953,MOLINOS DEL NORTE FRAY MARTIN S.A.C.,agroindustria,LA LIBERTAD,PACASMAYO,SAN JOSE,130705,-7.356652325599953,-79.42483521519996,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,1.5834053055223194,True
20572267491,AGROCOMERCIAL ELIZABETH E.I.R.L.,canal,SAN MARTIN,MOYOBAMBA,HABANA,220103,-6.089176110333294,-77.10087507333328,False,False,-1,,Fuera de territorio,Picota,3.090789824192143,False
20493845480,ASOCIACION DE PRODUCTORES AGROPECUARIOS EL PIONERO,productor,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,-12.560952704181773,-69.47283147781815,False,False,-1,,Fuera de territorio,,,
20535728471,AGROINDUSTRIAS GETSEMANI E.I.R.L,agroindustria,LIMA,LIMA,MIRAFLORES,150122,-12.12123578099994,-77.03185553199995,False,False,-1,,Fuera de territorio,,,
20491693887,ASOCIACION DE PRODUCTORES AGROPECUARIOS LA GRUTA DE GUADALUPE,productor,CAJAMARCA,CHOTA,CHOTA,060401,-6.563931802499951,-78.64512447433329,False,False,33,26.0,"Cajamarca · Chota, Cutervo",Chiclayo,4.295617018626217,False
20535747424,RVR AGRO S.R.L.,agro_otro,LIMA,LIMA,LA MOLINA,150114,-12.088085452999962,-76.92572938299998,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20493847342,ASOCIACION DE PRODUCTORAS AGROPECUARIAS MISHKI CACAO,productor,SAN MARTIN,SAN MARTIN,CHAZUTA,220904,-6.553279700749954,-75.99950987524996,False,False,-1,,Fuera de territorio,Picota,1.9531862449457549,True
20529051094,"""AGROINDUSTRIAS SHADAI SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA""",agroindustria,HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,-9.232244244333287,-76.06163512399996,False,False,-1,,Fuera de territorio,Picota,6.927963645677664,False
20535752690,MALLAS AGRO S.A.C,agro_otro,LIMA,LIMA,JESUS MARIA,150113,-12.078106398999978,-77.04820820199996,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20535762814,AGROPECUARIA SANTA BEATRIZ E.I.R.L.,productor,LIMA,LIMA,SANTIAGO DE SURCO,150140,-12.126991046999931,-76.98430619899995,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20480839863,AGRICOLA REMAR E.I.R.L.,productor,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,-6.794128027666621,-79.90091932733328,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,0.2239859684850671,True
20480840446,AGRODIALE S.A.C.,agro_otro,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,-6.778467846249953,-79.81662766524997,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,0.2738199197192443,True
20455561583,ASOCIACION DE PRODUCTORES AGROPECUARIOS DEL ANEXO DE SAN JUAN DE CHUCCHO,productor,AREQUIPA,CAYLLOMA,TAPAY,040516,-15.486781922499944,-71.93820110249996,False,False,-1,,Fuera de territorio,Pisco,13.906852473637628,False
20535830089,AGRO INVERSIONES BIOANDES E.I.R.L.,agro_otro,LIMA,LIMA,PUENTE PIEDRA,150125,-11.870821251999956,-77.08703975999995,False,False,-1,,Fuera de territorio,Pisco,3.144219045987484,False
20480844867,MOLINERA ADEMMY SOCIEDAD ANONIMA CERRADA,agroindustria,LAMBAYEQUE,CHICLAYO,PICSI,140111,-6.705537460999963,-79.78153918499996,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,0.2738199197192443,True
20487310663,AGROEXPORTADORA TASTA S.A.C.,agroindustria,JUNIN,SATIPO,LLAYLLA,120603,-11.461214942999959,-74.64983708449995,False,False,-1,,Fuera de territorio,Satipo,0.5764288816426415,True
20487312798,ASOCIACION DE PRODUCTORES AGROPECUARIOS Y FORESTAL SANCORE SECTOR PAMPA COCHA-APAFS-PC,productor,PASCO,OXAPAMPA,PALCAZU,190304,-10.170269252666628,-75.29819524599996,False,False,-1,,Fuera de territorio,Satipo,5.808563041849993,False
20409287400,CLUB SOCIAL CULTURAL DEPORTIVO DEFENSOR EL MILAGRO,agro_otro,TUMBES,TUMBES,TUMBES,240101,-3.54901994949995,-80.42293371883329,False,False,7,15.0,"Tumbes · Tumbes, Zarumilla",Chiclayo,7.083942816971103,False
20480846215,CORPORACION GENAGRO S.A.C.,agro_otro,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,-6.778467846249953,-79.81662766524997,False,False,4,2.0,"Lambayeque · Chiclayo, Lambayeque",Chiclayo,0.2738199197192443,True
20532517657,ASOCIACION DE CRIADORES DE ANIMALES MENORES PROMUGE-AGRO ACAM-PROMUGE,agro_otro,TACNA,TACNA,TACNA,230101,-18.016258393999976,-70.39369989799997,False,False,-1,,Fuera de territorio,Pisco,15.342678977556716,False
20494952344,D & M AGROINVERSIONES E.I.R.L,agro_otro,AYACUCHO,HUANTA,HUANTA,050401,-12.931607168333281,-74.24676571666663,False,False,-1,,Fuera de territorio,Jauja,4.8123220114721335,False
20482542175,SERVICIOS SEÑOR DE LOS MILAGROS DE TRUJILLO S.A.C.,agro_otro,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,-8.112903216499944,-79.02598934049996,False,False,2,9.0,"La Libertad · Ascope, Trujillo",Otuzco,1.1317589110913104,True
20532520011,AGROINDUSTRIAS LIENDO E.I.R.L. - LIENDO E.I.R.L.,agroindustria,TACNA,TACNA,TACNA,230101,-18.016258393999976,-70.39369989799997,False,False,-1,,Fuera de territorio,Pisco,15.342678977556716,False
20408098484,AGRO SERVICIOS PANCHITO S.A.C.,canal,LIMA,HUAURA,HUACHO,150801,-11.208967265749948,-77.48537203674996,False,False,10,11.0,"Lima · Huaura, Barranca",Pisco,4.594815187208951,False
20535916986,AGROINDUSTRIAS ARHASA S.A.C.,agroindustria,LIMA,LIMA,LA MOLINA,150114,-12.088085452999962,-76.92572938299998,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20535939765,TRAESA AGRICOLA S.A.C.,productor,LIMA,LIMA,CHORRILLOS,150108,-12.192644506999956,-77.00588969799998,False,False,-1,,Fuera de territorio,,,
20532520950,FUNDO LA NORIA SOCIEDAD ANONIMA CERRADA - FUNDO LA NORIA S.A.C.,productor,TACNA,TACNA,TACNA,230101,-18.016258393999976,-70.39369989799997,False,False,-1,,Fuera de territorio,Pisco,15.342678977556716,False
20487320979,AGRONEGOCIOS GRANHU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA -AGH E.I.R.L.,productor,JUNIN,SATIPO,RIO NEGRO,120607,-11.099613444249954,-74.69335373337495,False,False,5,5.0,"Junín · Satipo, Chanchamayo",Satipo,0.8983530078548938,True
20535989941,AGRICOLA LA MINA S.A.C.,productor,LIMA,LIMA,MIRAFLORES,150122,-12.12123578099994,-77.03185553199995,False,False,-1,,Fuera de territorio,,,
20526119542,AGRICOLA JUAN DIEGO E.I.R.L,productor,PIURA,PIURA,CASTILLA,200104,-5.1062157147499505,-80.52711383199997,False,False,-1,,Fuera de territorio,Chiclayo,3.3862453873080085,False
20536030418,AGRICOLA MARIA ANGELICA S.A.C. EN LIQUIDACIÓN,productor,LIMA,LIMA,SANTIAGO DE SURCO,150140,-12.126991046999931,-76.98430619899995,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20455586144,TECNOAGRO MHERIDA E.I.R.L.,agro_otro,AREQUIPA,CAYLLOMA,MAJES,040520,-16.355911164285665,-72.25542138499996,False,False,15,23.0,"Arequipa · Caylloma, Arequipa",Pisco,10.712589289729294,False
20536051415,AGROFRESH PERU S.A.,agroindustria,PIURA,PIURA,TAMBO GRANDE,200114,-4.867240972363587,-80.31316707081814,False,False,17,3.0,"Piura · Ayabaca, Huancabamba",Chiclayo,4.039619925817533,False
20408103666,AGRO INDUSTRIA WIDOK S.A.C.,agroindustria,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,-11.945962191999968,-76.97148873299994,False,False,-1,,Fuera de territorio,Pisco,3.051842853206836,False
20494964431,EMPRESA AGROPECUARIA Y FORESTAL LA COSECHA S.A.C.,productor,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,050110,-13.195303347999982,-74.21148063299995,False,False,-1,,Fuera de territorio,Pisco,5.599221641146869,False
20408104042,FUNDO SAN ANTON E.I.R.L.,productor,LIMA,HUARAL,HUARAL,150601,-11.419326590571384,-77.15845831842853,False,False,-1,,Fuera de territorio,Pisco,4.195381098938015,False
20536075608,AGROINDUSTRIA IRMAGEL E.I.R.L.,agroindustria,LIMA,LIMA,LA VICTORIA,150115,-12.072332720999952,-77.01738574699993,False,False,-1,,Fuera de territorio,Pisco,2.8756055096018827,False
20526124384,ASOCIACION AGROPECUARIA N°2 MI CAUTIVO,productor,PIURA,PIURA,CASTILLA,200104,-5.1062157147499505,-80.52711383199997,False,False,-1,,Fuera de territorio,Chiclayo,3.3862453873080085,False
20487331075,AGROREFORESTACIONES MIBOSQUE SOCIEDAD ANONIMA CERRADA,agro_otro,JUNIN,CHANCHAMAYO,CHANCHAMAYO,120301,-11.011138200285668,-75.33497321671426,False,False,5,5.0,"Junín · Satipo, Chanchamayo",Jauja,2.137823123033741,False
20493858387,AGROINDUSTRIAS KOCH S.A.C.,agroindustria,SAN MARTIN,PICOTA,PICOTA,220701,-6.9712644739999705,-76.32614529266662,False,False,8,4.0,"San Martín · Picota, Lamas",Picota,0.2150083381129661,True
20614079801,M & G AGRO SERVICIOS E.I.R.L.,canal,ANCASH,CASMA,CASMA,020801,-9.486941018999943,-78.24837464433331,False,False,-1,,Fuera de territorio,Otuzco,3.7624274563859217,False
20532528187,SERVICIOS TECNICOS AGRICOLA AMBIENTALES DIVERSOS S.C.R.LTDA. - SERTAAD S.R.L.,productor,TACNA,TACNA,TACNA,230101,-18.016258393999976,-70.39369989799997,False,False,-1,,Fuera de territorio,Pisco,15.342678977556716,False
20536187155,AGRO INVERSIONES DEL ORIENTE S.A.C.,agro_otro,LIMA,LIMA,SANTA ANITA,150137,-12.043207248999977,-76.96314006599994,False,False,-1,,Fuera de territorio,Pisco,2.7855116323335096,False
20536196499,AGRO Y JARDIN SAC,agro_otro,LIMA,LIMA,CHORRILLOS,150108,-12.192644506999956,-77.00588969799998,False,False,-1,,Fuera de territorio,,,
