dep,prov,dist,ha_agricola,ha_territorial,n_sectores,intensidad_agricola
PIURA,SULLANA,IGNACIO ESCUDERO,8512.077150000001,18768.59466,6,0.45352767770839597
PIURA,SULLANA,LANCONES,3567.943715,213388.70488499998,3,0.016720396315835207
PIURA,SULLANA,MARCAVELICA,8184.4862299999995,164559.762895,5,0.0497356467098354
PIURA,SULLANA,MIGUEL CHECA,4756.918925,47600.296540999996,2,0.09993464895544674
PIURA,SULLANA,QUERECOTILLO,5279.332518,27684.763025,7,0.19069451716934102
PIURA,SULLANA,SALITRAL,1571.6965019999998,3123.057317,4,0.5032557338748324
PIURA,SULLANA,SULLANA,26279.256976,52503.018185,9,0.5005285007311814
PIURA,TALARA,EL ALTO,0.0,47946.020729,1,0.0
PIURA,TALARA,LA BREA,29.053777,82354.823878,1,0.00035278779835702293
PIURA,TALARA,LOBITOS,0.0,23704.37661,1,0.0
PIURA,TALARA,LOS ORGANOS,0.0,16309.379681,1,0.0
PIURA,TALARA,MANCORA,3.064102,9767.574994,1,0.0003137014050961685
PIURA,TALARA,PARIÑAS,198.464923,111814.790465,1,0.0017749433878528173
PUNO,AZANGARO,ACHAYA,10765.493094,12635.823787000001,7,0.8519818949260565
PUNO,AZANGARO,ARAPA,12312.524598,33582.75337,3,0.3666323741340093
PUNO,AZANGARO,ASILLO,19086.373951,40322.591873,5,0.47334194218254694
PUNO,AZANGARO,AZANGARO,23044.880654,71962.101692,5,0.32023634819106306
PUNO,AZANGARO,CAMINACA,10614.420762,11775.383079,8,0.9014076816685108
PUNO,AZANGARO,CHUPA,9651.598264,15184.844952,2,0.6356072975726226
PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,4261.796278,6686.443308,2,0.6373786603261813
PUNO,AZANGARO,MUÑANI,3986.973879,78324.926962,4,0.05090300155574118
PUNO,AZANGARO,POTONI,1151.813173,62150.693696,2,0.018532587562641
PUNO,AZANGARO,SAMAN,17096.327715,20340.368484,14,0.8405121927092026
PUNO,AZANGARO,SAN ANTON,2585.615738,51511.73085,2,0.050194697311360094
PUNO,AZANGARO,SAN JOSE,3704.574354,39684.42105,3,0.093350847914159
PUNO,AZANGARO,SAN JUAN DE SALINAS,6055.587194,10450.881451000001,2,0.5794331533079027
PUNO,AZANGARO,SANTIAGO DE PUPUJA,21037.800421,31855.265194,5,0.6604183105329322
PUNO,AZANGARO,TIRAPATA,8951.413865,20053.166831000002,2,0.4463840519773712
PUNO,CARABAYA,AJOYANI,0.0,42583.714578,2,0.0
PUNO,CARABAYA,AYAPATA,12271.3243,204925.46996000002,4,0.05988188926635266
PUNO,CARABAYA,COASA,3891.013392,311702.256976,3,0.012483109457560312
PUNO,CARABAYA,CORANI,50.735066,88647.00503500001,3,0.0005723269046705927
PUNO,CARABAYA,CRUCERO,1022.845322,85402.86880299999,3,0.011976709170735374
PUNO,CARABAYA,ITUATA,3062.5473580000003,125722.647029,3,0.02435955200094994
PUNO,CARABAYA,MACUSANI,2081.66733,101622.032596,3,0.02048440950079892
PUNO,CARABAYA,OLLACHEA,534.337053,70978.220153,2,0.007528183319449091
PUNO,CARABAYA,SAN GABAN,1807.6587639999998,74505.693562,2,0.024262021834556235
PUNO,CARABAYA,USICAYOS,2030.8815849999999,65583.426042,2,0.03096638445968668
PUNO,CHUCUITO,DESAGUADERO,10380.298398,17441.936089000003,4,0.5951345277859652
PUNO,CHUCUITO,HUACULLANI,20909.910382000002,62670.486942999996,3,0.3336484428630332
PUNO,CHUCUITO,JULI,31516.226998000002,77173.169224,10,0.40838321549970513
PUNO,CHUCUITO,KELLUYO,32696.800603,49161.125574,4,0.665094629572364
PUNO,CHUCUITO,PISACOMA,5565.354872,95558.15552700001,3,0.05824050120376702
PUNO,CHUCUITO,POMATA,26034.933789000002,40063.007484,5,0.6498497098451133
PUNO,CHUCUITO,ZEPITA,33564.317446,52284.487200999996,6,0.6419555635492213
PUNO,EL COLLAO,CAPAZO,0.0,104060.189056,2,0.0
PUNO,EL COLLAO,CONDURIRI,2512.4127369999997,84383.903498,2,0.029773601751660456
PUNO,EL COLLAO,ILAVE,55924.709644,88958.192846,14,0.6286628342463529
PUNO,EL COLLAO,PILCUYO,14230.682251999999,15278.160555999999,7,0.9314395014923025
PUNO,EL COLLAO,SANTA ROSA,21.849408,269258.282809,2,8.114665135667901e-05
PUNO,HUANCANE,COJATA,107.92840899999999,87854.25622,2,0.0012284937992045753
PUNO,HUANCANE,HUANCANE,23073.426204,38692.773417,7,0.5963239170098491
PUNO,HUANCANE,HUATASANI,4922.8587130000005,10608.310104,3,0.46405682570909884
PUNO,HUANCANE,INCHUPALLA,6316.488476,29634.110591,4,0.2131492509823576
PUNO,HUANCANE,PUSI,13848.549062,19747.181128,7,0.7012924514255765
PUNO,HUANCANE,ROSASPATA,7965.078543,30497.069779999998,4,0.26117520799403177
PUNO,HUANCANE,TARACO,16839.545312,19682.070142,13,0.8555779544787682
PUNO,HUANCANE,VILQUE CHICO,18800.056221,50776.961846,5,0.37024775680786404
PUNO,LAMPA,CABANILLA,15532.607202,38465.479523,8,0.4038064101790919
PUNO,LAMPA,CALAPUJA,6397.039697,13786.223527999999,5,0.46401682694376234
PUNO,LAMPA,LAMPA,23882.948353,66027.196107,13,0.36171380523711205
PUNO,LAMPA,NICASIO,9734.548159,13314.843225,7,0.7311049776930437
PUNO,LAMPA,OCUVIRI,644.71905,87993.81469500001,2,0.007326867828547889
PUNO,LAMPA,PALCA,60.210813,49477.349806,2,0.0012169369062022474
PUNO,LAMPA,PARATIA,0.0,74733.887513,5,0.0
PUNO,LAMPA,PUCARA,19226.234889,52517.579508,5,0.36609141299193476
PUNO,LAMPA,SANTA LUCIA,287.377967,158942.62685499998,5,0.0018080610135012358
PUNO,LAMPA,VILAVILA,0.0,16105.450941000001,2,0.0
PUNO,MELGAR,ANTAUTA,1933.108886,65472.107253999995,3,0.02952568608339542
PUNO,MELGAR,AYAVIRI,22181.508528,101684.472331,6,0.21814056777317456
PUNO,MELGAR,CUPI,5331.900985,21668.764503000002,5,0.24606391306997719
PUNO,MELGAR,LLALLI,3507.9433660000004,22886.636924,4,0.1532747418351102
PUNO,MELGAR,MACARI,12214.787921000001,69157.194439,4,0.17662353165257502
PUNO,MELGAR,NUÑOA,6718.099797,220081.567282,5,0.030525499613476528
PUNO,MELGAR,ORURILLO,10879.737158,39718.566089,7,0.2739206932501304
PUNO,MELGAR,SANTA ROSA,11216.954098,80386.328666,4,0.1395380817129455
PUNO,MELGAR,UMACHIRI,20134.852984,33168.370979,5,0.6070498004483864
PUNO,MOHO,CONIMA,3067.326983,6731.47358,3,0.45566946769476885
PUNO,MOHO,HUAYRAPATA,6155.322361,40277.142063,2,0.15282420861371132
PUNO,MOHO,MOHO,30721.694735999998,50423.103626,5,0.6092781389235781
PUNO,MOHO,TILALI,3312.468267,5187.423525,2,0.6385575133852215
PUNO,PUNO,ACORA,35041.370167,191614.444505,12,0.18287436658297246
PUNO,PUNO,AMANTANI,1080.1040150000001,1383.360229,2,0.7807829026433578
PUNO,PUNO,ATUNCOLLA,11171.816436000001,13046.631896,4,0.8562988919328057
PUNO,PUNO,CAPACHICA,6574.643617,10375.608592,5,0.6336634192301073
PUNO,PUNO,CHUCUITO,5002.049577,11519.397194000001,4,0.4342284142789494
PUNO,PUNO,COATA,8383.488984,9951.129526,4,0.842466070017065
PUNO,PUNO,HUATA,12579.263374999999,12855.070075,2,0.9785449088654617
PUNO,PUNO,MAÑAZO,6266.1437430000005,40992.474302,3,0.15286083237708534
PUNO,PUNO,PAUCARCOLLA,15629.613737,17358.393575000002,4,0.9004066919827285
PUNO,PUNO,PICHACANI,6493.172208,163684.23537,3,0.03966889171289165
PUNO,PUNO,PLATERIA,10189.339949000001,24432.79725,5,0.4170353416655967
PUNO,PUNO,PUNO,5841.825588,45985.09325,4,0.12703737613927749
PUNO,PUNO,SAN ANTONIO,2.450784,33675.974827,1,7.277544340112356e-05
PUNO,PUNO,TIQUILLACA,5607.326465,48868.05199,3,0.11474421910960236
PUNO,PUNO,VILQUE,7352.512561,19453.886467,2,0.3779456908763299
PUNO,SAN ANTONIO DE PUTINA,ANANEA,0.0,96397.354252,1,0.0
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,2533.188256,14262.416196,2,0.17761284071281352
PUNO,SAN ANTONIO DE PUTINA,PUTINA,7113.007748,103531.270898,3,0.0687039547211567
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,3747.3151470000003,52343.559463,3,0.07159075892897307
PUNO,SAN ANTONIO DE PUTINA,SINA,111.134999,46652.918562,2,0.002382166055748596
PUNO,SAN ROMAN,CABANA,15998.912311,19280.920683,8,0.829779478586116
PUNO,SAN ROMAN,CABANILLAS,2880.237035,126836.994581,5,0.02270817788228684
PUNO,SAN ROMAN,CARACOTO,23644.770246,27725.521291,7,0.852816075046183
PUNO,SAN ROMAN,JULIACA,21587.486249,39437.800133,6,0.5473805885774152
PUNO,SAN ROMAN,SAN MIGUEL,8973.895833,12078.300845,1,0.7429766776106496
PUNO,SANDIA,ALTO INAMBARI,2842.167508,135945.131795,5,0.020906725165310655
PUNO,SANDIA,CUYOCUYO,758.0518930000001,51129.823317,3,0.014826022149541785
PUNO,SANDIA,LIMBANI,289.871671,239081.26195199997,3,0.001212439940434132
PUNO,SANDIA,PATAMBUCO,976.5503429999999,47131.109809,4,0.020719867343618567
PUNO,SANDIA,PHARA,370.634007,43207.673502000005,3,0.008577967221096596
PUNO,SANDIA,QUIACA,401.04560399999997,41273.76045,2,0.009716720735582987
PUNO,SANDIA,SAN JUAN DEL ORO,729.187175,20153.757656,4,0.03618120191015162
PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,7825.147652,553402.5636219999,5,0.01414006397220983
PUNO,SANDIA,SANDIA,1447.8791919999999,70029.771126,4,0.020675195259383685
PUNO,SANDIA,YANAHUAYA,294.913046,64571.470292,2,0.004567234487094185
PUNO,YUNGUYO,ANAPIA,1074.994671,12017.115878,2,0.0894552970873832
PUNO,YUNGUYO,COPANI,3374.065207,5881.598287,3,0.5736646813261016
PUNO,YUNGUYO,CUTURAPI,1724.545125,2369.27271,2,0.7278795377675202
PUNO,YUNGUYO,OLLARAYA,2646.1616910000002,2710.6441640000003,3,0.9762113840479727
PUNO,YUNGUYO,TINICACHI,378.48363900000004,404.305094,2,0.9361337381517139
PUNO,YUNGUYO,UNICACHI,705.710832,800.700118,3,0.8813672136863604
PUNO,YUNGUYO,YUNGUYO,13755.884952,17458.147008,8,0.787934993656344
SAN MARTIN,BELLAVISTA,ALTO BIAVO,48640.263112,595724.651183,3,0.08164890107436272
SAN MARTIN,BELLAVISTA,BAJO BIAVO,60717.19753600001,112199.268087,4,0.5411550233012172
SAN MARTIN,BELLAVISTA,BELLAVISTA,21163.199678999998,25937.00901,4,0.8159460356759153
SAN MARTIN,BELLAVISTA,HUALLAGA,14753.756084,25779.246778,2,0.5723113716647008
SAN MARTIN,BELLAVISTA,SAN PABLO,28844.616819000003,34794.319419,4,0.8290036218742343
SAN MARTIN,BELLAVISTA,SAN RAFAEL,9161.272794,10726.716198,2,0.8540612639409741
SAN MARTIN,EL DORADO,AGUA BLANCA,10411.657908000001,15252.9442,4,0.682599881798558
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,21053.224019,30865.819025,6,0.6820886237280075
SAN MARTIN,EL DORADO,SAN MARTIN,21944.335604,52072.470762,4,0.421419135348844
SAN MARTIN,EL DORADO,SANTA ROSA,21008.053434,24938.26234,4,0.8424024556155183
SAN MARTIN,EL DORADO,SHATOJA,3901.652033,6187.095648,3,0.6306112358649607
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,24825.541607,137868.727627,2,0.18006651714495264
SAN MARTIN,HUALLAGA,EL ESLABON,4829.529809,12465.613265,3,0.38742817592135526
SAN MARTIN,HUALLAGA,PISCOYACU,10776.826419,17977.996343,2,0.5994453560558276
SAN MARTIN,HUALLAGA,SACANCHE,8651.277901,16172.975042999999,3,0.5349218605728606
SAN MARTIN,HUALLAGA,SAPOSOA,20189.636896,52551.701418,3,0.3841861700235009
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,2542.436964,4666.3883399999995,2,0.5448404159178917
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,18778.484404,29624.611738,4,0.633881198851714
SAN MARTIN,LAMAS,BARRANQUITA,36163.881468,105698.89810600001,7,0.3421405720969115
SAN MARTIN,LAMAS,CAYNARACHI,30033.020998,127136.100548,4,0.23622732542957842
SAN MARTIN,LAMAS,CUÑUMBUQUI,15371.442244999998,18196.888935,4,0.8447291347387673
SAN MARTIN,LAMAS,LAMAS,9938.586112,12961.574687,3,0.7667730466397767
SAN MARTIN,LAMAS,PINTO RECODO,18275.267915,55901.636045,4,0.32691830164485125
SAN MARTIN,LAMAS,RUMISAPA,2583.2878379999997,3324.432474,4,0.777061305411854
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,5646.025141,65221.462563,2,0.08656698146789149
SAN MARTIN,LAMAS,SHANAO,2039.0139920000001,2439.437212,2,0.8358542626019433
SAN MARTIN,LAMAS,TABALOSOS,21377.319191,36199.417895,3,0.5905431753904726
SAN MARTIN,LAMAS,ZAPATERO,15689.343842,17448.584796,4,0.8991757225833412
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,21577.723928,180983.601408,7,0.11922474611031916
SAN MARTIN,MARISCAL CACERES,HUICUNGO,34535.106928,975048.506821,3,0.035418860381209706
SAN MARTIN,MARISCAL CACERES,JUANJUI,23901.275932,44769.190044999996,4,0.5338777830909047
SAN MARTIN,MARISCAL CACERES,PACHIZA,16820.796494,180077.510026,3,0.09340864659652043
SAN MARTIN,MARISCAL CACERES,PAJARILLO,27452.411174,45309.36367,4,0.6058882524579936
SAN MARTIN,MOYOBAMBA,CALZADA,8500.455091,11593.533012,3,0.7332066146015646
SAN MARTIN,MOYOBAMBA,HABANA,6333.649745,6882.803019,3,0.9202137163472409
SAN MARTIN,MOYOBAMBA,JEPELACIO,30908.627203,38619.39088,4,0.8003395832689529
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,100694.8675,269843.325387,8,0.373160489908679
SAN MARTIN,MOYOBAMBA,SORITOR,32903.804063999996,58369.251242000006,2,0.5637181112291506
SAN MARTIN,MOYOBAMBA,YANTALO,4813.573453,6965.1099890000005,3,0.6910979813099976
SAN MARTIN,PICOTA,BUENOS AIRES,19444.650673,31117.853659,4,0.6248712037173605
SAN MARTIN,PICOTA,CASPISAPA,3007.0870290000003,7601.217989,3,0.3956059454355428
SAN MARTIN,PICOTA,PICOTA,10054.099292,21724.095854,3,0.4628086415918095
SAN MARTIN,PICOTA,PILLUANA,3126.9663200000005,6834.812557,2,0.4575057902352362
SAN MARTIN,PICOTA,PUCACACA,9745.935784000001,20289.817233,3,0.4803363022979282
SAN MARTIN,PICOTA,SAN CRISTOBAL,1310.362322,3007.877799,2,0.43564347010229054
SAN MARTIN,PICOTA,SAN HILARION,5440.656524,10387.27074,3,0.5237811413780479
SAN MARTIN,PICOTA,SHAMBOYACU,22490.779205,39229.887314,3,0.5733072599720086
SAN MARTIN,PICOTA,TINGO DE PONASA,22390.856875999998,33520.315514,4,0.6679787028450939
SAN MARTIN,PICOTA,TRES UNIDOS,21045.943862,37036.766635,3,0.5682446329456696
SAN MARTIN,RIOJA,AWAJUN,21436.125446,50688.995171999995,3,0.42289505588465603
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,7133.446,16946.471486000002,3,0.4209398992523699
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,13945.01514,33430.711891,4,0.4171318632240729
SAN MARTIN,RIOJA,PARDO MIGUEL,15622.982962,116701.103826,4,0.13387176684544208
SAN MARTIN,RIOJA,POSIC,2801.169808,5259.475803,3,0.5325948655191484
SAN MARTIN,RIOJA,RIOJA,14687.835768,20908.308587,3,0.7024879945158427
SAN MARTIN,RIOJA,SAN FERNANDO,5293.438056,6917.108074,3,0.7652675076592999
SAN MARTIN,RIOJA,YORONGOS,5014.713595,8180.635771,3,0.6129980279499722
SAN MARTIN,RIOJA,YURACYACU,5074.259808,6210.182579,3,0.8170870571758756
SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,3732.3469950000003,5177.247268,3,0.7209134124362244
SAN MARTIN,SAN MARTIN,CACATACHI,4483.629669,5243.990791,4,0.8550033452947763
SAN MARTIN,SAN MARTIN,CHAZUTA,13047.229689,95162.016383,5,0.1371054353922958
SAN MARTIN,SAN MARTIN,CHIPURANA,6373.369752,30584.651554,2,0.20838457945964275
SAN MARTIN,SAN MARTIN,EL PORVENIR,17467.316186,48929.482988,2,0.3569895923544476
SAN MARTIN,SAN MARTIN,HUIMBAYOC,19689.540768,171278.05091700002,2,0.11495659054143134
SAN MARTIN,SAN MARTIN,JUAN GUERRA,14470.197683999999,19211.218132,5,0.7532160420320815
SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,8395.084891999999,26735.535042,4,0.3140047460734113
SAN MARTIN,SAN MARTIN,MORALES,3987.3981030000004,5065.426848,4,0.7871790912496068
SAN MARTIN,SAN MARTIN,PAPAPLAYA,7696.646366,98974.368163,3,0.07776403637479616
SAN MARTIN,SAN MARTIN,SAN ANTONIO,2920.112561,7829.306346,4,0.3729720657171485
SAN MARTIN,SAN MARTIN,SAUCE,6178.741425,10079.580482000001,4,0.6129958916478643
SAN MARTIN,SAN MARTIN,SHAPAJA,12275.295241,23728.549338,3,0.5173217741272439
SAN MARTIN,SAN MARTIN,TARAPOTO,3284.299028,5837.958805,3,0.5625766021485312
SAN MARTIN,TOCACHE,NUEVO PROGRESO,28594.944628,82572.055141,3,0.34630292995822
SAN MARTIN,TOCACHE,POLVORA,46094.576482000004,226370.731579,3,0.20362427669194363
SAN MARTIN,TOCACHE,SHUNTE,4772.211476,106041.177961,2,0.04500338045806255
SAN MARTIN,TOCACHE,TOCACHE,55049.155006,111047.84156,4,0.4957246735521331
SAN MARTIN,TOCACHE,UCHIZA,37912.232040999996,76753.78451,3,0.49394609377288146
TACNA,CANDARAVE,CAIRANI,1784.264521,17632.874934,2,0.10118965441985595
TACNA,CANDARAVE,CAMILACA,1077.9484479999999,49309.158386999996,3,0.021861018992451374
TACNA,CANDARAVE,CANDARAVE,3782.9202459999997,138093.25846600003,2,0.02739395310113124
TACNA,CANDARAVE,CURIBAYA,297.064031,11210.057787,2,0.026499776954272004
TACNA,CANDARAVE,HUANUARA,1033.285288,9082.878148,1,0.1137618793474097
TACNA,CANDARAVE,QUILAHUANI,1123.7155149999999,5511.606044,2,0.2038816827670929
TACNA,JORGE BASADRE,ILABAYA,1359.9705410000001,105787.418141,3,0.012855692717515304
TACNA,JORGE BASADRE,ITE,2366.753329,82542.516752,2,0.028673142304479756
TACNA,JORGE BASADRE,LOCUMBA,4672.518489,84594.666366,3,0.055234197257594035
TACNA,TACNA,ALTO DE LA ALIANZA,129.688243,37390.803504,1,0.003468452957586915
TACNA,TACNA,CALANA,1273.530724,10995.871982,1,0.11581898425925126
TACNA,TACNA,CIUDAD NUEVA,0.0,17839.473137,1,0.0
TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,705.086939,18724.302504,1,0.03765624587881845
TACNA,TACNA,INCLAN,4301.789378,143401.600275,3,0.02999819646189789
TACNA,TACNA,LA YARADA LOS PALOS,37109.003935,53863.699524999996,3,0.6889427251051784
TACNA,TACNA,PACHIA,1421.646791,61101.115257,2,0.023267116893371763
TACNA,TACNA,PALCA,425.22880699999996,145208.188069,2,0.002928407913181451
TACNA,TACNA,POCOLLAY,678.286431,26900.459039,1,0.02521467867952095
TACNA,TACNA,SAMA,3155.721747,113448.97814699999,2,0.02781622010654883
TACNA,TACNA,TACNA,4101.533436,191054.319363,3,0.02146789169527832
TACNA,TARATA,ESTIQUE,515.042825,29495.771485,2,0.01746158174780828
TACNA,TARATA,ESTIQUE-PAMPA,292.927157,14748.780372,1,0.019861110519762783
TACNA,TARATA,HEROES ALBARRACIN,421.584617,37793.747597,2,0.01115487729598598
TACNA,TARATA,SITAJARA,632.875569,23290.930962,1,0.02717261796158168
TACNA,TARATA,SUSAPAYA,523.152249,35895.143559000004,2,0.014574457632133633
TACNA,TARATA,TARATA,1232.481167,87959.004121,2,0.01401199546671252
TACNA,TARATA,TARUCACHI,629.43228,10666.61065,1,0.05900958614252972
TACNA,TARATA,TICACO,674.508542,35524.325875,1,0.018987229887863423
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,388.070376,62323.356536,3,0.006226724579184658
TUMBES,CONTRALMIRANTE VILLAR,CASITAS,1261.7990849999999,85495.562746,3,0.014758649975188736
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,257.164134,64687.165847,1,0.003975504733168434
TUMBES,TUMBES,CORRALES,5996.268073,12821.238032,12,0.46768245453630625
TUMBES,TUMBES,LA CRUZ,237.27130699999998,6441.212159,4,0.03683643717098684
TUMBES,TUMBES,PAMPAS DE HOSPITAL,2296.054618,72523.172687,3,0.03165959972420753
TUMBES,TUMBES,SAN JACINTO,2090.111786,58538.457173,4,0.035704934617990465
TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,1958.7530700000002,11502.442712,3,0.17029018261977674
TUMBES,TUMBES,TUMBES,4729.179389,15140.715546,6,0.31234847353362993
TUMBES,ZARUMILLA,AGUAS VERDES,1906.761216,4748.138348,4,0.4015808041488853
TUMBES,ZARUMILLA,MATAPALO,4761.50666,38980.552486,3,0.12215082538171083
TUMBES,ZARUMILLA,PAPAYAL,5107.923952,20230.051485,5,0.25249189087765683
TUMBES,ZARUMILLA,ZARUMILLA,1049.815431,11235.244461,2,0.09343948274949777
UCAYALI,ATALAYA,RAIMONDI,100900.671287,1453920.5157670001,10,0.06939902848387207
UCAYALI,ATALAYA,SEPAHUA,12060.172154,773700.857231,6,0.015587642227982248
UCAYALI,ATALAYA,TAHUANIA,27340.130224,767200.395332,7,0.03563623062546621
UCAYALI,ATALAYA,YURUA,3493.131465,903416.7812610001,3,0.00386657801521491
UCAYALI,CORONEL PORTILLO,CALLERIA,44005.387545,1164583.492245,10,0.03778637413120942
UCAYALI,CORONEL PORTILLO,CAMPOVERDE,98030.826435,132457.501329,4,0.7400926746421821
UCAYALI,CORONEL PORTILLO,IPARIA,38629.863398,736848.376144,9,0.05242579701424312
UCAYALI,CORONEL PORTILLO,MANANTAY,8939.493892999999,64443.895306,3,0.1387174665738695
UCAYALI,CORONEL PORTILLO,MASISEA,30466.316999,1470396.221502,5,0.020719800930853086
UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,40476.336298,205995.26971,5,0.19649158136001163
UCAYALI,CORONEL PORTILLO,YARINACOCHA,23971.781547,66130.152705,4,0.3624939693385515
UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,14395.209703,20524.65028,3,0.7013619967511573
UCAYALI,PADRE ABAD,CURIMANA,49184.756037,187765.15043100002,4,0.2619482684837963
UCAYALI,PADRE ABAD,IRAZOLA,63442.121814,187586.324857,8,0.33820227493855387
UCAYALI,PADRE ABAD,NESHUYA,40081.036243,62338.418107000005,4,0.6429588279606872
UCAYALI,PADRE ABAD,PADRE ABAD,68757.126718,471296.965055,7,0.14588917777133595
UCAYALI,PURUS,PURUS,13374.886355999999,1844508.159,4,0.007251193924374503
