h3,sectores,ha_agricola,ha_cosechada,clientes,sam_usd,horas_capital,horas_puerto,costo_viaje,region_nat,dep,prov,prospectos,empresas,exportadores,fob_export,centro_lat,centro_lon,km2,sam_por_km2,res,hub,horas_al_hub,cubierto_2h
858f42bbfffffff,1,8632.185096060308,3609.14830401812,66.86315516981448,307008.86122488405,3.3182107964909733,15.406290079206688,122.5410991419104,SELVA BAJA,SAN MARTIN,MARISCAL CACERES,0,0,0,0.0,-6.901831938667383,-77.0233925167503,297.6104408173547,1031.5796058152987,5,Bellavista,1.1102115695165093,True
858b6187fffffff,5,4080.583463522027,2810.911669131859,145.05053389099592,307001.2162446567,1.7459938808284856,12.097594627414871,64.0439169600534,SIERRA,CUSCO,PARURO,0,0,0,0.0,-13.670905822938632,-72.09635899397188,285.2385190546693,1076.2964878029543,5,Juliaca,6.43456952617759,False
85b32053fffffff,5,11648.897584661296,3890.656288830039,182.5025193641426,306404.9329618976,0.9907350498043328,6.920942054776766,35.3859552171693,SIERRA,PUNO,CHUCUITO,0,11,0,0.0,-16.277041887841005,-69.42568729480044,273.36289354972166,1120.872438036898,5,Juliaca,2.60337114152568,False
85b32633fffffff,7,11645.537372068751,3889.533999603957,182.44987513242177,306316.5481420746,1.6943571826108108,7.1607062243557165,60.240306131126026,SIERRA,PUNO,PUNO,0,0,0,0.0,-15.940261919479704,-69.68629184223091,274.7681023244468,1114.81844344645,5,Juliaca,1.8779487805217527,True
858f736bfffffff,9,8563.35621115451,4437.4327418295225,87.38845470024873,305689.4469311732,0.6830262011223915,5.43872138870599,24.93634779180624,SELVA BAJA,AMAZONAS,BAGUA,0,56,1,547820.0,-5.656225111306282,-78.50730347816994,298.7843162670034,1023.1107534372692,5,Chiclayo,5.06929364361305,False
858e4587fffffff,3,1796.952481212554,1187.8893948898026,41.52950069215177,305505.4381168863,1.464688601047149,2.281158703369551,54.36921664684906,COSTA,ICA,ICA,4,11,1,18176344.5032,-13.912584061186006,-75.62532786414027,294.03365707292,1039.015196961351,5,Pisco,1.622596886870011,True
858f5033fffffff,7,15695.667925428314,4824.081271502804,166.1809373824683,304458.088387897,2.100546995389263,3.3393707650019544,78.06460550571494,COSTA,CAJAMARCA,SAN MIGUEL,0,8,0,0.0,-7.026286551616556,-79.08504172868545,300.9222729266098,1011.7499293983784,5,Chiclayo,3.992832878688456,False
858e604bfffffff,5,2995.099351551067,1509.450204973883,62.06052543514363,303086.8401153248,2.318511161183876,3.712341668509688,84.51948281776797,SIERRA,LIMA,HUAROCHIRI,0,7,0,0.0,-12.011133966858846,-76.33348738008937,297.0168858848872,1020.4363944236832,5,Tarma,7.2907354716089365,False
858f51d3fffffff,4,15599.862357583586,4794.635321974484,165.1665772961987,302599.6915244117,0.6745101934677251,3.9448771848543367,25.25122894391261,SIERRA,CAJAMARCA,SAN PABLO,0,8,0,0.0,-6.988384251046352,-78.64073199028086,300.2944628507734,1007.6765607056292,5,Chiclayo,4.881222938426042,False
858f400ffffffff,4,8499.872409661293,3553.827883707042,65.83828793363,302303.0808546849,1.02881444450809,12.734122720481857,37.25907971052813,SELVA BAJA,SAN MARTIN,PICOTA,1,1,0,0.0,-6.725027306666025,-76.27929191586658,296.02822420626154,1021.1968188683632,5,Chiclayo,inf,False
858f5433fffffff,2,15562.032161973082,4783.008168609047,164.7660427412002,301865.877003511,2.151769490997351,6.244189091914604,83.40954162729415,SELVA ALTA,CAJAMARCA,JAEN,1,10,0,0.0,-5.859613922502998,-78.96648841423493,299.649557717302,1007.3963709577704,5,Chiclayo,6.037765266825354,False
858f094ffffffff,5,6975.267750971728,2210.4889268037177,76.72796628989414,299982.85400347004,0.3219776579231168,0.8582916136112674,11.524361874290316,COSTA,PIURA,PIURA,52,192,24,69245944.7732,-5.172091173715252,-80.65395644825347,300.65848155336346,997.752840543853,5,Chiclayo,3.0088343391385597,False
858f550bfffffff,7,15457.229374567663,4750.79691348274,163.65642284263492,299832.955788385,2.829311726634662,6.9087425315122175,101.46911286716038,SIERRA,CAJAMARCA,CHOTA,0,5,0,0.0,-6.420197092744758,-78.43732989149166,299.4992835554395,1001.1141002709068,5,Chiclayo,6.783195601610437,False
858f4a7bfffffff,8,7320.881066200339,3403.638627277112,100.48630845573445,299059.1438582149,2.866207660665146,9.0697140497116,103.22727311351848,SIERRA,HUANUCO,PACHITEA,0,17,0,0.0,-9.871609616246229,-75.84094996375534,296.56164642081205,1008.42151191007,5,Tarma,7.838051796378475,False
858f5e0ffffffff,2,14027.220562928733,2506.7775804006924,190.19776663940576,298685.0316074017,1.4746115723994662,0.6122348483264926,48.0326606012212,COSTA,ANCASH,SANTA,0,122,1,347443.2,-8.855344620685784,-78.5340015314943,301.1786748280966,991.7203858403382,5,Chiclayo,5.061239732264091,False
858f59bbfffffff,8,7311.219596499921,3399.1467975135565,100.35369526127424,298664.4713002412,1.385230388070503,7.0390250378956924,49.252427356693055,SELVA ALTA,HUANUCO,HUANUCO,49,78,1,1364957.568,-9.91499073811377,-76.28409260517586,297.4770995260318,1003.9914728767396,5,Tarma,5.015590688861649,False
858f5c0bfffffff,3,7524.388284469334,1900.489282463518,120.88349819440744,296349.04419919656,4.565169303035018,9.313108759988951,164.1498762845854,SIERRA,ANCASH,PALLASCA,0,0,0,0.0,-8.274501327406938,-77.59414092630686,299.4992835554304,989.481646437225,5,Chiclayo,13.696769923383215,False
858f4e37fffffff,2,20517.294416288834,5018.735048163717,60.28045806926576,296214.05860414566,1.4613976416848768,13.078447092722325,52.43908569201234,SELVA BAJA,UCAYALI,PADRE ABAD,0,0,0,0.0,-8.69046366380116,-75.00608353827418,294.47121041043823,1005.9185690556242,5,Tarma,9.180389145599424,False
85b3357bfffffff,2,1668.59402366556,1332.7864867242351,57.13822616154657,296204.94967518793,1.553883209751234,2.7895567495717213,60.23610001078711,SIERRA,AREQUIPA,AREQUIPA,2,1,0,0.0,-16.59319869539211,-71.31687597211807,279.087610840814,1061.3332092485373,5,Juliaca,5.507675531971775,False
858f592bfffffff,13,5089.352626648965,2602.75393077023,114.59933738004229,295807.8563312131,0.7116595195004518,4.830364294827366,27.9009538878834,SIERRA,PASCO,DANIEL ALCIDES CARRION,1,9,0,0.0,-10.485113363914571,-76.48424651610733,297.83925777190865,993.1795376610452,5,Tarma,3.809286504190322,False
858b6dbbfffffff,1,3506.9059591073105,1722.679359250853,100.70503698727876,294444.16286148585,7.617899480277987,12.96188185234753,266.1437162862565,SELVA ALTA,JUNIN,SATIPO,0,0,0,0.0,-12.203889378201522,-74.00516755911868,291.629783242648,1009.6505219307322,5,Tarma,11.275629137526531,False
858f590bfffffff,11,7200.84031619519,3347.8290423555395,98.83863084381882,294155.4603261356,0.8407497226589489,6.235507097593295,31.912246464379777,SIERRA,HUANUCO,LAURICOCHA,0,5,0,0.0,-10.124691672422308,-76.74405553327688,298.37047829796046,985.8732070415635,5,Tarma,7.867957265511495,False
858e6403fffffff,4,5057.538396316277,2586.483764576744,113.8829614511488,293958.7214871737,3.5358679752526108,7.661723342475775,119.59561691773256,SIERRA,PASCO,PASCO,0,0,0,0.0,-10.730065169454532,-75.62695055315906,296.0320017110031,992.9964321024544,5,Tarma,3.7949312054205837,False
858e619bfffffff,8,6081.903772412795,2182.066756527131,88.2162352249488,293945.1875377121,2.7438314884509154,8.89083987427878,99.67131186398092,SIERRA,HUANCAVELICA,TAYACAJA,0,1,0,0.0,-12.063010508722003,-74.72266017630822,293.4779976559607,1001.5919076914894,5,Tarma,4.080953850579516,False
858b66b7fffffff,8,11167.492553402728,3729.87012870388,174.9603781099393,293742.3719548775,1.3040164457028969,8.03110244846459,46.7282190501366,SIERRA,PUNO,MELGAR,8,16,0,0.0,-14.758323134745028,-70.45580872598353,278.9233347437249,1053.1294279296078,5,Juliaca,1.7436975145948492,True
858e6407fffffff,1,3489.010707045225,1713.8887667127533,100.19115322711436,292941.65535941493,5.3356321678472,9.414489447047854,177.0552694415423,SIERRA,JUNIN,JUNIN,0,0,0,0.0,-10.826029178519804,-75.48932212347523,295.7112003741905,990.6342911216382,5,Tarma,5.266490718589186,False
858f725bfffffff,2,6804.335446178061,2156.319828144129,74.84771042183297,292631.6292958233,1.189890924946145,4.587462194070678,38.22117850214186,SIERRA,PIURA,AYABACA,0,0,0,0.0,-4.436681948021125,-79.69804174425423,298.6769331222381,979.7597231121272,5,Chiclayo,7.23486658986631,False
858e61abfffffff,15,8677.942503892975,2641.1647724402146,75.19154925961796,292354.45221117686,1.6880823225114483,10.336960816478063,58.30753376071454,SIERRA,HUANCAVELICA,CHURCAMPA,0,16,0,0.0,-12.583918096560948,-74.47622834400508,292.5644217479838,999.2823134967936,5,Tarma,5.731741939730824,False
858f73bbfffffff,1,8184.259590848103,4240.98923138985,83.51980004969117,292156.68788933964,2.911435956512926,10.026671625979716,104.64615180290232,SELVA BAJA,AMAZONAS,CONDORCANQUI,0,0,0,0.0,-5.05341151864232,-77.86452644868484,297.0510757926857,983.523412967668,5,Chiclayo,7.993930579938928,False
858f730bfffffff,1,8162.151556992115,4229.533102405953,83.29418910142546,291367.48883285647,1.298917931455446,7.063859611811029,48.00866794865315,SELVA BAJA,AMAZONAS,BAGUA,0,0,0,0.0,-5.256287454736654,-78.32151211646898,298.0225225283891,977.6693598890712,5,Chiclayo,6.33775163670678,False
858e6103fffffff,5,8628.406294107654,2626.088238781861,74.76233411368483,290685.6083037751,1.868885685639452,7.973589073281326,65.91116445812361,SIERRA,HUANCAVELICA,HUANCAVELICA,0,0,0,0.0,-12.560805482221454,-74.76692472196818,293.2770496648791,991.163845367153,5,Tarma,4.835061541350372,False
858f5497fffffff,3,14985.14863261556,4605.702364037106,158.65817615504318,290675.7283965755,1.130296490462885,6.863545651119298,45.5056619699985,SELVA ALTA,CAJAMARCA,SAN IGNACIO,0,0,0,0.0,-5.1945662746942,-78.89913745716505,298.75746444908106,972.9488397305536,5,Chiclayo,5.777117268180438,False
858f556ffffffff,4,14934.306127280071,4590.075862575017,158.1198712395935,289689.5064621642,1.6348067002994624,5.267423539243289,62.97992392345808,SIERRA,CAJAMARCA,CAJAMARCA,0,0,0,0.0,-6.920091414263377,-78.487231032131,300.01999921658364,965.5673195740466,5,Chiclayo,6.137296282139594,False
858f43cffffffff,4,8130.243275810339,3399.284584796236,62.9752156226296,289156.9981193977,2.1468287577485774,13.950153706531584,77.26554822117987,SELVA BAJA,SAN MARTIN,MARISCAL CACERES,0,11,2,3118742.744,-7.527426534514197,-76.64521828653957,297.37049816703933,972.3795732990704,5,Bellavista,1.2401060928848466,True
858f7367fffffff,5,8096.517841133378,4195.522465391914,82.62440159478653,289024.53662975173,1.1667095900258737,6.357784903882368,45.7560967954121,SELVA ALTA,AMAZONAS,UTCUBAMBA,0,25,1,617240.0,-5.68678569227641,-78.21830513707287,298.3934442283488,968.6021667707035,5,Chiclayo,5.683616299091986,False
85b3260bfffffff,6,10976.579890684796,3666.106536791212,171.9693618638683,288720.7309629702,0.9770104625514896,6.661483072664649,35.242493219907466,SIERRA,PUNO,PUNO,4,0,0,0.0,-15.838541808337768,-70.1073447816249,276.3503565539147,1044.763374157768,5,Juliaca,0.7978992085333175,True
858e6153fffffff,8,6457.534118899371,2229.631387452914,84.30751774236779,288640.25961599447,2.3378749693420158,8.127304136897378,82.70606430542571,SIERRA,HUANCAVELICA,HUANCAVELICA,0,6,0,0.0,-12.442443325880864,-75.19622087624906,294.34768810827626,980.6099088837336,5,Tarma,4.5515494653800745,False
858f51c3fffffff,8,14826.323892717128,4556.887400772368,156.97658832576144,287594.9116433208,2.0645739660098044,4.28005030033577,77.52361203505015,COSTA,CAJAMARCA,CAJAMARCA,1,7,0,0.0,-7.155195433076146,-78.657490615935,300.4492745961763,957.2161957450802,5,Chiclayo,5.956443247238946,False
858f5c67fffffff,6,13500.083045416195,2412.573849536094,183.05020821235047,287460.5637683642,2.33711725798798,5.665275294030557,84.47088541098294,SIERRA,ANCASH,POMABAMBA,0,0,0,0.0,-8.70607994149362,-77.48929216678978,299.4954320234776,959.8161875999164,5,Chiclayo,10.305168458229799,False
858f09cffffffff,3,6674.563561270598,2115.194623372107,73.42021929661146,287050.57609560346,0.8853251814574512,2.0473293420211696,31.962369136371105,COSTA,PIURA,SULLANA,1,0,0,0.0,-4.772340425198984,-80.46478654209238,299.94662210747174,957.0055301131292,5,Chiclayo,4.198035448805887,False
858f551bfffffff,8,12015.828984368312,4382.809817149407,125.9677563870796,286401.0898530817,4.306583566719469,8.528887557094428,159.41035816770886,SELVA ALTA,AMAZONAS,CHOTA,0,0,0,0.0,-6.25369788721754,-78.4207316065718,299.3106555217966,956.8690073989872,5,Chiclayo,7.584345902543005,False
858f5587fffffff,9,8021.900762378799,4156.856753000557,81.86293949443437,286360.90183824376,1.8126068879834127,7.065180270670883,66.84224094379329,SIERRA,AMAZONAS,LUYA,0,13,0,0.0,-6.049550867666079,-77.96214440329722,298.4011001932121,959.6509585682747,5,Chiclayo,7.201773900754826,False
858e6b5bfffffff,2,1609.123362140621,1285.284402386867,55.10175230391887,285647.855466348,2.0259637180230925,5.9645208216842285,71.9220405989322,COSTA,AREQUIPA,CARAVELI,10,0,0,0.0,-15.488135931024944,-74.58765409550882,289.72798277094665,985.9173861441463,5,Pisco,5.331960083663811,False
858b657bfffffff,4,3790.6341870785855,2611.1799856858484,134.74384669162944,285186.9876390827,1.9815364213907865,9.74123254485265,72.34504014778133,SIERRA,CUSCO,CANAS,0,1,0,0.0,-14.20035367967938,-71.56145927216495,283.0896664526056,1007.4086815416424,5,Juliaca,5.047761491955087,False
858b6463fffffff,6,10819.135835310655,3613.521242798509,169.50269610808698,284579.42618442327,0.6144419751528601,7.648706885760354,21.559889208272324,SIERRA,PUNO,MELGAR,6,0,0,0.0,-14.742290470837078,-70.7410276001369,279.88044975007824,1016.7892271094356,5,Juliaca,1.6705110127928982,True
858b6433fffffff,2,3768.305673477321,2595.7989795142475,133.95014577904954,283507.11002015823,0.9549176690675378,5.996688471044168,32.89198536620183,SIERRA,CUSCO,ESPINAR,0,0,0,0.0,-14.962704520894064,-71.18903401397205,281.05078323438147,1008.7397969772898,5,Juliaca,2.7939174525523507,False
858f465bfffffff,7,7907.455603691778,4097.5525874632,80.69503460773164,282275.5086348856,0.8263448034191484,7.686328795403675,30.26688078192228,SIERRA,AMAZONAS,BONGARA,0,0,0,0.0,-5.815353884966857,-77.79334653348985,297.87360560441107,947.6351825873408,5,Bellavista,6.13042301227059,False
85b33697fffffff,1,1589.3562154978877,1269.495429423476,54.42485925538704,282138.83733881667,1.874079412799736,5.714922076215447,58.71408310893908,SIERRA,AREQUIPA,CASTILLA,0,0,0,0.0,-15.69509843923892,-72.6976177220268,284.5510486264982,991.5227467994756,5,Juliaca,11.114853490706146,False
858f5583fffffff,6,7893.473805112882,4090.307380178369,80.55235132542833,281776.3949498659,1.5221213147611123,6.619092855471139,58.013729446809016,SELVA ALTA,AMAZONAS,BONGARA,0,9,0,0.0,-5.951301419869617,-78.0984616051406,298.5083180860639,943.9482181150676,5,Chiclayo,5.821256175540843,False
858f726bfffffff,1,6549.238238743206,2075.478551160211,72.04164037097637,281660.7546187957,2.624205865559809,5.255951459437321,92.55929230682194,SIERRA,PIURA,AYABACA,0,0,0,0.0,-4.966086607953463,-79.46043068463067,299.1606644707588,941.5033059813464,5,Chiclayo,7.0198922607885965,False
858f095bfffffff,6,6531.526179768113,2069.865532186153,71.8468076688516,280899.01841148146,0.6017449125600153,1.192105005646386,21.5054574403752,COSTA,PIURA,SULLANA,15,8,0,0.0,-4.906622346776543,-80.7722723991982,300.4028171082128,935.0745146650688,5,Chiclayo,3.5016477423964028,False
858f5bb7fffffff,4,2775.4505872440923,1398.7530849822792,57.50925146254184,280859.6475934604,0.7608777672380462,3.982411717770449,27.627371687896893,SIERRA,LIMA,CAJATAMBO,0,0,0,0.0,-10.431278221306073,-77.06754699798392,298.94167200753134,939.5132023827866,5,Tarma,8.550306772236278,False
858e65cbfffffff,1,3340.6042568035787,1640.9878302199909,95.92948290147493,280481.2661975197,3.527678803195891,9.827531989984951,129.28573989529733,SELVA ALTA,JUNIN,CHANCHAMAYO,0,0,0,0.0,-11.11312673967385,-75.07651826532167,294.7072657537765,951.728371813736,5,Satipo,2.429255378477227,False
858f425bfffffff,5,4669.382445101379,2260.577864788503,75.13959370059345,279724.9004847475,4.2070367499557255,9.001033810524486,155.83283137048042,SIERRA,LA LIBERTAD,BOLIVAR,0,3,0,0.0,-6.979948199072409,-77.90727849597486,299.1875767157576,934.948247368237,5,Chiclayo,8.764892404508796,False
858e6d87fffffff,5,4401.204121299663,2668.25680487484,126.25334615340395,279680.3253494608,1.4881460835154234,12.73350666891487,50.08929618742761,SIERRA,CUSCO,ANTA,0,0,0,0.0,-13.559525091276852,-72.52121718054197,286.58600187417574,975.9036502845422,5,Juliaca,6.981051083067727,False
858e4503fffffff,1,1643.1319700864908,1086.2051512642383,37.97454356887469,279353.938211212,1.53078642631329,2.3338877709662103,55.89013890430963,COSTA,ICA,ICA,0,0,0,0.0,-14.220872355256756,-75.94995299807597,294.3738825916806,948.9766406984464,5,Pisco,1.863937653655009,True
858f5d6bfffffff,9,6826.693437271927,3173.8799291459545,93.70309615294498,278871.50143154204,2.1095499830622533,6.8621414901541735,75.7909083248011,SIERRA,HUANUCO,HUAMALIES,0,2,0,0.0,-9.360342064426876,-76.81833390901095,298.462359699728,934.360707032218,5,Tarma,10.080077934553172,False
858f50a7fffffff,4,14346.339880623062,4409.363772318653,151.8946642281469,278284.37987919233,1.4803694780403258,4.752003169995218,52.96004827649649,SIERRA,CAJAMARCA,SAN MIGUEL,0,13,0,0.0,-6.889858838850174,-78.77754013783102,300.40281710822035,926.370739655681,5,Chiclayo,5.835600348397543,False
85b3268bfffffff,8,10579.4341575823,3533.4624361072274,165.74730554316008,278274.471062153,1.2249625264718085,6.718038015658314,44.23485788853469,SIERRA,PUNO,HUANCANE,0,4,0,0.0,-15.439606005561096,-69.93493615472225,276.31667687698723,1007.0853276294914,5,Juliaca,0.5929879890919872,True
858e623bfffffff,3,2744.9700521124278,1383.3917080789124,56.87767374047535,277775.1926242801,1.3430085767630917,1.3798970351617663,42.7148630626774,COSTA,LIMA,CAÑETE,15,26,0,0.0,-12.651866650871808,-76.68971468186074,297.2943933132336,934.3438654479172,5,Pisco,1.8527076190590834,True
858e66b7fffffff,1,3304.629983172076,1623.3163729948285,94.89643821795764,277460.82167819364,1.8089796650434649,5.057440713991196,65.01058179779935,SIERRA,JUNIN,JUNIN,0,1,0,0.0,-11.107787404765205,-76.10175791966778,296.93713493407773,934.4093043121468,5,Tarma,1.7178508835081177,True
858f5127fffffff,3,3190.7645645357475,1423.9085092929354,72.22983190913804,277026.54264199303,2.618490452234421,4.336578716642729,96.22356356324508,SIERRA,LA LIBERTAD,SANTIAGO DE CHUCO,0,0,0,0.0,-7.980523845994778,-78.00561704348875,300.0199992165946,923.3602538676035,5,Chiclayo,7.550910232546628,False
85b33033fffffff,3,1557.343814689915,1243.9255816358532,53.32864785141605,276456.0700294402,1.244966732563742,1.5972454493057884,46.681679442375376,COSTA,AREQUIPA,ISLAY,0,0,0,0.0,-16.9772814938103,-71.78305682350826,279.84261043074736,987.898410481183,5,Juliaca,5.821338484210107,False
85b32263fffffff,3,2474.9333368238813,1484.5946977714484,83.83487392469553,276102.4913948326,1.3481334332557555,3.758355909430847,43.322244591130925,SIERRA,TACNA,CANDARAVE,0,2,0,0.0,-17.296491788454116,-70.21659665821832,274.36158425546097,1006.3453021096084,5,Juliaca,6.727917958981315,False
858f42a3fffffff,1,7760.265326919566,3244.5954450357053,60.10944146106954,275998.50956716365,1.6293144594856257,13.71739374220134,61.740831009717866,SELVA BAJA,SAN MARTIN,HUALLAGA,0,4,0,0.0,-6.999544471365478,-76.88691938426459,297.4390203017049,927.9162810824444,5,Bellavista,0.983682186168346,True
858f5017fffffff,3,2745.284494765488,1081.1136253589962,61.8318362418054,275283.31384238205,1.610932722963376,1.9642036859498715,59.07184587231814,COSTA,LAMBAYEQUE,CHICLAYO,1,0,0,0.0,-6.760714928412649,-79.20485038990715,300.8524082691884,915.0111691845646,5,Chiclayo,1.88996358354403,True
858f7327fffffff,2,7677.383416806918,3446.922372684212,65.29017351771687,273362.80538051645,0.4658559274319741,7.787448408783824,17.789754670007678,SELVA ALTA,AMAZONAS,BONGARA,0,0,0,0.0,-5.649276960035825,-77.77714007291435,297.65618076484003,918.3844416672258,5,Bellavista,5.129857250049465,False
85b33433fffffff,2,1539.189696959421,1229.4250126259926,52.706990294253295,273233.3930615908,1.332880810034052,5.300336095903677,47.55197292580839,SIERRA,AREQUIPA,CAYLLOMA,0,1,0,0.0,-15.836500489638786,-71.69129082818455,281.41493119341425,970.9271356102978,5,Juliaca,5.247061555925811,False
858f7033fffffff,1,7624.292129568597,3950.8205305008055,77.80537104346863,272167.3123084181,3.023927254584969,12.011542369329511,108.94003422134598,SELVA BAJA,AMAZONAS,CONDORCANQUI,0,1,0,0.0,-4.225785039637057,-77.78365376206793,295.72628391412786,920.3352123663424,5,Chiclayo,9.120431911177432,False
85b3220bfffffff,1,2431.7024222535124,1458.6625299849238,82.37048770518336,271279.6692846122,0.7885865362814714,5.001547340533169,29.928879404748045,SIERRA,TACNA,CANDARAVE,0,0,0,0.0,-16.97312932818923,-70.19222083695757,274.8481912671158,987.0163890617148,5,Juliaca,4.921980874492375,False
858b618bfffffff,6,3592.77610381098,2474.8853601596884,127.71068075612756,270301.206536945,1.292971798449491,11.146023988350288,48.23276484457016,SIERRA,CUSCO,ACOMAYO,2,2,0,0.0,-13.689823388656986,-71.80930127019423,284.3566495148488,950.5710768435192,5,Juliaca,6.05719540565958,False
858e6ba7fffffff,1,1522.4909343773388,1216.086905933315,52.1351689527523,270269.06737175176,3.790129456688428,10.889785889568236,148.9904819321997,SIERRA,AREQUIPA,CARAVELI,0,1,0,0.0,-15.567171848206357,-73.41795929029922,286.6933992656328,942.7111613453536,5,Pisco,8.97553955356696,False
858f5d97fffffff,1,7598.730739239428,3177.0572404353293,58.85822730368563,270253.4346805345,1.406618266597644,11.871357960551563,51.99918055521235,SELVA BAJA,SAN MARTIN,TOCACHE,0,0,0,0.0,-8.415806720364126,-76.14483633899478,296.86121482253253,910.3696312840852,5,Bellavista,4.731812038228377,False
858e6eb7fffffff,11,11121.215195400491,3585.766880696024,86.95675376719537,270102.82127771614,1.7977593613833454,7.042128881407206,62.65053583172849,SIERRA,AYACUCHO,CANGALLO,2,0,0,0.0,-13.599908356581484,-74.27285497551128,291.23599767302943,927.436249075777,5,Pisco,7.029465262720256,False
858f5483fffffff,3,13817.623608524958,4246.862228689848,146.29677784802783,268028.5598486364,2.0209611586873666,7.328080844542886,77.05359648440124,SELVA ALTA,CAJAMARCA,SAN IGNACIO,0,0,0,0.0,-5.262107878464506,-79.05211256334653,299.0453719630909,896.2805814019327,5,Chiclayo,8.514913868906934,False
858f581bfffffff,14,12583.900675232831,2248.8446620729933,170.62751621420813,267952.0689123293,1.366333126783586,4.218643493342542,48.65981270214,SIERRA,ANCASH,CARHUAZ,7,23,0,0.0,-9.276256272003955,-77.69179868848686,299.98523790969256,893.2175155665277,5,Chiclayo,8.259381625334957,False
858b647bfffffff,4,10179.582622301572,3399.9146150338606,159.48285759604772,267757.0395222168,0.9279119178085382,7.463864155184338,32.98297262831596,SIERRA,PUNO,MELGAR,10,0,0,0.0,-14.831929612689333,-70.60451288655865,279.32746937759185,958.577543837143,5,Juliaca,1.397825488488895,True
85b32063fffffff,1,10178.403327639307,3399.520738260477,159.4643816634222,267726.0201318146,1.704595624760096,7.17931220424595,58.80387915891742,SIERRA,PUNO,CHUCUITO,0,0,0,0.0,-16.773652747104883,-69.17661968238328,271.704174613164,985.3585080648344,5,Juliaca,4.090551213568007,False
858f4007fffffff,2,7512.565706867401,3141.031323823196,58.1908104369722,267188.9234158242,1.3629496444812683,12.023578842727028,47.9047916262717,SELVA BAJA,SAN MARTIN,SAN MARTIN,0,0,0,0.0,-6.656418753523894,-76.12780011923783,295.65841808059065,903.7081546685196,5,Bellavista,1.8100300214956315,True
858f5d4ffffffff,7,9451.708777091262,2639.017768044728,128.71110434854882,266165.3719937335,1.6264978790227824,7.196343412989629,54.15148629446659,SIERRA,ANCASH,HUACAYBAMBA,1,0,0,0.0,-9.09625674990306,-76.93987841259941,298.6347644839676,891.273902600254,5,Tarma,11.833487397431528,False
858f4e2bfffffff,3,18431.414879050568,4508.508089024592,54.15207820441346,266099.6180278992,1.2762953094904577,12.297737646771544,45.4820550168642,SELVA BAJA,UCAYALI,PADRE ABAD,0,19,1,107951343.916,-8.82999288146555,-75.30899164182344,295.21416194823183,901.3782274935776,5,Bellavista,8.696055531670291,False
85b3354ffffffff,4,1496.6236322667182,1195.425444719812,51.24938622955951,265677.16376234207,0.9888321777753164,2.2245057175958043,36.9896310961521,SIERRA,AREQUIPA,AREQUIPA,10,22,1,19466211.7988,-16.504319506287104,-71.45470152572472,279.6569773771176,950.0108534895458,5,Juliaca,4.946747892247475,False
858f5093fffffff,2,13685.670201650431,4206.306199992076,144.89969548432077,265468.9821228485,4.4495752613931,5.970469739510771,159.57265644093644,SELVA ALTA,CAJAMARCA,CHOTA,1,0,0,0.0,-6.2605277956462375,-79.15377601305829,300.3176761360924,883.9605631556238,5,Chiclayo,5.53320784663814,False
858f543bfffffff,4,13646.403246595764,4194.237456988071,144.4839489592195,264707.29793523974,2.0388000506184043,4.678085289612606,74.67437415211718,SELVA ALTA,CAJAMARCA,JAEN,0,0,0,0.0,-5.927412893311375,-79.11981646991656,299.9234566026353,882.5828460824489,5,Chiclayo,6.683378879401231,False
858f4a47fffffff,2,6479.519928017357,3012.4713287629,88.93779754705997,264689.40893351287,3.669508459987085,9.87301484903354,128.77788647080072,SIERRA,HUANUCO,HUANUCO,0,0,0,0.0,-9.705100669957991,-75.82566978153982,296.51997432608044,892.6528795744338,5,Tarma,6.74720159772355,False
858f59c3fffffff,9,6467.939645553556,3007.087400742193,88.77884675614567,264216.35257213446,1.1185893100431354,4.793310321631104,39.09476160827984,SIERRA,HUANUCO,DOS DE MAYO,0,11,0,0.0,-9.69397980925626,-76.85003241981971,298.56195111248746,884.9632432653389,5,Tarma,7.875027946618183,False
85b3263bfffffff,5,10038.59147762644,3352.824486572096,157.27395852004182,264048.5012748474,1.2414579157476913,6.974379888318323,44.43214471788492,SIERRA,PUNO,PUNO,0,0,0,0.0,-16.014581204506705,-69.83445018237275,275.168936447319,959.5868802778158,5,Juliaca,1.728051559362877,True
85b330dbfffffff,1,1478.566127537633,1181.002045171722,50.6310370238869,262471.63731092395,2.5679565827654702,2.9031677493041066,90.15273739437158,COSTA,AREQUIPA,CASTILLA,4,0,0,0.0,-16.3668124140065,-72.46164918094092,282.84790232879163,927.9603460018536,5,Juliaca,6.591955570638302,False
858b6d83fffffff,5,8636.55974800664,3163.1776792709,96.172617775267,262387.8745528139,5.876318886529418,11.220301258598957,206.9816761070404,SELVA ALTA,AYACUCHO,HUANTA,0,0,0,0.0,-12.46355961385078,-73.8818746535187,291.1551422459067,901.1960858008948,5,Satipo,10.176984334512117,False
858e6ad7fffffff,4,1538.82168803643,1017.2500291223222,35.56382098389381,261619.8251776296,1.2355466186998785,3.125745492996936,43.158818253726686,COSTA,ICA,PALPA,2,0,0,0.0,-14.45482135165023,-75.08448203829398,292.2387645477881,895.2262906752344,5,Pisco,3.4254845673516283,False
858e6c37fffffff,16,12380.91845688796,3794.0017458485454,46.8346808453188,261458.27639389157,3.245697946855832,12.004848615124876,113.30787695629914,SIERRA,APURIMAC,ANDAHUAYLAS,2,8,0,0.0,-13.4986642085417,-73.38761333809242,289.0514385027216,904.5389213360714,5,Pisco,12.590922944165,False
