ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,10090205,RIO CODO,76757.74959394117,14643.9133420957,0.19078091032584948,-9.792810672999963,-75.62914589299999
100903,HUANUCO,PUERTO INCA,HONORIA,10090301,MILAGROS,17256.296894648658,9056.252006032879,0.5248085415615044,-8.77435447199997,-74.83273670799997
100903,HUANUCO,PUERTO INCA,HONORIA,10090302,TIERRA ROJA,23161.14286756352,5892.263888802225,0.254402985314432,-8.628011190999928,-74.69521188199997
100903,HUANUCO,PUERTO INCA,HONORIA,10090303,MERCEDES,14281.128913459668,2928.5290664749573,0.2050628549200252,-8.648405921999938,-74.58822342399998
100903,HUANUCO,PUERTO INCA,HONORIA,10090304,DOS UNIDOS,3214.5704748833095,1300.9422821407359,0.40470174547595217,-8.72688947499995,-74.55071878799998
100903,HUANUCO,PUERTO INCA,HONORIA,10090305,ANTIGUA HONORIA,1992.2922982999817,1048.5187597039428,0.5262876138198402,-8.707466804999967,-74.63897135599996
100903,HUANUCO,PUERTO INCA,HONORIA,10090306,HONORIA,14572.554978397275,2696.7968960198664,0.18505999119699096,-8.767992775999971,-74.61947283899997
100903,HUANUCO,PUERTO INCA,HONORIA,10090307,NAZARETH,7840.677875780692,4110.263864689727,0.5242230238007922,-8.719513527999936,-74.72102020799997
100903,HUANUCO,PUERTO INCA,HONORIA,10090308,SEMUYA,12535.654801692754,6171.188826847603,0.4922909033849812,-8.794911748999937,-74.75792257299997
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090401,MACUYA,69152.56414011752,25107.92525633574,0.3630801774097898,-8.98897242299995,-75.02661322199998
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090402,SAN ANTONIO,18839.57771101118,8110.009804913823,0.4304772606539774,-8.893083908999927,-74.83321448399994
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090403,LEONCIO PRADO,11063.237465937033,2827.6179281603604,0.2555868421758465,-8.865913370999976,-74.66288846299994
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090404,LA PAZ,5519.007337715804,2995.0368774383023,0.5426767340878156,-8.970941564999976,-74.69587648799995
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090405,EL NARANJAL,23431.493441256825,1659.8316442665362,0.07083763774715274,-9.120929039999965,-74.69120245799996
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090406,BELLO HORIZONTE,19364.81205995587,5064.015084097337,0.26150602796549305,-9.093814252999948,-74.76468250599999
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090407,TOURNAVISTA,12149.865858092342,5110.104301698125,0.4205893597001791,-8.934508408999932,-74.77526417499996
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,10090408,LOS CONQUISTADORES,14468.727270863554,5123.729187614811,0.35412438783974715,-8.99787691499995,-74.86998732899997
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090501,PAMPA HERMOSA,32098.252864092236,19598.203386258032,0.610569163039469,-9.56929095099997,-75.09118143099994
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090502,LOS ANGELES,3022.3569911748855,2339.74434412905,0.7741455926487089,-9.52151132399996,-75.00349200999995
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090503,TAHUANTINSUYO,46980.467535461976,5256.983158705329,0.11189720823312864,-9.516233660999944,-74.84526131599995
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090504,WEMBO,42554.01679308383,14848.546601947368,0.3489340776958253,-9.717736693999939,-74.88834231499999
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090505,YANAYACU,3927.202802064119,2787.329305266036,0.7097492657626515,-9.582194533999939,-74.97790792899997
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090506,YUYAPICHIS,3898.6114255698576,2744.758706453462,0.704034951637239,-9.635259989999952,-74.99340056599993
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090507,MONTERRICO,10495.660403030486,6218.113004985738,0.5924460935483715,-9.736624143999961,-74.97723486899997
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,10090508,DORADO,63562.69057518023,37881.92422608587,0.5959773553210456,-9.732889478999937,-75.15103158899996
101001,HUANUCO,LAURICOCHA,JESUS,10100101,CARAN,1551.5948973359864,1285.6999145708196,0.8286311825195509,-10.087180419999981,-76.71474886199996
101001,HUANUCO,LAURICOCHA,JESUS,10100102,JESUS,1552.980279124111,774.0022260143171,0.4983979747964723,-10.100597049999976,-76.63614305899995
101001,HUANUCO,LAURICOCHA,JESUS,10100103,TICRA,2738.3750491957244,807.3398062843733,0.29482440928662906,-10.075376106999954,-76.61564491899998
101001,HUANUCO,LAURICOCHA,JESUS,10100104,PARACSHA,6874.971376580707,1942.7287022283635,0.28257989681908857,-10.166863146999958,-76.69943799199996
101001,HUANUCO,LAURICOCHA,JESUS,10100105,SAN JUAN DE NUPE,25039.947683562805,801.9861509581674,0.03202826783398682,-10.289065419999929,-76.81272283399994
101001,HUANUCO,LAURICOCHA,JESUS,10100106,HUAPA CHACUN,1378.5634454940707,776.4368516676222,0.5632217031471851,-10.064003884999977,-76.65317226299999
101001,HUANUCO,LAURICOCHA,JESUS,10100107,GOSHGOSH,3253.003953690657,404.55231752041107,0.12436268854251807,-10.10885321099994,-76.66980309099995
101001,HUANUCO,LAURICOCHA,JESUS,10100108,CONCEPCION,3103.253578542432,412.4334049638077,0.1329035460767997,-10.205677226999967,-76.76516783099999
101002,HUANUCO,LAURICOCHA,BAÑOS,10100201,RIO BLANCO,3355.3695183962814,395.5965075236247,0.1178995354624019,-10.07445314599994,-76.78357525099995
101002,HUANUCO,LAURICOCHA,BAÑOS,10100202,BAÑOS,4051.0565192330987,453.06495773666603,0.11183871555127928,-10.11280863299993,-76.74754436599994
101002,HUANUCO,LAURICOCHA,BAÑOS,10100203,SANTA ROSA,2244.8554105841845,576.966282143359,0.25701712432036483,-10.167420840999966,-76.75766103699993
101002,HUANUCO,LAURICOCHA,BAÑOS,10100204,UCRUPAMPA,910.8076399363717,196.4972131450469,0.2157395310811996,-10.047358052999925,-76.76080339299995
101002,HUANUCO,LAURICOCHA,BAÑOS,10100205,SAN ANTONIO,682.7202154621029,305.889951464936,0.4480458385986018,-10.039787557999944,-76.74198939199994
101002,HUANUCO,LAURICOCHA,BAÑOS,10100206,PORVENIR,866.1671081983948,631.1499795247056,0.7286699916803366,-10.05145106599997,-76.72951446999997
101002,HUANUCO,LAURICOCHA,BAÑOS,10100207,CHONTA,7101.0487197589755,323.5537143117792,0.04556421552375454,-10.121838800999967,-76.82661519399994
101003,HUANUCO,LAURICOCHA,JIVIA,10100301,QUILLAPAMPA,468.82033695962707,189.96814290230836,0.4052045696956778,-10.020470621999948,-76.69850638699995
101003,HUANUCO,LAURICOCHA,JIVIA,10100302,JIVIA,618.4781527023696,489.2987557141388,0.7911334516444983,-10.031721671999946,-76.67625475699998
101003,HUANUCO,LAURICOCHA,JIVIA,10100303,SHUQUIL,2910.654288122038,528.859917032472,0.18169794990448485,-10.029878490999977,-76.62267214199994
101003,HUANUCO,LAURICOCHA,JIVIA,10100304,HUAMPON,2210.3456970922603,578.5973225266068,0.2617677964527266,-10.052893806999975,-76.69210818099998
101004,HUANUCO,LAURICOCHA,QUEROPALCA,10100401,QUEROPALCA,5303.527431441848,441.51381004081685,0.08324908577323684,-10.155061327999931,-76.85650901599996
101004,HUANUCO,LAURICOCHA,QUEROPALCA,10100402,COLPA,8022.52184084073,8.023238179597008,0.0010000892909699081,-10.208964439999932,-76.87203970899998
101005,HUANUCO,LAURICOCHA,RONDOS,10100501,COSMA,4275.198110323111,1013.4393239922832,0.23705084485913788,-9.926436765999938,-76.66945680599997
101005,HUANUCO,LAURICOCHA,RONDOS,10100502,RONDOS,4104.787631666209,963.9799150746027,0.2348428229606864,-9.953353575999927,-76.70591109299994
101005,HUANUCO,LAURICOCHA,RONDOS,10100503,PILCOCANCHA,1620.5910320135997,642.4904391547419,0.3964543962435985,-10.009835787999975,-76.71339210699995
101005,HUANUCO,LAURICOCHA,RONDOS,10100504,SECCHA,2611.557990446752,860.683165307297,0.32956693608019877,-9.96410921499995,-76.74906512499996
101005,HUANUCO,LAURICOCHA,RONDOS,10100505,HUARACAYOC,2580.456714456537,682.6006852240876,0.2645270821246262,-10.021805637999933,-76.79097498599998
101005,HUANUCO,LAURICOCHA,RONDOS,10100506,PACHAS PITEG,2074.2673877445714,904.7383074650274,0.43617245915859637,-10.002685559999975,-76.74802234999999
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,10100601,HUANCABAMBA,835.3723394189207,435.4304679421141,0.5212411847931147,-9.94231885399995,-76.62638030499994
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,10100602,CARAMARCA,1583.5073646736694,400.8205741285413,0.25312201450426647,-9.955971483999974,-76.59074175299997
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,10100603,RAYAPATA,2456.0859760597805,404.8672818391465,0.1648424712267858,-9.978627847999974,-76.61277385099999
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,10100604,HUARIN,3000.1401649483205,512.3537495883287,0.1707766042314741,-9.991801402999954,-76.64868632499997
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,10100605,PARIASH,753.357260200981,214.5589081254595,0.2848036641582499,-10.011161878999928,-76.66975506999995
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100701,CASHAMPAMPA,4406.708779883489,537.9743483350609,0.12208075804575509,-10.17637056999996,-76.64764901199999
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100702,CAURI,9854.42924745369,1525.752924308564,0.1548291520488421,-10.199481025999944,-76.58567156199996
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100703,QUINUASH,5946.929837425642,235.22421429789304,0.03955389095354098,-10.158812155999954,-76.55459894899997
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100704,OROPUQUIO,8005.7856596119045,136.02282335060943,0.016990565215457366,-10.272312580999937,-76.59774551799995
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100705,8 DE DICIEMBRE,11177.424287835118,90.5151851700974,0.008098036080513562,-10.36503251299996,-76.63638560599998
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100706,LAURICOCHA,15892.754075749794,90.64519277478422,0.005703554735871526,-10.366485633999957,-76.71146100199996
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100707,ANTACOLPA,8418.050732891255,175.63104693802796,0.020863624194113868,-10.249819962999936,-76.67636724499994
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100708,SANTA ROSA DE SHICK,10862.585621214048,271.93009611754087,0.025033643517292602,-10.33894619299997,-76.53648925899995
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10100709,ANTACALLANGA,7539.2824243073865,54.56947517409597,0.007238019761424327,-10.39494267699996,-76.76866446799994
101101,HUANUCO,YAROWILCA,CHAVINILLO,10110101,PARIAPAMPA,4135.486502511539,1839.913241960271,0.4449085351488552,-9.818801741999948,-76.60621108399994
101101,HUANUCO,YAROWILCA,CHAVINILLO,10110102,JARPO,4440.188713586754,682.322234984851,0.15366964762037688,-9.76499931799998,-76.54378830099995
101101,HUANUCO,YAROWILCA,CHAVINILLO,10110103,AYAPITEG,6499.621897806929,770.354651627948,0.11852299468187177,-9.81657131999998,-76.50745248399994
101101,HUANUCO,YAROWILCA,CHAVINILLO,10110104,LLACSHAGAYAN,2297.509400923114,451.8458372781941,0.19666767722327816,-9.806729944999972,-76.54891458299994
101101,HUANUCO,YAROWILCA,CHAVINILLO,10110105,CHAVINILLO,3243.9448177616564,1609.694761362444,0.49621521073627395,-9.86031970099998,-76.58275316099997
101102,HUANUCO,YAROWILCA,CAHUAC,10110201,CAHUAC,1909.2133960633867,877.8082548291522,0.4597748248776737,-9.860795528999972,-76.65981629799995
101102,HUANUCO,YAROWILCA,CAHUAC,10110202,SANTA ROSA,1055.3848144902915,585.7291320723164,0.5549910554238929,-9.871571076999942,-76.63033958599993
101103,HUANUCO,YAROWILCA,CHACABAMBA,10110301,SHULLUYACU,1179.8287165229954,785.528229752716,0.6657985339327056,-9.903827473999968,-76.63797683599995
101103,HUANUCO,YAROWILCA,CHACABAMBA,10110302,CHACABAMBA,464.9544363521793,378.40801155549025,0.8138604172148719,-9.892299175999938,-76.61731827299997
101104,HUANUCO,YAROWILCA,APARICIO POMARES,10110401,RAHUA,1618.360329906077,1016.2964495737356,0.6279790914256513,-9.695035834999942,-76.65793782899993
101104,HUANUCO,YAROWILCA,APARICIO POMARES,10110402,AGORAGRA,3846.179867860719,1438.4329703103022,0.3739900419972746,-9.704294852999965,-76.60286277199998
101104,HUANUCO,YAROWILCA,APARICIO POMARES,10110403,YACHAS,7401.747473452684,630.1668519234762,0.08513757787382648,-9.702088621999962,-76.53183401699994
101104,HUANUCO,YAROWILCA,APARICIO POMARES,10110404,PARASHAPAMPA,3033.480022988473,617.395542746213,0.2035271496985095,-9.74851123999997,-76.58246889099996
101104,HUANUCO,YAROWILCA,APARICIO POMARES,10110405,VILLA CASTILLA,1226.8802951342188,676.9856371724798,0.5517943680874087,-9.765139939999926,-76.63734840099994
101104,HUANUCO,YAROWILCA,APARICIO POMARES,10110406,CHUPAN,1245.316937787376,862.140475358224,0.6923060702041337,-9.721575591999965,-76.64527341299998
101105,HUANUCO,YAROWILCA,JACAS CHICO,10110501,PUNTO UNION,2052.6477635735882,903.0455856402749,0.43994181645081865,-9.86105390299997,-76.51068444299995
101105,HUANUCO,YAROWILCA,JACAS CHICO,10110502,JACAS CHICO,1742.1312781531103,566.0361059231607,0.32491013336448094,-9.891796012999976,-76.50720698099997
101106,HUANUCO,YAROWILCA,OBAS,10110601,VILCABAMBA,897.9320258913735,690.1981379523725,0.7686529915972375,-9.756739958999958,-76.67122109099995
101106,HUANUCO,YAROWILCA,OBAS,10110602,COLQUILLAS,1933.9255338488306,714.0795936022643,0.3692384122883616,-9.788100862999954,-76.62819857699998
101106,HUANUCO,YAROWILCA,OBAS,10110603,COCHAMARCA,1634.8852647024632,1090.2336257003176,0.6668563533103541,-9.830310035999958,-76.66324526799997
101106,HUANUCO,YAROWILCA,OBAS,10110604,VILLA DE MANTA,5900.71315626422,1204.77065942709,0.20417373756731438,-9.862955374999956,-76.70638697799995
101106,HUANUCO,YAROWILCA,OBAS,10110605,OBAS,2050.061696153631,1487.4836476372125,0.7255799425100525,-9.787879350999958,-76.67810830699995
101107,HUANUCO,YAROWILCA,PAMPAMARCA,10110701,PAMPAMARCA,5920.434402723181,1999.5503613400779,0.33773710260523426,-9.792313450999927,-76.71841794499994
101107,HUANUCO,YAROWILCA,PAMPAMARCA,10110702,CRUZ PAMPA,1376.7355422838789,639.0809786897543,0.4642002469331017,-9.732378653999945,-76.67577462899999
101108,HUANUCO,YAROWILCA,CHORAS,10110801,CHORAS,2489.9777580713,1328.612889015554,0.5335842397422369,-9.918440594999936,-76.59909904899996
101108,HUANUCO,YAROWILCA,CHORAS,10110802,TASHGA,2484.025497426525,955.0933953024121,0.3844941995530635,-9.915307523999957,-76.56048308499999
101108,HUANUCO,YAROWILCA,CHORAS,10110803,QUILCAYHUARIN,1129.3970240372303,488.7458893089842,0.43274940424570557,-9.88949505599993,-76.54245030499999
110101,ICA,ICA,ICA,11010101,CACHICHE,85911.78661705999,1643.1319700864908,0.019125803743443567,-14.218664419999982,-75.91130037899995
110101,ICA,ICA,ICA,11010102,COMATRANA - SANTA MARIA,2738.0647612884627,116.4631147438807,0.042534828390646304,-14.062131956999963,-75.75994494699995
110102,ICA,ICA,LA TINGUIÑA,11010201,EX CAU SEÑOR DE LUREN,1225.4678059234482,1072.3613695464917,0.8750628652691668,-13.99391729599995,-75.71493359499993
110102,ICA,ICA,LA TINGUIÑA,11010202,TINGUIÑA,6097.9873920778855,1087.9961440515053,0.17841889038094114,-14.011629777999929,-75.65881297299995
110102,ICA,ICA,LA TINGUIÑA,11010203,CHANCHAJALLA,835.1377652145584,620.6391298751147,0.7431577827350005,-14.029353125999933,-75.71968031399996
110103,ICA,ICA,LOS AQUIJES,11010301,LA ARNAO,295.74563401997494,248.92406566232884,0.8416829769514578,-14.079176014999973,-75.70447223999997
110103,ICA,ICA,LOS AQUIJES,11010302,SANTA GERTRUDRIS - EL NARANJO,187.56720225125287,178.00960219703828,0.9490443961444184,-14.083798266999963,-75.69670255999995
110103,ICA,ICA,LOS AQUIJES,11010303,EL PERO - LA HUAMAN,7871.121181128395,1235.5776673903945,0.15697606973105496,-14.071364520999964,-75.63128792799995
110103,ICA,ICA,LOS AQUIJES,11010304,LA PARIÑA - LA CABRERA,110.77786611995212,95.3557214796816,0.8607831584012355,-14.10808433099993,-75.69094835999994
110103,ICA,ICA,LOS AQUIJES,11010305,LA COMUNIDAD - SUNAMPE,253.82448544118003,197.2588938154547,0.7771468283392481,-14.10195466099998,-75.70279577199994
110103,ICA,ICA,LOS AQUIJES,11010306,LA CARBAJO - CHACALPAZA,347.9577666174079,249.48752845501122,0.717005201178141,-14.093549134999932,-75.70557534899996
110104,ICA,ICA,OCUCAJE,11010401,PARAYA,42380.62227975247,516.678796831101,0.01219139241091197,-14.367054727999971,-75.80263963699997
110104,ICA,ICA,OCUCAJE,11010402,PINILLA,2625.9577515014444,1254.6955108992079,0.4778049114391922,-14.360870974999955,-75.66107042199997
110104,ICA,ICA,OCUCAJE,11010403,CALLANGO,89870.97332048627,2677.2610599331565,0.02979005301729462,-14.546876865999934,-75.78023766599995
110104,ICA,ICA,OCUCAJE,11010404,CERRO BLANCO,670.6601268140868,579.7123329570335,0.8643906351059024,-14.377895290999959,-75.69508527699998
110104,ICA,ICA,OCUCAJE,11010405,LA BANDA,4430.601476030492,1354.3338520631614,0.3056771996736997,-14.41860309599997,-75.66545439599997
110105,ICA,ICA,PACHACUTEC,11010501,CHANCHAMAYO,4032.1839064584187,2988.654115335248,0.7411998521566115,-14.160261399999968,-75.65050279899998
110105,ICA,ICA,PACHACUTEC,11010502,LA  ARONES,55.77452468350725,55.77452654510156,1.0,-14.163116376999938,-75.69433778999996
110105,ICA,ICA,PACHACUTEC,11010503,ALTAMIRANO LAVALLE,55.003552938315934,55.0035514591519,0.9999999731078457,-14.168654243999981,-75.69346898399994
110106,ICA,ICA,PARCONA,11010601,VISTA ALEGRE - SANTA ISABEL,274.10627921902915,177.56683449974628,0.6478028704984848,-14.052074759999982,-75.71638116399998
110106,ICA,ICA,PARCONA,11010602,LA ALCANTARILLA,953.0911956111632,164.51470052270386,0.17261170943585302,-14.053427280999927,-75.69070818899996
110106,ICA,ICA,PARCONA,11010603,LAS MONJAS - LA CHAVEZ,496.0424507628624,356.2557276834026,0.7181960478090491,-14.066123129999937,-75.71035879699997
110107,ICA,ICA,PUEBLO NUEVO,11010701,TACARACA,238.67582685088288,216.8022484608662,0.9083544459503115,-14.121871588999966,-75.72084483999998
110107,ICA,ICA,PUEBLO NUEVO,11010702,LA CHIVILLONA,301.8213702213608,249.35799497528964,0.8261774002033268,-14.111762645999931,-75.70397633099998
110107,ICA,ICA,PUEBLO NUEVO,11010703,YAJASI - LAS GIULIANAS,1857.2672959482086,686.0357617849475,0.36937912129373873,-14.126089543999967,-75.65554458499997
110107,ICA,ICA,PUEBLO NUEVO,11010704,CALICANTO - TOMA ALTO,316.18854329393486,288.3510255911183,0.9119591196669694,-14.132426098999929,-75.70299400199997
110107,ICA,ICA,PUEBLO NUEVO,11010705,LA PONGO - LA RAMOS,353.52062839279347,314.37756760248226,0.8892764448618831,-14.12182426399994,-75.70350997399999
110108,ICA,ICA,SALAS,11010801,LAS PALMERAS,10607.713071198064,5872.009929990933,0.5535604036966785,-13.882678117999944,-75.98425129899994
110108,ICA,ICA,SALAS,11010802,RIO SECO,28666.853802256443,10863.00551979554,0.3789395793039725,-13.890489212999967,-75.80218695499997
110108,ICA,ICA,SALAS,11010803,MONZON,526.704925181489,476.1029710370832,0.9039273192158405,-13.985684898999978,-75.76075116499999
110108,ICA,ICA,SALAS,11010804,GUADALUPE,387.7026772329281,377.5963414325543,0.9739327675720382,-13.992505240999947,-75.75278561999994
110108,ICA,ICA,SALAS,11010805,VILLACURI,25555.475711331044,4152.543718686533,0.16249134884408886,-13.970669322999981,-75.91754319299997
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,11010901,HUAMANI,15670.281290916111,588.8033223951633,0.03757452157138277,-13.830697458999964,-75.61534549899994
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,11010902,TRAPICHE,13259.003326481636,451.1876908101522,0.03402877876265514,-13.902422488999946,-75.58803668199994
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,11010903,YANCAY,5773.268305120065,756.9614680072385,0.13111489506488408,-13.957018780999931,-75.64040007699998
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,11010904,CHAVALINA - SANTA ROSA,1335.8959947876706,1109.7286214457038,0.8306998641927105,-13.958827138999936,-75.69955390899997
110110,ICA,ICA,SAN JUAN BAUTISTA,11011001,EL OLIVO,1914.615031439437,1090.5076766026402,0.5695702053392843,-13.951385222999932,-75.73013609299994
110110,ICA,ICA,SAN JUAN BAUTISTA,11011002,ACEQUIA NUEVA,335.06935911001915,309.4452658914623,0.9235260028353018,-14.009527099999957,-75.73130409399994
110110,ICA,ICA,SAN JUAN BAUTISTA,11011003,LONGAR,363.53245265969525,208.9376691314156,0.574742825854404,-14.022698928999944,-75.73917950899994
110110,ICA,ICA,SAN JUAN BAUTISTA,11011004,CAMINO DE REYES,347.14669337191793,340.9050799142386,0.9820202422294361,-13.999634030999971,-75.74420749199999
110110,ICA,ICA,SAN JUAN BAUTISTA,11011005,SAN JUAN,273.3921003198498,268.8930181450896,0.9835434814338213,-13.986383518999958,-75.73514304099996
110111,ICA,ICA,SANTIAGO,11011101,LUJARAJA-SAN CAYETANO,689.0968619295008,656.8663904300956,0.9532279520049496,-14.150454206999939,-75.72101434999996
110111,ICA,ICA,SANTIAGO,11011102,SANTA ROSITA,373.00167454853056,348.2858610833196,0.9337380629855719,-14.175913416999947,-75.70641515899996
110111,ICA,ICA,SANTIAGO,11011103,EL PALTO - HUARANGO MOCHO,364.5087429034608,355.9170352993197,0.9764293510885236,-14.18350888599997,-75.69011592099997
110111,ICA,ICA,SANTIAGO,11011104,CHANCHAMAYO,2259.735514872583,2086.5498399396706,0.9233602013186586,-14.195657363999942,-75.65100947899998
110111,ICA,ICA,SANTIAGO,11011105,MERINO-CORTEZ II,467.9145658752297,467.9145658752297,1.0,-14.21020735999997,-75.67578478599995
110111,ICA,ICA,SANTIAGO,11011106,LOS CASTILLOS,95376.3040614497,3416.845661706402,0.035824890630118914,-14.338841546999959,-75.41604897399998
110111,ICA,ICA,SANTIAGO,11011107,LA CABRERA,121.41798639243932,121.41798639243932,1.0,-14.269919802999937,-75.65186857499998
110111,ICA,ICA,SANTIAGO,11011108,SAN ANTONIO,159686.8483243519,2183.0485034873905,0.013670809627686043,-14.651153024999928,-75.54567005399997
110111,ICA,ICA,SANTIAGO,11011109,LA ESPERANZA,541.7038877616202,503.76125673838135,0.9299568788770892,-14.289636043999963,-75.66549385599996
110111,ICA,ICA,SANTIAGO,11011110,LA VENTA BAJA,725.9212862217104,585.78178047351,0.8069494469881145,-14.28977488299995,-75.68278021099997
110111,ICA,ICA,SANTIAGO,11011111,SACTA,6921.895984689245,603.4610224794031,0.08718146354903587,-14.258684450999965,-75.77742057799998
110111,ICA,ICA,SANTIAGO,11011112,LA VENTA ALTA,402.7036116993025,379.9327059253418,0.9434549253783111,-14.243478552999932,-75.69925144499996
110111,ICA,ICA,SANTIAGO,11011113,SEBATIAN BARRANCA,392.75905869906524,378.0944165963113,0.9626624980940539,-14.221283931999949,-75.71309959299998
110111,ICA,ICA,SANTIAGO,11011114,SANTIAGUILLO,4516.16465907955,980.30269270428,0.21706531242908178,-14.215134181999929,-75.75304861499995
110111,ICA,ICA,SANTIAGO,11011115,MAYURIES - SANTIAGO,553.7932656410543,470.70940836837207,0.849973153471798,-14.18594479799998,-75.72102122599995
110111,ICA,ICA,SANTIAGO,11011116,SANTA MARGARITA,1770.1567046170117,1661.546054214076,0.9386434827381939,-14.214730827999972,-75.69135201699999
110111,ICA,ICA,SANTIAGO,11011117,HUANACO - SAN MATIAS,477.09016993632866,472.19287896340796,0.9897350830481914,-14.239091278999979,-75.68501105599995
110111,ICA,ICA,SANTIAGO,11011118,LAS FLORES,389.7457915805591,366.6507997849259,0.9407434479228762,-14.25687828599996,-75.67737894799996
110111,ICA,ICA,SANTIAGO,11011119,SANTA DOMINGUITA,761.4333591768507,728.1772755417513,0.9563243674127294,-14.269587717999968,-75.66771834999997
110112,ICA,ICA,SUBTANJALLA,11011201,MACACONA,17970.782436134683,1431.0624214242835,0.07963272754038689,-14.046042933999956,-75.88738517599995
110112,ICA,ICA,SUBTANJALLA,11011202,SUBTANJALLA - ARRABALES,631.3761394125396,327.26111390772127,0.5183298726052897,-14.024165214999982,-75.75276074799996
110113,ICA,ICA,TATE,11011301,LA SIGUAS - LA PUNO,218.47418169573163,218.27742265879414,0.9990993945581564,-14.142449331999956,-75.70240670899994
110113,ICA,ICA,TATE,11011302,LA PIEDRA,206.08236743750305,171.77988841673027,0.8335496653726311,-14.151742054999943,-75.70373164099993
110113,ICA,ICA,TATE,11011303,LA TATE,207.9744428566986,179.26713290786503,0.8619671265636525,-14.160930076999932,-75.70368362899995
110114,ICA,ICA,YAUCA DEL ROSARIO,11011401,PAMPAHUASI,64870.88989448967,2751.72088700214,0.04241842360229252,-14.032308612999941,-75.46098459399997
110114,ICA,ICA,YAUCA DEL ROSARIO,11011402,TINGUE,61287.084558651564,2671.378933774398,0.04358795907835844,-14.173007662999964,-75.40578377399999
110201,ICA,CHINCHA,CHINCHA ALTA,11020101,IRRIGACIÓN PAMPA ÑOCO LATERAL 1 AL 4,21247.52244099423,412.3060141993312,0.01940489839906427,-13.318478686999981,-76.02933820599998
110201,ICA,CHINCHA,CHINCHA ALTA,11020102,CAUCE ÑOCO ALTO,631.3129355161983,222.89427710973612,0.35306464444211766,-13.42012349199996,-76.11851471799997
110201,ICA,CHINCHA,CHINCHA ALTA,11020103,CAUCE ACEQUIA GRANDE ALTO,638.9495467739454,151.68471340700012,0.23739701228814677,-13.431166607999955,-76.12470073199995
110202,ICA,CHINCHA,ALTO LARAN,11020201,HIJAYA,439.3846577188842,401.57072258106734,0.9139388814026137,-13.44547672699997,-76.12086762599995
110202,ICA,CHINCHA,ALTO LARAN,11020202,SANTA EMILIA,373.75068058759774,371.6639354938154,0.99441674570197,-13.445536947999926,-76.09659495599993
110202,ICA,CHINCHA,ALTO LARAN,11020203,HUAMPULLO,12874.177813186014,985.7165490475855,0.07656539806666281,-13.403989733999936,-76.00540583999998
110202,ICA,CHINCHA,ALTO LARAN,11020204,QUEBRADA DE SAN JUAN,20512.085795489962,717.2875017883609,0.03496901821393866,-13.35694693299996,-75.87526077699994
110202,ICA,CHINCHA,ALTO LARAN,11020205,RIO CHICO,501.0819627786873,395.6049653491183,0.7895015082070416,-13.460170326999958,-76.02132631299997
110202,ICA,CHINCHA,ALTO LARAN,11020206,HUAMAMPALI,624.9958542466588,588.038485681535,0.9408678180598965,-13.468907396999953,-76.06298560199997
110202,ICA,CHINCHA,ALTO LARAN,11020207,EL TARO,431.2916556451606,349.41553723563965,0.8101606712352363,-13.459947678999981,-76.07251244899999
