dep,prov,dist,sector,ha_agricola,ha_territorial,intensidad_agricola
HUANUCO,PACHITEA,PANAO,CHAGRACOTO,1133.998243,1267.72639,0.8945133996934465
HUANUCO,PACHITEA,PANAO,COÑAYCA - TUNAPUCO,968.496121,1789.101566,0.5413309894783246
HUANUCO,PACHITEA,PANAO,HUAMAN - TIPSA,2223.673175,2844.270473,0.7818079173935157
HUANUCO,PACHITEA,PANAO,HUANCHAG,670.905092,918.769906,0.7302210135733375
HUANUCO,PACHITEA,PANAO,HUATUNA,24703.332148,145883.145777,0.16933643716294702
HUANUCO,PACHITEA,PANAO,ICHU YANUNA,1722.922335,2249.718923,0.7658389309818683
HUANUCO,PACHITEA,PANAO,PANAO - PURUPAMPA,480.576548,551.289472,0.8717317714349531
HUANUCO,PACHITEA,PANAO,RUMICHACA,1454.339742,3005.242577,0.48393422651818097
HUANUCO,PACHITEA,PANAO,TIRISHUANCA - TAMAR,1764.813762,2400.574119,0.735163204515078
HUANUCO,PACHITEA,UMARI,AURAGSHAY,764.743354,825.461864,0.9264429858627605
HUANUCO,PACHITEA,UMARI,CRUZ PUNTA,949.863271,1307.600518,0.7264170195136005
HUANUCO,PACHITEA,UMARI,HUIYAN,886.996579,2250.018088,0.39421753261923115
HUANUCO,PACHITEA,UMARI,PANAOCOCHA,658.116968,1504.431762,0.43745218934030994
HUANUCO,PACHITEA,UMARI,PINQUIRAY,610.408886,1349.908543,0.4521853640865506
HUANUCO,PACHITEA,UMARI,RACO,522.177925,628.790325,0.8304484090145628
HUANUCO,PACHITEA,UMARI,SAN MARCOS,875.059019,3138.720075,0.2787948584424178
HUANUCO,PACHITEA,UMARI,SANTO TORIBIO LA PUNTA,1376.724359,1539.711947,0.8941441038256749
HUANUCO,PACHITEA,UMARI,TAMBILLO,480.280642,889.382008,0.5400161434342845
HUANUCO,PACHITEA,UMARI,USHUMAYO,951.403681,2275.028876,0.41819411218761166
HUANUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,24698.199341,66395.190878,0.3719877752348436
HUANUCO,PUERTO INCA,CODO DEL POZUZO,QUINTORE,12789.068346,46000.855806,0.278018052532229
HUANUCO,PUERTO INCA,CODO DEL POZUZO,RIO CODO,14643.913343,76757.749575,0.19078091038470887
HUANUCO,PUERTO INCA,CODO DEL POZUZO,SAN JUAN DE CODO,13029.427588,27226.925913,0.47854934595384707
HUANUCO,PUERTO INCA,CODO DEL POZUZO,SANTA MARTHA,17090.571028,105748.347839,0.16161548976651713
HUANUCO,PUERTO INCA,HONORIA,ANTIGUA HONORIA,1048.518762,1992.2923,0.5262876145232303
HUANUCO,PUERTO INCA,HONORIA,DOS UNIDOS,1300.94232,3214.57051,0.40470175283229365
HUANUCO,PUERTO INCA,HONORIA,HONORIA,2696.796905,14572.554947,0.18505999221194772
HUANUCO,PUERTO INCA,HONORIA,MERCEDES,2928.529064,14281.128856,0.20506285557178647
HUANUCO,PUERTO INCA,HONORIA,MILAGROS,9056.251774,17256.296907,0.5248085277395952
HUANUCO,PUERTO INCA,HONORIA,NAZARETH,4110.26386,7840.67791,0.5242230209147821
HUANUCO,PUERTO INCA,HONORIA,SEMUYA,6171.188834,12535.654777,0.4922909049252609
HUANUCO,PUERTO INCA,HONORIA,TIERRA ROJA,5892.263429,23161.142854,0.2544029656111027
HUANUCO,PUERTO INCA,PUERTO INCA,NUEVO PORVENIR,2482.384088,17615.691441,0.14091891290865396
HUANUCO,PUERTO INCA,PUERTO INCA,NUEVO TRUJILLO,11964.673012,25544.250834,0.4683900533921605
HUANUCO,PUERTO INCA,PUERTO INCA,PLAYA ALTA,6353.510948,10470.425579,0.6068054158890077
HUANUCO,PUERTO INCA,PUERTO INCA,PUEBLO LIBRE,10339.93999,44396.369666,0.23290057425390392
HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO INCA,6740.174946,19433.550994,0.34683187586669006
HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO SIRA,4260.312689,43799.226274,0.09726913124785032
HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO SUNGARO,10257.336369,25405.496346,0.4037447735444452
HUANUCO,PUERTO INCA,PUERTO INCA,SAN ANTONIO,13154.874509,24532.051721,0.5362321365782514
HUANUCO,PUERTO INCA,PUERTO INCA,SELVA UNIDA,6276.808547,17952.314777,0.34963783918504315
HUANUCO,PUERTO INCA,PUERTO INCA,SHEBONYA,3707.720279,9729.336037,0.3810866707553109
HUANUCO,PUERTO INCA,TOURNAVISTA,BELLO HORIZONTE,5064.015085,19364.812034,0.26150602836261955
HUANUCO,PUERTO INCA,TOURNAVISTA,EL NARANJAL,1659.831639,23431.493442,0.07083763752014284
HUANUCO,PUERTO INCA,TOURNAVISTA,LA PAZ,2995.036887,5519.007344,0.5426767352024021
HUANUCO,PUERTO INCA,TOURNAVISTA,LEONCIO PRADO,2827.617931,11063.237458,0.25558684261588416
HUANUCO,PUERTO INCA,TOURNAVISTA,LOS CONQUISTADORES,5123.729185,14468.727288,0.3541243872396083
HUANUCO,PUERTO INCA,TOURNAVISTA,MACUYA,25107.925272,69152.564127,0.36308017770517975
HUANUCO,PUERTO INCA,TOURNAVISTA,SAN ANTONIO,8110.009571,18839.577713,0.4304772481924473
HUANUCO,PUERTO INCA,TOURNAVISTA,TOURNAVISTA,5110.104303,12149.865841,0.42058936039901246
HUANUCO,PUERTO INCA,YUYAPICHIS,DORADO,37881.92449,63562.69056,0.5959773596154077
HUANUCO,PUERTO INCA,YUYAPICHIS,LOS ANGELES,2339.744342,3022.356984,0.7741455937820481
HUANUCO,PUERTO INCA,YUYAPICHIS,MONTERRICO,6218.113004,10495.660423,0.5924460923272384
HUANUCO,PUERTO INCA,YUYAPICHIS,PAMPA HERMOSA,19598.203304,32098.252864,0.6105691604785284
HUANUCO,PUERTO INCA,YUYAPICHIS,TAHUANTINSUYO,5256.983158,46980.467538,0.1118972082120704
HUANUCO,PUERTO INCA,YUYAPICHIS,WEMBO,14848.546615,42554.016774,0.3489340781590396
HUANUCO,PUERTO INCA,YUYAPICHIS,YANAYACU,2787.329304,3927.202815,0.70974926310242
HUANUCO,PUERTO INCA,YUYAPICHIS,YUYAPICHIS,2744.758709,3898.611432,0.7040349511292359
HUANUCO,YAROWILCA,APARICIO POMARES,AGORAGRA,1438.43297,3846.179866,0.37399004209752684
HUANUCO,YAROWILCA,APARICIO POMARES,CHUPAN,862.140486,1245.316934,0.6923060808550766
HUANUCO,YAROWILCA,APARICIO POMARES,PARASHAPAMPA,617.395543,3033.480014,0.20352715038524066
HUANUCO,YAROWILCA,APARICIO POMARES,RAHUA,1016.296441,1618.360329,0.6279790864794486
HUANUCO,YAROWILCA,APARICIO POMARES,VILLA CASTILLA,676.985639,1226.880294,0.5517943700870951
HUANUCO,YAROWILCA,APARICIO POMARES,YACHAS,630.166852,7401.747478,0.0851375778318602
HUANUCO,YAROWILCA,CAHUAC,CAHUAC,877.808251,1909.213395,0.45977482312813966
HUANUCO,YAROWILCA,CAHUAC,SANTA ROSA,585.729134,1055.384812,0.5549910585599749
HUANUCO,YAROWILCA,CHACABAMBA,CHACABAMBA,378.408002,464.954443,0.8138603850270122
HUANUCO,YAROWILCA,CHACABAMBA,SHULLUYACU,785.52823,1179.828716,0.6657985344374344
HUANUCO,YAROWILCA,CHAVINILLO,AYAPITEG,770.354652,6499.621896,0.11852299477206389
HUANUCO,YAROWILCA,CHAVINILLO,CHAVINILLO,1609.69477,3243.944809,0.4962152147391852
HUANUCO,YAROWILCA,CHAVINILLO,JARPO,682.322237,4440.188717,0.1536696479560916
HUANUCO,YAROWILCA,CHAVINILLO,LLACSHAGAYAN,451.845836,2297.5094,0.19666767674595806
HUANUCO,YAROWILCA,CHAVINILLO,PARIAPAMPA,1839.913251,4135.486506,0.4449085369594481
HUANUCO,YAROWILCA,CHORAS,CHORAS,1328.612896,2489.97776,0.5335842421339538
HUANUCO,YAROWILCA,CHORAS,QUILCAYHUARIN,488.745887,1129.397034,0.4327493983838459
HUANUCO,YAROWILCA,CHORAS,TASHGA,955.093394,2484.025495,0.38449419940434226
HUANUCO,YAROWILCA,JACAS CHICO,JACAS CHICO,566.036115,1742.131277,0.32491013878973024
HUANUCO,YAROWILCA,JACAS CHICO,PUNTO UNION,903.045589,2052.647774,0.4399418158529131
HUANUCO,YAROWILCA,OBAS,COCHAMARCA,1090.233629,1634.885266,0.6668563547993955
HUANUCO,YAROWILCA,OBAS,COLQUILLAS,714.079592,1933.925545,0.36923840933079977
HUANUCO,YAROWILCA,OBAS,OBAS,1487.483646,2050.061687,0.7255799449511882
HUANUCO,YAROWILCA,OBAS,VILCABAMBA,690.198136,897.932029,0.7686529867618743
HUANUCO,YAROWILCA,OBAS,VILLA DE MANTA,1204.770652,5900.713154,0.20417373638698316
HUANUCO,YAROWILCA,PAMPAMARCA,CRUZ PAMPA,639.080972,1376.735548,0.4642002401466283
HUANUCO,YAROWILCA,PAMPAMARCA,PAMPAMARCA,1999.55037,5920.434401,0.3377371041662522
ICA,CHINCHA,ALTO LARAN,EL TARO,349.415538,431.291657,0.8101606704624941
ICA,CHINCHA,ALTO LARAN,GUANABANO,381.480973,451.58146,0.844766685062757
ICA,CHINCHA,ALTO LARAN,HIJAYA,401.57072,439.384659,0.9139388728635608
ICA,CHINCHA,ALTO LARAN,HUAMAMPALI,588.038487,624.99586,0.9408678115083835
ICA,CHINCHA,ALTO LARAN,HUAMPULLO,985.716548,12874.177808,0.07656539801613403
ICA,CHINCHA,ALTO LARAN,MAGDALENA II,265.195679,299.11014,0.8866154754900653
ICA,CHINCHA,ALTO LARAN,QUEBRADA DE SAN JUAN,717.287503,20512.085804,0.03496901825850027
ICA,CHINCHA,ALTO LARAN,RIO CHICO,395.604967,501.081961,0.7895015143041639
ICA,CHINCHA,ALTO LARAN,SANTA EMILIA,371.663936,373.75068,0.9944167486196948
ICA,CHINCHA,CHAVIN,MARCOCANCHA,813.804475,11999.312401,0.06782092571672517
ICA,CHINCHA,CHAVIN,PAMPACHACRA,279.346141,30630.256714,0.00911994122701299
ICA,CHINCHA,CHINCHA ALTA,CAUCE ACEQUIA GRANDE ALTO,151.684713,638.949551,0.237397010081004
ICA,CHINCHA,CHINCHA ALTA,CAUCE ÑOCO ALTO,222.894277,631.312931,0.3530646467940001
ICA,CHINCHA,CHINCHA ALTA,IRRIGACIÓN PAMPA ÑOCO LATERAL 1 AL 4,412.306012,21247.522459,0.019404898279109992
ICA,CHINCHA,CHINCHA BAJA,24 DE JUNIO,983.301402,1013.229144,0.9704630071319781
ICA,CHINCHA,CHINCHA BAJA,CAMPO ALEGRE,368.557091,379.430526,0.9713427511628309
ICA,CHINCHA,CHINCHA BAJA,CANYAR,637.966918,684.984063,0.9313602351650625
ICA,CHINCHA,CHINCHA BAJA,EL MOLINO,534.298762,539.154116,0.9909944970168789
ICA,CHINCHA,CHINCHA BAJA,LURINCHINCHA,858.899742,1012.282258,0.8484785100323273
ICA,CHINCHA,CHINCHA BAJA,SAN ANTONIO,924.669614,1032.929215,0.895191655509521
ICA,CHINCHA,CHINCHA BAJA,SAN PABLITO,388.963757,485.57005,0.8010456102059836
ICA,CHINCHA,CHINCHA BAJA,SAN PABLO,441.288333,532.832682,0.8281930668059134
ICA,CHINCHA,CHINCHA BAJA,SANTA ROSA,1239.77833,1342.945472,0.9231784579858205
ICA,CHINCHA,CHINCHA BAJA,ZUNINO,274.952033,282.899366,0.9719075616450833
ICA,CHINCHA,EL CARMEN,BUENAVENTURA,592.729821,1529.791704,0.387457860733699
ICA,CHINCHA,EL CARMEN,CHINCHAYSUYO,898.38735,913.444546,0.9835160261606073
ICA,CHINCHA,EL CARMEN,EL HORNO,581.559822,598.172946,0.9722268883755235
ICA,CHINCHA,EL CARMEN,EL RANCHO,726.384458,743.269225,0.9772831076115118
ICA,CHINCHA,EL CARMEN,GUAYABO,623.884339,720.543982,0.8658518488604904
ICA,CHINCHA,EL CARMEN,HOJA REDONDA,561.235661,616.428925,0.9104628907541936
ICA,CHINCHA,EL CARMEN,HUASCAR,780.746351,864.433764,0.9031881718585902
ICA,CHINCHA,EL CARMEN,HUAYNA CAPAC,836.96656,1162.260362,0.7201196800343088
ICA,CHINCHA,EL CARMEN,MAGDALENA,892.245272,1155.368327,0.7722604568162098
ICA,CHINCHA,EL CARMEN,SAN JOSE,459.619058,3574.50004,0.12858275363174987
ICA,CHINCHA,EL CARMEN,SAN NICOLAS,548.796202,716.775853,0.7656454939198405
ICA,CHINCHA,EL CARMEN,SANTA TERESA - LAS HUACAS,617.32453,663.092177,0.9309784542971618
ICA,CHINCHA,EL CARMEN,SINCHI ROCA,720.804095,736.950538,0.9780901944331031
ICA,CHINCHA,EL CARMEN,VIÑA VIEJA,1200.254756,60830.409941,0.019731163363260886
ICA,CHINCHA,EL CARMEN,WIRACOCHA - PUNTA LA ISLA,579.671524,670.333246,0.8647512673121989
ICA,CHINCHA,GROCIO PRADO,CAUCE DE ÑOCO BAJO,784.490308,1377.722323,0.5694110452473231
ICA,CHINCHA,GROCIO PRADO,"IRRIGACION PAMPA DE ÑOCO LATERAL 13, 14, 15",1611.489412,2717.177113,0.593074851208641
ICA,CHINCHA,GROCIO PRADO,"IRRIGACION PAMPA DE ÑOCO LATERAL 7, 8",566.777847,694.493647,0.8161022774625899
ICA,CHINCHA,GROCIO PRADO,IRRIGACION PAMPA DE ÑOCO LATERAL 9 AL 12,707.865391,712.822936,0.9930451943257897
ICA,CHINCHA,GROCIO PRADO,TOPARA,843.705994,12269.081651,0.06876684156154696
ICA,CHINCHA,PUEBLO NUEVO,IRRIGACION PAMPA DE ÑOCO LATERAL 5,74.939095,864.027425,0.08673231060923789
ICA,CHINCHA,PUEBLO NUEVO,IRRIGACION PAMPA DE ÑOCO LATERAL 6,370.774234,20192.425271,0.01836204561977502
ICA,CHINCHA,SAN JUAN DE YANAC,HUAÑUPIZA,611.115769,18029.092425,0.03389609163867826
ICA,CHINCHA,SAN JUAN DE YANAC,YANAC (SAN JUAN),476.177004,26103.607734,0.01824180813825893
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,BELLAVISTA,787.280827,15717.263646,0.0500901966609411
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,SAN PEDRO,554.920444,4928.579755,0.11259236363924885
ICA,CHINCHA,SUNAMPE,ACEQUIA GRANDE - HUACA GRANDE,381.368,743.811783,0.5127211059521491
ICA,CHINCHA,SUNAMPE,ACEQUIA GRANDE - LOMO LARGO,361.962792,482.437266,0.750279502661803
ICA,CHINCHA,SUNAMPE,CAUCE PILPA,172.113251,390.046566,0.44126334136216955
ICA,CHINCHA,TAMBO DE MORA,CRUZ VERDE,524.747579,594.435503,0.8827662149244137
ICA,CHINCHA,TAMBO DE MORA,EL COTE,239.570992,529.867057,0.45213415107631416
ICA,ICA,ICA,CACHICHE,1643.131969,85911.786628,0.0191258037283615
ICA,ICA,ICA,COMATRANA - SANTA MARIA,116.463115,2738.064766,0.04253482841099457
ICA,ICA,LA TINGUIÑA,CHANCHAJALLA,620.63913,835.137771,0.7431577777362915
ICA,ICA,LA TINGUIÑA,EX CAU SEÑOR DE LUREN,1072.361369,1225.467805,0.8750628654826228
ICA,ICA,LA TINGUIÑA,TINGUIÑA,1087.996144,6097.987382,0.17841889066736016
ICA,ICA,LOS AQUIJES,EL PERO - LA HUAMAN,1235.57767,7871.121193,0.1569760698258378
ICA,ICA,LOS AQUIJES,LA ARNAO,248.924069,295.745637,0.8416829797560125
ICA,ICA,LOS AQUIJES,LA CARBAJO - CHACALPAZA,249.487528,347.957771,0.7170051908396666
ICA,ICA,LOS AQUIJES,LA COMUNIDAD - SUNAMPE,197.258895,253.824484,0.7771468374185683
ICA,ICA,LOS AQUIJES,LA PARIÑA - LA CABRERA,95.355723,110.777864,0.8607831885980398
ICA,ICA,LOS AQUIJES,SANTA GERTRUDRIS - EL NARANJO,178.009602,187.567197,0.9490444216639864
ICA,ICA,OCUCAJE,CALLANGO,2677.26106,89870.973351,0.029790053007923832
ICA,ICA,OCUCAJE,CERRO BLANCO,579.712333,670.660109,0.864390658129929
ICA,ICA,OCUCAJE,LA BANDA,1354.333852,4430.601489,0.3056771987646484
ICA,ICA,OCUCAJE,PARAYA,516.678801,42380.622287,0.012191392507195161
ICA,ICA,OCUCAJE,PINILLA,1254.695494,2625.957733,0.4778049083701683
ICA,ICA,PACHACUTEC,ALTAMIRANO LAVALLE,55.003551,55.003551,1.0
ICA,ICA,PACHACUTEC,CHANCHAMAYO,2988.654098,4032.1839,0.7411998490445835
ICA,ICA,PACHACUTEC,LA  ARONES,55.774527,55.774525,1.000000035858665
ICA,ICA,PARCONA,LA ALCANTARILLA,164.514698,953.091199,0.17261170617524507
ICA,ICA,PARCONA,LAS MONJAS - LA CHAVEZ,356.255728,496.042458,0.7181960379689917
ICA,ICA,PARCONA,VISTA ALEGRE - SANTA ISABEL,177.566834,274.106275,0.6478028786462477
ICA,ICA,PUEBLO NUEVO,CALICANTO - TOMA ALTO,288.351027,316.188548,0.9119591105494433
ICA,ICA,PUEBLO NUEVO,LA CHIVILLONA,249.357991,301.821369,0.8261773903755635
ICA,ICA,PUEBLO NUEVO,LA PONGO - LA RAMOS,314.377567,353.520631,0.8892764365992547
ICA,ICA,PUEBLO NUEVO,TACARACA,216.802248,238.675824,0.9083544548692958
ICA,ICA,PUEBLO NUEVO,YAJASI - LAS GIULIANAS,686.035774,1857.267284,0.3693791302469311
ICA,ICA,SALAS,GUADALUPE,377.596352,387.702676,0.9739327979258003
ICA,ICA,SALAS,LAS PALMERAS,5872.009934,10607.713072,0.5535604040327684
ICA,ICA,SALAS,MONZON,476.102973,526.704919,0.9039273335512555
ICA,ICA,SALAS,RIO SECO,10863.005521,28666.853835,0.37893957891315977
ICA,ICA,SALAS,VILLACURI,4152.543723,25555.47571,0.16249134902134052
ICA,ICA,SAN JOSE DE LOS MOLINOS,CHAVALINA - SANTA ROSA,1109.728623,1335.895995,0.8306998652241636
ICA,ICA,SAN JOSE DE LOS MOLINOS,HUAMANI,588.803322,15670.281291,0.03757452154596425
ICA,ICA,SAN JOSE DE LOS MOLINOS,TRAPICHE,451.18769,13259.003324,0.03402877870792213
ICA,ICA,SAN JOSE DE LOS MOLINOS,YANCAY,756.961468,5773.268315,0.13111489483925015
ICA,ICA,SAN JUAN BAUTISTA,ACEQUIA NUEVA,309.445266,335.069361,0.9235259979500184
ICA,ICA,SAN JUAN BAUTISTA,CAMINO DE REYES,340.905071,347.146695,0.98202021194527
ICA,ICA,SAN JUAN BAUTISTA,EL OLIVO,1090.507668,1914.615029,0.5695702015718377
ICA,ICA,SAN JUAN BAUTISTA,LONGAR,208.937686,363.532449,0.5747428780422296
ICA,ICA,SAN JUAN BAUTISTA,SAN JUAN,268.893018,273.392096,0.9835434964440231
ICA,ICA,SANTIAGO,CHANCHAMAYO,2086.54984,2259.735521,0.923360198841606
ICA,ICA,SANTIAGO,EL PALTO - HUARANGO MOCHO,355.917035,364.508737,0.9764293660812855
ICA,ICA,SANTIAGO,HUANACO - SAN MATIAS,472.192879,477.090167,0.9897350892163744
ICA,ICA,SANTIAGO,LA CABRERA,121.417986,121.417989,0.9999999752919643
ICA,ICA,SANTIAGO,LA ESPERANZA,503.761257,541.703892,0.9299568720839096
ICA,ICA,SANTIAGO,LA VENTA ALTA,379.932706,402.703614,0.9434549201736242
ICA,ICA,SANTIAGO,LA VENTA BAJA,585.781786,725.921287,0.8069494537360219
ICA,ICA,SANTIAGO,LAS FLORES,366.6508,389.74579,0.9407434522897604
ICA,ICA,SANTIAGO,LOS CASTILLOS,3416.845662,95376.304096,0.03582489062021957
ICA,ICA,SANTIAGO,LUJARAJA-SAN CAYETANO,656.866388,689.096865,0.9532279442310335
ICA,ICA,SANTIAGO,MAYURIES - SANTIAGO,470.709408,553.793265,0.8499731537905214
ICA,ICA,SANTIAGO,MERINO-CORTEZ II,467.914566,467.91457,0.9999999914514309
ICA,ICA,SANTIAGO,SACTA,603.461023,6921.895998,0.0871814634565967
ICA,ICA,SANTIAGO,SAN ANTONIO,2183.048512,159686.848341,0.013670809679568938
ICA,ICA,SANTIAGO,SANTA DOMINGUITA,728.177276,761.433355,0.9563243732604806
ICA,ICA,SANTIAGO,SANTA MARGARITA,1661.546054,1770.156714,0.9386434776418332
ICA,ICA,SANTIAGO,SANTA ROSITA,348.285861,373.001679,0.9337380516187971
ICA,ICA,SANTIAGO,SANTIAGUILLO,980.302693,4516.164658,0.21706531254644967
ICA,ICA,SANTIAGO,SEBATIAN BARRANCA,378.094417,392.759058,0.9626625008353087
ICA,ICA,SUBTANJALLA,MACACONA,1431.062419,17970.782399,0.07963272757003795
ICA,ICA,SUBTANJALLA,SUBTANJALLA - ARRABALES,327.261095,631.376143,0.5183298397133134
ICA,ICA,TATE,LA PIEDRA,171.77989,206.082366,0.8335496788696612
ICA,ICA,TATE,LA SIGUAS - LA PUNO,218.277423,218.474188,0.999099367290016
ICA,ICA,TATE,LA TATE,179.267138,207.974438,0.8619671711770654
ICA,ICA,YAUCA DEL ROSARIO,PAMPAHUASI,2751.720888,64870.889881,0.042418423626495526
ICA,ICA,YAUCA DEL ROSARIO,TINGUE,2671.378988,61287.084522,0.04358795998920564
ICA,NASCA,CHANGUILLO,CABILDO,1142.697757,20032.65365,0.05704175677194918
ICA,NASCA,CHANGUILLO,CHANGUILLO,520.566409,43496.477552,0.011968013004677525
ICA,NASCA,CHANGUILLO,CHIQUERILLO,387.049571,5613.531475,0.06894939000943252
ICA,NASCA,CHANGUILLO,COYUNGO,632.201543,23156.86729,0.027300823340340525
ICA,NASCA,CHANGUILLO,SAN JAVIER,1026.401045,3172.251301,0.3235560324859648
ICA,NASCA,EL INGENIO,ESTUDIANTE,596.158246,4382.471498,0.1360324297082285
ICA,NASCA,EL INGENIO,INGENIO,915.92928,28877.82195,0.03171739480857904
ICA,NASCA,EL INGENIO,MOLINO,206.085995,17889.035764,0.011520240538326199
ICA,NASCA,EL INGENIO,SAN PABLO,151.351555,9982.999998,0.015160929082472388
ICA,NASCA,MARCONA,,18.052094,194392.094316,9.286434236700422e-05
ICA,NASCA,NASCA,AJA,1569.161376,9023.58023,0.17389565294528334
ICA,NASCA,NASCA,CAHUACHI,667.39521,14230.310713,0.04689955289523691
ICA,NASCA,NASCA,CANTAYO,237.517748,1300.226469,0.18267413690068482
ICA,NASCA,NASCA,MANCHA VERDE,1906.837655,9466.451907,0.20143108249353514
ICA,NASCA,NASCA,POROMA,724.353358,38239.078423,0.018942751443620478
ICA,NASCA,NASCA,SANTA CATALINA,800.448528,16514.288552,0.04847005824559483
ICA,NASCA,NASCA,SOYSONGO,1605.241389,15043.892322,0.10670386058616727
ICA,NASCA,NASCA,TIERRAS BLANCAS,447.26395,10521.230625,0.042510611727988805
ICA,NASCA,VISTA ALEGRE,CHAUCHILLA,1522.674622,6340.486393,0.24015107479468098
ICA,NASCA,VISTA ALEGRE,PAJONAL ALTO,1291.30042,2367.117475,0.5455159845837394
ICA,NASCA,VISTA ALEGRE,PANGARAVI,511.936175,598.981523,0.8546777410360953
ICA,NASCA,VISTA ALEGRE,SANTA LUISA,1204.424626,9102.344761,0.13232026006754766
ICA,NASCA,VISTA ALEGRE,TARUGA,1146.478171,35000.970545,0.032755610863018716
ICA,PALPA,LLIPATA,JAURANGA II,320.746469,881.434577,0.3638914076773278
ICA,PALPA,LLIPATA,PIEDRAS GORDAS,325.323077,2985.012002,0.10898551723813137
ICA,PALPA,LLIPATA,SAN ANTONIO II,304.737758,14383.412569,0.021186749426682597
ICA,PALPA,PALPA,AGUA RICA,285.205495,2871.45348,0.09932443516375546
ICA,PALPA,PALPA,CAPILLA I,228.545278,3397.284185,0.06727293495465997
ICA,PALPA,PALPA,JAURANGA I,177.416504,219.992003,0.8064679696561515
ICA,PALPA,PALPA,MOLLAQUE,492.237745,6112.965376,0.08052356176145958
ICA,PALPA,PALPA,SAN ANTONIO,108.404787,189.662238,0.5715675832107391
ICA,PALPA,PALPA,YUNAMA I,166.760223,341.010584,0.4890177338308068
ICA,PALPA,RIO GRANDE,FLORITA,491.791169,3549.507484,0.1385519459296342
ICA,PALPA,RIO GRANDE,HUARACO,124.375022,3282.924607,0.03788543353533065
ICA,PALPA,RIO GRANDE,LA COMUNIDAD,229.284982,1525.467957,0.15030468581648485
ICA,PALPA,RIO GRANDE,PALMAR,446.183679,18522.580891,0.024088634387705532
ICA,PALPA,RIO GRANDE,SAN JACINTO,219.074305,760.442147,0.2880880627990758
ICA,PALPA,RIO GRANDE,SANTA ROSA,532.833171,3724.563081,0.14305924195998335
ICA,PALPA,SANTA CRUZ,CAPILLA II,335.884442,1446.955467,0.23213184487038535
ICA,PALPA,SANTA CRUZ,EL CARMEN,805.022663,12423.950105,0.06479603155167371
ICA,PALPA,SANTA CRUZ,LAS MONJAS,808.153147,11499.507627,0.07027719561683804
ICA,PALPA,TIBILLO,TIBILLO,411.521889,33584.125917,0.012253464330649473
ICA,PISCO,HUANCANO,HUANCANO,283.928134,31851.819668,0.008914031818572959
ICA,PISCO,HUANCANO,PAMPANO,540.473305,39036.658437,0.013845275867355613
ICA,PISCO,HUANCANO,QUITASOL,99.246929,18944.517105,0.005238820733720676
ICA,PISCO,HUMAY,BERNALES BAJO,753.848948,4395.244106,0.17151469402368613
ICA,PISCO,HUMAY,CASACONCHA,852.826733,2459.755264,0.3467120267945486
ICA,PISCO,HUMAY,CHUNCHANGA,606.887669,18455.103331,0.03288454462243943
ICA,PISCO,HUMAY,HUAYA - PARIAHUANA,301.780269,41092.39695,0.007343944169701202
ICA,PISCO,HUMAY,LA CUCHILLA,649.229385,1395.868017,0.4651080023993414
ICA,PISCO,HUMAY,LA FLORESTA,594.955198,732.977801,0.8116960666316277
ICA,PISCO,HUMAY,MIRAFLORES,123.632562,308.957879,0.40015992600726
ICA,PISCO,HUMAY,MONTESIERPE - PALLASCA,476.771702,12385.077816,0.038495656554056484
ICA,PISCO,HUMAY,MURGA,920.171354,2756.590387,0.333807793257751
ICA,PISCO,HUMAY,RANCHOS-TIERRAS ALTAS,721.797075,3047.603579,0.236840867353503
ICA,PISCO,HUMAY,SAN IGNACIO,219.911133,432.051846,0.5089924624462778
ICA,PISCO,HUMAY,SANTA AYDE - SANTA ISABEL,1117.313539,3502.272486,0.3190253024190306
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 1,417.166104,499.905067,0.8344906494016394
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 2,777.991715,829.723205,0.9376521113447707
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 3 CENTRO,827.714865,827.714866,0.9999999987918545
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 3 ESTE,360.109242,362.364296,0.9937768316997765
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 3 NORTE,735.265787,860.947102,0.8540197014334105
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 4 ESTE,776.462551,2786.91495,0.27861006343232686
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 4 NORTE,517.380766,519.619126,0.9956923063682609
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 5,1293.820011,6155.656976,0.21018390336635287
ICA,PISCO,INDEPENDENCIA,CABEZA DE TORO LAT 6,763.742208,4676.567662,0.16331255382144408
ICA,PISCO,INDEPENDENCIA,CONDOR CENTRO,480.8077,533.704884,0.9008868279346681
ICA,PISCO,INDEPENDENCIA,CONDOR NORTE,1193.015588,1298.648339,0.9186594647467531
ICA,PISCO,INDEPENDENCIA,MANRIQUE NORTE,1010.432354,1010.999419,0.9994391045243519
