h3,sectores,ha_agricola,ha_cosechada,clientes,sam_usd,horas_capital,horas_puerto,costo_viaje,region_nat,dep,prov,prospectos,empresas,exportadores,fob_export,centro_lat,centro_lon,km2,sam_por_km2,res
858e62d3fffffff,8,1694.7535425213682,854.1105926300279,35.11646292383562,171499.3179478495,0.43382974286511444,0.5413234548831227,16.549216145090984,COSTA,LIMA,LIMA,152,272,22,70087590.4768,-11.863059450700188,-77.05776658541028,298.46235969973986,574.6095357564747,5
858e6d97fffffff,2,2277.4266889163646,1568.806351516693,80.95458898904559,171341.37057985732,2.195593280440935,13.143171383882162,81.09680484347166,SIERRA,CUSCO,ANTA,0,0,0,0.0,-13.394871793952435,-72.50775493967583,286.69339926562805,597.6467230105483,5
858f558ffffffff,9,4795.554045638665,2485.000975389891,48.938295587191185,171188.75214256614,2.593394967000629,8.147190388009689,99.17224321256344,SIERRA,AMAZONAS,LUYA,0,5,0,0.0,-6.117597020975058,-78.11486395392383,298.71144211739056,573.0907089768951,5
858e6413fffffff,2,2926.965214071862,1496.883940849934,65.90784696479727,170123.66189699806,4.376308594488917,9.259853348995282,154.4502481916429,SELVA ALTA,PASCO,OXAPAMPA,0,0,0,0.0,-10.56362001242888,-75.61175549723806,296.0282242062574,574.6873033919379,5
85b33447fffffff,1,957.1814581821184,764.5469747072647,32.77708649291601,169916.63737834673,3.275954213563385,7.518722401633801,110.78066340739186,SIERRA,AREQUIPA,CAYLLOMA,1,0,0,0.0,-15.80313283354068,-72.26942893690952,283.17383906455416,600.043556070204,5
858f596bfffffff,4,1678.61685775518,845.9781338134921,34.78209967980759,169866.3781947197,1.2997526508961523,4.309626126918357,50.53480529752622,SIERRA,LIMA,CAJATAMBO,1,8,0,0.0,-10.528285992523019,-76.9295815083756,298.6769331222322,568.7294844600626,5
858b66c7fffffff,2,6410.92525267604,2141.2074808166126,100.43954816884921,168628.75718441245,1.1811638648659624,7.843835662316064,40.070789825789504,SIERRA,PUNO,SAN ANTONIO DE PUTINA,0,10,0,0.0,-14.878026839021098,-69.75138776032873,276.3907811984218,610.1099191993432,5
858f4e33fffffff,1,11664.435328324686,2853.2373329314923,34.270478867453015,168402.79521385385,2.113200820753288,13.73025027179074,76.0511338190391,SELVA BAJA,UCAYALI,PADRE ABAD,0,0,0,0.0,-8.594103273856325,-75.1426171005147,294.752264434625,571.3367309895765,5
858e66d3fffffff,5,1661.5248529095988,837.364219151791,34.427941544483126,168136.7655402345,2.0224772068399868,3.6197903447411037,80.14415969844997,SIERRA,LIMA,OYON,0,0,0,0.0,-10.69516059682181,-76.94554344376174,298.6769331222231,562.9385697201812,5
858f4e77fffffff,3,11620.12570667616,2842.3987571121693,34.14029580161328,167763.08450943936,0.644023042730078,12.673294480689599,22.813412969272136,SELVA BAJA,UCAYALI,PADRE ABAD,0,0,0,0.0,-8.733487492858874,-75.44570737587689,295.48886701232067,567.747564250684,5
85b32043fffffff,1,6360.16409155158,2124.2535820187345,99.64427636533868,167293.56902103737,1.1745308327902548,6.346813547832812,40.63973633729493,SIERRA,PUNO,CHUCUITO,0,0,0,0.0,-16.43871596056359,-69.43736297207069,273.154631889159,612.4500538908011,5
858e6673fffffff,2,1645.096522393921,829.0847786546248,34.0875351992655,166474.3129134833,1.5665280883890198,2.651234387283572,65.21218997550076,SIERRA,LIMA,CANTA,0,0,0,0.0,-11.459262388393235,-76.87121977198149,298.30925021712636,558.0595063422065,5
858f5437fffffff,2,8570.567023721413,2634.173458672084,90.74254556531908,166248.32181975225,1.849102904126342,5.062847914530838,67.64501280815185,SELVA ALTA,CAJAMARCA,CUTERVO,0,4,0,0.0,-5.9582128044267435,-78.83008606223677,299.57633153401815,554.9447814133275,5
858f55a3fffffff,7,4648.37855065861,2408.7363258627856,47.43637989445169,165934.97143405478,2.021517318257953,7.935202399846595,71.49414943466326,SIERRA,AMAZONAS,CHACHAPOYAS,0,72,0,0.0,-6.314047544750132,-77.84207001398737,298.4815075940972,555.9304922156468,5
85b32077fffffff,1,6308.257645759966,2106.9171655653977,98.83106146157976,165928.2560437809,1.2513713483919031,6.632221184466022,42.83892300045946,SIERRA,PUNO,CHUCUITO,0,0,0,0.0,-16.698818527833904,-69.02908505247457,271.30191344410383,611.6000213097169,5
858e638ffffffff,4,1635.1512037670086,824.0726032714778,33.88146133420774,165467.90382891987,2.9690850558812256,4.858456761748237,117.225638893814,SIERRA,LIMA,YAUYOS,0,1,0,0.0,-12.821755938463035,-75.67205359078089,295.12394091298995,560.6725883268956,5
858f5877fffffff,4,7743.285570731738,1383.7876563122754,104.99269013396179,164879.6698578652,0.9066248890972133,3.9774923611478323,32.96396561045441,SIERRA,ANCASH,AIJA,2,1,0,0.0,-9.70799920033593,-77.58671913982705,299.86555588428826,549.8453110816394,5
858f5cd7fffffff,3,1897.55321414972,846.800857228736,42.95520616596197,164748.16482474728,3.9887256991521234,7.870165919711165,145.73187507867536,SIERRA,LA LIBERTAD,PATAZ,1,3,0,0.0,-7.774097777882478,-77.54554861708336,299.15297599895536,550.715446752977,5
85b3244bfffffff,1,6262.518667967752,2091.640643448296,98.1144718770674,164725.1680843998,0.7628688112328482,7.773177630615253,26.96457345681688,SIERRA,PUNO,MOHO,0,8,0,0.0,-15.379573080747447,-69.50327759746172,274.9016055130731,599.2150092283335,5
858e6d53fffffff,7,7795.204619970785,2388.7581555762636,29.4877897606357,164617.89738558372,1.9719476934786846,11.066030147020639,72.50299897720541,SIERRA,APURIMAC,ANDAHUAYLAS,0,31,1,58760.0,-13.756479328315308,-73.26378062545577,288.47518699887013,570.6483774156579,5
85b3206bfffffff,3,6241.022604416145,2084.4610975527016,97.7776944501849,164159.7497807702,1.4568655789943306,6.967076665708611,50.84117105753534,SIERRA,PUNO,CHUCUITO,0,0,0,0.0,-16.84845514659234,-69.3244152934934,272.10086583453926,603.3047681685564,5
