h3,dep,prov,centro_lat,centro_lon,sam_usd,clientes,cluster,horas_al_territorio
868f58047ffffff,ANCASH,HUARAZ,-9.471526071162671,-77.41653632780502,106729.19809222288,67.96341618832056,-1,
868e6825fffffff,AYACUCHO,PARINACOCHAS,-14.874925664757566,-73.52589517270506,106447.55549481664,34.26966748623997,-1,
868e604cfffffff,LIMA,HUAROCHIRI,-12.158229271969498,-76.15774088496683,105820.13355784216,21.66789256741703,-1,
868b66887ffffff,PUNO,SAN ANTONIO DE PUTINA,-14.951921302380471,-69.89913549471666,104726.80165693036,62.37792897973809,-1,
868e6c247ffffff,APURIMAC,ANDAHUAYLAS,-13.663705432860707,-73.4016144173234,104281.79873553704,18.67986291777128,-1,
868f4e7afffffff,UCAYALI,PADRE ABAD,-8.700415718100235,-75.67137808662734,104221.35557119068,21.209361513887536,-1,
868e630c7ffffff,ICA,CHINCHA,-13.225062898127243,-75.8568994037402,103897.67821228383,14.123541387106684,-1,
868e65637ffffff,JUNIN,CONCEPCION,-11.751200865535663,-74.88294835687802,102938.95704604746,35.20691792973585,-1,
86b3204dfffffff,PUNO,CHUCUITO,-16.657125313431905,-69.4735428049629,102922.67765543892,61.30334714342524,-1,
868b69adfffffff,UCAYALI,ATALAYA,-10.725883652610202,-74.00248103537396,102560.71518019788,20.87141616474005,-1,
868f590a7ffffff,HUANUCO,LAURICOCHA,-10.067050161597908,-76.71760108083019,101939.41158146904,34.25247268422615,-1,
868f5e367ffffff,ANCASH,SANTA,-8.925009959460665,-78.07785162624303,101734.19827634215,64.78268160570008,-1,
868f7320fffffff,AMAZONAS,BONGARA,-5.602880333226365,-77.87668961835836,101582.38082204008,29.039691667239577,-1,
868f55ac7ffffff,AMAZONAS,CHACHAPOYAS,-6.480423766458539,-77.85834595793901,100731.1977190801,28.796361134303687,-1,
868f58c87ffffff,ANCASH,HUAYLAS,-9.080594955187404,-77.96700944310655,100582.14367885364,64.04907198920951,-1,
868e6399fffffff,LIMA,YAUYOS,-12.617920685406633,-75.82159085648986,99285.24876005978,20.329799550728502,-1,
868f5eaf7ffffff,ANCASH,SANTA,-8.763642856129925,-78.12497210813333,98756.7379390698,62.88668332497276,-1,
868f58c07ffffff,ANCASH,HUAYLAS,-9.011421099718325,-77.8130175404003,98103.57735359854,62.4707612951845,-1,
868b6504fffffff,CUSCO,CHUMBIVILCAS,-14.369794603458171,-72.04933812676227,97431.33212646186,46.03391125132133,-1,
868f5c61fffffff,ANCASH,SIHUAS,-8.66586878868845,-77.65321513818029,97254.28379912052,61.92994498305245,-1,
868f4dca7ffffff,UCAYALI,CORONEL PORTILLO,-8.240701459164587,-73.79063570569316,97115.88083885198,19.763375885510023,-1,
868b6c477ffffff,CUSCO,LA CONVENCION,-12.62108730420551,-72.40349316922075,97063.0550341476,45.85990937108957,-1,
868b6d8c7ffffff,CUSCO,LA CONVENCION,-12.298001499630642,-73.86763716140386,97019.44753656288,45.83930589959951,-1,
868f0b91fffffff,PIURA,PAITA,-4.931661125212137,-81.08934583388624,96913.17883459743,24.787920440884456,-1,
868e606c7ffffff,LIMA,YAUYOS,-12.464850731910891,-75.93368902039654,96912.22604925104,19.84389578715275,-1,
868e660f7ffffff,LIMA,HUARAL,-11.337636669937588,-76.75422616827511,96894.33231022426,19.840231837752707,-1,
868e60b47ffffff,JUNIN,CONCEPCION,-11.777926528632104,-75.13623697594323,96749.76970090123,33.09010795647326,-1,
868b652cfffffff,APURIMAC,COTABAMBAS,-13.949940881323906,-72.16013125829431,96323.90308469551,17.25437542451623,-1,
868f42d27ffffff,AMAZONAS,RODRIGUEZ DE MENDOZA,-6.452969538986452,-77.54282364376056,96123.54225231391,27.47915540452099,-1,
86b322797ffffff,TACNA,CANDARAVE,-17.218146925378253,-70.41627408566578,95138.6593006854,28.88759702074457,-1,
868f55aa7ffffff,AMAZONAS,LUYA,-6.3249462565482215,-77.96832316925729,94526.99419912104,27.022744924460717,-1,
868e6314fffffff,ICA,CHINCHA,-13.038784666826682,-75.64997413842927,94343.73810351004,12.82480718189658,-1,
868e69617ffffff,AREQUIPA,LA UNION,-15.429472083945324,-73.17612143970452,94303.81884397754,18.191299419248253,-1,
86b334d77ffffff,AREQUIPA,CASTILLA,-15.189619640331308,-72.11560464236528,94283.1549798943,18.187313339540086,-1,
868f5d42fffffff,HUANUCO,HUACAYBAMBA,-8.923537448688212,-76.86063306531582,93788.45931784592,31.51368632643895,-1,
868e66007ffffff,LIMA,HUARAL,-11.222280981991888,-76.70112601348728,93690.7041494228,19.184252030505014,-1,
868e66777ffffff,LIMA,CANTA,-11.504400471538606,-76.77012613256709,93682.3062797774,19.182532469858536,-1,
868e6c2efffffff,APURIMAC,ANDAHUAYLAS,-13.728509475917894,-73.49043598574018,93550.5268751896,16.757584152777987,-1,
868f0b907ffffff,PIURA,PAITA,-4.874561331152265,-81.06221247346441,92599.5007412975,23.684591557546533,-1,
868f55b57ffffff,AMAZONAS,CHACHAPOYAS,-6.251333137140326,-77.75253222649796,92579.1240276782,26.465900826805537,-1,
868b65337ffffff,CUSCO,CHUMBIVILCAS,-14.3775864268287,-72.11198468848121,92474.9968281181,43.69216456392507,-1,
868f58acfffffff,ANCASH,HUARI,-9.551130077199598,-77.08818590658694,92456.77225730366,58.87496771897676,-1,
868b6698fffffff,PUNO,AZANGARO,-15.065977223150254,-69.94822045421486,92016.98244736032,54.80763954612196,-1,
86b3318e7ffffff,MOQUEGUA,MARISCAL NIETO,-17.125974504930983,-70.90393256904805,91949.817637416,26.832350307428133,-1,
868f54357ffffff,CAJAMARCA,JAEN,-5.963516762760986,-78.89335761200489,89642.1499790291,48.92895633475656,-1,
868f464a7ffffff,AMAZONAS,BONGARA,-5.924312059657295,-77.78315252826825,89528.520483845,25.593814687506438,-1,
86b3227a7ffffff,TACNA,CANDARAVE,-17.152498138795124,-70.32901495615255,89384.92800348737,27.14055252483896,-1,
868e6bb37ffffff,AYACUCHO,PARINACOCHAS,-15.2613647683109,-73.58008402024635,89236.01247745847,28.72859279092956,-1,
868f55b97ffffff,AMAZONAS,LUYA,-6.221277699887064,-78.04160729758391,88599.47163881543,25.328224416977843,-1,
868f4a427ffffff,HUANUCO,HUANUCO,-9.550962556536271,-75.93676442586182,87974.83865039887,29.56026242474182,-1,
86b336817ffffff,AREQUIPA,CONDESUYOS,-15.775945246671618,-72.91300884650246,87787.83766268866,16.934360239774264,-1,
868e6cc2fffffff,AYACUCHO,LA MAR,-12.859196359155924,-73.9993512870221,87735.47755758828,28.245511403889648,-1,
868b6431fffffff,CUSCO,ESPINAR,-14.905524850863324,-71.1640241537256,87268.17463075122,41.23206896937968,-1,
868f4a9b7ffffff,UCAYALI,PADRE ABAD,-9.014717702035028,-75.51270521874795,86990.91073184878,17.70291380324465,-1,
868f42d97ffffff,AMAZONAS,CHACHAPOYAS,-6.58405682637489,-77.78499413279725,86891.25162753949,24.839889904379977,-1,
868f581b7ffffff,ANCASH,YUNGAY,-9.22446471375433,-77.72878241427699,86785.30634363004,55.26347053564919,-1,
868b66c77ffffff,PUNO,SAN ANTONIO DE PUTINA,-14.926581605002152,-69.71427521917583,86512.0450272841,51.52875973699438,-1,
868f464c7ffffff,AMAZONAS,CHACHAPOYAS,-6.07963662253097,-77.67329537371339,86450.83761668827,24.713987292356567,-1,
868e6b3a7ffffff,AREQUIPA,CARAVELI,-15.727583031289493,-73.8512796898062,86282.73417474418,16.644024296418124,-1,
868f58007ffffff,ANCASH,CARHUAZ,-9.37394118800574,-77.55417316576303,86131.34142446276,54.84703631925489,-1,
868f44687ffffff,LORETO,ALTO AMAZONAS,-5.866493736129194,-76.48962072766392,86079.06418396531,24.70938105904908,-1,
868f4908fffffff,UCAYALI,ATALAYA,-9.864073311915696,-73.61900925834648,85976.91196194153,17.496561982471125,-1,
86b335747ffffff,MOQUEGUA,GENERAL SANCHEZ CERRO,-16.607887836696058,-71.02872274487977,85675.30440877698,25.00135225560681,-1,
868f62a77ffffff,LORETO,LORETO,-4.252384666190199,-75.5167182257517,85598.67025881099,24.57148183038505,-1,
86b331367ffffff,TACNA,JORGE BASADRE,-17.624757580109904,-70.6535630631639,85171.27531683673,25.861132553062408,-1,
86b3222efffffff,TACNA,TARATA,-17.386369916298502,-69.73112393218516,84953.77880052156,25.79509260922768,-1,
868f5a907ffffff,ANCASH,SANTA,-9.287960855750192,-78.42986577236962,84554.03417143825,53.84263273326024,-1,
868f73257ffffff,AMAZONAS,BONGARA,-5.654651943050218,-77.84011523186642,84524.02470175891,24.16316290236685,-1,
868e6c34fffffff,APURIMAC,ANDAHUAYLAS,-13.548791401415022,-73.35024705370098,84465.7923930161,15.130247485890214,-1,
868e6c987ffffff,AYACUCHO,LA MAR,-12.72288570456438,-73.75847177650682,84190.3572466424,27.10419732025391,-1,
868f4668fffffff,AMAZONAS,RODRIGUEZ DE MENDOZA,-6.395701859808998,-77.51644056690408,83869.75272315055,23.976124004759328,-1,
868e61ab7ffffff,HUANCAVELICA,CHURCAMPA,-12.533268761050168,-74.51355081703487,83731.12316101091,21.535067532259028,-1,
86b320117ffffff,PUNO,YUNGUYO,-16.223711002054124,-69.05627411320059,83352.39012019115,49.64678944594347,-1,
868e6d8c7ffffff,APURIMAC,ABANCAY,-13.631960337339214,-72.67208139539729,82929.06284536245,14.854975121585698,-1,
868b6465fffffff,PUNO,MELGAR,-14.595287232100324,-70.852739350141,82908.89096326505,49.38263014311347,-1,
868b66c2fffffff,PUNO,HUANCANE,-14.975108476635636,-69.67716266739309,82749.52305369731,49.28770658975956,-1,
868f55acfffffff,AMAZONAS,CHACHAPOYAS,-6.532242256581214,-77.82167339500253,82595.71388438036,23.611910302042613,-1,
868f58557ffffff,ANCASH,YUNGAY,-9.3513647233294,-77.90952798427315,82247.73494292813,52.374018922570905,-1,
868b66c4fffffff,PUNO,SAN ANTONIO DE PUTINA,-14.829444286705195,-69.78850025970975,82116.71215712834,48.91078843185483,-1,
868f593a7ffffff,HUANUCO,AMBO,-10.26073552104056,-76.44217216359212,82008.69099251961,27.55558821178297,-1,
868b65a9fffffff,CUSCO,CHUMBIVILCAS,-14.434895774324383,-72.13729691021744,81970.13828844536,38.72887693181805,-1,
868f55af7ffffff,AMAZONAS,LUYA,-6.428601504235826,-77.89501179340267,81854.72656177955,23.400081801829003,-1,
868e6b95fffffff,AYACUCHO,PARINACOCHAS,-15.111958657888078,-73.69282956142288,81481.95452537232,26.232255637372592,-1,
868f41417ffffff,LORETO,UCAYALI,-7.285811598491789,-75.81243169972339,81456.05209969422,23.382324726434792,-1,
868f082d7ffffff,PIURA,PAITA,-4.812479093644602,-80.97168579936431,81032.64982040043,20.726085977329088,-1,
868e630efffffff,ICA,CHINCHA,-13.218343089645815,-75.7930137966258,80956.32231512095,11.00496169345944,-1,
868e638dfffffff,LIMA,YAUYOS,-12.879375496780645,-75.69842174205498,80733.23520458578,16.531060850313356,-1,
868e604dfffffff,LIMA,HUAROCHIRI,-12.164722628262762,-76.22153134918744,80339.52388149287,16.450443916989514,-1,
868e6b327ffffff,AREQUIPA,CARAVELI,-15.65506793006802,-73.69801167224385,79980.31341274915,15.428281131899816,-1,
868f5885fffffff,ANCASH,CARLOS FERMIN FITZCARRALD,-9.125835307847384,-77.25716573795275,79891.63746595057,50.87369439778891,-1,
868f5d4e7ffffff,HUANUCO,HUACAYBAMBA,-9.038677325990692,-76.91345110276761,79812.50883496404,26.81765311686497,-1,
868e61b6fffffff,AYACUCHO,HUANTA,-12.434047291982106,-74.10839774548256,79411.10456109312,25.56556733852109,-1,
868f5908fffffff,HUANUCO,LAURICOCHA,-10.176219036368344,-76.70695752307532,79360.77327079694,26.665866287491703,-1,
868f592b7ffffff,PASCO,DANIEL ALCIDES CARRION,-10.433663819727242,-76.52137950478775,79160.77564613677,30.667787353760783,-1,
868f5c627ffffff,ANCASH,SIHUAS,-8.550734382275099,-77.60004331897225,78961.57411182686,50.28144519187624,-1,
868f5938fffffff,PASCO,DANIEL ALCIDES CARRION,-10.369822919901232,-76.43144260116722,78947.25945694327,30.58506874680773,-1,
868b6d82fffffff,AYACUCHO,HUANTA,-12.470585512316454,-73.94492651605584,78754.69606669291,25.354243548757463,-1,
86b3040afffffff,TACNA,TACNA,-18.094102118866218,-70.21529172579166,78659.19472952074,23.883825313757608,-1,
868e6c267ffffff,APURIMAC,ANDAHUAYLAS,-13.60624873713106,-73.37592405619833,78618.93262487551,14.082907103458943,-1,
868f4c297ffffff,UCAYALI,CORONEL PORTILLO,-8.34788924140308,-74.31448969009888,78374.9203520937,15.949533665720164,-1,
868f4258fffffff,LA LIBERTAD,BOLIVAR,-7.031792476606396,-77.87055144430782,78328.34853043979,20.4227486439288,-1,
868e682dfffffff,AYACUCHO,PARINACOCHAS,-14.947345917042764,-73.67858764424709,78176.89935602857,25.16822799342539,-1,
868f5850fffffff,ANCASH,YUNGAY,-9.299533964712795,-77.94651458429455,78080.61694869047,49.72046600911703,-1,
868b60497ffffff,PUNO,CARABAYA,-13.86083208846816,-70.18511716235862,77836.90624572789,46.36162790212779,-1,
868b6d81fffffff,CUSCO,LA CONVENCION,-12.406034716069472,-73.85611983103338,77719.68642145333,36.72064282731909,-1,
868f4a98fffffff,UCAYALI,PADRE ABAD,-9.117369580239174,-75.43878804424388,77668.62603171612,15.805800632370188,-1,
868f5d4d7ffffff,ANCASH,ANTONIO RAYMONDI,-9.102191355264187,-77.00329877093039,77327.43988885848,49.24085511635434,-1,
868b653afffffff,CUSCO,CHUMBIVILCAS,-14.262964292547831,-72.06140115108985,77290.82492746357,36.518016305413305,-1,
86b3352efffffff,MOQUEGUA,MARISCAL NIETO,-16.77579059319889,-70.6912067657941,77086.08280984795,22.49488722139222,-1,
868f466d7ffffff,AMAZONAS,RODRIGUEZ DE MENDOZA,-6.447459473484526,-77.47977006460778,76723.27890573801,21.93313786399117,-1,
868e6c2c7ffffff,APURIMAC,ANDAHUAYLAS,-13.735844290555788,-73.55358112328014,76319.15744412519,13.670951367759985,-1,
868f588afffffff,ANCASH,YUNGAY,-9.034117185638596,-77.4581503134679,76181.39491069378,48.511072327634814,-1,
868f5585fffffff,AMAZONAS,LUYA,-6.106781478965832,-77.98862035590871,75728.6256260828,21.648793036440832,-1,
868f096efffffff,PIURA,PIURA,-5.531699802373494,-80.33572875163074,75691.94208223843,19.36006909393371,-1,
86b30402fffffff,TACNA,TACNA,-18.019323678612444,-70.06557047597757,75669.34158526879,22.975995905426498,-1,
868e68707ffffff,AYACUCHO,LUCANAS,-14.612328257106968,-74.06841967372148,75629.29601601265,24.348053974930146,-1,
868f5510fffffff,AMAZONAS,LUYA,-6.237516188948556,-78.23109958132444,75608.51150664937,21.614455615275844,-1,
868f0bbafffffff,PIURA,PIURA,-5.3015489387107735,-80.8985130089177,75604.27101796602,19.337645070779324,-1,
868e61c0fffffff,HUANCAVELICA,TAYACAJA,-12.256117800925836,-74.99085669657096,75353.3473471496,19.38036135956505,-1,
868f59137ffffff,HUANUCO,YAROWILCA,-9.836527301480858,-76.61190652430074,75160.74553573053,25.25462275531396,-1,
868b6192fffffff,CUSCO,PARURO,-13.934536407007762,-72.03499368238488,75105.31801729977,35.48541797235299,-1,
868f5c2cfffffff,HUANUCO,MARAÑON,-8.78621981000499,-77.16163356356574,75057.32345888396,25.219872095022936,-1,
868f0930fffffff,PIURA,MORROPON,-5.220211736487872,-79.88403205586734,74913.19856197436,19.16088635474088,-1,
868a6e497ffffff,LORETO,MARISCAL RAMON CASTILLA,-4.067063134764025,-70.45245558995855,74881.58353210795,21.4950940666074,-1,
868e60997ffffff,JUNIN,TARMA,-11.40229267476242,-75.75138964229258,74809.62727769939,25.586196747086834,-1,
868b65d0fffffff,CUSCO,ESPINAR,-14.970043373182005,-71.66357005516157,74700.83063318535,35.29430761866888,-1,
868f5d997ffffff,SAN MARTIN,TOCACHE,-8.3939486437085,-76.49722088334062,74670.82069318739,16.26248392553337,-1,
868f59b0fffffff,HUANUCO,PACHITEA,-9.89645898147764,-76.09404864659811,74611.28818393892,25.07000060926253,-1,
868e61ccfffffff,HUANCAVELICA,TAYACAJA,-12.422143152199965,-75.00576364002491,74567.9886057137,19.17837250649127,-1,
868f59187ffffff,HUANUCO,LAURICOCHA,-9.957875345640003,-76.7282379858419,74537.77403488435,25.045299256337977,-1,
868f4068fffffff,SAN MARTIN,BELLAVISTA,-7.080082472192682,-76.56161403598797,74537.65885026654,16.233482739931134,-1,
868f5098fffffff,CAJAMARCA,CHOTA,-6.380475005050319,-79.27081539789823,74209.40082466645,40.50537089335749,-1,
86b320187ffffff,PUNO,YUNGUYO,-16.2894503322963,-69.14208283956063,74194.77019018406,44.192279649218335,-1,
868e61cdfffffff,HUANCAVELICA,HUANCAVELICA,-12.428922505880712,-75.0692258509014,74191.02765692814,19.08142074969337,-1,
868f09cf7ffffff,PIURA,SULLANA,-4.720314298365024,-80.50111933714392,74151.51052252472,18.966065972727872,-1,
868f5c537ffffff,LA LIBERTAD,SANTIAGO DE CHUCO,-8.02674431368417,-77.90531700961401,74139.9025265887,19.33068451197437,-1,
868e6c25fffffff,APURIMAC,ANDAHUAYLAS,-13.721161338221666,-73.4273181371658,73931.52180487094,13.243257302451774,-1,
868b61ac7ffffff,CUSCO,URUBAMBA,-13.250029489181143,-72.20688129713771,73422.70881198776,34.690426452300144,-1,
868f5dc47ffffff,HUANUCO,MARAÑON,-8.623969182463451,-76.60231619686299,73402.87594981572,24.66396425493739,-1,
868f4671fffffff,AMAZONAS,RODRIGUEZ DE MENDOZA,-6.166747791687865,-77.41102663728628,73338.4285213874,20.965499473299385,-1,
868f46047ffffff,SAN MARTIN,MOYOBAMBA,-5.97323941820295,-77.08055357334023,73302.0877202969,15.96438892987987,-1,
868f54327ffffff,CAJAMARCA,JAEN,-5.802384751756391,-78.9397784851698,73275.72603530629,39.99574754083691,-1,
868f5832fffffff,ANCASH,HUARI,-9.563059257733952,-77.21530350380645,73232.98441052517,46.63357251035121,-1,
868f54627ffffff,LAMBAYEQUE,FERREÑAFE,-6.005724833194639,-79.40001916914396,73145.75754917916,16.42938847050212,-1,
868f463a7ffffff,SAN MARTIN,MOYOBAMBA,-6.082073641193856,-77.07014676844743,72986.18552379611,15.895588904047242,-1,
868f4042fffffff,SAN MARTIN,EL DORADO,-6.592923111266211,-76.64061394840054,72964.84100533057,15.89094030255577,-1,
868f51717ffffff,LA LIBERTAD,GRAN CHIMU,-7.759929552110141,-78.63431846750386,72931.6632185337,19.015657217858333,-1,
868f5c177ffffff,LA LIBERTAD,PATAZ,-8.084734186784491,-77.32450650951277,72700.06454945353,18.95527191044879,-1,
868e6b74fffffff,AREQUIPA,CARAVELI,-15.907069783449648,-73.99314865721868,72618.26692550757,14.008135122654837,-1,
86b322617ffffff,TACNA,CANDARAVE,-17.30534985590645,-70.27892517729428,72599.51499900522,22.04388361795693,-1,
868e6d947ffffff,CUSCO,ANTA,-13.394871793952436,-72.50775493967583,72539.7270277386,34.27323924767585,-1,
868f40cdfffffff,SAN MARTIN,LAMAS,-6.421258327298239,-76.56222801623758,72518.7606354332,15.7937889015452,-1,
868f4a44fffffff,HUANUCO,PACHITEA,-9.756455027760335,-75.78862791727786,72429.03042412046,24.33674422541157,-1,
868f58037ffffff,ANCASH,CARHUAZ,-9.322181595853388,-77.59117093913403,72217.09281339023,45.98666927625551,-1,
868f59b67ffffff,HUANUCO,PACHITEA,-9.88405424148497,-75.96745693037074,72202.56465349733,24.260649881704467,-1,
868f5506fffffff,AMAZONAS,LUYA,-6.444964633141626,-78.08451988317191,71982.03040272142,20.577741450448062,-1,
868f5c00fffffff,LA LIBERTAD,PATAZ,-8.25726444675415,-77.4039406341489,71931.53486121345,18.75489121887549,-1,
868f551a7ffffff,AMAZONAS,LUYA,-6.196420537457155,-78.39412973366295,71851.6826695718,20.54047851223421,-1,
868e6c257ffffff,APURIMAC,ANDAHUAYLAS,-13.6710493047866,-73.46471030243633,71830.47358936409,12.86689926945669,-1,
868e65567ffffff,JUNIN,SATIPO,-11.317117763748753,-74.92776292761984,71801.74794600997,24.5574495768006,-1,
868e61127ffffff,HUANCAVELICA,TAYACAJA,-12.337315764066654,-74.726120825463,71751.09892952142,18.453887904856657,-1,
868f5c657ffffff,ANCASH,SIHUAS,-8.711877665930018,-77.55278378725272,71722.2760194721,45.6715779956767,-1,
868e6d887ffffff,APURIMAC,ABANCAY,-13.53960777137785,-72.80951312779933,71706.21654755829,12.844641267239194,-1,
868f58917ffffff,ANCASH,MARISCAL LUZURIAGA,-8.809600093006093,-77.41542546845203,71528.9326106057,45.54846005982654,-1,
868b61167ffffff,CUSCO,CUSCO,-13.491241847847071,-71.9582594655341,71500.44215500871,33.78220267297327,-1,
868f59117ffffff,HUANUCO,YAROWILCA,-9.894151232979915,-76.63831167019609,71474.10589926719,24.0158818062981,-1,
868f0986fffffff,PIURA,AYABACA,-4.664679200083935,-79.80525002606706,71273.04558244937,18.22982802465438,-1,
868e61cc7ffffff,HUANCAVELICA,TAYACAJA,-12.371320314104164,-75.0430898843453,71211.4656397998,18.315097943632043,-1,
868e6cb87ffffff,AYACUCHO,LA MAR,-13.075237654211392,-73.49729135102032,71070.79938045224,22.880494074548903,-1,
868f09bafffffff,PIURA,AYABACA,-4.830719780786725,-79.82253172458192,71050.63897258593,18.172942083886404,-1,
868f4d65fffffff,UCAYALI,CORONEL PORTILLO,-9.137991846594703,-73.47560366149578,71008.55836548562,14.450456690949771,-1,
86b322657ffffff,TACNA,TARATA,-17.39233078874836,-70.14164886985937,70603.32480488828,21.43776683716268,-1,
868e6d507ffffff,APURIMAC,ANDAHUAYLAS,-13.756479328315317,-73.26378062545577,70447.99923354223,12.619258436950735,-1,
868b6c147ffffff,CUSCO,LA CONVENCION,-12.78727801262959,-72.8922158683167,70400.78548088747,33.262641905008856,-1,
868b6506fffffff,CUSCO,CHUMBIVILCAS,-14.42709863189341,-72.07462732634893,70372.46883663237,33.24926298613209,-1,
868e6d877ffffff,CUSCO,ANTA,-13.50965676025444,-72.55851572871191,70356.72686449545,33.24182529096303,-1,
86b32059fffffff,PUNO,CHUCUITO,-16.408441541228342,-69.598139521581,70270.95006948196,41.855153250379,-1,
868e6c277ffffff,APURIMAC,ANDAHUAYLAS,-13.613588269539187,-73.43899796675531,70247.12262222663,12.583275670943047,-1,
86b30491fffffff,TACNA,TARATA,-17.526876745239864,-69.96698190681653,70219.19215895796,21.32113003399861,-1,
868b6086fffffff,CUSCO,CANCHIS,-14.316564542416176,-71.20050387335496,70180.29537849812,33.15846574746631,-1,
868f55b47ffffff,AMAZONAS,CHACHAPOYAS,-6.245872492777741,-77.68946437293131,70050.89785603403,20.02568219302017,-1,
868e642e7ffffff,JUNIN,CHANCHAMAYO,-11.196908027490718,-75.35570176015868,70025.40111776016,23.949907993015536,-1,
868f426c7ffffff,LA LIBERTAD,BOLIVAR,-7.607385846921419,-77.52938605705066,70005.77524398119,18.25278303774769,-1,
86b320037ffffff,PUNO,YUNGUYO,-16.328379319452676,-69.04340821797544,69868.29114787799,41.6153194235316,-1,
868b656e7ffffff,CUSCO,ACOMAYO,-14.002600677454195,-71.71054936136669,69824.60781634295,32.990412111001625,-1,
86b320577ffffff,PUNO,CHUCUITO,-16.316157428503928,-69.32681040270748,69707.59239200894,41.51960318449693,-1,
868f588a7ffffff,ANCASH,MARISCAL LUZURIAGA,-8.982361412089597,-77.4951115036595,69705.36037298384,44.387238939923904,-1,
868f55d67ffffff,AMAZONAS,UTCUBAMBA,-5.863698461118925,-78.3610216636908,69565.74069685134,19.886988708984774,-1,
868e61d2fffffff,HUANCAVELICA,HUANCAYO,-12.032466748650124,-74.9498872374619,69544.67810597765,21.840134061991364,-1,
868f4a48fffffff,HUANUCO,HUANUCO,-9.729861124646977,-76.0786195676868,69440.99097351277,23.332738629602005,-1,
868e61c1fffffff,HUANCAVELICA,TAYACAJA,-12.262874473939137,-75.05428090372858,69351.38190223163,17.836697232021383,-1,
868f082dfffffff,PIURA,PAITA,-4.86456496201006,-80.93538485824146,69346.58933354417,17.73708962926848,-1,
868f46487ffffff,AMAZONAS,BONGARA,-5.981509812190611,-77.80957032704283,69260.2203025906,19.79964858193136,-1,
868f5514fffffff,AMAZONAS,LUYA,-6.335819601138203,-78.09464093042297,69248.76933669747,19.79637505638355,-1,
868f4b6cfffffff,JUNIN,CHANCHAMAYO,-10.856502683490843,-74.72011167149643,69172.34283084208,23.658147186818805,-1,
868e6cca7ffffff,AYACUCHO,HUANTA,-12.880365867136986,-74.18895622484673,69141.53306585531,22.25938713802692,-1,
868f43567ffffff,SAN MARTIN,MARISCAL CACERES,-7.636444605922348,-76.6346363373158,69048.21524794128,15.037942266233337,-1,
868e60147ffffff,JUNIN,JAUJA,-11.824237811740907,-75.58038497693742,69027.71357723135,23.60868146064252,-1,
868f5b8efffffff,ANCASH,OCROS,-10.300601875733832,-77.43387545129076,68944.32674326874,43.90262511133557,-1,
868f58747ffffff,ANCASH,AIJA,-9.70799920033593,-77.58671913982705,68673.25891211706,43.73001352844043,-1,
868e61ad7ffffff,HUANCAVELICA,CHURCAMPA,-12.685157710280611,-74.40157124356993,68572.002429522,17.636246205635608,-1,
868f5cc37ffffff,LA LIBERTAD,SANCHEZ CARRION,-7.791092356193064,-77.73557698782808,68503.761089597,17.86115908409456,-1,
868e60807ffffff,JUNIN,TARMA,-11.49154807673954,-75.54996366004126,68460.33407143701,23.4146277780646,-1,
868f454f7ffffff,SAN MARTIN,SAN MARTIN,-6.233591891295088,-75.69597326910325,68406.05534329986,14.898086897966223,-1,
868f55cd7ffffff,CAJAMARCA,CUTERVO,-6.160612011984085,-78.62045804745547,68387.70800969693,37.32774347584635,-1,
868f59317ffffff,HUANUCO,AMBO,-10.254547495708374,-76.37868836908514,68318.45263330585,22.95555660315676,-1,
868f09a07ffffff,PIURA,AYABACA,-4.934650225379295,-79.74972982282598,68122.38140798788,17.423968451873392,-1,
868b656a7ffffff,CUSCO,ACOMAYO,-14.093680663886229,-71.57363879035194,68110.47159415527,32.180524849864284,-1,
868b69857ffffff,JUNIN,SATIPO,-11.202883096202164,-73.85681166031,68059.79736885762,23.2776372428948,-1,
868e6bd07ffffff,AYACUCHO,LUCANAS,-15.014288579121,-74.25072909827125,67789.88560684808,21.82423849827206,-1,
86b3205afffffff,PUNO,CHUCUITO,-16.342743325736752,-69.5118635375496,67723.67610467675,40.33793252030202,-1,
868e68c5fffffff,AYACUCHO,LUCANAS,-14.174656261474944,-74.05107860411357,67630.99203825778,21.77308439016709,-1,
868e60877ffffff,JUNIN,JAUJA,-11.536088356123924,-75.44928346596477,67626.81724712273,23.12955049276085,-1,
868f587b7ffffff,ANCASH,HUARAZ,-9.62794430520969,-77.91572359534824,67450.02701400423,42.95107936541565,-1,
868e6466fffffff,JUNIN,TARMA,-11.22291225521164,-75.60920470067644,67428.80713050393,23.06182758080307,-1,
868f0b917ffffff,PIURA,PAITA,-4.8795515202523925,-81.12563933502585,67258.55841847631,17.203024553463415,-1,
868f09cd7ffffff,PIURA,SULLANA,-4.777375734764058,-80.52811523450521,66925.49698229543,17.117835929158055,-1,
868e611b7ffffff,HUANCAVELICA,TAYACAJA,-12.415351220434886,-74.9423251537801,66831.7923511333,17.18867617261032,-1,
868f5cd2fffffff,LA LIBERTAD,PATAZ,-7.670496457711948,-77.61917746770722,66810.5325695587,17.41967932471938,-1,
868f095b7ffffff,PIURA,SULLANA,-4.854547408606357,-80.80859307683265,66758.50743611161,17.075124260476453,-1,
868e61517ffffff,JUNIN,HUANCAYO,-12.449184715889515,-75.25975340472782,66738.69996300676,22.825798898309937,-1,
868e61117ffffff,HUANCAVELICA,TAYACAJA,-12.401729776336976,-74.81551992345082,66681.52238227846,17.150027772765768,-1,
