h3,sectores,ha_agricola,ha_cosechada,clientes,sam_usd,horas_capital,horas_puerto,costo_viaje,region_nat,dep,prov,prospectos,empresas,exportadores,fob_export,centro_lat,centro_lon,km2,sam_por_km2,res,hub,horas_al_hub,cubierto_2h
858e642bfffffff,1,1599.132532168211,785.5336407634852,45.92102060260368,134265.14575221002,1.7147866642692609,5.468269250650508,61.73231991369339,SELVA ALTA,JUNIN,CHANCHAMAYO,2,0,0,0.0,-11.15880429374146,-75.51960944381382,295.6885774683178,454.0762003787453,5,Jauja,1.6863474790734472,True
858b668bfffffff,2,5097.501230833192,1702.5323707176085,79.86221960727495,134081.31641257348,1.221154211458849,7.452871332751325,43.96155161251856,SIERRA,PUNO,SAN ANTONIO DE PUTINA,6,4,0,0.0,-14.951921302380471,-69.89913549471666,276.81245795911894,484.3760190604401,5,Pisco,17.15655786442767,False
858f59a7fffffff,2,3271.3547071723174,1520.924755390884,44.902567764791016,133635.35469799177,2.120021816887757,7.287825784593917,76.32078540795925,SIERRA,HUANUCO,AMBO,0,0,0,0.0,-10.108225859152672,-76.00906532570897,296.91435550310683,450.0804768147812,5,Jauja,8.071273468340223,False
858e6c07fffffff,6,6255.4678681512005,1921.6529938410213,24.85770005679136,133039.89138720636,1.1921837752373063,10.162732747981352,42.91861590854303,SIERRA,APURIMAC,CHINCHEROS,2,3,0,0.0,-13.312416200739014,-73.66323125118875,289.9467860251104,458.8424421289658,5,Jauja,9.359902737262018,False
858f0937fffffff,3,3087.190766293103,978.3425163673336,33.95910773656118,132769.7129327758,0.8741447656604174,2.776881320376324,31.46921156377503,COSTA,PIURA,MORROPON,5,3,1,988000.0,-5.267087153312899,-79.78427903759973,299.9273173130164,442.6729586428832,5,Chiclayo,4.084058539552643,False
858f54affffffff,3,6823.768820070521,2097.293057062985,72.24797978577482,132364.6512165179,1.669272994606408,5.364565564266097,60.09382780583069,SELVA ALTA,CAJAMARCA,JAEN,1,318,42,348993530.5896,-5.791815181341759,-78.81329222054892,299.36837776406173,442.1464023860168,5,Chiclayo,4.363960417340422,False
858f58dbfffffff,3,6191.909997370389,1106.5443144373164,83.95729199870574,131845.85107062862,2.1466242346529487,4.042191067011726,77.27847244750616,SIERRA,ANCASH,HUAYLAS,1,1,0,0.0,-8.913519834943926,-77.95054238469363,300.31767613610776,439.0212816207143,5,Otuzco,6.305816014748416,False
858f5d23fffffff,3,3224.544629674473,1499.1617207948052,44.26005331280765,131723.15566431623,1.7880230179544288,8.71522598059508,64.36882864635943,SELVA ALTA,HUANUCO,HUAMALIES,0,12,1,1211008.656,-9.248442304901635,-76.22203196659164,297.2791762378634,443.0958041908726,5,Picota,7.2522687068994856,False
858f5e77fffffff,4,6179.618779770548,1104.3477746041483,83.79063302829312,131584.131173887,1.2514135865002698,0.1941565910996065,45.05088911400971,COSTA,ANCASH,SANTA,51,36,0,0.0,-9.022548672244048,-78.55079563990463,301.2486658179603,436.795730917531,5,Otuzco,2.843339460756397,False
858e62bbfffffff,3,1300.170941707178,655.2514838763688,26.940439139712197,131569.82659948198,3.290672335825757,3.3053915751997125,118.46420408972726,COSTA,LIMA,HUAROCHIRI,0,4,0,0.0,-12.248232718312789,-76.50345854856114,297.21071546046335,442.6819752970318,5,Pisco,3.886254966026172,False
858e644bfffffff,3,2247.749822256419,1149.5253157803056,50.61363578500975,130645.70393667824,0.9677283159453006,4.042302256520457,34.83821937403082,SIERRA,PASCO,PASCO,0,3,0,0.0,-10.844874970841053,-76.22415696013347,297.25635305868445,439.5051698386615,5,Jauja,3.1387407688889652,False
858f454ffffffff,2,3672.204238721761,1535.3620841888169,28.44414931984773,130604.15514371908,2.296477307035956,14.328355341034012,82.67318305329442,SELVA BAJA,SAN MARTIN,SAN MARTIN,0,0,0,0.0,-6.2850111922406935,-75.65932580151456,294.314015194573,443.7578518215511,5,Picota,3.1775276111320636,False
858f7303fffffff,1,3649.712684616751,1891.239155028148,37.24506417158073,130285.2088022351,1.173226191299327,7.444709854271217,42.23614288677577,SELVA BAJA,AMAZONAS,BAGUA,0,0,0,0.0,-5.188649591556806,-78.16904092440382,297.7057455976245,437.6308174392005,5,Chiclayo,6.308451910957956,False
858f54b3fffffff,3,6714.032857636181,2063.5655850175167,71.08612893695798,130236.0383082365,1.558163857777494,5.759037106956842,56.09389887998979,SELVA ALTA,CAJAMARCA,JAEN,0,0,0,0.0,-5.459256505847159,-78.7797579089134,298.9301534898711,435.67380803773415,5,Chiclayo,5.09067744699496,False
858e6623fffffff,5,1284.97174245832,647.5914927613005,26.62550124254725,130031.75499253043,3.3832739431706838,3.737768622656093,121.79786195414458,SIERRA,LIMA,HUAROCHIRI,1,0,0,0.0,-11.581807672117558,-76.44043829421467,297.4390203017128,437.1711380054652,5,Jauja,6.071887147438247,False
858e666ffffffff,2,1283.8123742482571,647.0072020994855,26.601478333172963,129914.43359311303,0.8611124070187515,1.003242459158522,31.00004665267505,COSTA,LIMA,CANTA,1,0,0,0.0,-11.79281110459456,-76.90318508089254,298.21744735138515,435.63659586971386,5,Pisco,3.5215649741512607,False
858f587bfffffff,2,6093.01258394028,1088.8705480889494,82.61632305361536,129740.0043047819,2.9564049201190947,4.219132121553522,106.4305771242874,SIERRA,ANCASH,HUARAZ,0,0,0,0.0,-9.679752357179362,-77.8786989758448,300.3408924122876,431.9758234142943,5,Otuzco,6.543277815449983,False
858e6467fffffff,5,1543.7744360051252,758.3403681922849,44.331346061382746,129617.21151262335,0.8838340032382306,5.543295173878192,31.8180241165763,SIERRA,JUNIN,TARMA,1,12,0,0.0,-11.229384835439015,-75.67263625466227,295.9980070601747,437.8989331717796,5,Jauja,1.976865714739688,True
858f0bb3fffffff,4,3005.0901175326003,952.324507962823,33.05600035267663,129238.8395942891,0.9070506635598148,1.4603541153778297,32.65382388815333,COSTA,PIURA,PIURA,2,0,0,0.0,-5.239340422743967,-80.80792607131892,300.875693484333,429.542307315093,5,Chiclayo,3.5341639471589588,False
858f4c7bfffffff,1,8934.65608616224,2185.506077609938,26.250301362231568,128992.1900917509,3.5738050691477814,13.418109986771327,128.65698248932014,SELVA BAJA,UCAYALI,CORONEL PORTILLO,0,59,2,3945666.504,-8.219168480357318,-74.6748300690104,293.48544458084643,439.51818556445454,5,Satipo,10.349723092105705,False
858f5d13fffffff,1,3153.6018289360422,1466.1788523754071,43.28629344794268,128825.13108778112,2.779583627684584,11.542744409500596,100.06501059664502,SIERRA,HUANUCO,MARAÑON,0,0,0,0.0,-8.721179954556106,-76.46524342544974,297.6218747059303,432.848328823507,5,Chiclayo,inf,False
858f5ddbfffffff,1,3622.124791155307,1514.4236831652888,28.056244074977275,128823.04943328135,1.9974220620506296,12.06122577208474,71.90719423382266,SELVA ALTA,SAN MARTIN,TOCACHE,0,3,0,0.0,-8.42925436909381,-76.87645919046557,298.2977722832491,431.8605816169396,5,Picota,5.168993030907586,False
85b336a3fffffff,1,725.3799599501574,579.3959433213873,24.839429853425496,128767.77183968348,2.177507035823205,3.72111754660371,78.39025328963538,COSTA,AREQUIPA,CASTILLA,1,25,0,0.0,-16.113116350286592,-72.58652195855372,283.6058791453964,454.0377379612361,5,Pisco,10.841973706259523,False
858f5c73fffffff,3,6020.156710433592,1075.8506152029047,81.62845632938657,128188.6664054806,2.2877742252670146,5.483297552824102,82.35987210961254,SIERRA,ANCASH,SIHUAS,0,0,0,0.0,-8.441382258666744,-77.61037332455994,299.59945236962415,427.86682482760574,5,Otuzco,7.945168821548577,False
85b331c7fffffff,1,1635.636170847819,1003.3360887741394,37.326165708974834,127910.30568403366,1.588404118406992,2.18228225074855,57.18254826265171,COSTA,MOQUEGUA,MARISCAL NIETO,0,0,0,0.0,-17.168990838535073,-71.21750423390456,277.78809279666643,460.4600017095068,5,Pisco,12.87056725219918,False
858e6933fffffff,1,720.0232739873206,575.1173000063343,24.65599905499284,127816.86534382882,0.9212376220452284,8.174791742150564,33.16455439362823,SIERRA,AREQUIPA,LA UNION,0,2,0,0.0,-15.203233255996908,-72.65667920499348,285.1249313350354,448.2837216140805,5,Pisco,12.954794867682722,False
858f7323fffffff,2,3577.796822683529,1853.973182139657,36.5111678010672,127718.00039493918,0.8426730179520748,7.840937703677605,30.33622864627469,SELVA ALTA,AMAZONAS,BONGARA,0,0,0,0.0,-5.551106771091075,-77.91325729809465,297.75913849521856,428.93058141014905,5,Picota,4.922171906305266,False
858e63d3fffffff,2,1261.8199020652262,635.9235825770256,26.14577913288104,127688.9218093964,1.2284728363728614,4.3174768867742594,44.22502210942301,SIERRA,LIMA,YAUYOS,0,0,0,0.0,-12.535650595804666,-76.0877304840136,296.1982914899369,431.0927020108573,5,Pisco,3.454970054408477,False
85b33563fffffff,12,1632.1563006712115,1001.2014579835834,37.24675305402576,127638.1722683243,2.14800438322966,3.340789660393169,77.32815779626773,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,2,4,0,0.0,-16.681865929574187,-71.17911140051055,278.513348813883,458.2838589672724,5,Pisco,13.254575665205266,False
858f5507fffffff,3,3575.0498609281394,1852.549738137872,36.48313524735754,127619.94103608032,3.363479330565008,9.392154389959336,121.08525590034029,SIERRA,AMAZONAS,LUYA,0,21,1,2121679.924,-6.4504059990320455,-78.1477212251743,299.0953229560599,426.6865151041796,5,Picota,8.595465048440929,False
858e689bfffffff,7,5244.562698100268,1690.9824058039458,41.0072226049484,127375.57508199448,1.386475033421131,8.588656114827787,49.913101203160736,SIERRA,AYACUCHO,VILCAS HUAMAN,3,1,0,0.0,-13.8800057427714,-73.85814132807407,289.9175963484424,439.3509627780784,5,Pisco,8.330159723169345,False
858f55b3fffffff,9,3559.5195418198136,1844.502105316925,36.32464942072446,127065.5492133152,1.799822144140782,7.507575444508562,64.79359718906815,SIERRA,AMAZONAS,CHACHAPOYAS,0,1,0,0.0,-6.147741961467172,-77.82581147878915,298.2862950854105,425.9852071880528,5,Picota,7.321861940195049,False
