ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum
20329973256,SCHLUMBERGER DEL PERU S.A.,239610.87,21.614093,8,17,Proteccion de cultivos,0.004337773394380858,99.28893225704095
20196965611,IMPORTACION & DISTRIBUCION TOYAMA SRLTDA,238805.582,8.8615,11,113,Semillas,0.00432319493697943,99.29325545197793
20515552520,EXPORTADORA SAFCO PERU S.A.,232964.78999999998,35.856,2,2,Proteccion de cultivos,0.004217456695055294,99.29747290867299
20277131570,L Y B SERVIC Y NEGOCIOS GRLES E.I.R.LTDA,231258.55,300.0,3,4,Fertilizantes,0.004186567935808152,99.30165947660879
20612901997,GENESIS SEEDS E.I.R.L.,230660.409,0.658321,19,46,Semillas,0.004175739545109983,99.3058352161539
20505688903,AGRICOLA ANDREA S.A.C.,228573.0,229.41903,5,13,Fertilizantes,0.004137950327853724,99.30997316648175
20511455775,INBIOR S.A.C.,228180.44,28.321379999999998,4,22,Proteccion de cultivos,0.0041308436539215345,99.31410401013568
20601392101,BIO CROPS PERU S.A.C.,227200.0,16.80265,2,2,Fertilizantes,0.004113094348362956,99.31821710448405
20601510589,BIOCAB PERU S.A.C.,224468.165,28.098,6,51,Fertilizantes,0.0040636388241589065,99.32228074330821
20603179201,EQUILAGRO PERU S.A.C.,223384.0,18.206,15,28,Fertilizantes,0.004044011742582353,99.32632475505079
20606012391,GRUPO ALICROP PERU S.A.C.,221427.037,601.0568000000001,18,46,Fertilizantes,0.004008584042515208,99.3303333390933
20514181234,LIMA ELEMENTARY S.A.C.,220394.25,286.0,4,7,Fertilizantes,0.003989887077846358,99.33432322617115
20377339461,B.BRAUN MEDICAL PERU S.A.,219750.076,124.044566,52,99,Fertilizantes,0.0039782253329574396,99.33830145150411
20611707569,BIOREND PERU S.A.C.,219124.601,62.556,4,7,Fertilizantes,0.003966902103698889,99.3422683536078
20600736508,VEGETALES BOZELT SAC,216540.294,13.40075,3,20,Semillas,0.003920117339103226,99.34618847094691
20509572926,KFZ S.A.C.,216507.839,37.45,4,9,Proteccion de cultivos,0.003919529792989335,99.35010800073991
20608762630,TAGROS PERU S.A.C.,215554.5,17.240579999999998,9,16,Proteccion de cultivos,0.0039022711078970196,99.3540102718478
20604891818,AGRI MARINE TERRA PERU S.A.C.,212854.0,4.40725,13,29,Fertilizantes,0.003853382853989651,99.35786365470179
20551404057,ANDES GREEN ENGINEERING AND CONSULTING C,212490.0,270.0,1,10,Fertilizantes,0.003846793213396323,99.36171044791519
20602420982,DELAGRO V SOCIEDAD ANONIMA CERRADA,211792.0,300.95,7,8,Fertilizantes,0.00383415703445637,99.36554460494965
20615648371,GALILEE CAÑETE S.A.C.,208870.0,9.283,1,4,Semillas,0.003781258875627512,99.36932586382528
20100049181,TAI LOY S.A.,208080.39,99.0,6,6,Proteccion de cultivos,0.0037669642434602106,99.37309282806874
20600483596,ASICA FARMS S.A.C.,207413.57,61.94972,5,41,Fertilizantes,0.003754892528788664,99.37684772059752
20477915966,INSUMOS BIOQUIMICOS S.A.C,206785.003,59.56487999999999,15,23,Proteccion de cultivos,0.0037435133237918882,99.38059123392132
20611933534,AGRO BIO TECNOLOGIA PERU SOCIEDAD ANONIM,204966.105,66.78,7,66,Fertilizantes,0.0037105850707811103,99.3843018189921
20100966264,VICCO S.A.,204459.223,207.0554,15,31,Proteccion de cultivos,0.003701408779014003,99.38800322777111
20566134129,GREEN FARMING S.A.C.,202398.302,39.2,5,14,Fertilizantes,0.003664099084834766,99.39166732685594
20348735692,PANIFICADORA BIMBO DEL PERU S.A,202035.36,44.6,18,20,Proteccion de cultivos,0.0036575285976473385,99.39532485545358
20448526837,IMPORTACION Y EXPORTACION HUGUIÑO E.I.R.,201700.0,657.0,13,16,Fertilizantes,0.0036514574386655296,99.39897631289224
20519314836,ARENA VERDE S.A.C.,200827.826,170.92140000000003,3,21,Fertilizantes,0.003635668116701669,99.40261198100895
20546843042,P & L COPAN SOCIEDAD ANONIMA CERRADA,199959.242,15.528799999999999,11,28,Proteccion de cultivos,0.0036199437859733303,99.40623192479492
20605819185,AGRICOLA GM S.A.C.,199187.839,27.997359999999997,6,19,Proteccion de cultivos,0.0036059787625595534,99.40983790355749
20109072177,CENCOSUD RETAIL PERU S.A.,198132.4,116.73606899999999,5,19,Proteccion de cultivos,0.003586871719487626,99.41342477527698
20601085161,IMPORTACIONES WOMH S.A.C.,197991.487,268.3329,11,25,Proteccion de cultivos,0.003584320713924638,99.4170090959909
20607554731,VAJUISA NATURA S.A.C.,196150.0,204.3,6,12,Fertilizantes,0.003550983523025501,99.42056007951393
20548825726,A & M NUTRITIVA SOCIEDAD ANONIMA CERRADA,194447.127,28.402279999999998,5,17,Proteccion de cultivos,0.0035201557179538466,99.42408023523188
20100099447,MERCK PERUANA S A,193749.143,4.970752,186,505,Fertilizantes,0.0035075198286684253,99.42758775506056
20602571204,J.& R. AGRO TECHNICAL INTERNATIONAL S.A.,193046.207,6.730828999999999,18,37,Proteccion de cultivos,0.0034947942913054813,99.43108254935186
20604783977,ALIMENTOS ORGANICOS KALLPA PERU S.A.C.,191880.45,414.5,5,8,Fertilizantes,0.003473690116445162,99.43455623946831
20510314078,ANDES SEGURIDAD S.A.C.,191577.001,6.124499999999999,29,30,Proteccion de cultivos,0.0034681966553231705,99.43802443612363
20555271566,VITAPRO S.A.,191478.0,174.0,2,5,Fertilizantes,0.003466404399805643,99.44149084052343
20131057238,ZIJALS INDUSTRIAS QUIMICAS S.A.C.,191346.76,130.61405,10,14,Fertilizantes,0.0034640285085104005,99.44495486903195
20610621121,AGRIPEC S.A.C.,190791.144,35.009257,9,25,Semillas,0.0034539699652469317,99.4484088389972
20510586582,INVERSIONES NORVET SOCIEDAD ANONIMA CERR,190263.86,14.127506,12,32,Proteccion de cultivos,0.00344442432774525,99.45185326332494
20603743661,P66 S.A.C.,188905.16999999998,382.0,5,5,Fertilizantes,0.0034198274080261596,99.45527309073296
20432940161,VETERQUIMICA PERU S.A.C.,188438.924,53.76194,7,10,Proteccion de cultivos,0.003411386766355619,99.45868447749932
20502630378,VID AGRO S.A.C.,185629.14,46.5,6,6,Proteccion de cultivos,0.0033605200995839614,99.46204499759891
20602479448,PERU AGRO J&V SOCIEDAD ANONIMA CERRADA,183970.22,63.145921,16,18,Semillas,0.003330487993613951,99.46537548559252
20396260639,MORAVA S.A.C.,177600.0,8.471,3,9,Semillas,0.0032151653004809026,99.46859065089299
20606009284,BOMAREA S.R.L.,175250.824,173.7,3,10,Fertilizantes,0.003172637208364221,99.47176328810136
20512706577,FERTILIZANTES Y SEMILLAS ANDINAS SOCIEDA,174743.58000000002,77.28,7,7,Fertilizantes,0.0031634543631633366,99.47492674246452
20608397869,IMPROVEK INDUSTRIAL S.A.C.,174499.08,408.5,11,31,Fertilizantes,0.0031590280798527086,99.47808577054437
20566503850,REPRESENTACIONES MEDICAS ROJAS SOCIEDAD,172882.831,21.332026,11,24,Proteccion de cultivos,0.0031297684644150006,99.48121553900879
20606303808,BIO WACAS S.A.C.,172780.298,68.16,3,5,Fertilizantes,0.0031279122676596276,99.48434345127644
20610325506,ORGANITECH PERU S.A.C.,172280.207,24.159899999999997,8,19,Fertilizantes,0.003118858916137765,99.48746231019258
20611550643,VIVIBOX PERU S.A.C.,171638.44,478.276,3,3,Fertilizantes,0.00310724074615244,99.49056955093873
20603802081,AGROVET FLORES S.A.C,171612.6,78.22672,5,11,Proteccion de cultivos,0.0031067729540839467,99.49367632389281
20600822196,COMERCIO FEDERAL DEL PACIFICO E.I.R.L.,171424.0,234.0,4,4,Fertilizantes,0.003103358651293008,99.4967796825441
20609392968,100 PORCIENTO S.A.C.,166893.6,399.2,3,3,Fertilizantes,0.0030213429706775876,99.49980102551478
20508565934,HIPERMERCADOS TOTTUS S.A,166858.32,77.59,6,52,Proteccion de cultivos,0.003020704282435465,99.50282172979722
20602473342,WELLNESS AND CARE PRODUCTS SAC,166190.534,0.45125,4,5,Proteccion de cultivos,0.003008615079871575,99.5058303448771
20608994000,CIFAGRO PERUANA S.A.C.,163351.83,40.289152,4,27,Fertilizantes,0.002957224862534095,99.50878756973962
20604515433,AIVEPET INSPECCIONES PERU S.A.C,162833.265,94.156,6,14,Proteccion de cultivos,0.0029478370686487135,99.51173540680827
20610798595,AGRO IMPORT NUTRIMENTOS S.A.C.,162355.89,38.785468,4,18,Semillas,0.002939194954148054,99.51467460176242
20549525033,AGRIBIO S.A.C.,159169.81,172.665,8,9,Fertilizantes,0.0028815160472755526,99.5175561178097
20391308668,HACIENDA EL POTRERO SAC,159044.75,9.99164,2,3,Proteccion de cultivos,0.002879252035043131,99.52043536984475
20611191198,RODEL COMPANY GROUP E.I.R.L.,158651.935,159.864,13,50,Fertilizantes,0.0028721407447418446,99.52330751058949
20606415509,COMPAÑIA UTIL S.A.C.,155810.65,259.2496,10,12,Proteccion de cultivos,0.0028207038025077407,99.526128214392
20604150770,KOPPERT PERU S.A.C.,155729.151,9.312311000000001,21,34,Proteccion de cultivos,0.0028192283928409395,99.52894744278484
20600716311,AGROPECUARIA WJ & ANT. ALIS. LAS PALMERA,155271.469,15.23664,3,10,Proteccion de cultivos,0.0028109427887584243,99.5317583855736
20602318223,INSUMOS & SOLUCIONES AGRICOLAS S.A.C,153386.721,76.35,3,13,Fertilizantes,0.002776822426316134,99.53453520799991
20393541521,SAIU EXPORT S.A.C.,153250.0,7.9,3,3,Semillas,0.0027743473102404183,99.53730955531015
20307758645,SOCIEDAD AGRICOLA SATURNO SA,153172.006,49.8232,8,20,Fertilizantes,0.0027729353530194403,99.54008249066317
20606362391,GRUPO CORINSER S.A.C.,152985.05,108.0,5,5,Proteccion de cultivos,0.0027695508122316205,99.5428520414754
20535633763,FAGRO LATINOAMERICA S.A.C.,152848.846,14.794709999999998,6,33,Proteccion de cultivos,0.002767085055617957,99.54561912653102
20555611332,SLIM NEGOCIOS PERUANOS S.A.C.,152185.0,130.5945,5,6,Proteccion de cultivos,0.002755067180482467,99.54837419371151
20613228731,GROWTECH AGRO S.A.C.,150945.0,25.332,1,9,Proteccion de cultivos,0.0027326189542854155,99.5511068126658
20612478695,NEGOSERVIS COMERCIAL E.I.R.L.,150400.0,490.0,8,11,Fertilizantes,0.002722752596803647,99.5538295652626
20612082571,JOTTO AGRO SOLUTIONS S.A.C.,148886.941,0.1159,8,34,Semillas,0.0026953610720605145,99.55652492633466
20517089037,PSW S.A.,148526.0,59.77352,14,24,Fertilizantes,0.002688826809792942,99.55921375314445
20484082228,EOCORP S.A.C.,146987.84,78.29834699999999,7,36,Fertilizantes,0.0026609808713999933,99.56187473401584
20509091154,SEMILLAS HORTACH GROUP S.A.C.,146427.744,7.42507,25,104,Semillas,0.002650841224867684,99.56452557524071
20523690702,CHT PERUANA S.A.,145967.171,5.733390999999999,20,26,Proteccion de cultivos,0.002642503283831995,99.56716807852455
20267418820,AGRARIS INTERNACIONAL SA,145210.0,0.889,17,41,Proteccion de cultivos,0.002628795908124053,99.56979687443267
20610075534,PLYMAG PERU S.A.C.,144870.973,32.18,3,7,Fertilizantes,0.002622658363944289,99.57241953279662
20611285745,AGRYLAAP S.A.C.S.,144520.0,107.99999999999999,9,32,Fertilizantes,0.0026163045564498873,99.57503583735307
20606678828,JABORSAN S.A.C.,143567.52000000002,224.0,2,2,Fertilizantes,0.0025990614221852366,99.57763489877526
20604598843,GROUP TOTAL CAR´S S.A.C.,143296.6,223.0,8,8,Fertilizantes,0.002594156846829345,99.58022905562208
20601693993,CIPAGRO S.A.C.,142465.0,44.167,3,10,Proteccion de cultivos,0.0025791020525507418,99.58280815767463
20514567264,VHD SANIDAD ANIMAL E.I.R.L.,141782.33299999998,9.95,36,43,Proteccion de cultivos,0.0025667434531690785,99.5853749011278
20612103691,COMERCIAL MINERALS CO S.A.C.,138360.0,600.0,3,4,Fertilizantes,0.002504787561793568,99.5878796886896
20521440865,AGRONEGOCIOS  VIRGEN DE YAUCA S.A.C.,136935.347,192.0,7,7,Fertilizantes,0.002478996486957836,99.59035868517655
20600552580,CORPORACION MADERERA BENLY S.A.C.,136844.22,36.504,2,2,Proteccion de cultivos,0.0024773467776766597,99.59283603195423
20449203799,IMPORT EXPORT UNITED BRASPERU LIMITADA S,133800.0,279.98,3,6,Fertilizantes,0.002422236020294734,99.59525826797453
20605988530,CONSORCIO GREEN VALLEY S.A.C.,132958.04,26.701919999999998,1,12,Proteccion de cultivos,0.0024069936747069362,99.59766526164924
20609565552,AGROSEALAND PERU S.A.C.,132266.348,75.272,6,21,Fertilizantes,0.0023944716920660564,99.60005973334131
20603807678,TPS SEMILLAS SOCIEDAD ANONIMA CERRADA -T,132215.395,0.435542,36,199,Semillas,0.0023935492691068475,99.60245328261041
20470700662,CORPORACION DE INVERSIONES Y SERVICIOS S,129952.76000000001,91.2,4,5,Proteccion de cultivos,0.0023525878640412307,99.60480587047445
20505719396,Q-MEDICAL S.A.C,128368.0,4.7912,1,1,Proteccion de cultivos,0.00232389830682507,99.60712976878128
20611930161,AGROLINA PERU S.A.C.S,128066.0,1.611,4,5,Proteccion de cultivos,0.002318431077541595,99.60944819985882
20509442551,PROCHEM PERU SOCIEDAD ANONIMA CERRADA -,127969.227,82.10671400000001,32,63,Proteccion de cultivos,0.002316679156417589,99.61176487901524
20612693804,ALLPA FARMS PERU S.A.C.,127300.32,23.00654,1,20,Fertilizantes,0.00230456965993308,99.61406944867517
20101323634,AGROVET SOCIEDAD ANONIMA,127191.5,7.875,4,4,Proteccion de cultivos,0.0023025996470502066,99.61637204832222
20600777271,AMAUTA SOPORTE GLOBAL S.A.C.,125752.5,243.0,1,1,Fertilizantes,0.002276548842616693,99.61864859716484
20538481336,MACANA S.A.C,124527.939,2.6016500000000002,12,68,Proteccion de cultivos,0.0022543801149392034,99.62090297727977
20258352638,MACC-HER REPRESENTACIONES SRLTDA,122866.255,40.421209,17,24,Proteccion de cultivos,0.0022242979711488637,99.62312727525092
20100102413,UNIQUE S.A.,122424.299,0.567298,7,9,Proteccion de cultivos,0.00221629706126407,99.62534357231219
20609920280,KMK PERU S.R.L.,122173.44399999999,7.817,19,33,Proteccion de cultivos,0.002211755730794182,99.62755532804299
20390247487,FUNDO SACRAMENTO S.A.C.,120915.0,106.25,2,2,Fertilizantes,0.0021889736053358577,99.62974430164833
20600576039,HANSEANDINA PERU S.R.L.,120650.82,4.376600000000001,5,5,Proteccion de cultivos,0.0021841910469513923,99.63192849269528
20522163971,SOL DE VILLA PERU S.A.C.,120209.5,2.189,3,3,Fertilizantes,0.002176201650834229,99.63410469434612
20609849666,LOU SI QIN EMPRESA INDIVIDUAL DE RESPONS,119436.0,106.46071800000001,5,7,Proteccion de cultivos,0.002162198664573407,99.6362668930107
20604671541,GRUPO CROSLEY & ENCINAS TRADING SOCIEDAD,118793.0,18.8512,5,21,Fertilizantes,0.0021505581730857423,99.63841745118378
20409304932,ACUIAGRO S.A.C,117395.11,14.0,1,2,Proteccion de cultivos,0.002125251599764294,99.64054270278355
20549134352,CONSORCIO AGRICOLA MOQUEGUA S.A.C.,116829.31,19.44616,5,7,Fertilizantes,0.002115008691391478,99.64265771147494
20600806964,AGRO SHANGHAI E.I.R.L.,114320.43,135.03,5,5,Fertilizantes,0.002069589412567883,99.64472730088751
20610936564,NATURE GROW S.A.C.,113634.21200000001,19.508760000000002,2,23,Fertilizantes,0.0020571665279836182,99.6467844674155
20604279608,SOLTEC AGRO S.A.C.,111293.0,26.375,7,20,Fertilizantes,0.0020147826114100286,99.64879925002691
20539269080,NUTRIENTES AGRICOLAS DEL PERU SAC,111129.42,42.510125,10,14,Fertilizantes,0.0020118212558928403,99.6508110712828
20374211545,GRUPO ANDINO DE INVERSIONES S.A.C,111101.829,40.4,3,3,Proteccion de cultivos,0.0020113217647565475,99.65282239304756
20538298485,CENTRO NACIONAL DE ABASTECIMIENTO DE REC,110967.0,9.0144,1,3,Proteccion de cultivos,0.0020088809003291908,99.65483127394789
20544715993,COLTEX PERU S.A.C,110239.81,5.395,23,28,Proteccion de cultivos,0.001995716282903196,99.6568269902308
20605636765,INVERSIONES ALCENT S.A.C.,109813.551,54.525839999999995,9,28,Fertilizantes,0.0019879995422172857,99.65881498977302
20254713423,MARKETING MANAGEMENT INTERNATIONAL S.A.C,108870.229,8.776019999999999,5,9,Proteccion de cultivos,0.0019709221989651447,99.66078591197198
20606109343,SOLANA COMERCIAL S.A.C.,108698.662,32.618076,39,88,Proteccion de cultivos,0.0019678162515264753,99.6627537282235
20462604735,CORPORACION GTM DEL PERU S.A.,108604.349,68.011,17,21,Proteccion de cultivos,0.0019661088647866995,99.6647198370883
20480922094,LABORATORIO DE AGENTES DE BIOCONTROL AGR,106710.0,0.10976999999999999,4,5,Proteccion de cultivos,0.0019318146915220558,99.66665165177982
20602192491,RMQ REPRESENTACIONES SOCIEDAD COMERCIAL,106622.62,1197.714,13,18,Fertilizantes,0.0019302328157114925,99.66858188459553
20612347035,IMPORTACIONES Y EXPORTACIONES CHAMBILLA,105000.0,342.0,6,6,Fertilizantes,0.0019008578634599931,99.67048274245899
20609127644,AGRICOLA DELTA S.A.C.,104333.928,0.163184,4,9,Semillas,0.0018887996901377976,99.67237154214912
20603651155,BAOMA EMPRESA INDIVIDUAL DE RESPONSABILI,103335.98000000001,83.25210399999999,5,5,Proteccion de cultivos,0.0018707334301080439,99.67424227557923
20104121374,PALMAS DEL ESPINO S.A.,102677.0,3.655,2,2,Proteccion de cultivos,0.0018588036461569687,99.67610107922539
20531740786,DISTRIBUIDORA Y COMERCIALIZADORA VIRGEN,102008.4,65.0,1,1,Fertilizantes,0.0018466997074187844,99.6779477789328
20605088822,ENCIPHARM PERU S.A.C.,101354.58,24.144,1,8,Proteccion de cultivos,0.0018348633370541424,99.67978264226986
20611919311,BIOCHEMICAL INTERNATIONAL COMPANY S.A.C.,101273.92,31.34,10,12,Fertilizantes,0.0018334031161468406,99.68161604538601
20524637007,ANDEAN NATURAL PRODUCTS EXPORT IMPORT S.,101245.132,11.20821,5,24,Proteccion de cultivos,0.0018328819552309043,99.68344892734125
20602626203,SEMILLAS J. MANRIQUE S.R.L.,101230.242,7.173,7,55,Semillas,0.0018326123954824575,99.68528153973674
20607046566,CCV BUSINESS E.I.R.L.,100870.295,15.560776,8,72,Fertilizantes,0.0018260961280026592,99.68710763586473
20601668425,AGRARIOS NUTRICION Y SEMILLAS E.I.R.L. -,100850.0,40.09375,8,13,Fertilizantes,0.0018257287193327648,99.68893336458407
20545044545,HYDROTECH PERU IMPORT E.I.R.L.,100648.23999999999,88.2,3,4,Proteccion de cultivos,0.0018220761756896058,99.69075544075976
20600679717,KP INGENIERIA LOGISTICA PERU S.A.C.,100459.414,42.928866,6,25,Proteccion de cultivos,0.0018186577815284088,99.69257409854129
20531385781,MERCADOR PORT E.I.R.L.,99800.92,16.495,4,7,Semillas,0.0018067367958337303,99.69438083533711
20600314000,GRUPO FORESTAL DEL PERU S.A.C.,99494.63,26.932,3,3,Proteccion de cultivos,0.0018011919029289763,99.69618202724004
20613183117,QING HUA DROGUERIA SOCIEDAD ANONIMA CERR,99459.0,87.93104000000001,4,4,Proteccion de cultivos,0.0018005468784939756,99.69798257411854
20602432140,LEVANIA S.A.C.,99019.098,29.48,12,18,Proteccion de cultivos,0.0017925831530096732,99.69977515727155
20494586810,SUN FRUITS EXPORTS S.A.,98672.4,154.0,1,2,Fertilizantes,0.0017863067375854269,99.70156146400913
20503468116,SERVINSUMOS DE LOS ANDES S.A.,97174.78,4.695018999999999,17,82,Proteccion de cultivos,0.0017591947113618559,99.7033206587205
20497056544,MOLINOS ROSA BLANCA S.A.C.,96120.0,108.0,2,2,Fertilizantes,0.0017400995984359479,99.70506075831894
20601843715,REFF BUSINESS SOCIEDAD ANONIMA CERRADA,95926.0,28.05188,19,22,Fertilizantes,0.0017365875372406029,99.70679734585617
20610026801,INVERSIONES Y EMBALAJES EL ALAMO S.A.C.,95350.0,95.35,1,1,Fertilizantes,0.001726159974103908,99.70852350583027
20393693119,OLEAGINOSAS PUCALLPA S.A.C.,95040.0,135.0,1,1,Fertilizantes,0.0017205479175546451,99.71024405374783
20518966881,DIKEL  S.A.C.,94269.08,77.5626,4,6,Proteccion de cultivos,0.0017065916380870395,99.71195064538591
20512217452,AGUALIMA S.A.C.,93495.263,240.62287400000002,4,4,Fertilizantes,0.001692582913045811,99.71364322829896
20492677206,R - CHEMICAL S.A.C.,93180.17,86.6,4,4,Proteccion de cultivos,0.0016868786558384662,99.7153301069548
20477359397,AGREVO ANDINA S.A.C.,92962.44,16.002,2,3,Proteccion de cultivos,0.0016829370007659789,99.71701304395556
20145038384,AQA QUIMICA SOCIEDAD ANONIMA,92890.625,48.921189,10,12,Proteccion de cultivos,0.0016816369045044135,99.71869468086007
20608301870,AGROSOL CH & R S.A.C.,92626.4,108.96,3,3,Fertilizantes,0.001676853531466578,99.72037153439153
20610171550,INNOVA INDUSTRIES AMERICA S.A.C.,92400.0,140.0,2,2,Fertilizantes,0.001672754919844794,99.72204428931137
20573853670,CORPORACIÓN BENITO FJA SOCIEDAD ANÓNIMA,92057.29000000001,171.70247999999998,7,21,Fertilizantes,0.0016665507008125427,99.72371084001219
20604481857,PANZTOREO S.A.C.,91003.6,10.0,1,1,Semillas,0.0016474753206015982,99.72535831533278
20601138809,INCA SOLUCIONES S.A.C.,90566.681,10.081676999999999,7,14,Proteccion de cultivos,0.001639565597584026,99.72699788093037
20608543512,SEMILLAS CARLESSI S.A.C.,89693.526,3.5288000000000004,9,75,Semillas,0.0016237585161766983,99.72862163944654
20515621785,INKA GREEN SAC,88440.67,86.176,4,4,Fertilizantes,0.0016010775525635266,99.73022271699911
20601532621,ACTIVEN PERU E.I.R.L.,88003.48000000001,45.730955,4,5,Fertilizantes,0.0015931629235223263,99.73181587992264
20530611681,NUTRITIONAL TECHNOLOGIES S.A.C - NALTECH,86888.78,58.0608,2,3,Fertilizantes,0.0015729830543756702,99.73338886297701
20539701178,GREEN FRUITS PERU S.A.C.,86631.45,10.1983,1,6,Proteccion de cultivos,0.0015683245043375353,99.73495718748134
20605672303,AGRILAND S.A.C.,86485.713,9.566144,4,12,Proteccion de cultivos,0.0015656861679332777,99.73652287364928
20612755460,SERVIVET PERU S.A.C.,86150.4,1.8343860000000003,12,69,Proteccion de cultivos,0.0015596158598116551,99.7380824895091
20612404250,QUIVER S.A.C.,85943.698,15.729400000000004,1,37,Fertilizantes,0.001555873849125056,99.73963836335822
20253462389,RLC REPRESENTACIONES QUIMICAS S.A.C.,85416.543,5.75,16,21,Proteccion de cultivos,0.0015463305469630346,99.74118469390518
20604825521,AGRICOLA A & G E.I.R.L.,84894.289,9.268,5,12,Fertilizantes,0.0015368759696047162,99.74272156987479
20605637231,Q'ANPAQ PERU S.A.C.,84639.72,17.131619999999998,4,5,Proteccion de cultivos,0.001532267403076686,99.74425383727787
20607708194,GRUPO HORIZONTE DEL VALLE S.A.C.,84078.0,48.0,4,7,Fertilizantes,0.0015220983566094218,99.74577593563447
20100024862,A. TARRILLO BARBA S.A.,84016.804,16.489138000000004,12,47,Proteccion de cultivos,0.001520990500439781,99.74729692613491
20609340151,AGROSEMILLERA VIVEROS VERDES S.A.C.,83910.0,0.93,3,5,Semillas,0.0015190569840278858,99.74881598311893
20607731218,TRADING GLOBAL WBM S.A.C.,83889.0,134.98,3,4,Fertilizantes,0.0015186768124551939,99.75033465993138
20553374112,GRUPO KAMPU PERU S.A.C.,83888.01,50.543800000000005,12,16,Proteccion de cultivos,0.0015186588900810527,99.75185331882146
20525413447,AGRICOLA DEL CHIRA S.A.,83750.0,10.96,2,2,Fertilizantes,0.0015161604387121373,99.75336947926017
20610314679,360 SMART AGRO S.A.C.,83630.965,14.033,2,3,Fertilizantes,0.0015140054995142615,99.75488348475969
20602168892,TKP PERU S.A.C.,83602.29,91.761,3,3,Fertilizantes,0.0015134863842834545,99.75639697114397
20497671702,COMPANIA SEMILLERA MONTOYA FAKHYE EIRL,83027.414,12.347970000000002,4,50,Semillas,0.0015030791693776031,99.75790005031335
20136222725,SAFRESCO PERU S.A.,82967.68,92.455,3,3,Proteccion de cultivos,0.0015019977803907845,99.75940204809375
20459787616,GARAMENDI & CIA S.R.L.,82003.51999999999,103.0,4,4,Fertilizantes,0.0014845431983180836,99.76088659129206
20102032951,A JAIME ROJAS REPRESENTACIONES GRLES S A,81620.0,0.7398520000000001,26,47,Proteccion de cultivos,0.0014776001791962346,99.76236419147126
20566112079,GRUPO AGRO BUEN SEMBRADOR S.A.C.,81041.4,297.0,1,1,Fertilizantes,0.0014671255471981586,99.76383131701846
20611751037,CROPSUSTAIN PERU S.R.L.,81003.03,41.036682,4,5,Fertilizantes,0.001466430919424626,99.76529774793788
20603115351,BIOSCIENCE AGRO PERU S.A.C.,80775.0,37.1,4,15,Fertilizantes,0.0014623027992474375,99.76676005073713
20104443819,AGRICOLA VIñA VIEJA VIñA STA ISABEL SAC.,80728.724,7.1,3,6,Fertilizantes,0.00146146504592849,99.76822151578307
20477542833,DANPER AGRICOLA LA VENTUROSA S.A.C.,80608.0,75.81960000000001,3,4,Proteccion de cultivos,0.001459279530074125,99.76968079531314
20531455666,FERTILIZANTES QUIMICOS SALVADOR S.A.C,80202.0,23.6,4,5,Proteccion de cultivos,0.001451929546335413,99.77113272485947
20600483243,INNOVACIONES Y FORMULACIONES S.A.C.,78640.452,33.72,3,13,Proteccion de cultivos,0.0014236602054309346,99.7725563850649
20614146541,T & M GLOBAL TRADING S.A.C.,78427.286,3.52,5,10,Fertilizantes,0.0014198011743135792,99.77397618623921
20603887043,AGROINDUSTRIAS KON SOL SOCIEDAD  ANONIMA,77025.2,0.096,2,2,Semillas,0.0013944186390912252,99.7753706048783
20530042708,AGRONEGOCIOS LOS ANGELES S.A.C.,76134.25,2.5998500000000004,7,8,Fertilizantes,0.0013782894075345616,99.77674889428584
20490481576,NATURAL AGRO CORPORATION S.A.C.,76065.201,10.25768,1,7,Proteccion de cultivos,0.001377039385300142,99.77812593367115
20611413476,COMEXAL PERU S.A.C.,75333.0,20.898940000000003,3,10,Fertilizantes,0.0013637840516955396,99.77948971772284
20603750994,ARD COMERCIAL S.A.C.,74800.0,76.538205,2,2,Fertilizantes,0.0013541349351124522,99.78084385265795
20609938839,R5 COMPANY S.A.C.,73946.0,170.0,4,4,Fertilizantes,0.0013386746244896442,99.78218252728244
20604995605,CONSULTORIA Y DESARROLLO AGRICOLA S.A.C.,73425.0,12.88175,3,11,Fertilizantes,0.0013292427488052379,99.78351177003125
20602891772,FULLER PINTO S.A.C.,73332.624,68.49352800000001,41,252,Proteccion de cultivos,0.0013275704283671904,99.78483934045963
20604506892,AGROINDUSTRIAS AMARAMA S.A.C.,72880.0,25.85396,6,10,Fertilizantes,0.0013193763913234694,99.78615871685095
20253768119,UNIMED DEL PERU SOCIEDAD ANONIMA,72461.3,6.733,1,1,Proteccion de cultivos,0.00131179649430032,99.78747051334526
20506869499,CHACRA SANA S.A.C.,72252.0,1.153,9,9,Semillas,0.0013080074509591562,99.78877852079621
20491949351,POSTES WISE S.A.C. - WISE S.A.C.,72246.5,17.7832,1,2,Proteccion de cultivos,0.0013079078822139274,99.79008642867842
20510360428,SOCIEDAD AGRICOLA MOCHE NORTE S.A.,71061.301,4.2482,3,6,Proteccion de cultivos,0.0012864517408909283,99.79137288041932
20606066822,IMPORT & EXPORT ALJOMIN S.A.C.,70308.0,82.35,2,2,Fertilizantes,0.0012728144253728113,99.7926456948447
20605561854,IMPORTACIONES & DISTRIBUCIONES JUN XIANG,70261.8,204.864,3,8,Fertilizantes,0.001271978047912889,99.7939176728926
