ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum,distrito,provincia,dep,fob_anual
20110169109,MULTIVET S.R.L.,4862.544,0.56422,6,6,Proteccion de cultivos,8.802861903638292e-05,99.99295202463118,SANTIAGO DE SURCO,LIMA,LIMA,1027.8548292682926
20477914307,AUTOMOTORES FRANCIA PERÚ S.A.C.,4857.618,1.469482,5,9,Fertilizantes,8.793944164747433e-05,99.99303996407282,SAN ISIDRO,LIMA,LIMA,1026.8135609756098
20609439701,PLANN ING E.I.R.L.,4850.0,5.525,1,2,Fertilizantes,8.780152988362825e-05,99.99312776560272,PIURA,PIURA,PIURA,1025.2032520325204
20604470243,ODP JESUITAS DEL PERU,4829.37,7.1959,4,4,Proteccion de cultivos,8.742805657197892e-05,99.99321519365928,MIRAFLORES,LIMA,LIMA,1020.8424390243903
20409273875,NEGOCIOS FAROX SOCIEDAD ANONIMA,4800.0,0.4,1,1,Proteccion de cultivos,8.689635947245682e-05,99.99330209001876,LIMA,LIMA,LIMA,1014.6341463414634
20142586712,BAKER HUGHES INTERNATIONAL OPERATIONS DE,4718.46,1.278203,1,1,Proteccion de cultivos,8.542020756591847e-05,99.99338751022631,SAN ISIDRO,LIMA,LIMA,997.3980487804878
20132712086,CORPORACION REFRIGERADOS INY S.A.C.,4660.0,0.31575,1,1,Proteccion de cultivos,8.436188232117683e-05,99.99347187210864,LA CRUZ,TUMBES,TUMBES,985.040650406504
20600143680,PRODUCSAN S.A.C.,4650.0,1.38,1,2,Proteccion de cultivos,8.418084823894254e-05,99.99355605295688,LIMA,LIMA,LIMA,982.9268292682926
20603037031,ALP BIOPHARMA E.I.R.L.,4600.0,0.1,2,2,Proteccion de cultivos,8.327567782777112e-05,99.9936393286347,CARABAYLLO,LIMA,LIMA,972.3577235772358
20551643043,ADITIVOS SM S.A.C.,4560.0,3.8,1,1,Fertilizantes,8.255154149883398e-05,99.9937218801762,COMAS,LIMA,LIMA,963.9024390243902
20286844953,GREEN VEGETABLES & FLOWERS S.A.C.,4553.0,0.012244,3,9,Semillas,8.242481764126998e-05,99.99380430499384,CARAZ,HUAYLAS,ANCASH,962.4227642276422
20603239491,INTEGRAL SOLUTIONS FOR INDUSTRIAL PROCES,4519.773,2.75,1,2,Proteccion de cultivos,8.182329569623012e-05,99.99388612828952,MIRAFLORES,LIMA,LIMA,955.3991707317074
20518167732,INVERSIONES GENERALES OCEAN GREEN SAC,4516.4,19.2,1,1,Fertilizantes,8.176223290029248e-05,99.99396789052244,JESUS MARIA,LIMA,LIMA,954.6861788617887
20612167266,AGROMASTER PERU S.A.C.,4488.0,0.96,1,1,Fertilizantes,8.124809610674713e-05,99.99404913861854,ICA,ICA,ICA,948.6829268292682
20153154237,MULTEX E.I.R.L.,4439.25,2.0,1,1,Fertilizantes,8.036555495585499e-05,99.99412950417349,SAN ISIDRO,LIMA,LIMA,938.3780487804879
20612331171,ARTICARE SOCIEDAD ANONIMA CERRADA,4427.446,0.2234889999999999,4,8,Proteccion de cultivos,8.015186232518564e-05,99.9942096560358,SANTIAGO DE SURCO,LIMA,LIMA,935.8828943089432
20347029697,CHINA INTERNATIONAL WATER & ELECTRIC COR,4311.0,3.0,1,1,Fertilizantes,7.804379285120029e-05,99.99428769982866,SAN ISIDRO,LIMA,LIMA,911.2682926829268
20606260921,BLUESKY DEVELOPMENT S.A.C.,4310.0,2.0,1,1,Fertilizantes,7.802568944297686e-05,99.99436572551812,LA VICTORIA,LIMA,LIMA,911.0569105691056
20606892234,GM GEOTECNIA E.I.R.L.,4306.0,0.768,1,1,Fertilizantes,7.795327581008314e-05,99.99444367879391,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,910.2113821138212
20604180717,MINI BF PERU S.A.C.,4250.4,0.4001189999999999,9,13,Proteccion de cultivos,7.69467263128605e-05,99.99452062552022,SAN ISIDRO,LIMA,LIMA,898.4585365853658
20600136527,OZ PERU GROUP S.A.C.,4234.024,0.146637,18,18,Fertilizantes,7.665026489979366e-05,99.99459727578513,MIRAFLORES,LIMA,LIMA,894.9969430894309
20461297766,AGRICOLA LA CHACRA S.A.C.,4159.05,0.504,6,8,Semillas,7.529297997165032e-05,99.9946725687651,PACHACAMAC,LIMA,LIMA,879.1487804878049
20508699035,MCCO INTERNATIONAL BUSINESS SOCIEDAD ANO,4149.18,0.09092,8,8,Proteccion de cultivos,7.511429933248508e-05,99.99474768306445,SURQUILLO,LIMA,LIMA,877.0624390243903
20606039604,AGROSERVICIOS LATINOAMERICANOS E.I.R.L.,3855.2,0.96,1,1,Fertilizantes,6.979225938296157e-05,99.9948174753238,PIURA,PIURA,PIURA,814.920325203252
20532503435,IMPORTACIONES E INVERSIONES WILYAS EMPRE,3850.0,55.0,1,2,Fertilizantes,6.969812166019975e-05,99.99488717344548,LINCE,LIMA,LIMA,813.8211382113822
20136808681,INDUSTRIAL QUIMICA FERRE SOCIEDAD ANONIM,3803.0,0.8,1,3,Proteccion de cultivos,6.884726147369861e-05,99.99495602070697,SAN MARTIN DE PORRES,LIMA,LIMA,803.8861788617886
20525154590,AGROPLANT SOCIEDAD COMERCIAL DE RESPONSA,3800.0,2.0,1,1,Fertilizantes,6.879295124902832e-05,99.9950248136582,SAN LUIS,LIMA,LIMA,803.2520325203252
20601696861,M  & S MAQUINARIAS E.I.R.L,3769.421,2.398658,1,1,Fertilizantes,6.823936712896409e-05,99.99509305302531,LIMA,LIMA,LIMA,796.7881788617887
20607695602,ZR CORPORATION S.A.C.,3767.7,0.000725,1,1,Semillas,6.820821116341158e-05,99.99516126123648,INDEPENDENCIA,HUARAZ,ANCASH,796.4243902439024
20600881320,IMPORTACIONES Y DISTRIBUCIONES RUSMITA E,3767.0,8.268984,2,5,Proteccion de cultivos,6.819553877765517e-05,99.99522945677526,AREQUIPA,AREQUIPA,AREQUIPA,796.2764227642276
20455181675,BIO CONTROL SOCIEDAD ANONIMA CERRADA,3636.0,0.014345,1,1,Proteccion de cultivos,6.582399230038605e-05,99.99529528076756,MAJES,CAYLLOMA,AREQUIPA,768.5853658536586
20606599642,NEGOCIOS AGRICOLAS ALLPA S.A.C.,3620.8,1.052,2,2,Fertilizantes,6.554882049538994e-05,99.99536082958808,TRUJILLO,TRUJILLO,LA LIBERTAD,765.3723577235772
20556228842,J & A ABEJAS DEL PERU E.I.R.L.,3595.0,0.07524,1,1,Proteccion de cultivos,6.508175256322548e-05,99.99542591134065,CARABAYLLO,LIMA,LIMA,759.9186991869918
20606189606,KINTI PERU E.I.R.L.,3584.178,0.278822,2,10,Fertilizantes,6.488583747943153e-05,99.9954907971781,SAN MIGUEL,LIMA,LIMA,757.6311219512195
20610739777,PROMINERALES PERU S.A.C.,3503.374,9.78919,2,5,Fertilizantes,6.34230096813456e-05,99.99555422018778,VENTANILLA,CALLAO,CALLAO,740.5506016260161
20602395317,LIAMGROUP S.A.C.,3500.0,2.0,1,3,Fertilizantes,6.336192878199976e-05,99.99561758211657,CARABAYLLO,LIMA,LIMA,739.8373983739838
20605464816,TABACAN PRODUCTORA & PROCESADORA DE TABA,3500.0,0.0023,1,1,Semillas,6.336192878199976e-05,99.99568094404536,LA VICTORIA,CHICLAYO,LAMBAYEQUE,739.8373983739838
20131867744,CARTAVIO SOCIEDAD ANONIMA ABIERTA,3479.44,0.065,1,3,Proteccion de cultivos,6.298972270892607e-05,99.99574393376804,CASA GRANDE,ASCOPE,LA LIBERTAD,735.4913821138211
20606079860,AGRO INVERSIONES F & H S.A.C.,3458.47,0.0906,1,1,Semillas,6.261009423848079e-05,99.99580654386229,SANTA ANITA,LIMA,LIMA,731.0586991869918
20601169186,ZHONG HUAN E.I.R.L.,3451.764,3.222397,4,4,Proteccion de cultivos,6.248869278293447e-05,99.99586903255506,SAN MARTIN DE PORRES,LIMA,LIMA,729.6411707317073
20504674224,CAPSUCOR QUIM PERU SOCIEDAD RESPONSABILI,3438.33,1.1,2,2,Fertilizantes,6.224549159686093e-05,99.99593127804664,LIMA,LIMA,LIMA,726.8014634146341
20563567032,DEUCE PERU SOCIEDAD ANONIMA CERRADA,3382.4,0.4,1,1,Proteccion de cultivos,6.123296797492458e-05,99.99599251101463,MIRAFLORES,LIMA,LIMA,714.9788617886179
20563266695,INDELAB SOCIEDAD ANONIMA CERRADA - INDEL,3372.3740000000003,0.072172,2,6,Fertilizantes,6.105146320407649e-05,99.99605356247784,SANTIAGO DE SURCO,LIMA,LIMA,712.8595447154472
20516603667,NATURAL AGRO CORP S.A.C.,3364.0,1.0,1,1,Fertilizantes,6.089986526361349e-05,99.9961144623431,LA VICTORIA,CHICLAYO,LAMBAYEQUE,711.0894308943089
20543363902,LEALTO E.I.R.L.,3360.0,0.18221,1,1,Proteccion de cultivos,6.082745163071977e-05,99.99617528979472,MAGDALENA DEL MAR,LIMA,LIMA,710.2439024390244
20543307662,ASESORIA DESARROLLO LOGISTICO S.A.C,3280.0,1.0,1,1,Fertilizantes,5.93791789728455e-05,99.99623466897371,BREÑA,LIMA,LIMA,693.3333333333334
20504299628,DSM NUTRITIONAL PRODUCTS PERU S.A,3262.0910000000003,0.096,4,4,Proteccion de cultivos,5.905496503497212e-05,99.99629372393876,LURIN,LIMA,LIMA,689.5476910569106
20611337311,ANGELS LOGISTICS S.A.C.,3195.0,0.086,1,1,Proteccion de cultivos,5.784038927385407e-05,99.99635156432802,LA PERLA,CALLAO,CALLAO,675.3658536585366
20131529181,SEGURINDUSTRIA SA,3160.658,0.24,1,1,Proteccion de cultivos,5.721868202864509e-05,99.99640878301004,SAN JUAN DE MIRAFLORES,LIMA,LIMA,668.106569105691
20100177341,PRODUCTOS ROCHE Q F S A,3140.132,0.014532,12,12,Proteccion de cultivos,5.6847091471451e-05,99.99646563010153,SAN ISIDRO,LIMA,LIMA,663.7677398373984
20606796847,ANDEAN GROWERS GROUP S.A.C.,3116.804,0.008612,1,14,Semillas,5.642477516441486e-05,99.99652205487668,SANTIAGO DE SURCO,LIMA,LIMA,658.8366178861788
20609263815,BCOMERCE E.I.R.L.,3086.2,0.7968999999999998,1,11,Fertilizantes,5.587073845914505e-05,99.99657792561516,TACNA,TACNA,TACNA,652.3674796747968
20127697508,UNION ISRAELITA DEL PERU,3043.0,1.077441,2,2,Proteccion de cultivos,5.508867122389294e-05,99.99663301428636,SAN ISIDRO,LIMA,LIMA,643.2357723577236
20613686691,GRUPO ECO ABONOS ORGANICOS HUANCACHOQUE,3000.0,24.8,1,1,Fertilizantes,5.431022467028552e-05,99.99668732451104,CERRO COLORADO,AREQUIPA,AREQUIPA,634.1463414634146
20508251247,HUAYRURO INVESTMENTS S.A.C.,2998.974,0.09,1,1,Proteccion de cultivos,5.429165057344828e-05,99.9967416161616,VILLA EL SALVADOR,LIMA,LIMA,633.9294634146341
20510957742,CYCE INVERSIONES EIRL,2936.672,0.346145,13,23,Proteccion de cultivos,5.316377203431224e-05,99.99679477993364,MAGDALENA VIEJA,LIMA,LIMA,620.7599349593496
20305875296,FLINT GROUP PERU S.A.,2928.234,0.61,4,5,Proteccion de cultivos,5.3011015475722935e-05,99.99684779094912,SAN JUAN DE LURIGANCHO,LIMA,LIMA,618.9762926829269
20503884926,LAGE COMERCIAL S.A.C.,2898.675,3.500001,3,3,Fertilizantes,5.247589683204662e-05,99.99690026684596,CHORRILLOS,LIMA,LIMA,612.7280487804878
20603270291,COMERCIAL TRESSA PERÚ S.A.C.,2839.617,1.082615,1,2,Proteccion de cultivos,5.1406745749187374e-05,99.99695167359172,SANTIAGO DE SURCO,LIMA,LIMA,600.244243902439
20610308776,ENTEX ANDINA S.A.C.,2830.473,1.344703,1,1,Proteccion de cultivos,5.1241208184392346e-05,99.9970029147999,LURIGANCHO,LIMA,LIMA,598.3113658536585
20603346395,BC MEDICA E.I.R.L.,2760.581,0.2689209999999999,1,1,Proteccion de cultivos,4.997592477684049e-05,99.99705289072467,BREÑA,LIMA,LIMA,583.5374471544716
20513315911,QUIMICA S.K.R. EIRL,2740.134,0.005,1,1,Proteccion de cultivos,4.960576438889605e-05,99.99710249648908,SAN MARTIN DE PORRES,LIMA,LIMA,579.2153170731707
20605606181,ACQUE-TECNOLOGIA PERU S.A.C.,2730.0,2.0,2,4,Proteccion de cultivos,4.942230444995982e-05,99.99715191879352,CHORRILLOS,LIMA,LIMA,577.0731707317074
20612931179,GRUPO CAPSUCOR S.A.C.,2597.88,0.93,4,5,Fertilizantes,4.703048215548045e-05,99.99719894927568,SAN BORJA,LIMA,LIMA,549.1453658536585
20601352959,RWL WATER SOCIEDAD ANONIMA CERRADA - RWL,2559.0,0.14725,1,1,Fertilizantes,4.6326621643753546e-05,99.99724527589731,SANTIAGO DE SURCO,LIMA,LIMA,540.9268292682926
20553989923,AGRARIA SAN JUAN  S.A.,2550.0,0.3,1,1,Semillas,4.616369096974269e-05,99.9972914395883,SANTIAGO DE SURCO,LIMA,LIMA,539.0243902439024
20505440448,CORPORACION QUIMICA YOHISA SAC,2519.532,0.142,6,7,Fertilizantes,4.561211632799127e-05,99.99733705170462,VILLA EL SALVADOR,LIMA,LIMA,532.5840000000001
20524559103,A & D CHEMICALS S.A.C.,2435.672,0.24,1,1,Proteccion de cultivos,4.409396451437456e-05,99.99738114566914,SAN LUIS,LIMA,LIMA,514.8574959349594
20605401512,BAGUES PERU SOCIEDAD ANONIMA CERRADA - B,2365.826,0.205254,8,8,Proteccion de cultivos,4.282951386360097e-05,99.997423975183,SAN ISIDRO,LIMA,LIMA,500.09330081300817
20155205823,ASOCIACION VIDA PERU,2320.059,0.985941,14,42,Proteccion de cultivos,4.200097517943932e-05,99.99746597615818,SAN ISIDRO,LIMA,LIMA,490.4189756097561
20546593933,INVESTMENST ALCALE S.A.C.,2320.0,1.43545,1,1,Proteccion de cultivos,4.199990707835413e-05,99.99750797606526,SAN JUAN DE LURIGANCHO,LIMA,LIMA,490.4065040650407
20468787360,ROCHEM BIOCARE DEL PERU S.A.C,2314.512,0.01194,16,18,Proteccion de cultivos,4.190055557402396e-05,99.99754987662084,SAN ISIDRO,LIMA,LIMA,489.24643902439027
20109116051,CONSTRUCTORA CONCEPCION S.A.C.,2295.449,0.223051,1,1,Proteccion de cultivos,4.155545030306074e-05,99.99759143207116,EL TAMBO,HUANCAYO,JUNIN,485.2168617886179
20604268339,GRASS SOLUTIONS E.I.R.L.,2275.0,0.1254,1,1,Semillas,4.118525370829985e-05,99.99763261732484,SANTIAGO DE SURCO,LIMA,LIMA,480.8943089430894
20100190797,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S,2272.1,0.198,1,1,Proteccion de cultivos,4.113275382445191e-05,99.99767375007868,LA VICTORIA,LIMA,LIMA,480.28130081300816
20602308929,AGROMILLORA  PERU S.A.C.,2240.0,0.004418,1,2,Fertilizantes,4.055163442047985e-05,99.9977143017131,SANTIAGO DE SURCO,LIMA,LIMA,473.4959349593496
20611473550,CROPSVITA FARMING INNOVATION S.A.C.,2222.0,0.00895,1,1,Proteccion de cultivos,4.0225773072458136e-05,99.99775452748618,JESUS MARIA,LIMA,LIMA,469.69105691056916
20505511051,CORPORACION ESTRATEGICA SOCIEDAD ANONIMA,2061.5,0.361,3,3,Semillas,3.732017605259786e-05,99.99779184766224,SAN ISIDRO,LIMA,LIMA,435.76422764227647
20611300701,MEDICAL HEALTHCARE SOCIEDAD ANONIMA CERR,2052.298,0.184168,1,1,Proteccion de cultivos,3.7153588490125874e-05,99.99782900125072,SAN ISIDRO,LIMA,LIMA,433.8190894308942
20610034722,NKR PRODUCTS REPRESENTACIONES S.A.C.,2028.347,0.286036,1,2,Proteccion de cultivos,3.671999375976654e-05,99.99786572124448,LA VICTORIA,LIMA,LIMA,428.7562764227642
20611408936,STF IMPORT EIRL,2000.0,1.6,1,1,Proteccion de cultivos,3.620681644685701e-05,99.99790192806093,GROCIO PRADO,CHINCHA,ICA,422.76422764227647
20546782230,MISION MEDICA CATOLICA - CMMB DEL PERU-C,1995.0,2.91,1,5,Proteccion de cultivos,3.611629940573987e-05,99.99793804436034,SAN ISIDRO,LIMA,LIMA,421.7073170731707
20611348364,OSHALE S.A.C.,1980.0,0.290278,1,3,Fertilizantes,3.584474828238844e-05,99.99797388910862,ANCON,LIMA,LIMA,418.5365853658537
20144442629,HOGAR CLINICA SAN JUAN DE DIOS,1968.944,1.41,3,3,Proteccion de cultivos,3.5644597001070215e-05,99.99800953370564,SAN LUIS,LIMA,LIMA,416.19954471544713
20552611307,ARCHROMA PERU S.A.,1964.491,1.0005,2,2,Proteccion de cultivos,3.556398252425129e-05,99.99804509768816,LURIN,LIMA,LIMA,415.25826016260163
20137291313,MINERA YANACOCHA S.R.L.,1963.04,0.08164,1,2,Proteccion de cultivos,3.553771447891909e-05,99.99808063540264,SAN ISIDRO,LIMA,LIMA,414.95154471544714
20534842636,INVERSIONES LIA VALENTINA SOCIEDAD ANONI,1938.0,5.62,1,2,Fertilizantes,3.508440513700444e-05,99.99811571980776,SAN MARTIN DE PORRES,LIMA,LIMA,409.6585365853658
20421239275,UNIVERSIDAD CIENTIFICA DEL SUR S.A.C.,1914.0,0.499,1,1,Proteccion de cultivos,3.464992333964216e-05,99.9981503697311,VILLA EL SALVADOR,LIMA,LIMA,404.5853658536585
20293588776,EMBAJADA DE LOS ESTADOS UNIDOS AMERICA,1855.92,0.12953,9,11,Proteccion de cultivos,3.359847739002543e-05,99.9981839682085,SANTIAGO DE SURCO,LIMA,LIMA,392.30829268292683
20565966660,J.R.V. INGENIEROS E.I.R.L.,1837.5,1.05,1,1,Proteccion de cultivos,3.326501261054988e-05,99.9982172332211,SAN ISIDRO,LIMA,LIMA,388.4146341463415
20131371293,INSTITUTO PERUANO DE ENERGÍA NUCLEAR,1807.492,0.029473,1,1,Proteccion de cultivos,3.272176553658123e-05,99.99824995498663,SAN BORJA,LIMA,LIMA,382.07147967479676
20603277890,WINNERS CAPITAL SOCIEDAD ANONIMA CERRADA,1757.757,0.3276,1,1,Fertilizantes,3.182139252858902e-05,99.99828177637916,SANTIAGO DE SURCO,LIMA,LIMA,371.5583902439024
20161178897,ASOCIACION BENEFICO CRISTIANA PROMOTORA,1757.557,1.98147,2,32,Proteccion de cultivos,3.1817771846944334e-05,99.998313594151,CUSCO,CUSCO,CUSCO,371.5161138211382
20101950710,TERESOPOLIS S A,1752.484,0.5869500000000001,1,10,Fertilizantes,3.172593325702688e-05,99.99834532008424,MAGDALENA DEL MAR,LIMA,LIMA,370.44377235772356
20541308564,BANATI BOSQUE SOCIEDAD ANONIMA CERRADA,1700.0,0.05,1,1,Semillas,3.077579397982846e-05,99.99837609587824,SAN LUIS DE SHUARO,CHANCHAMAYO,JUNIN,359.3495934959349
20604996512,CORPORACION VLP S.A.C. - CORP. VLP S.A.C,1695.653,1.502366,1,4,Fertilizantes,3.069709846428121e-05,99.9984067929767,ATE,LIMA,LIMA,358.43071544715445
20505978731,JAS IMPORTACIONES SOCIEDAD ANONIMA CERRA,1640.302,0.28138,5,13,Fertilizantes,2.969505671570622e-05,99.9984364880334,LOS OLIVOS,LIMA,LIMA,346.73050406504063
20610207953,NUTRIREMEDIACION S.A.C.,1630.75,0.08,1,2,Fertilizantes,2.952213296035604e-05,99.99846601016635,LA VICTORIA,CHICLAYO,LAMBAYEQUE,344.7113821138211
20207770796,ORIFLAME PERU SA,1621.967,0.0558799999999999,2,3,Proteccion de cultivos,2.9363130725929664e-05,99.99849537329708,SAN ISIDRO,LIMA,LIMA,342.85481300813007
20601177944,CONCEPTO BELLEZA S.A.C.,1605.6,0.366389,2,2,Proteccion de cultivos,2.9066832243536807e-05,99.99852444012932,SANTIAGO DE SURCO,LIMA,LIMA,339.3951219512195
20450122395,PALMAS DEL ORIENTE S.A,1600.0,0.001,1,1,Proteccion de cultivos,2.8965453157485608e-05,99.99855340558248,BARRANQUITA,LAMAS,SAN MARTIN,338.2113821138211
20613901435,LA CASA DE LAS CARCASAS PERU S.A.C.,1588.584,0.07277,17,26,Proteccion de cultivos,2.875878464920695e-05,99.99858216436714,MIRAFLORES,LIMA,LIMA,335.798243902439
20293670600,MABE PERU SA,1569.3,0.2003879999999999,1,7,Proteccion de cultivos,2.8409678525026352e-05,99.99861057404566,SANTIAGO DE SURCO,LIMA,LIMA,331.72195121951216
20611382732,TJ BUTRON INVERSIONES S.A.C.,1533.527,0.1373,1,3,Semillas,2.7762065302649647e-05,99.99863833611096,LIMA,LIMA,LIMA,324.1601788617886
20614358867,SERKANSEEDS PERU E.I.R.L.,1521.0,0.0231,1,7,Semillas,2.7535283907834755e-05,99.99866587139486,LA ESPERANZA,TRUJILLO,LA LIBERTAD,321.5121951219512
20142582725,CENTRO INTERNACIONAL DE LA PAPA,1508.56,0.010593,3,4,Fertilizantes,2.7310077509535304e-05,99.99869318147238,LA MOLINA,LIMA,LIMA,318.88260162601625
20510715498,PHARMA VET CORPORATION SOCIEDAD ANONIMA,1453.515,0.1,1,1,Proteccion de cultivos,2.6313575403876683e-05,99.99871949504778,LURIGANCHO,LIMA,LIMA,307.2470731707317
20610384049,KEDA PERU BUILDING MATERIALS COMPANY SOC,1407.395,0.6,1,1,Proteccion de cultivos,2.547864621661216e-05,99.998744973694,JESUS MARIA,LIMA,LIMA,297.4981300813008
20508406623,INVERSIONES REFORESTALES SOCIEDAD ANONIM,1400.0,0.015,1,1,Semillas,2.5344771512799908e-05,99.99877031846552,PUERTO INCA,PUERTO INCA,HUANUCO,295.9349593495935
20608661205,SERVICIOS E INVERSIONES MAVE E.I.R.L.,1370.927,1.0,1,1,Fertilizantes,2.4818451125520168e-05,99.99879513691664,CERRO COLORADO,AREQUIPA,AREQUIPA,289.78944715447153
20554580905,DROGUERIA ALEMANA S.A.C.,1355.433,0.019295,3,3,Fertilizantes,2.4537956918506367e-05,99.99881967487356,LIMA,LIMA,LIMA,286.51429268292685
20109350754,OMEGA PERU SA,1280.607,0.009454,10,19,Fertilizantes,2.318335129478011e-05,99.99884285822483,LIMA,LIMA,LIMA,270.69741463414636
20601961203,VIÑEDOS FLOR DE MARIA RIOS SOCIEDAD ANON,1271.958,0.04,1,1,Fertilizantes,2.3026774917055677e-05,99.99886588499976,VITOR,AREQUIPA,AREQUIPA,268.86917073170736
20601181801,CRYO BIOART S.A.C.,1261.5079999999998,0.039082,1,4,Proteccion de cultivos,2.2837594301120843e-05,99.99888872259406,CALLAO,CALLAO,CALLAO,266.66022764227637
20604027862,LAKASA PERU S.A.,1228.71,0.07,1,1,Proteccion de cultivos,2.224383871820884e-05,99.99891096643276,EL AGUSTINO,LIMA,LIMA,259.72731707317075
20100227542,PROCESOS AGROINDUSTRIALES SOCIEDAD ANONI,1224.0,0.0568,1,4,Semillas,2.215857166547649e-05,99.99893312500444,SAN ISIDRO,LIMA,LIMA,258.7317073170732
20610819517,APPLICHEM PERU SOCIEDAD ANONIMA CERRADA,1172.822,0.12,1,1,Proteccion de cultivos,2.123207543941786e-05,99.99895435707988,SAN BORJA,LIMA,LIMA,247.91359349593495
20506285314,COMPAÑIA MINERA MISKI MAYO S.R.L.,1117.0,0.0001799999999999,1,1,Fertilizantes,2.022150698556964e-05,99.99897457858688,SAN ISIDRO,LIMA,LIMA,236.1138211382114
20112370707,RICH OIL S.A.,1114.196,0.02185,1,1,Proteccion de cultivos,2.0170745028911145e-05,99.9989947493319,SAN ISIDRO,LIMA,LIMA,235.52110569105687
20601207193,GLOBAL HEALTHCARE SOLUTIONS PERU SAC,1082.225,0.0111799999999999,4,8,Proteccion de cultivos,1.959196096459991e-05,99.99901434129286,SANTIAGO DE SURCO,LIMA,LIMA,228.76300813008126
20137025354,CIA MINERA PODEROSA S A,1078.4,0.084,1,1,Proteccion de cultivos,1.95227154281453e-05,99.9990338640083,SAN BORJA,LIMA,LIMA,227.95447154471546
20481231559,LACTEA S.A,1072.247,0.008695,2,2,Proteccion de cultivos,1.9411325157346545e-05,99.99905327533344,TRUJILLO,TRUJILLO,LA LIBERTAD,226.653837398374
20498132287,IRRILAND EMPRESA INDIVIDUAL DE RESPONSAB,1050.0,0.01,1,1,Semillas,1.900857863459993e-05,99.99907228391208,CHICLAYO,CHICLAYO,LAMBAYEQUE,221.95121951219514
20609986612,BYL IMPORTACIONES S.A.C.,1050.0,1.0,1,1,Fertilizantes,1.900857863459993e-05,99.99909129249072,EL AGUSTINO,LIMA,LIMA,221.95121951219514
20300263578,SAMSUNG ELECTRONICS PERU SAC,1047.33,0.022914,1,1,Proteccion de cultivos,1.896024253464337e-05,99.99911025273325,SAN ISIDRO,LIMA,LIMA,221.38682926829264
20123187157,SOCIEDAD QUIMICA ALEMANA S.A.,1040.59,0.03,1,1,Proteccion de cultivos,1.8838225563217466e-05,99.9991290909588,VENTANILLA,CALLAO,CALLAO,219.9621138211382
20523040325,INTERACTUA SOCIEDAD ANONIMA CERRADA - IN,1016.315,0.282,2,6,Fertilizantes,1.839876532859374e-05,99.99914748972414,CHORRILLOS,LIMA,LIMA,214.8308130081301
20514618942,FOSYEIKI S.A.C.,1005.502,0.045791,1,4,Fertilizantes,1.820301317547381e-05,99.99916569273732,LIMA,LIMA,LIMA,212.5451382113821
20602016791,AGRO ADVICE PERU S.A.C.,1003.0,0.002,2,2,Proteccion de cultivos,1.815771844809879e-05,99.99918385045576,SAN ISIDRO,LIMA,LIMA,212.0162601626016
20537036151,ETERNA PERU S.A.C.,1002.269,0.8382779999999999,4,4,Proteccion de cultivos,1.8144484856687464e-05,99.9992019949406,MIRAFLORES,LIMA,LIMA,211.86173983739835
20606151480,ORIGINAL CHOPSHOP KITCHEN E.I.R.L.,1000.0,0.770951,1,1,Proteccion de cultivos,1.8103408223428503e-05,99.99922009834884,LIMA,LIMA,LIMA,211.38211382113823
20603461534,AGRICOLA INTERANDINA S.A.C.,958.0,0.0036,1,1,Semillas,1.734306507804451e-05,99.99923744141392,SAN ISIDRO,LIMA,LIMA,202.5040650406504
20600853059,DROGUERIA DISTRIBUIDORA CENTA PHARMA S.A,937.476,0.005766,1,1,Proteccion de cultivos,1.697151072766686e-05,99.99925441292464,CHORRILLOS,LIMA,LIMA,198.16565853658537
20204621242,TALMA SERVICIOS AEROPORTUARIOS S.A,935.02,0.032,1,1,Proteccion de cultivos,1.692704875707012e-05,99.9992713399734,CALLAO,CALLAO,CALLAO,197.64650406504063
20612452432,PRO MUNDO COMEX S.A.C.,900.0,0.310161,1,1,Proteccion de cultivos,1.6293067401085653e-05,99.9992876330408,LA VICTORIA,LIMA,LIMA,190.2439024390244
20123711875,TECCIOS S.A.C.,869.689,0.008152,10,10,Fertilizantes,1.574433499442531e-05,99.9993033773758,LIMA,LIMA,LIMA,183.83669918699186
20545794111,IAPES S.A.C.,852.6,0.294,1,1,Proteccion de cultivos,1.5434965851295144e-05,99.99931881234164,SAN ISIDRO,LIMA,LIMA,180.22439024390243
20602899498,LOGISTICA DRILLING SOCIEDAD COMERCIAL DE,832.0,2.320401,1,1,Fertilizantes,1.5062035641892516e-05,99.99933387437729,CERRO COLORADO,AREQUIPA,AREQUIPA,175.869918699187
20146811753,CONGREGACION DE LAS HERMANAS DEL BUEN SO,812.2,0.445,1,1,Proteccion de cultivos,1.4703588159068632e-05,99.99934857796543,LA ESPERANZA,TRUJILLO,LA LIBERTAD,171.68455284552846
20100522030,EMERSON PERU S.A.C.,809.868,0.0035549999999999,5,6,Fertilizantes,1.4661371011091596e-05,99.99936323933646,MIRAFLORES,LIMA,LIMA,171.19160975609756
20608821644,GRAN AVENTURA EL TINGO S.A.C,800.0,1.140406,1,1,Proteccion de cultivos,1.4482726578742804e-05,99.99937772206304,JAEN,JAEN,CAJAMARCA,169.10569105691056
