cod_se,ubigeo,dep,prov,dist,sector,region_nat,lat,lon,alt_m,piso,ha_agricola,s_sam_usd,s_clientes_sam
10070201,100702,HUANUCO,MARAÑON,CHOLON,SAN PEDRO DE CHONTA,SIERRA,-8.624147345999972,-76.90361997299993,2629.507404903069,quechua,1295.21498466991,52909.7359901181,17.778102292485496
10070202,100702,HUANUCO,MARAÑON,CHOLON,SAN ANTONIO DE PADUA,SIERRA,-8.607812700999943,-76.59143119599997,1194.8097567671637,yunga,1796.8811045631464,73402.87594981572,24.66396425493739
10070203,100702,HUANUCO,MARAÑON,CHOLON,PARAISO,SIERRA,-8.541629671999942,-76.40392236599996,614.6962726096083,yunga,8212.081232883731,335464.8109418031,112.71890915438628
10070204,100702,HUANUCO,MARAÑON,CHOLON,SAN VICENTE,SIERRA,-8.755889923999973,-76.81894925799998,3114.779191168466,quechua,1163.988434584527,47549.110764120494,15.976888549191388
10070301,100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,FRAYLE RUMI,SIERRA,-8.77265988199997,-77.17656812799999,3482.4660681707196,quechua,838.8753464585704,34268.18994149716,11.514390967137754
10070302,100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,VILLA MAR,SIERRA,-8.750131834999934,-77.11407268699998,4187.985529366515,puna,486.90850471584696,19890.28905685817,6.683299148307471
10070303,100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,SAN BUENAVENTURA,SIERRA,-8.810577197999976,-77.17301279099996,3073.6255122381795,quechua,998.506153069601,40789.13351738679,13.705481127885182
10070401,100704,HUANUCO,MARAÑON,LA MORADA,LA MORADA,SIERRA,-8.814083359999927,-76.31183746599999,716.0579697727139,yunga,11103.771942880723,453590.8315962122,152.41021434234952
10070402,100704,HUANUCO,MARAÑON,LA MORADA,EL TRIUNFO,SIERRA,-8.94902144699995,-76.44107360099997,1711.5125996829943,yunga,55.02378538626407,2247.730293752048,0.7552556885883108
10070501,100705,HUANUCO,MARAÑON,SANTA ROSA DE ALTO YANAJANCA,YANAJANCA,SIERRA,-8.789296269999966,-76.50827769099999,2711.105306570939,quechua,3153.6018289360422,128825.13108778112,43.28629344794268
10080101,100801,HUANUCO,PACHITEA,PANAO,TIRISHUANCA - TAMAR,SIERRA,-9.934954128999948,-75.98671363599993,3273.709998882246,quechua,1764.8137393430266,72092.91903318257,24.2238080601115
10080102,100801,HUANUCO,PACHITEA,PANAO,PANAO - PURUPAMPA,SIERRA,-9.89743690499995,-75.98391736199994,2697.3754406853172,quechua,480.5765484896032,19631.627648368583,6.596386808013331
10080103,100801,HUANUCO,PACHITEA,PANAO,COÑAYCA - TUNAPUCO,SIERRA,-9.93103195599997,-75.96139123399996,3419.16191993121,quechua,968.4961223342856,39563.21903828158,13.293563876673762
10080104,100801,HUANUCO,PACHITEA,PANAO,ICHU YANUNA,SIERRA,-9.911053166999976,-75.94906341999996,3282.7421937387244,quechua,1722.922327977515,70381.648285209,23.64880714887478
10080105,100801,HUANUCO,PACHITEA,PANAO,HUAMAN - TIPSA,SIERRA,-9.901546580999934,-75.92992195299996,3363.5956045572048,quechua,2223.673174525396,90837.3991846852,30.52210608252304
10080106,100801,HUANUCO,PACHITEA,PANAO,HUANCHAG,SIERRA,-9.858173230999968,-75.92218962599998,3156.9284952088124,quechua,670.9050998717672,27406.578929972507,9.208833772958718
10080107,100801,HUANUCO,PACHITEA,PANAO,CHAGRACOTO,SIERRA,-9.903301614999975,-75.90921441999996,3296.9171916057467,quechua,1133.9982502050973,46324.00701177703,15.565243708776048
10080108,100801,HUANUCO,PACHITEA,PANAO,RUMICHACA,SIERRA,-9.94142391799994,-75.89467713199997,3559.0002082314877,suni,1454.3397411488356,59410.00733845914,19.96224641638177
10080109,100801,HUANUCO,PACHITEA,PANAO,HUATUNA,SIERRA,-10.159845142999927,-75.89006732999997,3684.8102889684537,suni,23891.162616004047,975957.7533237909,327.929755215094
10080201,100802,HUANUCO,PACHITEA,CHAGLLA,CHAGLLA,SIERRA,-9.81105342099994,-75.90011107199996,2834.7117851857624,quechua,1105.452607680748,45157.91302158395,15.17342662913352
10080202,100802,HUANUCO,PACHITEA,CHAGLLA,YANANO,SIERRA,-9.82662331299997,-75.84798762399998,2187.943475505443,yunga,339.92385728912416,13885.943074148228,4.665789987044059
10080203,100802,HUANUCO,PACHITEA,CHAGLLA,MONTEVIDEO,SIERRA,-9.58344079899996,-75.81400754299995,2522.2158232842376,quechua,13386.200577937723,546828.4005917009,183.7387970329541
10080204,100802,HUANUCO,PACHITEA,CHAGLLA,CHINCHAVITO,SIERRA,-9.75723800299994,-75.77347139599993,2583.808833286592,quechua,1773.0416486666015,72429.03042412046,24.33674422541157
10080205,100802,HUANUCO,PACHITEA,CHAGLLA,MUÑA,SIERRA,-9.82754199599998,-75.77779734799998,2425.0997858479686,quechua,757.0504345136513,30925.6294093368,10.391263400017207
10080206,100802,HUANUCO,PACHITEA,CHAGLLA,HUACACHI,SIERRA,-9.940411334999965,-75.75584626299997,2589.5081676449713,quechua,4229.725291990286,172784.943934976,58.05714865882321
10080207,100802,HUANUCO,PACHITEA,CHAGLLA,QUISUAR,SIERRA,-9.859729903999948,-75.87391857799997,3533.16315912362,suni,1075.5432138050303,43936.10957403351,14.76289071801274
10080208,100802,HUANUCO,PACHITEA,CHAGLLA,ILLATINGO,SIERRA,-9.845283370999937,-75.90597818999998,2998.821286822696,quechua,783.6678616860851,32012.95549890376,10.756613823410364
10080301,100803,HUANUCO,PACHITEA,MOLINO,LINDA LINDA - TAGUE TAGUE,SIERRA,-9.94401238699993,-76.07597948399996,3585.0513258270753,suni,1486.694542307614,60731.70605842878,20.40634795277681
10080302,100803,HUANUCO,PACHITEA,MOLINO,MOLINO - COCHAPAMPA,SIERRA,-9.944178079999972,-76.01813132399997,2989.1558509185975,quechua,1379.1900890979955,56340.132223655295,18.93074337077346
10080303,100803,HUANUCO,PACHITEA,MOLINO,PUCAJAGA - CHINCHAYCOCHA,SIERRA,-9.986670499999946,-76.00899524199997,3197.2480177526213,quechua,2091.263956612352,85428.46179177615,28.70465905759843
10080304,100803,HUANUCO,PACHITEA,MOLINO,LA LINDA,SIERRA,-10.033825484999966,-76.05407730399997,3630.457191012696,suni,1037.8788030843402,42397.51246772922,14.245909556966904
10080305,100803,HUANUCO,PACHITEA,MOLINO,JILLAULLA - ANCOMARCA,SIERRA,-10.008691647999967,-76.09679824299997,4050.965891092945,puna,1574.7369488792122,64328.2522247203,21.614816761918465
10080401,100804,HUANUCO,PACHITEA,UMARI,SAN MARCOS,SIERRA,-9.89286070099996,-76.08996763099998,2963.4683728031514,quechua,875.0590152179038,35746.298505611805,12.011047485271522
10080402,100804,HUANUCO,PACHITEA,UMARI,CRUZ PUNTA,SIERRA,-9.858911722999949,-76.05311805199995,2608.342446106314,quechua,949.8632714493854,38802.06414682968,13.037809632819949
10080403,100804,HUANUCO,PACHITEA,UMARI,TAMBILLO,SIERRA,-9.851838785999972,-76.03526030299997,2533.370466723779,quechua,480.28064248246176,19619.53984140136,6.592325206405731
10080404,100804,HUANUCO,PACHITEA,UMARI,PANAOCOCHA,SIERRA,-9.84053967699998,-76.01613403199997,2669.2132428085856,quechua,658.1169680396494,26884.18173178334,9.03330405894825
10080405,100804,HUANUCO,PACHITEA,UMARI,HUIYAN,SIERRA,-9.832223900999963,-75.97738194299995,2774.6391160980784,quechua,886.9965789858089,36233.94986449879,12.174902314238755
10080406,100804,HUANUCO,PACHITEA,UMARI,PINQUIRAY,SIERRA,-9.839092233999963,-75.95001952199993,2659.7892658427386,quechua,610.4088856904142,24935.29905858284,8.378463605261576
10080407,100804,HUANUCO,PACHITEA,UMARI,AURAGSHAY,SIERRA,-9.863465694999944,-75.98384530399994,2727.3741222171466,quechua,764.7433534514441,31239.88635880819,10.49685629495946
10080408,100804,HUANUCO,PACHITEA,UMARI,RACO,SIERRA,-9.87713454599998,-75.98960200399995,2781.01812858428,quechua,522.177930372347,21331.050646320557,7.1674067787316735
10080409,100804,HUANUCO,PACHITEA,UMARI,SANTO TORIBIO LA PUNTA,SIERRA,-9.886597002999965,-76.02285276399994,2608.8420072254703,quechua,1376.724355625866,56239.40662321329,18.89689874851973
10080410,100804,HUANUCO,PACHITEA,UMARI,USHUMAYO,SIERRA,-9.907048764999956,-76.06297900699997,2916.6087601892823,quechua,951.403670201876,38864.9896783271,13.058953123991008
10090101,100901,HUANUCO,PUERTO INCA,PUERTO INCA,NUEVO PORVENIR,SELVA BAJA,-9.141267392999964,-75.10733932799997,253.23306539310116,selva baja,2482.3840982518004,101405.78113991104,34.07316850893837
10090102,100901,HUANUCO,PUERTO INCA,PUERTO INCA,SELVA UNIDA,SELVA BAJA,-9.131038092999972,-74.92194239899999,225.6250864396105,selva baja,6276.808576873403,256408.61833259172,86.15538445028467
10090103,100901,HUANUCO,PUERTO INCA,PUERTO INCA,SHEBONYA,SELVA BAJA,-9.178279441999962,-74.86071493999998,257.7233527621147,selva baja,3707.720278226077,151460.9569593149,50.89211533097338
10090104,100901,HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO SIRA,SELVA BAJA,-9.28151123899994,-74.73131572499994,830.587941871202,selva alta,4260.312688805038,174034.4439093034,58.47699082855544
10090105,100901,HUANUCO,PUERTO INCA,PUERTO INCA,SAN ANTONIO,SELVA BAJA,-9.320031953999944,-74.88068678099995,296.6064841323788,selva baja,13154.8745054224,537378.6941188129,180.5636186812734
10090106,100901,HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO INCA,SELVA BAJA,-9.408510450999929,-74.87840052599995,370.3593230476762,selva baja,6740.174951915623,275337.20768675994,92.5155446645353
10090107,100901,HUANUCO,PUERTO INCA,PUERTO INCA,PLAYA ALTA,SELVA BAJA,-9.431891014999962,-74.99998143199997,247.40272257340553,selva baja,6353.510944623341,259541.92212810065,87.20820004929642
10090108,100901,HUANUCO,PUERTO INCA,PUERTO INCA,NUEVO TRUJILLO,SELVA BAJA,-9.439181946999952,-75.12214681999995,276.10002220929994,selva baja,11964.673057852116,488758.7776483059,164.2269306920116
10090109,100901,HUANUCO,PUERTO INCA,PUERTO INCA,PUERTO SUNGARO,SELVA BAJA,-9.324974084999951,-75.11131569799994,248.69466540028736,selva baja,10257.336355312196,419013.8046153943,140.7920516142304
10090110,100901,HUANUCO,PUERTO INCA,PUERTO INCA,PUEBLO LIBRE,SELVA BAJA,-9.236245812999924,-75.09946971799997,250.23296109927384,selva baja,10339.939994714685,422388.1762867677,141.92586798325834
10090201,100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,CODO DEL POZUZO,SELVA BAJA,-9.622101147999956,-75.46877737199998,381.48087843111864,selva baja,24698.199351350133,1008925.3309899574,339.00712986300454
10090202,100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,SANTA MARTHA,SELVA BAJA,-9.44082485399997,-75.41509617099996,304.663286729064,selva baja,17090.571046776386,698152.5173102812,234.58493292834757
10090203,100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,SAN JUAN DE CODO,SELVA BAJA,-9.642533102999948,-75.27289127099993,309.8613096666209,selva baja,13029.427615509976,532254.1689205971,178.8417364705718
10090204,100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,QUINTORE,SELVA BAJA,-9.837581228999966,-75.44643675999998,547.7259422999177,selva alta,12789.0682778814,522435.4521460003,175.54256765157928
10090205,100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,RIO CODO,SELVA BAJA,-9.792810672999964,-75.62914589299999,2175.911775798734,ceja de selva,14643.9133420957,598206.1649710712,201.00214438487163
10090301,100903,HUANUCO,PUERTO INCA,HONORIA,MILAGROS,SELVA BAJA,-8.77435447199997,-74.83273670799997,220.7190461821948,selva baja,9056.25200603288,369949.3198971086,124.30598507228645
10090302,100903,HUANUCO,PUERTO INCA,HONORIA,TIERRA ROJA,SELVA BAJA,-8.628011190999928,-74.69521188199997,169.88065521476125,selva baja,5892.263888802225,240699.90729769465,80.8771295802612
10090303,100903,HUANUCO,PUERTO INCA,HONORIA,MERCEDES,SELVA BAJA,-8.648405921999938,-74.58822342399998,163.3720461410412,selva baja,2928.5290664749573,119630.87331487748,40.1969479403278
10090304,100903,HUANUCO,PUERTO INCA,HONORIA,DOS UNIDOS,SELVA BAJA,-8.72688947499995,-74.55071878799998,164.21319508315236,selva baja,1300.942282140736,53143.696993275815,17.856715095379982
10090305,100903,HUANUCO,PUERTO INCA,HONORIA,ANTIGUA HONORIA,SELVA BAJA,-8.707466804999967,-74.63897135599996,173.6564985834145,selva baja,1048.5187597039428,42832.15637036516,14.391953448837958
10090306,100903,HUANUCO,PUERTO INCA,HONORIA,HONORIA,SELVA BAJA,-8.767992775999971,-74.61947283899997,154.67215507695065,selva baja,2696.7968960198664,110164.5776772304,37.01619549415361
10090307,100903,HUANUCO,PUERTO INCA,HONORIA,NAZARETH,SELVA BAJA,-8.719513527999936,-74.72102020799997,178.88751708243305,selva baja,4110.263864689727,167904.92582656437,56.41742282203719
10090308,100903,HUANUCO,PUERTO INCA,HONORIA,SEMUYA,SELVA BAJA,-8.794911748999937,-74.75792257299997,278.79798107642097,selva baja,6171.188826847603,252094.03491952884,84.70564927713583
10090401,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,MACUYA,SELVA BAJA,-8.98897242299995,-75.02661322199998,225.78728526346822,selva baja,25107.92525633574,1025662.6986993232,344.63102175503025
10090402,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,SAN ANTONIO,SELVA BAJA,-8.893083908999927,-74.83321448399994,196.9042531162287,selva baja,8110.009804913823,331295.17704322794,111.31787819885608
10090403,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,LEONCIO PRADO,SELVA BAJA,-8.865913370999976,-74.66288846299994,163.81869244631534,selva baja,2827.6179281603604,115508.63743135091,38.81184310395559
10090404,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,LA PAZ,SELVA BAJA,-8.970941564999976,-74.69587648799995,232.0043701322218,selva baja,2995.0368774383023,122347.72786103464,41.10983319918464
10090405,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,EL NARANJAL,SELVA BAJA,-9.120929039999965,-74.69120245799996,413.16264223458336,selva alta,1659.8316442665362,67804.38392516559,22.78282532964615
10090406,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,BELLO HORIZONTE,SELVA BAJA,-9.093814252999948,-74.76468250599999,223.71552445278914,selva baja,5064.015084097337,206865.8132594491,69.50859837273741
10090407,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,TOURNAVISTA,SELVA BAJA,-8.934508408999932,-74.77526417499996,228.17941389713832,selva baja,5110.104301698125,208748.5650528668,70.14121831211854
10090408,100904,HUANUCO,PUERTO INCA,TOURNAVISTA,LOS CONQUISTADORES,SELVA BAJA,-8.99787691499995,-74.86998732899997,210.0770110911592,selva baja,5123.729187614811,209305.14378711532,70.32823330068588
10090501,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,PAMPA HERMOSA,SELVA BAJA,-9.56929095099997,-75.09118143099994,239.93400526171834,selva baja,19598.203386258032,800589.6930784951,269.0046584340797
10090502,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,LOS ANGELES,SELVA BAJA,-9.52151132399996,-75.00349200999995,249.20644602435192,selva baja,2339.74434412905,95578.92473255296,32.11529729081352
10090503,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,TAHUANTINSUYO,SELVA BAJA,-9.516233660999944,-74.84526131599995,381.7007785240421,selva baja,5256.983158705329,214748.589480288,72.15727539560179
10090504,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,WEMBO,SELVA BAJA,-9.71773669399994,-74.88834231499999,270.61810807830307,selva baja,14848.546601947368,606565.4658452099,203.81093757298845
10090505,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,YANAYACU,SELVA BAJA,-9.58219453399994,-74.97790792899997,235.54620884344817,selva baja,2787.329305266036,113862.84084470366,38.25884204427344
10090506,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,YUYAPICHIS,SELVA BAJA,-9.635259989999952,-74.99340056599993,270.8368474776543,selva baja,2744.758706453462,112123.82518261374,37.67451861588507
10090507,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,MONTERRICO,SELVA BAJA,-9.73662414399996,-74.97723486899997,230.21306249857088,selva baja,6218.113004985738,254010.8949823197,85.34972987287044
10090508,100905,HUANUCO,PUERTO INCA,YUYAPICHIS,DORADO,SELVA BAJA,-9.732889478999937,-75.15103158899996,270.478032456362,selva baja,37881.92422608587,1547482.5672362573,519.966748299453
10100101,101001,HUANUCO,LAURICOCHA,JESUS,CARAN,SIERRA,-10.08718041999998,-76.71474886199996,3775.9165934567145,suni,1285.6999145708196,52521.04387890179,17.64749857685221
10100102,101001,HUANUCO,LAURICOCHA,JESUS,JESUS,SIERRA,-10.100597049999976,-76.63614305899995,3669.476558209151,suni,774.0022260143171,31618.11276034461,10.62394344688721
10100103,101001,HUANUCO,LAURICOCHA,JESUS,TICRA,SIERRA,-10.075376106999954,-76.61564491899998,3880.2371631981314,suni,807.3398062843733,32979.958161699025,11.081534595260196
10100104,101001,HUANUCO,LAURICOCHA,JESUS,PARACSHA,SIERRA,-10.166863146999958,-76.69943799199996,4013.0205393683227,puna,1942.7287022283635,79360.77327079694,26.665866287491703
10100105,101001,HUANUCO,LAURICOCHA,JESUS,SAN JUAN DE NUPE,SIERRA,-10.289065419999927,-76.81272283399994,4505.74109414001,puna,801.9861509581674,32761.26049896018,11.008050399080783
10100106,101001,HUANUCO,LAURICOCHA,JESUS,HUAPA CHACUN,SIERRA,-10.064003884999975,-76.65317226299999,3596.867970715322,suni,776.4368516676222,31717.567601491293,10.657361083666173
10100107,101001,HUANUCO,LAURICOCHA,JESUS,GOSHGOSH,SIERRA,-10.10885321099994,-76.66980309099995,3998.027080430621,suni,404.5523175204111,16526.025847091674,5.5528793047224445
10100108,101001,HUANUCO,LAURICOCHA,JESUS,CONCEPCION,SIERRA,-10.205677226999969,-76.76516783099999,3829.8507077518298,suni,412.4334049638077,16847.96950963463,5.661054997872284
10100201,101002,HUANUCO,LAURICOCHA,BAÑOS,RIO BLANCO,SIERRA,-10.07445314599994,-76.78357525099995,4237.746534933554,puna,395.5965075236247,16160.17959908182,5.429951985227674
10100202,101002,HUANUCO,LAURICOCHA,BAÑOS,BAÑOS,SIERRA,-10.11280863299993,-76.74754436599994,4312.212963168701,puna,453.064957736666,18507.77483579704,6.218763108145955
10100203,101002,HUANUCO,LAURICOCHA,BAÑOS,SANTA ROSA,SIERRA,-10.167420840999966,-76.75766103699993,4269.078975846233,puna,576.966282143359,23569.16343983239,7.919430908895644
10100204,101002,HUANUCO,LAURICOCHA,BAÑOS,UCRUPAMPA,SIERRA,-10.047358052999924,-76.76080339299995,4229.068473989407,puna,196.4972131450469,8026.942085562737,2.6971179277788093
10100205,101002,HUANUCO,LAURICOCHA,BAÑOS,SAN ANTONIO,SIERRA,-10.039787557999944,-76.74198939199994,3990.79950692287,suni,305.889951464936,12495.652664306144,4.198641084107736
10100206,101002,HUANUCO,LAURICOCHA,BAÑOS,PORVENIR,SIERRA,-10.05145106599997,-76.72951446999997,3587.7638528576863,suni,631.1499795247056,25782.576006354026,8.663155561584214
10100207,101002,HUANUCO,LAURICOCHA,BAÑOS,CHONTA,SIERRA,-10.121838800999967,-76.82661519399994,4111.842216484223,puna,323.5537143117792,13217.220156869327,4.441093639458162
10100301,101003,HUANUCO,LAURICOCHA,JIVIA,QUILLAPAMPA,SIERRA,-10.020470621999948,-76.69850638699995,3440.8746851700926,quechua,189.9681429023084,7760.228538473663,2.6075000033229623
10100302,101003,HUANUCO,LAURICOCHA,JIVIA,JIVIA,SIERRA,-10.031721671999946,-76.67625475699998,3574.9357730190723,suni,489.2987557141388,19987.931186363003,6.716107699208523
10100303,101003,HUANUCO,LAURICOCHA,JIVIA,SHUQUIL,SIERRA,-10.029878490999977,-76.62267214199994,3969.050597353603,suni,528.859917032472,21604.01085312885,7.259123631738127
10100304,101003,HUANUCO,LAURICOCHA,JIVIA,HUAMPON,SIERRA,-10.052893806999975,-76.69210818099998,3856.482853711491,suni,578.5973225266068,23635.79169621321,7.941818545789721
10100401,101004,HUANUCO,LAURICOCHA,QUEROPALCA,QUEROPALCA,SIERRA,-10.155061327999933,-76.85650901599996,4242.270668621626,puna,441.5138100408169,18035.9086342753,6.060212220638467
10100402,101004,HUANUCO,LAURICOCHA,QUEROPALCA,COLPA,SIERRA,-10.208964439999932,-76.87203970899998,4655.522923239386,puna,8.023238179597008,327.7505424912148,0.1101268521149811
10100501,101005,HUANUCO,LAURICOCHA,RONDOS,COSMA,SIERRA,-9.926436765999938,-76.66945680599997,3985.422648705676,suni,1013.4393239922832,41399.155900053855,13.91045361767017
10100502,101005,HUANUCO,LAURICOCHA,RONDOS,RONDOS,SIERRA,-9.953353575999929,-76.70591109299994,3837.9367207671467,suni,963.9799150746028,39378.73126087421,13.231574480637576
10100503,101005,HUANUCO,LAURICOCHA,RONDOS,PILCOCANCHA,SIERRA,-10.009835787999975,-76.71339210699995,3754.434981203207,suni,642.4904391547419,26245.83556722509,8.818814547723854
10100504,101005,HUANUCO,LAURICOCHA,RONDOS,SECCHA,SIERRA,-9.96410921499995,-76.74906512499996,3788.8451232158277,suni,860.683165307297,35159.042774010144,11.8137247757004
10100505,101005,HUANUCO,LAURICOCHA,RONDOS,HUARACAYOC,SIERRA,-10.021805637999933,-76.79097498599998,4213.671145792421,puna,682.6006852240876,27884.34543249554,9.369367209666168
10100506,101005,HUANUCO,LAURICOCHA,RONDOS,PACHAS PITEG,SIERRA,-10.002685559999977,-76.74802234999999,4235.163933972825,puna,904.7383074650274,36958.702265416265,12.418425024740314
10100601,101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,HUANCABAMBA,SIERRA,-9.94231885399995,-76.62638030499994,3400.8775135850015,quechua,435.4304679421141,17787.403152027524,5.976712354291194
10100602,101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,CARAMARCA,SIERRA,-9.955971483999974,-76.59074175299997,3775.933481668369,suni,400.8205741285413,16373.583542158784,5.501657448478343
10100603,101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,RAYAPATA,SIERRA,-9.978627847999974,-76.61277385099999,4154.290912211148,puna,404.8672818391465,16538.89218908728,5.557202500441484
10100604,101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,HUARIN,SIERRA,-9.991801402999954,-76.64868632499997,3960.1474997800033,suni,512.3537495883287,20929.731314971043,7.032560214272988
10100605,101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARIASH,SIERRA,-10.011161878999928,-76.66975506999995,3647.0812336901067,suni,214.5589081254595,8764.7651684166,2.9450324938840504
10100701,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,CASHAMPAMPA,SIERRA,-10.17637056999996,-76.64764901199999,4092.6324001026996,puna,537.9743483350609,21976.33680644767,7.384228185000034
10100702,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,CAURI,SIERRA,-10.199481025999944,-76.58567156199996,4136.380204049259,puna,1525.752924308564,62327.247110942255,20.94246274361119
10100703,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,QUINUASH,SIERRA,-10.158812155999954,-76.55459894899997,4214.492164824578,puna,235.22421429789304,9608.946178271945,3.228684189847625
10100704,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,OROPUQUIO,SIERRA,-10.272312580999936,-76.59774551799995,4009.8143698011545,puna,136.02282335060943,5556.553743813718,1.867047321303276
10100705,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,8 DE DICIEMBRE,SIERRA,-10.36503251299996,-76.63638560599998,4230.401299635458,puna,90.5151851700974,3697.559561254639,1.2424101326988313
10100706,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,LAURICOCHA,SIERRA,-10.366485633999956,-76.71146100199996,4454.699556275053,puna,90.64519277478422,3702.870392369244,1.2441946152150771
10100707,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,ANTACOLPA,SIERRA,-10.249819962999936,-76.67636724499994,4115.131388249478,puna,175.63104693802796,7174.555911679287,2.410709229862974
10100708,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,SANTA ROSA DE SHICK,SIERRA,-10.33894619299997,-76.53648925899995,4240.612891246227,puna,271.93009611754087,11108.387228096572,3.732508596953207
10100709,101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,ANTACALLANGA,SIERRA,-10.39494267699996,-76.76866446799994,4432.735317326631,puna,54.56947517409597,2229.1716500767234,0.749019833135709
10110101,101101,HUANUCO,YAROWILCA,CHAVINILLO,PARIAPAMPA,SIERRA,-9.818801741999948,-76.60621108399994,4098.788590517349,puna,1839.913241960271,75160.74553573053,25.254622755313957
10110102,101101,HUANUCO,YAROWILCA,CHAVINILLO,JARPO,SIERRA,-9.76499931799998,-76.54378830099995,4041.816475991362,puna,682.322234984851,27872.97069639476,9.36554520567833
10110103,101101,HUANUCO,YAROWILCA,CHAVINILLO,AYAPITEG,SIERRA,-9.81657131999998,-76.50745248399994,4186.112853801778,puna,770.354651627948,31469.1087725346,10.573876893204735
10110104,101101,HUANUCO,YAROWILCA,CHAVINILLO,LLACSHAGAYAN,SIERRA,-9.806729944999972,-76.54891458299994,4167.105732865716,puna,451.8458372781941,18457.973573179363,6.202029478228064
10110105,101101,HUANUCO,YAROWILCA,CHAVINILLO,CHAVINILLO,SIERRA,-9.86031970099998,-76.58275316099997,3900.81254300239,suni,1609.694761362444,65756.28436700688,22.09464719439822
10110201,101102,HUANUCO,YAROWILCA,CAHUAC,CAHUAC,SIERRA,-9.860795528999972,-76.65981629799995,4201.526583144548,puna,877.8082548291522,35858.60537646059,12.04878350872232
10110202,101102,HUANUCO,YAROWILCA,CAHUAC,SANTA ROSA,SIERRA,-9.871571076999942,-76.63033958599993,3748.2161809777426,suni,585.7291320723164,23927.127238699588,8.039709661268484
10110301,101103,HUANUCO,YAROWILCA,CHACABAMBA,SHULLUYACU,SIERRA,-9.903827473999968,-76.63797683599995,3749.461166833646,suni,785.528229752716,32088.951827246878,10.78214920879557
10110302,101103,HUANUCO,YAROWILCA,CHACABAMBA,CHACABAMBA,SIERRA,-9.892299175999938,-76.61731827299997,3499.9915655026125,quechua,378.4080115554903,15458.02683332072,5.194022936234046
10110401,101104,HUANUCO,YAROWILCA,APARICIO POMARES,RAHUA,SIERRA,-9.695035834999942,-76.65793782899993,3868.861760634636,suni,1016.2964495737356,41515.86992976667,13.949670482399757
10110402,101104,HUANUCO,YAROWILCA,APARICIO POMARES,AGORAGRA,SIERRA,-9.704294852999965,-76.60286277199998,4311.312632015155,puna,1438.4329703103022,58760.21324598529,19.74391030812354
10110403,101104,HUANUCO,YAROWILCA,APARICIO POMARES,YACHAS,SIERRA,-9.702088621999962,-76.53183401699994,4439.945481378065,puna,630.1668519234762,25742.415089099886,8.649661166238195
10110404,101104,HUANUCO,YAROWILCA,APARICIO POMARES,PARASHAPAMPA,SIERRA,-9.74851123999997,-76.58246889099996,3766.607700708039,suni,617.395542746213,25220.70509900941,8.474362359746847
10110405,101104,HUANUCO,YAROWILCA,APARICIO POMARES,VILLA CASTILLA,SIERRA,-9.765139939999926,-76.63734840099994,3872.7620918421085,suni,676.9856371724798,27654.969835780903,9.292295140689026
10110406,101104,HUANUCO,YAROWILCA,APARICIO POMARES,CHUPAN,SIERRA,-9.721575591999963,-76.64527341299998,3592.815290498519,suni,862.140475358224,35218.574118970566,11.833727792546172
